date_obj,Raw%20chicken price
2016-03-13,67
2016-03-14,66
2016-03-15,69
2016-03-16,70
2016-03-17,70
2016-03-18,72
2016-03-19,76
2016-03-20,79
2016-03-21,75
2016-03-22,78
2016-03-23,76
2016-03-24,73
2016-03-25,72
2016-03-26,71
2016-03-27,70
2016-03-28,68
2016-03-29,67
2016-03-30,66
2016-03-31,64
2016-04-01,63
2016-04-02,64
2016-04-03,62
2016-04-04,62
2016-04-05,59
2016-04-06,59
2016-04-07,57
2016-04-08,58
2016-04-09,58
2016-04-10,60
2016-04-11,60
2016-04-12,61
2016-04-13,62
2016-04-14,66
2016-04-15,70
2016-04-16,70
2016-04-17,74
2016-04-18,78
2016-04-19,82
2016-04-20,82
2016-04-21,82
2016-04-22,85
2016-04-23,86
2016-04-24,90
2016-04-25,95
2016-04-26,100
2016-04-27,105
2016-04-28,111
2016-04-29,113
2016-04-30,112
2016-05-01,113
2016-05-02,108
2016-05-03,104
2016-05-04,100
2016-05-05,97
2016-05-06,93
2016-05-07,91
2016-05-08,91
2016-05-09,87
2016-05-10,89
2016-05-11,87
2016-05-12,85
2016-05-13,82
2016-05-14,83
2016-05-15,81
2016-05-16,79
2016-05-17,82
2016-05-18,85
2016-05-19,90
2016-05-22,105
2016-05-23,111
2016-05-24,108
2016-05-25,105
2016-05-26,107
2016-05-27,103
2016-05-28,100
2016-05-29,97
2016-05-30,99
2016-05-31,98
2016-06-01,93
2016-06-02,88
2016-06-03,84
2016-06-04,79
2016-06-05,75
2016-06-06,71
2016-06-07,67
2016-06-08,63
2016-06-09,59
2016-06-10,56
2016-06-11,53
2016-06-12,50
2016-06-13,48
2016-06-14,49
2016-06-15,50
2016-06-16,52
2016-06-17,53
2016-06-18,54
2016-06-19,51
2016-06-20,50
2016-06-21,47
2016-06-22,46
2016-06-23,46
2016-06-24,46
2016-06-25,47
2016-06-26,50
2016-06-27,53
2016-06-28,55
2016-06-29,56
2016-06-30,55
2016-07-01,54
2016-07-02,52
2016-07-03,49
2016-07-04,46
2016-07-05,44
2016-07-06,43
2016-07-07,42
2016-07-08,41
2016-07-09,41
2016-07-10,40
2016-07-11,39
2016-07-12,39
2016-07-13,39
2016-07-14,39
2016-07-15,39
2016-07-16,40
2016-07-17,39
2016-07-18,40
2016-07-23,45
2016-07-24,46
2016-07-25,43
2016-07-26,42
2016-07-27,41
2016-07-28,42
2016-07-29,42
2016-07-30,42
2016-07-31,41
2016-08-01,38
2016-08-02,38
2016-08-03,39
2016-08-04,40
2016-08-05,40
2016-08-06,40
2016-08-07,40
2016-08-08,40
2016-08-09,41
2016-08-10,43
2016-08-11,45
2016-08-12,48
2016-08-13,50
2016-08-14,50
2016-08-15,50
2016-08-16,51
2016-08-17,53
2016-08-18,54
2016-08-19,54
2016-08-20,55
2016-08-21,54
2016-08-22,53
2016-08-23,53
2016-08-24,50
2016-08-25,47
2016-08-26,47
2016-08-28,41
2016-08-31,39
2016-09-01,40
2016-09-02,40
2016-09-03,41
2016-09-04,43
2016-09-05,45
2016-09-06,45
2016-09-07,44
2016-09-08,45
2016-09-09,46
2016-09-10,46
2016-09-11,47
2016-09-12,49
2016-09-13,49
2016-09-14,51
2016-09-15,54
2016-09-16,57
2016-09-17,60
2016-09-18,60
2016-09-19,61
2016-09-20,63
2016-09-21,63
2016-09-22,61
2016-09-23,62
2016-09-24,62
2016-09-25,61
2016-09-26,61
2016-09-27,62
2016-09-28,64
2016-09-29,67
2016-09-30,71
2016-10-01,75
2016-10-02,79
2016-10-03,83
2016-10-04,87
2016-10-05,90
2016-10-06,95
2016-10-07,100
2016-10-08,98
2016-10-09,96
2016-10-10,95
2016-10-11,97
2016-10-12,102
2016-10-13,100
2016-10-14,95
2016-10-15,90
2016-10-16,85
2016-10-17,82
2016-10-18,80
2016-10-19,80
2016-10-20,78
2016-10-21,75
2016-10-22,71
2016-10-23,68
2016-10-24,68
2016-10-25,66
2016-10-26,67
2016-10-27,68
2016-10-28,69
2016-10-29,69
2016-10-30,68
2016-10-31,67
2016-11-01,67
2016-11-02,68
2016-11-03,67
2016-11-04,67
2016-11-05,67
2016-11-06,67
2016-11-07,67
2016-11-08,67
2016-11-09,68
2016-11-10,69
2016-11-11,73
2016-11-12,77
2016-11-13,80
2016-11-14,82
2016-12-08,79
2016-12-09,75
2016-12-10,71
2016-12-11,68
2016-12-12,65
2016-12-13,63
2016-12-14,59
2016-12-15,57
2016-12-16,54
2016-12-17,52
2016-12-18,49
2016-12-19,46
2016-12-20,43
2016-12-21,40
2016-12-22,38
2016-12-23,37
2016-12-24,38
2016-12-25,39
2016-12-26,39
2016-12-27,39
2016-12-28,38
2016-12-29,37
2016-12-30,36
2016-12-31,35
2017-01-01,35
2017-01-02,36
2017-01-03,35
2017-01-04,34
2017-01-05,35
2017-01-06,34
2017-01-07,34
2017-01-08,35
2017-01-09,35
2017-01-10,35
2017-01-11,35
2017-01-12,34
2017-01-13,34
2017-01-14,34
2017-01-15,35
2017-01-16,35
2017-01-17,35
2017-01-18,36
2017-01-19,36
2017-01-20,38
2017-01-21,38
2017-01-22,38
2017-01-27,36
2017-01-28,37
2017-01-29,37
2017-01-30,36
2017-01-31,36
2017-02-01,35
2017-02-02,34
2017-02-03,34
2017-02-04,34
2017-02-05,35
2017-02-06,36
2017-02-07,36
2017-02-08,35
2017-02-09,36
2017-02-10,36
2017-02-11,37
2017-02-12,39
2017-02-13,39
2017-02-14,39
2017-02-15,40
2017-02-16,40
2017-02-18,40
2017-02-19,40
2017-02-20,39
2017-02-21,38
2017-02-22,37
2017-02-23,36
2017-02-24,36
2017-02-25,35
2017-02-26,36
2017-02-27,36
2017-02-28,35
2017-03-01,34
2017-03-02,35
2017-03-03,35
2017-03-04,35
2017-03-05,35
2017-03-06,35
2017-03-07,36
2017-03-08,34
2017-03-09,32
2017-03-10,30
2017-03-11,29
2017-03-12,28
2017-03-13,28
2017-03-14,27
2017-03-15,28
2017-03-16,29
2017-03-17,29
2017-03-18,30
2017-03-19,30
2017-03-20,31
2017-03-21,33
2017-03-22,35
2017-03-23,35
2017-03-24,37
2017-03-25,39
2017-03-26,40
2017-03-27,41
2017-03-28,44
2017-03-29,46
2017-03-30,49
2017-03-31,52
2017-04-01,55
2017-04-02,58
2017-04-03,60
2017-04-04,59
2017-04-12,53
2017-04-13,52
2017-04-14,53
2017-04-15,54
2017-04-16,55
2017-04-17,55
2017-04-18,52
2017-04-19,49
2017-04-20,46
2017-04-21,43
2017-04-22,43
2017-04-23,44
2017-04-24,45
2017-04-25,45
2017-04-26,47
2017-04-27,49
2017-04-28,51
2017-04-29,50
2017-04-30,49
2017-05-01,49
2017-05-02,50
2017-05-03,52
2017-05-04,55
2017-05-05,56
2017-05-06,56
2017-05-07,57
2017-05-08,58
2017-05-09,59
2017-05-10,59
2017-05-11,61
2017-05-12,62
2017-05-13,64
2017-05-14,62
2017-05-15,64
2017-05-16,61
2017-05-17,59
2017-05-18,58
2017-05-19,57
2017-05-20,54
2017-05-21,51
2017-05-22,48
2017-05-23,45
2017-05-24,42
2017-05-25,39
2017-05-26,37
2017-05-27,35
2017-05-28,37
2017-05-29,39
2017-05-30,41
2017-05-31,44
2017-06-01,47
2017-06-02,50
2017-06-03,51
2017-06-06,53
2017-06-07,56
2017-06-08,59
2017-06-09,61
2017-06-10,65
2017-06-11,61
2017-06-12,64
2017-06-13,65
2017-06-14,68
2017-06-15,69
2017-06-16,73
2017-06-17,76
2017-06-18,76
2017-06-19,79
2017-06-20,82
2017-06-21,80
2017-06-22,81
2017-06-23,82
2017-06-24,84
2017-06-25,83
2017-06-26,84
2017-06-27,85
2017-06-28,85
2017-06-29,86
2017-06-30,86
2017-07-01,87
2017-07-02,90
2017-07-03,90
2017-07-04,90
2017-07-05,91
2017-07-06,91
2017-07-07,89
2017-07-08,92
2017-07-13,79
2017-07-14,77
2017-07-15,74
2017-07-16,71
2017-07-17,70
2017-07-18,68
2017-07-19,67
2017-07-20,66
2017-07-21,68
2017-07-22,70
2017-07-23,70
2017-07-24,71
2017-07-25,71
2017-07-26,70
2017-07-27,72
2017-07-28,75
2017-07-29,78
2017-07-30,77
2017-07-31,80
2017-08-01,81
2017-08-02,78
2017-08-03,77
2017-08-04,80
2017-08-05,83
2017-08-06,88
2017-08-09,102
2017-08-10,108
2017-08-11,110
2017-08-12,114
2017-08-13,109
2017-08-14,106
2017-08-15,110
2017-08-16,115
2017-08-17,117
2017-08-18,111
2017-08-19,105
2017-08-20,99
2017-08-22,92
2017-08-23,88
2017-08-24,85
2017-08-25,83
2017-08-26,81
2017-08-27,81
2017-08-28,77
2017-08-29,77
2017-08-30,80
2017-08-31,81
2017-09-01,84
2017-09-02,82
2017-09-03,78
2017-09-04,74
2017-09-05,72
2017-09-06,71
2017-09-07,69
2017-09-08,68
2017-09-09,66
2017-09-10,66
2017-09-11,69
2017-09-12,69
2017-09-13,67
2017-09-14,68
2017-09-15,70
2017-09-16,71
2017-09-17,72
2017-09-19,77
2017-09-20,75
2017-09-21,78
2017-09-22,80
2017-09-23,82
2017-09-24,83
2017-09-25,83
2017-09-26,82
2017-09-27,82
2017-09-28,82
2017-09-29,86
2017-09-30,91
2017-10-01,96
2017-10-02,96
2017-10-03,94
2017-10-04,92
2017-10-05,88
2017-10-06,85
2017-10-07,81
2017-10-08,79
2017-10-09,77
2017-10-10,75
2017-10-11,76
2017-10-12,74
2017-10-13,73
2017-10-14,75
2017-10-15,76
2017-10-16,76
2017-10-17,77
2017-10-18,78
2017-10-19,81
2017-10-20,83
2017-10-21,78
2017-10-22,77
2017-10-23,76
2017-10-24,72
2017-10-25,68
2017-10-26,64
2017-10-27,62
2017-10-28,60
2017-10-29,62
2017-10-30,62
2017-10-31,61
2017-11-01,60
2017-11-02,60
2017-11-03,60
2017-11-04,61
2017-11-05,58
2017-11-06,57
2017-11-07,59
2017-11-08,58
2017-11-09,56
2017-11-10,55
2017-11-11,57
2017-11-12,60
2017-11-13,63
2017-11-14,66
2017-11-15,66
2017-11-16,65
2017-11-17,65
2017-11-18,64
2017-11-19,61
2017-11-20,57
2017-11-21,54
2017-11-22,51
2017-11-23,48
2017-11-24,47
2017-11-25,47
2017-11-26,50
2017-11-27,52
2017-11-28,54
2017-11-29,54
2017-11-30,53
2017-12-01,50
2017-12-02,47
2017-12-03,47
2017-12-04,45
2017-12-05,43
2017-12-06,40
2017-12-07,40
2017-12-08,40
2017-12-09,39
2017-12-10,39
2017-12-11,41
2017-12-12,43
2017-12-14,48
2017-12-15,51
2017-12-16,54
2017-12-17,56
2017-12-18,56
2017-12-19,55
2017-12-20,53
2017-12-21,50
2017-12-22,47
2017-12-23,44
2017-12-24,41
2017-12-25,38
2017-12-26,36
2017-12-27,34
2017-12-28,34
2017-12-29,34
2017-12-30,35
2017-12-31,35
2018-01-01,36
2018-01-02,38
2018-01-03,37
2018-01-04,35
2018-01-05,36
2018-01-06,37
2018-01-07,37
2018-01-08,37
2018-01-09,36
2018-01-10,35
2018-01-11,33
2018-01-12,33
2018-01-13,31
2018-01-14,31
2018-01-15,31
2018-01-16,31
2018-01-17,31
2018-01-18,32
2018-01-19,34
2018-01-20,36
2018-01-21,38
2018-01-22,40
2018-01-23,42
2018-01-24,44
2018-01-25,44
2018-01-26,45
2018-01-27,46
2018-01-28,46
2018-01-29,48
2018-01-31,48
2018-02-01,48
2018-02-02,47
2018-02-03,48
2018-02-04,49
2018-02-05,48
2018-02-06,50
2018-02-07,51
2018-02-08,52
2018-02-09,53
2018-02-10,55
2018-02-11,55
2018-02-12,53
2018-02-13,50
2018-02-14,48
2018-02-15,47
2018-02-16,46
2018-02-17,46
2018-02-18,47
2018-02-19,45
2018-02-20,45
2018-02-21,44
2018-02-22,45
2018-02-23,44
2018-02-24,45
2018-02-25,47
2018-02-26,48
2018-02-27,48
2018-02-28,50
2018-03-01,50
2018-03-02,50
2018-03-03,53
2018-03-04,54
2018-03-05,55
2018-03-06,52
2018-03-07,50
2018-03-08,48
2018-03-09,48
2018-03-10,49
2018-03-11,49
2018-03-12,52
2018-03-13,52
2018-03-14,49
2018-03-15,47
2018-03-16,48
2018-03-17,48
2018-03-18,48
2018-03-19,50
2018-03-20,50
2018-03-21,48
2018-03-23,42
2018-03-24,40
2018-03-26,42
2018-03-27,43
2018-03-28,44
2018-03-29,43
2018-03-30,43
2018-03-31,42
2018-04-01,42
2018-04-02,41
2018-04-03,44
2018-04-04,46
2018-04-05,46
2018-04-06,47
2018-04-08,51
2018-04-09,51
2018-04-10,50
2018-04-11,49
2018-04-12,49
2018-04-13,49
2018-04-14,47
2018-04-15,45
2018-04-16,47
2018-04-17,46
2018-04-18,46
2018-04-19,45
2018-04-20,45
2018-04-21,44
2018-04-22,44
2018-04-23,42
2018-04-24,43
2018-04-25,44
2018-04-26,45
2018-04-27,44
2018-04-28,44
2018-04-29,44
2018-04-30,46
2018-05-01,45
2018-05-02,45
2018-05-03,43
2018-05-04,45
2018-05-05,44
2018-05-06,46
2018-05-07,46
2018-05-08,47
2018-05-09,49
2018-05-10,50
2018-05-11,48
2018-05-12,48
2018-05-13,46
2018-05-14,48
2018-05-15,50
2018-05-16,49
2018-05-17,49
2018-05-18,48
2018-05-19,46
2018-05-20,45
2018-05-21,46
2018-05-22,48
2018-05-23,47
2018-05-24,47
2018-05-25,47
2018-05-26,48
2018-05-27,49
2018-05-28,48
2018-05-29,47
2018-05-30,46
2018-05-31,44
2018-06-01,46
2018-06-02,46
2018-06-03,48
2018-06-04,50
2018-06-05,52
2018-06-06,53
2018-06-07,54
2018-06-08,54
2018-06-09,55
2018-06-10,54
2018-06-11,53
2018-06-12,53
2018-06-13,52
2018-06-14,53
2018-06-15,53
2018-06-16,54
2018-06-17,54
2018-06-18,53
2018-06-19,53
2018-06-20,52
2018-06-21,51
2018-06-22,49
2018-06-23,49
2018-06-24,49
2018-06-25,47
2018-06-26,45
2018-06-27,44
2018-06-28,43
2018-06-29,43
2018-06-30,45
2018-07-01,43
2018-07-02,41
2018-07-03,40
2018-07-04,40
2018-07-05,39
2018-07-06,40
2018-07-07,41
2018-07-08,40
2018-07-09,40
2018-07-10,40
2018-07-11,39
2018-07-12,40
2018-07-13,40
2018-07-14,39
2018-07-15,39
2018-07-16,39
2018-07-17,38
2018-07-18,37
2018-07-19,36
2018-07-20,35
2018-07-21,36
2018-07-22,35
2018-07-23,33
2018-07-24,33
2018-07-25,34
2018-07-26,34
2018-07-27,33
2018-07-28,33
2018-07-29,33
2018-07-30,33
2018-07-31,33
2018-08-01,35
2018-08-02,35
2018-08-03,34
2018-08-04,34
2018-08-05,34
2018-08-06,36
2018-08-07,38
2018-08-08,40
2018-08-09,39
2018-08-10,39
2018-08-11,39
2018-08-12,38
2018-08-14,38
2018-08-16,39
2018-08-17,39
2018-08-18,40
2018-08-19,40
2018-08-20,40
2018-08-21,40
2018-08-22,39
2018-08-23,40
2018-08-24,40
2018-08-25,41
2018-08-26,43
2018-08-27,42
2018-08-28,40
2018-08-29,40
2018-08-30,40
2018-08-31,40
2018-09-01,40
2018-09-02,40
2018-09-03,39
2018-09-04,38
2018-09-05,37
2018-09-06,38
2018-09-07,37
2018-09-08,36
2018-09-09,36
2018-09-10,35
2018-09-11,33
2018-09-12,32
2018-09-13,32
2018-09-14,32
2018-09-15,33
2018-09-16,33
2018-09-17,31
2018-09-18,30
2018-09-19,30
2018-09-20,31
2018-09-21,31
2018-09-22,31
2018-09-23,30
2018-09-24,31
2018-09-25,33
2018-09-26,34
2018-09-27,35
2018-09-28,36
2018-09-29,38
2018-09-30,39
2018-10-02,43
2018-10-03,44
2018-10-04,47
2018-10-05,49
2018-10-06,47
2018-10-07,46
2018-10-08,44
2018-10-09,43
2018-10-10,42
2018-10-11,44
2018-10-12,43
2018-10-13,43
2018-10-14,43
2018-10-15,41
2018-10-16,38
2018-10-17,36
2018-10-18,36
2018-10-19,34
2018-10-20,32
2018-10-21,30
2018-10-22,30
2018-10-23,31
2018-10-24,30
2018-10-25,31
2018-10-26,30
2018-10-27,29
2018-10-28,28
2018-10-29,28
2018-10-30,27
2018-10-31,26
2018-11-01,25
2018-11-03,26
2018-11-04,27
2018-11-05,28
2018-11-06,30
2018-11-07,31
2018-11-08,33
2018-11-09,34
2018-11-10,35
2018-11-11,34
2018-11-12,32
2018-11-13,32
2018-11-14,32
2018-11-15,32
2018-11-16,31
2018-11-17,31
2018-11-18,32
2018-11-19,32
2018-11-20,31
2018-11-21,32
2018-11-22,32
2018-11-23,33
2018-11-24,34
2018-11-25,35
2018-11-26,37
2018-11-27,38
2018-11-28,38
2018-11-29,38
2018-12-01,38
2018-12-02,39
2018-12-03,40
2018-12-05,41
2018-12-07,39
2018-12-09,40
2018-12-10,40
2018-12-11,41
2018-12-12,40
2018-12-13,39
2018-12-14,38
2018-12-15,39
2018-12-16,38
2018-12-17,40
2018-12-18,42
2018-12-19,43
2018-12-20,42
2018-12-21,42
2018-12-22,41
2018-12-23,41
2018-12-24,41
2018-12-25,41
2018-12-26,38
2018-12-27,37
2018-12-28,35
2018-12-29,35
2018-12-30,36
2018-12-31,36
2019-01-01,37
2019-01-02,36
2019-01-03,36
2019-01-04,36
2019-01-05,37
2019-01-06,38
2019-01-08,39
2019-01-10,41
2019-01-11,42
2019-01-12,44
2019-01-13,45
2019-01-14,44
2019-01-15,41
2019-01-16,42
2019-01-17,41
2019-01-18,41
2019-01-19,40
2019-01-20,40
2019-01-21,40
2019-01-22,40
2019-01-23,39
2019-01-24,39
2019-01-25,38
2019-01-26,37
2019-01-28,37
2019-01-29,37
2019-01-30,39
2019-01-31,41
2019-02-01,44
2019-02-02,47
2019-02-03,50
2019-02-04,52
2019-02-05,53
2019-02-06,55
2019-02-07,58
2019-02-08,61
2019-02-09,65
2019-02-10,69
2019-02-11,73
2019-02-12,77
2019-02-13,76
2019-02-14,72
2019-02-15,73
2019-02-16,72
2019-02-17,70
2019-02-18,68
2019-02-19,66
2019-02-20,64
2019-02-21,62
2019-02-22,65
2019-02-23,65
2019-02-24,64
2019-02-25,62
2019-02-26,63
2019-02-27,62
2019-02-28,65
2019-03-01,64
2019-03-02,65
2019-03-03,66
2019-03-04,68
2019-03-05,68
2019-03-06,68
2019-03-07,69
2019-03-08,70
2019-03-09,68
2019-03-10,68
2019-03-11,65
2019-03-12,65
2019-03-13,65
2019-03-14,64
2019-03-15,64
2019-03-16,61
2019-03-17,59
2019-03-18,56
2019-03-19,55
2019-03-20,53
2019-03-21,51
2019-03-22,49
2019-03-23,48
2019-03-24,46
2019-03-25,48
2019-03-26,48
2019-03-27,50
2019-03-28,51
2019-03-29,52
2019-03-30,51
2019-03-31,50
2019-04-01,50
2019-04-02,49
2019-04-03,50
2019-04-04,50
2019-04-05,51
2019-04-06,53
2019-04-07,52
2019-04-08,52
2019-04-09,51
2019-04-10,49
2019-04-11,47
2019-04-12,47
2019-04-13,47
2019-04-14,47
2019-04-15,46
2019-04-16,47
2019-04-17,46
2019-04-18,46
2019-04-19,46
2019-04-20,46
2019-04-21,47
2019-04-22,46
2019-04-23,47
2019-04-24,45
2019-04-25,45
2019-04-26,46
2019-04-27,45
2019-04-28,46
2019-04-29,45
2019-04-30,44
2019-05-01,46
2019-05-02,46
2019-05-03,45
2019-05-04,45
2019-05-05,45
2019-05-06,45
2019-05-07,46
2019-05-08,46
2019-05-09,47
2019-05-10,47
2019-05-11,47
2019-05-12,46
2019-05-13,46
2019-05-14,46
2019-05-15,47
2019-05-16,47
2019-05-17,48
2019-05-18,48
2019-05-19,49
2019-05-20,50
2019-05-21,51
2019-05-22,52
2019-05-23,52
2019-05-24,52
2019-05-25,52
2019-05-26,52
2019-05-27,51
2019-05-28,48
2019-05-29,47
2019-05-30,45
2019-05-31,43
2019-06-01,40
2019-06-02,39
2019-06-03,38
2019-06-04,37
2019-06-05,37
2019-06-06,36
2019-06-07,35
2019-06-08,34
2019-06-09,34
2019-06-10,33
2019-06-11,33
2019-06-12,32
2019-06-13,33
2019-06-14,34
2019-06-15,35
2019-06-16,35
2019-06-17,36
2019-06-18,35
2019-06-19,34
2019-06-20,34
2019-06-21,34
2019-06-22,35
2019-06-23,34
2019-06-24,34
2019-06-25,34
2019-06-26,33
2019-06-27,33
2019-06-28,34
2019-06-29,34
2019-06-30,33
2019-07-01,31
2019-07-02,30
2019-07-03,29
2019-07-04,29
2019-07-05,29
2019-07-06,31
2019-07-07,32
2019-07-08,32
2019-07-09,32
2019-07-10,31
2019-07-11,30
2019-07-12,29
2019-07-13,30
2019-07-14,30
2019-07-15,31
2019-07-16,31
2019-07-17,30
2019-07-18,30
2019-07-19,30
2019-07-20,31
2019-07-21,30
2019-07-22,30
2019-07-23,29
2019-07-24,29
2019-07-25,29
2019-07-26,29
2019-07-27,29
2019-07-28,29
2019-07-29,29
2019-07-30,29
2019-07-31,29
2019-08-01,30
2019-08-02,30
2019-08-03,30
2019-08-04,32
2019-08-05,33
2019-08-06,34
2019-08-07,34
2019-08-08,33
2019-08-09,33
2019-08-10,32
2019-08-11,33
2019-08-12,33
2019-08-13,34
2019-08-14,34
2019-08-15,36
2019-08-16,38
2019-08-17,40
2019-08-18,41
2019-08-19,40
2019-08-20,40
2019-08-21,40
2019-08-22,39
2019-08-23,39
2019-08-24,39
2019-08-24,39
2019-08-25,40
2019-08-25,40
2019-08-26,40
2019-08-26,40
2019-08-27,39
2019-08-27,39
2019-08-28,39
2019-08-29,39
