date_obj,Gilded%20dresser%20(flatpack) price
2019-03-19,17641
2019-03-20,17641
2019-03-21,17641
2019-03-22,17641
2019-03-23,17641
2019-03-24,17641
2019-03-25,17641
2019-03-26,18477
2019-03-27,18477
2019-03-28,18477
2019-03-29,18477
2019-03-30,18477
2019-03-31,18477
2019-04-01,18477
2019-04-02,18477
2019-04-03,18477
2019-04-04,18477
2019-04-05,18477
2019-04-06,18477
2019-04-07,18477
2019-04-08,18477
2019-04-09,18477
2019-04-10,18477
2019-04-11,18477
2019-04-12,18477
2019-04-13,18477
2019-04-14,18477
2019-04-15,18477
2019-04-16,18477
2019-04-17,18477
2019-04-18,18477
2019-04-19,18477
2019-04-20,18477
2019-04-21,18477
2019-04-22,18477
2019-04-23,18477
2019-04-24,18477
2019-04-25,18477
2019-04-26,19322
2019-04-27,19322
2019-04-28,19322
2019-04-29,19322
2019-04-30,19322
2019-05-01,19322
2019-05-02,19322
2019-05-03,19322
2019-05-04,19322
2019-05-05,19322
2019-05-06,19322
2019-05-07,19322
2019-05-08,19322
2019-05-09,19322
2019-05-10,19322
2019-05-11,19322
2019-05-12,19322
2019-05-13,19322
2019-05-14,19322
2019-05-15,19322
2019-05-16,19322
2019-05-17,19322
2019-05-18,19322
2019-05-19,19322
2019-05-20,19322
2019-05-21,19322
2019-05-22,19322
2019-05-23,19322
2019-05-24,19322
2019-05-25,19322
2019-05-26,19322
2019-05-27,20176
2019-05-28,20176
2019-05-29,20176
2019-05-30,20176
2019-05-31,20176
2019-06-01,20176
2019-06-02,20176
2019-06-03,20176
2019-06-04,20176
2019-06-05,20176
2019-06-06,20176
2019-06-07,20176
2019-06-08,20176
2019-06-09,20176
2019-06-10,20176
2019-06-11,20176
2019-06-12,20176
2019-06-13,20176
2019-06-14,20176
2019-06-15,20176
2019-06-16,20176
2019-06-17,20176
2019-06-18,20176
2019-06-19,20176
2019-06-20,20176
2019-06-21,20176
2019-06-22,20176
2019-06-23,20176
2019-06-24,20176
2019-06-25,20176
2019-06-26,20176
2019-06-27,20176
2019-06-28,20176
2019-06-29,20176
2019-06-30,20176
2019-07-01,20176
2019-07-02,20176
2019-07-03,20176
2019-07-04,20176
2019-07-05,20176
2019-07-06,21082
2019-07-07,21082
2019-07-08,21082
2019-07-09,21082
2019-07-10,21082
2019-07-11,21082
2019-07-12,21082
2019-07-13,21082
2019-07-14,21082
2019-07-15,21082
2019-07-16,21082
2019-07-17,21082
2019-07-18,21082
2019-07-19,21082
2019-07-20,21082
2019-07-21,21082
2019-07-22,21082
2019-07-23,21082
2019-07-24,21082
2019-07-25,21082
2019-07-26,21082
2019-07-27,21082
2019-07-28,21082
2019-07-29,21082
2019-07-30,21082
2019-07-31,21082
2019-08-01,21082
2019-08-02,21082
2019-08-03,21082
2019-08-04,21082
2019-08-05,21082
2019-08-06,21082
2019-08-07,21082
2019-08-08,21082
2019-08-09,21082
2019-08-10,21082
2019-08-11,21082
2019-08-12,21082
2019-08-13,21082
2019-08-14,21082
2019-08-15,21082
2019-08-16,21082
2019-08-17,21082
2019-08-18,21082
2019-08-19,22078
2019-08-20,22078
2019-08-21,22078
2019-08-22,22078
2019-08-23,22078
2019-08-24,22078
2019-08-24,22078
2019-08-25,22078
2019-08-25,22078
2019-08-26,22078
2019-08-26,22078
2019-08-27,22078
2019-08-27,22078
2019-08-28,22078
2019-08-29,22078
2019-08-30,22078
2019-08-31,22078
2019-09-01,22078
2019-09-02,22078
2019-09-03,22078
2019-09-04,22078
2019-09-05,22078
2019-09-06,22078
2019-09-07,22078
2019-09-08,22078
2019-09-09,22078
2019-09-10,22078
2019-09-11,22078
2019-09-12,22078
2019-09-13,22078
2019-09-14,22078
2019-09-15,22078
2019-09-16,22078
2019-09-17,22078
2019-09-18,22078
2019-09-19,22078
2019-09-20,22078
2019-09-21,22078
2019-09-22,22078
2019-09-23,22078
2019-09-24,22078
2019-09-25,22078
2019-09-26,22078
2019-09-27,22078
2019-09-28,22078
2019-09-29,22078
2019-09-30,22078
2019-10-01,22078
2019-10-02,22078
2019-10-03,23103
2019-10-04,23103
2019-10-05,23103
2019-10-06,23103
2019-10-07,23103
2019-10-08,23103
2019-10-09,23103
2019-10-10,23103
2019-10-11,23103
2019-10-12,23103
2019-10-13,23103
2019-10-14,23103
2019-10-15,23103
2019-10-16,23103
2019-10-17,23103
2019-10-18,23103
2019-10-19,23103
2019-10-20,23103
2019-10-21,23103
2019-10-22,23103
2019-10-23,23103
2019-10-24,23103
2019-10-25,23103
2019-10-26,23103
2019-10-27,23103
2019-10-28,23103
2019-10-29,23103
2019-10-30,23103
2019-10-31,23103
2019-11-01,23103
2019-11-02,23103
2019-11-03,23103
2019-11-04,23103
2019-11-05,23103
2019-11-06,23103
2019-11-07,23103
2019-11-08,23103
2019-11-09,23103
2019-11-10,23103
2019-11-11,23103
2019-11-12,24229
2019-11-13,24229
2019-11-14,24229
2019-11-15,24229
2019-11-16,24229
2019-11-17,24229
2019-11-18,24229
2019-11-19,24229
2019-11-20,24229
2019-11-21,24229
2019-11-22,24229
2019-11-23,24229
2019-11-24,24229
2019-11-25,24229
2019-11-26,24229
2019-11-27,24229
2019-11-28,24229
2019-11-29,24229
2019-11-30,24229
2019-12-01,24229
2019-12-02,24229
2019-12-03,24229
2019-12-04,24229
2019-12-05,24229
2019-12-06,24229
2019-12-07,24229
2019-12-08,24229
2019-12-09,24229
2019-12-10,24229
2019-12-11,24229
2019-12-12,24229
2019-12-13,24229
2019-12-14,24229
2019-12-15,24229
2019-12-16,24229
2019-12-17,24229
2019-12-18,24229
2019-12-19,24229
2019-12-20,24229
2019-12-21,24229
2019-12-22,24229
2019-12-23,24229
2019-12-24,24229
2019-12-25,24229
2019-12-26,24229
2019-12-27,24229
2019-12-28,24229
2019-12-29,24229
2019-12-30,24229
2019-12-31,24229
2020-01-01,24229
2020-01-02,24229
2020-01-03,24229
2020-01-04,24229
2020-01-05,24229
2020-01-06,24229
2020-01-07,25371
2020-01-08,25371
2020-01-09,25371
2020-01-10,25371
2020-01-11,25371
2020-01-12,25371
2020-01-13,25371
2020-01-14,25371
2020-01-15,25371
2020-01-16,25371
2020-01-17,25371
2020-01-18,25371
2020-01-19,25371
2020-01-20,25371
2020-01-21,25371
2020-01-22,25371
2020-01-23,25371
2020-01-24,25371
2020-01-25,25371
2020-01-26,25371
2020-01-27,25371
2020-01-28,25371
2020-01-29,25371
2020-01-30,25371
2020-01-31,25371
2020-02-01,25371
2020-02-02,25371
2020-02-03,25371
2020-02-04,25371
2020-02-05,25371
2020-02-06,25371
2020-02-07,25371
2020-02-08,25371
2020-02-09,25371
2020-02-10,25371
2020-02-11,25371
2020-02-12,25371
2020-02-13,25371
2020-02-14,25371
2020-02-15,25371
2020-02-16,25371
2020-02-17,25371
2020-02-18,25371
2020-02-19,25371
2020-02-20,25371
2020-02-21,25371
2020-02-22,25371
2020-02-23,25371
2020-02-24,26532
2020-02-25,26532
2020-02-26,26532
2020-02-27,26532
2020-02-28,26532
2020-02-29,26532
2020-03-01,26532
2020-03-02,26532
2020-03-03,26532
2020-03-04,26532
2020-03-05,26532
2020-03-06,26532
2020-03-07,26532
2020-03-08,26532
2020-03-09,26532
2020-03-10,26532
2020-03-11,26532
2020-03-12,26532
2020-03-13,26532
2020-03-14,26532
2020-03-15,26532
2020-03-16,26532
2020-03-17,26532
2020-03-18,26532
2020-03-19,26532
2020-03-20,26532
2020-03-21,26532
2020-03-22,26532
2020-03-23,26532
2020-03-24,26532
2020-03-25,26532
2020-03-26,26532
2020-03-27,26532
2020-03-28,26532
2020-03-29,26532
2020-03-30,26532
2020-03-31,26532
2020-04-01,26532
2020-04-02,26532
2020-04-03,26532
2020-04-04,26532
2020-04-05,27756
2020-04-06,27756
2020-04-07,27756
2020-04-08,27756
2020-04-09,27756
2020-04-10,27756
2020-04-11,27756
2020-04-12,27756
2020-04-13,27756
2020-04-14,27756
2020-04-15,27756
2020-04-16,27756
2020-04-17,27756
2020-04-18,27756
2020-04-19,27756
2020-04-20,27756
2020-04-21,27756
2020-04-22,27756
2020-04-23,27756
2020-04-24,27756
2020-04-25,27756
2020-04-26,27756
2020-04-27,27756
2020-04-28,27756
2020-04-29,27756
2020-04-30,27756
2020-05-01,27756
2020-05-02,27756
2020-05-03,27756
2020-05-04,29058
2020-05-05,29058
2020-05-06,29058
2020-05-07,29058
2020-05-08,29058
2020-05-09,29058
2020-05-10,29058
2020-05-11,29058
2020-05-12,29058
2020-05-13,29058
