date_obj,Mithril%20claws price
2019-05-22,118
2019-05-23,118
2019-05-24,118
2019-05-25,118
2019-05-26,118
2019-05-27,118
2019-05-28,118
2019-05-29,118
2019-05-30,114
2019-05-31,114
2019-06-01,114
2019-06-02,114
2019-06-03,114
2019-06-04,114
2019-06-05,114
2019-06-06,114
2019-06-07,114
2019-06-08,114
2019-06-09,114
2019-06-10,114
2019-06-11,113
2019-06-12,113
2019-06-13,113
2019-06-14,113
2019-06-15,113
2019-06-16,113
2019-06-17,113
2019-06-18,113
2019-06-19,113
2019-06-20,113
2019-06-21,113
2019-06-22,113
2019-06-23,113
2019-06-24,109
2019-06-25,109
2019-06-26,109
2019-06-27,109
2019-06-28,109
2019-06-29,109
2019-06-30,109
2019-07-01,109
2019-07-02,109
2019-07-03,109
2019-07-04,109
2019-07-05,109
2019-07-06,109
2019-07-07,109
2019-07-08,108
2019-07-09,108
2019-07-10,108
2019-07-11,108
2019-07-12,108
2019-07-13,108
2019-07-14,108
2019-07-15,108
2019-07-16,108
2019-07-17,108
2019-07-18,108
2019-07-19,108
2019-07-20,108
2019-07-21,108
2019-07-22,104
2019-07-23,104
2019-07-24,104
2019-07-25,104
2019-07-26,104
2019-07-27,104
2019-07-28,104
2019-07-29,104
2019-07-30,104
2019-07-31,104
2019-08-01,104
2019-08-02,104
2019-08-03,104
2019-08-04,98
2019-08-05,98
2019-08-06,98
2019-08-07,98
2019-08-08,98
2019-08-09,98
2019-08-10,98
2019-08-11,98
2019-08-12,98
2019-08-13,98
2019-08-14,98
2019-08-15,94
2019-08-16,94
2019-08-17,94
2019-08-18,94
2019-08-19,94
2019-08-20,94
2019-08-21,94
2019-08-22,94
2019-08-23,94
2019-08-24,94
2019-08-24,94
2019-08-25,94
2019-08-25,94
2019-08-26,94
2019-08-26,94
2019-08-27,89
2019-08-27,89
2019-08-28,89
2019-08-29,89
2019-08-30,89
2019-08-31,89
2019-09-01,89
2019-09-02,89
2019-09-03,89
2019-09-04,89
2019-09-05,89
2019-09-06,89
2019-09-07,85
2019-09-08,85
2019-09-09,85
2019-09-10,85
2019-09-11,85
2019-09-12,85
2019-09-13,85
2019-09-14,85
2019-09-15,85
2019-09-16,85
2019-09-17,85
2019-09-18,85
2019-09-19,85
2019-09-20,85
2019-09-21,85
2019-09-22,85
2019-09-23,85
2019-09-24,83
2019-09-25,83
2019-09-26,83
2019-09-27,83
2019-09-28,83
2019-09-29,83
2019-09-30,83
2019-10-01,83
2019-10-02,83
2019-10-03,83
2019-10-04,83
2019-10-05,83
2019-10-06,83
2019-10-07,83
2019-10-08,83
2019-10-09,83
2019-10-10,83
2019-10-11,83
2019-10-12,85
2019-10-13,85
2019-10-14,85
2019-10-15,85
2019-10-16,85
2019-10-17,85
2019-10-18,85
2019-10-19,85
2019-10-20,85
2019-10-21,85
2019-10-22,85
2019-10-23,85
2019-10-24,85
2019-10-25,85
2019-10-26,85
2019-10-27,85
2019-10-28,85
2019-10-29,84
2019-10-30,84
2019-10-31,84
2019-11-01,84
2019-11-02,84
2019-11-03,84
2019-11-04,84
2019-11-05,84
2019-11-06,84
2019-11-07,84
2019-11-08,84
2019-11-09,84
2019-11-10,84
2019-11-11,84
2019-11-12,84
2019-11-13,84
2019-11-14,84
2019-11-15,84
2019-11-16,80
2019-11-17,80
2019-11-18,80
2019-11-19,80
2019-11-20,80
2019-11-21,80
2019-11-22,80
2019-11-23,80
2019-11-24,80
2019-11-25,80
2019-11-26,80
2019-11-27,80
2019-11-28,80
2019-11-29,80
2019-11-30,80
2019-12-01,80
2019-12-02,78
2019-12-03,78
2019-12-04,78
2019-12-05,78
2019-12-06,78
2019-12-07,78
2019-12-08,78
2019-12-09,78
2019-12-10,78
2019-12-11,78
2019-12-12,78
2019-12-13,78
2019-12-14,78
2019-12-15,78
2019-12-16,78
2019-12-17,77
2019-12-18,77
2019-12-19,77
2019-12-20,77
2019-12-21,77
2019-12-22,77
2019-12-23,77
2019-12-24,77
2019-12-25,77
2019-12-26,77
2019-12-27,77
2019-12-28,77
2019-12-29,77
2019-12-30,77
2019-12-31,77
2020-01-01,77
2020-01-02,74
2020-01-03,74
2020-01-04,74
2020-01-05,74
2020-01-06,74
2020-01-07,74
2020-01-08,74
2020-01-09,74
2020-01-10,74
2020-01-11,74
2020-01-12,74
2020-01-13,74
2020-01-14,74
2020-01-15,74
2020-01-16,71
2020-01-17,71
2020-01-18,71
2020-01-19,71
2020-01-20,71
2020-01-21,71
2020-01-22,71
2020-01-23,71
2020-01-24,71
2020-01-25,71
2020-01-26,71
2020-01-27,71
2020-01-28,71
2020-01-29,71
2020-01-30,71
2020-01-31,71
2020-02-01,71
2020-02-02,71
2020-02-03,71
2020-02-04,71
2020-02-05,71
2020-02-06,71
2020-02-07,71
2020-02-08,71
2020-02-09,71
2020-02-10,71
2020-02-11,71
2020-02-12,71
2020-02-13,71
2020-02-14,71
2020-02-15,71
2020-02-16,69
2020-02-17,69
2020-02-18,69
2020-02-19,69
2020-02-20,69
2020-02-21,69
2020-02-22,69
2020-02-23,69
2020-02-24,69
2020-02-25,69
2020-02-26,69
2020-02-27,69
2020-02-28,69
2020-02-29,69
2020-03-01,68
2020-03-02,68
2020-03-03,68
2020-03-04,68
2020-03-05,68
2020-03-06,68
2020-03-07,68
2020-03-08,68
2020-03-09,68
2020-03-10,68
2020-03-11,68
2020-03-12,68
2020-03-13,68
2020-03-14,68
2020-03-15,66
2020-03-16,66
2020-03-17,66
2020-03-18,66
2020-03-19,66
2020-03-20,66
2020-03-21,66
2020-03-22,66
2020-03-23,66
2020-03-24,66
2020-03-25,66
2020-03-26,67
2020-03-27,67
2020-03-28,67
2020-03-29,67
2020-03-30,67
2020-03-31,67
2020-04-01,67
2020-04-02,67
2020-04-03,67
2020-04-04,67
2020-04-05,67
2020-04-06,67
2020-04-07,69
2020-04-08,69
2020-04-09,69
2020-04-10,69
2020-04-11,69
2020-04-12,69
2020-04-13,69
2020-04-14,69
2020-04-15,69
2020-04-16,69
2020-04-17,72
2020-04-18,72
2020-04-19,72
2020-04-20,72
2020-04-21,72
2020-04-22,72
2020-04-23,72
2020-04-24,72
2020-04-25,72
2020-04-26,72
2020-04-27,73
2020-04-28,73
2020-04-29,73
2020-04-30,73
2020-05-01,73
2020-05-02,73
2020-05-03,73
2020-05-04,73
2020-05-05,73
2020-05-06,69
2020-05-07,69
2020-05-08,69
2020-05-09,69
2020-05-10,69
2020-05-11,69
2020-05-12,69
2020-05-13,69
