date_obj,Iron%20claws price
2015-11-19,983
2015-11-20,983
2015-11-21,983
2015-11-22,983
2015-11-23,983
2015-11-24,935
2015-11-25,935
2015-11-26,935
2015-11-27,935
2015-11-28,935
2015-11-29,935
2015-11-30,935
2015-12-01,935
2015-12-02,935
2015-12-03,935
2015-12-04,935
2015-12-05,935
2015-12-06,935
2015-12-07,935
2015-12-08,935
2015-12-10,935
2015-12-11,935
2015-12-12,935
2015-12-13,935
2015-12-14,935
2015-12-15,935
2015-12-16,935
2015-12-17,935
2015-12-18,935
2015-12-19,935
2015-12-20,935
2015-12-21,935
2015-12-22,935
2015-12-23,935
2015-12-24,935
2015-12-25,935
2015-12-26,935
2015-12-27,935
2015-12-28,935
2015-12-29,935
2015-12-30,935
2015-12-31,935
2016-01-01,935
2016-01-02,935
2016-01-03,935
2016-01-04,935
2016-01-05,935
2016-01-06,935
2016-01-07,935
2016-01-08,935
2016-01-09,935
2016-01-10,935
2016-01-11,935
2016-01-12,889
2016-01-13,889
2016-01-14,889
2016-01-15,889
2016-01-16,889
2016-01-17,889
2016-01-18,889
2016-01-19,889
2016-01-20,889
2016-01-21,889
2016-01-22,889
2016-01-23,889
2016-01-24,889
2016-01-25,889
2016-01-26,889
2016-01-27,889
2016-01-28,889
2016-01-29,889
2016-01-30,889
2016-01-31,889
2016-02-01,889
2016-02-02,889
2016-02-03,889
2016-02-04,889
2016-02-05,889
2016-02-06,889
2016-02-07,889
2016-02-08,889
2016-02-09,889
2016-02-10,889
2016-02-11,889
2016-02-12,889
2016-02-13,889
2016-02-14,889
2016-02-15,889
2016-02-16,889
2016-02-17,889
2016-02-18,889
2016-02-19,889
2016-02-20,889
2016-02-21,889
2016-02-22,889
2016-02-23,889
2016-02-24,889
2016-02-25,889
2016-02-26,889
2016-02-27,845
2016-02-28,845
2016-02-29,845
2016-03-01,845
2016-03-02,845
2016-03-03,845
2016-03-04,845
2016-03-05,845
2016-03-06,845
2016-03-07,845
2016-03-08,845
2016-03-09,845
2016-03-10,845
2016-03-11,845
2016-03-12,845
2016-03-13,845
2016-03-14,845
2016-03-15,845
2016-03-16,845
2016-03-17,845
2016-03-18,845
2016-03-19,845
2016-03-20,845
2016-03-21,845
2016-03-22,845
2016-03-23,845
2016-03-24,845
2016-03-25,845
2016-03-26,845
2016-03-27,845
2016-03-28,845
2016-03-29,845
2016-03-30,845
2016-03-31,845
2016-04-01,845
2016-04-02,845
2016-04-03,845
2016-04-04,845
2016-04-05,845
2016-04-06,845
2016-04-07,806
2016-04-08,806
2016-04-09,806
2016-04-10,806
2016-04-11,806
2016-04-12,806
2016-04-13,806
2016-04-14,806
2016-04-15,806
2016-04-16,806
2016-04-17,806
2016-04-18,806
2016-04-19,806
2016-04-20,806
2016-04-21,806
2016-04-22,806
2016-04-23,806
2016-04-24,806
2016-04-25,806
2016-04-26,806
2016-04-27,806
2016-04-28,806
2016-04-29,806
2016-04-30,806
2016-05-01,806
2016-05-02,806
2016-05-03,806
2016-05-04,806
2016-05-05,806
2016-05-06,806
2016-05-07,806
2016-05-08,806
2016-05-09,806
2016-05-10,806
2016-05-11,806
2016-05-12,806
2016-05-13,806
2016-05-14,806
2016-05-15,806
2016-05-16,806
2016-05-17,806
2016-05-18,806
2016-05-19,806
2016-05-22,806
2016-05-23,806
2016-05-24,806
2016-05-25,769
2016-05-26,769
2016-05-27,769
2016-05-28,769
2016-05-29,769
2016-05-30,769
2016-05-31,769
2016-06-01,769
2016-06-02,769
2016-06-03,769
2016-06-04,769
2016-06-05,769
2016-06-06,769
2016-06-07,769
2016-06-08,769
2016-06-09,769
2016-06-10,769
2016-06-11,769
2016-06-12,769
2016-06-13,769
2016-06-14,769
2016-06-15,769
2016-06-16,769
2016-06-17,769
2016-06-18,769
2016-06-19,769
2016-06-20,769
2016-06-21,769
2016-06-22,769
2016-06-23,769
2016-06-24,769
2016-06-25,769
2016-06-26,769
2016-06-27,769
2016-06-28,769
2016-06-29,769
2016-06-30,769
2016-07-01,769
2016-07-02,769
2016-07-03,769
2016-07-04,769
2016-07-05,732
2016-07-06,732
2016-07-07,732
2016-07-08,732
2016-07-09,732
2016-07-10,732
2016-07-11,732
2016-07-12,732
2016-07-13,732
2016-07-14,732
2016-07-15,732
2016-07-16,732
2016-07-17,732
2016-07-18,732
2016-07-23,732
2016-07-24,732
2016-07-25,732
2016-07-26,732
2016-07-27,732
2016-07-28,732
2016-07-29,732
2016-07-30,732
2016-07-31,732
2016-08-01,732
2016-08-02,732
2016-08-03,732
2016-08-04,732
2016-08-05,732
2016-08-06,732
2016-08-07,732
2016-08-08,732
2016-08-09,732
2016-08-10,732
2016-08-11,732
2016-08-12,732
2016-08-13,732
2016-08-14,732
2016-08-15,732
2016-08-16,732
2016-08-17,732
2016-08-18,732
2016-08-19,732
2016-08-20,732
2016-08-21,732
2016-08-22,732
2016-08-23,732
2016-08-24,732
2016-08-25,732
2016-08-26,732
2016-08-28,696
2016-08-31,696
2016-09-01,696
2016-09-02,696
2016-09-03,696
2016-09-04,696
2016-09-05,696
2016-09-06,696
2016-09-07,696
2016-09-08,696
2016-09-09,696
2016-09-10,696
2016-09-11,696
2016-09-12,696
2016-09-13,696
2016-09-14,696
2016-09-15,696
2016-09-16,696
2016-09-17,696
2016-09-18,696
2016-09-19,696
2016-09-20,696
2016-09-21,696
2016-09-22,696
2016-09-23,696
2016-09-24,696
2016-09-25,696
2016-09-26,696
2016-09-27,696
2016-09-28,696
2016-09-29,696
2016-09-30,696
2016-10-01,696
2016-10-02,696
2016-10-03,696
2016-10-04,696
2016-10-05,696
2016-10-06,696
2016-10-07,696
2016-10-08,696
2016-10-09,696
2016-10-10,696
2016-10-11,696
2016-10-12,696
2016-10-13,696
2016-10-14,696
2016-10-15,696
2016-10-16,696
2016-10-17,696
2016-10-18,696
2016-10-19,696
2016-10-20,696
2016-10-21,696
2016-10-22,696
2016-10-23,696
2016-10-24,662
2016-10-25,662
2016-10-26,662
2016-10-27,662
2016-10-28,662
2016-10-29,662
2016-10-30,662
2016-10-31,662
2016-11-01,662
2016-11-02,662
2016-11-03,662
2016-11-04,662
2016-11-05,662
2016-11-06,662
2016-11-07,662
2016-11-08,662
2016-11-09,662
2016-11-10,662
2016-11-11,662
2016-11-12,662
2016-11-13,662
2016-11-14,662
2016-12-07,662
2016-12-08,662
2016-12-09,662
2016-12-10,662
2016-12-11,662
2016-12-12,630
2016-12-13,630
2016-12-14,630
2016-12-15,630
2016-12-16,630
2016-12-17,630
2016-12-18,630
2016-12-19,630
2016-12-20,630
2016-12-21,630
2016-12-22,630
2016-12-23,630
2016-12-24,630
2016-12-25,630
2016-12-26,630
2016-12-27,630
2016-12-28,630
2016-12-29,630
2016-12-30,630
2016-12-31,630
2017-01-01,630
2017-01-02,630
2017-01-03,630
2017-01-04,630
2017-01-05,630
2017-01-06,630
2017-01-07,630
2017-01-08,630
2017-01-09,630
2017-01-10,630
2017-01-11,630
2017-01-12,630
2017-01-13,630
2017-01-14,630
2017-01-15,630
2017-01-16,630
2017-01-17,599
2017-01-18,599
2017-01-19,599
2017-01-20,599
2017-01-21,599
2017-01-22,599
2017-01-23,599
2017-01-27,599
2017-01-28,599
2017-01-29,599
2017-01-30,599
2017-01-31,599
2017-02-01,599
2017-02-02,599
2017-02-03,599
2017-02-04,599
2017-02-05,599
2017-02-06,599
2017-02-07,599
2017-02-08,599
2017-02-09,599
2017-02-10,599
2017-02-11,599
2017-02-12,599
2017-02-13,599
2017-02-14,599
2017-02-15,599
2017-02-16,569
2017-02-18,569
2017-02-19,569
2017-02-20,569
2017-02-21,569
2017-02-22,569
2017-02-23,569
2017-02-24,569
2017-02-25,569
2017-02-26,569
2017-02-27,569
2017-02-28,569
2017-03-01,569
2017-03-02,569
2017-03-03,569
2017-03-04,569
2017-03-05,569
2017-03-06,569
2017-03-07,569
2017-03-08,569
2017-03-09,569
2017-03-10,569
2017-03-11,569
2017-03-12,569
2017-03-13,569
2017-03-14,569
2017-03-15,569
2017-03-16,569
2017-03-17,569
2017-03-18,569
2017-03-19,569
2017-03-20,569
2017-03-21,541
2017-03-22,541
2017-03-23,541
2017-03-24,541
2017-03-25,541
2017-03-26,541
2017-03-27,541
2017-03-28,541
2017-03-29,541
2017-03-30,541
2017-03-31,541
2017-04-01,541
2017-04-02,541
2017-04-03,541
2017-04-04,541
2017-04-12,541
2017-04-13,541
2017-04-14,541
2017-04-15,541
2017-04-16,541
2017-04-17,541
2017-04-18,541
2017-04-19,541
2017-04-20,541
2017-04-21,541
2017-04-22,514
2017-04-23,514
2017-04-24,514
2017-04-25,514
2017-04-26,514
2017-04-27,514
2017-04-28,514
2017-04-29,514
2017-04-30,514
2017-05-01,514
2017-05-02,514
2017-05-03,514
2017-05-04,514
2017-05-05,514
2017-05-06,514
2017-05-07,514
2017-05-08,514
2017-05-09,514
2017-05-10,514
2017-05-11,514
2017-05-12,514
2017-05-13,514
2017-05-14,514
2017-05-15,514
2017-05-16,514
2017-05-17,514
2017-05-18,514
2017-05-19,514
2017-05-20,514
2017-05-21,514
2017-05-22,514
2017-05-23,514
2017-05-24,514
2017-05-25,514
2017-05-26,489
2017-05-27,489
2017-05-28,489
2017-05-29,489
2017-05-30,489
2017-05-31,489
2017-06-01,489
2017-06-02,489
2017-06-03,489
2017-06-04,489
2017-06-06,489
2017-06-07,489
2017-06-08,489
2017-06-09,489
2017-06-10,489
2017-06-11,489
2017-06-12,489
2017-06-13,489
2017-06-14,489
2017-06-15,489
2017-06-16,489
2017-06-17,489
2017-06-18,464
2017-06-19,464
2017-06-20,464
2017-06-21,464
2017-06-22,464
2017-06-23,464
2017-06-24,464
2017-06-25,464
2017-06-26,464
2017-06-27,464
2017-06-28,464
2017-06-29,464
2017-06-30,464
2017-07-01,464
2017-07-02,464
2017-07-03,464
2017-07-04,464
2017-07-05,464
2017-07-06,464
2017-07-07,464
2017-07-08,464
2017-07-13,464
2017-07-14,464
2017-07-15,464
2017-07-16,464
2017-07-17,464
2017-07-18,441
2017-07-19,441
2017-07-20,441
2017-07-21,441
2017-07-22,441
2017-07-23,441
2017-07-24,441
2017-07-25,441
2017-07-26,441
2017-07-27,441
2017-07-28,441
2017-07-29,441
2017-07-30,441
2017-07-31,441
2017-08-01,441
2017-08-02,441
2017-08-03,441
2017-08-04,441
2017-08-05,441
2017-08-06,441
2017-08-09,441
2017-08-10,441
2017-08-11,441
2017-08-12,441
2017-08-13,441
2017-08-14,441
2017-08-15,441
2017-08-16,441
2017-08-17,441
2017-08-18,441
2017-08-19,419
2017-08-20,419
2017-08-21,419
2017-08-22,419
2017-08-23,419
2017-08-24,419
2017-08-25,419
2017-08-26,419
2017-08-27,419
2017-08-28,419
2017-08-29,419
2017-08-30,419
2017-08-31,419
2017-09-01,419
2017-09-02,419
2017-09-03,419
2017-09-04,419
2017-09-05,419
2017-09-06,419
2017-09-07,419
2017-09-08,419
2017-09-09,419
2017-09-10,419
2017-09-11,419
2017-09-12,419
2017-09-13,419
2017-09-14,399
2017-09-15,399
2017-09-16,399
2017-09-17,399
2017-09-19,399
2017-09-20,399
2017-09-21,399
2017-09-22,399
2017-09-23,399
2017-09-24,399
2017-09-25,399
2017-09-26,399
2017-09-27,399
2017-09-28,399
2017-09-29,399
2017-09-30,399
2017-10-01,399
2017-10-02,399
2017-10-03,399
2017-10-04,399
2017-10-05,399
2017-10-06,399
2017-10-07,399
2017-10-08,399
2017-10-09,399
2017-10-10,399
2017-10-11,399
2017-10-12,399
2017-10-13,399
2017-10-14,379
2017-10-15,379
2017-10-16,379
2017-10-17,379
2017-10-18,379
2017-10-19,379
2017-10-20,379
2017-10-21,379
2017-10-22,379
2017-10-23,379
2017-10-24,379
2017-10-25,379
2017-10-26,379
2017-10-27,379
2017-10-28,379
2017-10-29,379
2017-10-30,379
2017-10-31,379
2017-11-01,379
2017-11-02,379
2017-11-03,379
2017-11-04,379
2017-11-05,379
2017-11-06,379
2017-11-07,379
2017-11-08,379
2017-11-09,379
2017-11-10,379
2017-11-11,379
2017-11-12,379
2017-11-13,379
2017-11-14,379
2017-11-15,379
2017-11-16,361
2017-11-17,361
2017-11-18,361
2017-11-19,361
2017-11-20,361
2017-11-21,361
2017-11-22,361
2017-11-23,361
2017-11-24,361
2017-11-25,361
2017-11-26,361
2017-11-27,361
2017-11-28,361
2017-11-29,361
2017-11-30,361
2017-12-01,361
2017-12-02,361
2017-12-03,361
2017-12-04,361
2017-12-05,361
2017-12-06,361
2017-12-07,361
2017-12-08,361
2017-12-09,361
2017-12-10,361
2017-12-11,361
2017-12-12,361
2017-12-13,361
2017-12-14,361
2017-12-15,361
2017-12-16,361
2017-12-17,343
2017-12-18,343
2017-12-19,343
2017-12-20,343
2017-12-21,343
2017-12-22,343
2017-12-23,343
2017-12-24,343
2017-12-25,343
2017-12-26,343
2017-12-27,343
2017-12-28,343
2017-12-29,343
2017-12-30,343
2017-12-31,343
2018-01-01,343
2018-01-02,343
2018-01-03,343
2018-01-04,343
2018-01-05,343
2018-01-06,343
2018-01-07,343
2018-01-08,343
2018-01-09,343
2018-01-10,343
2018-01-11,343
2018-01-12,343
2018-01-13,343
2018-01-14,343
2018-01-15,343
2018-01-16,327
2018-01-17,327
2018-01-18,327
2018-01-19,327
2018-01-20,327
2018-01-21,327
2018-01-22,327
2018-01-23,327
2018-01-25,327
2018-01-26,327
2018-01-27,327
2018-01-28,327
2018-01-29,327
2018-01-30,327
2018-01-31,327
2018-02-01,327
2018-02-02,312
2018-02-03,312
2018-02-04,312
2018-02-05,312
2018-02-06,312
2018-02-07,312
2018-02-08,312
2018-02-09,312
2018-02-10,312
2018-02-11,312
2018-02-12,312
2018-02-13,312
2018-02-14,312
2018-02-15,312
2018-02-16,312
2018-02-17,312
2018-02-18,312
2018-02-19,298
2018-02-20,298
2018-02-21,298
2018-02-22,298
2018-02-23,298
2018-02-24,298
2018-02-25,298
2018-02-26,298
2018-02-27,298
2018-02-28,298
2018-03-01,298
2018-03-02,298
2018-03-03,298
2018-03-04,298
2018-03-05,298
2018-03-06,298
2018-03-07,284
2018-03-08,284
2018-03-09,284
2018-03-10,284
2018-03-11,284
2018-03-12,284
2018-03-13,284
2018-03-14,284
2018-03-15,284
2018-03-16,284
2018-03-17,284
2018-03-18,284
2018-03-19,284
2018-03-20,284
2018-03-21,284
2018-03-23,284
2018-03-24,284
2018-03-25,271
2018-03-26,271
2018-03-27,271
2018-03-28,271
2018-03-29,271
2018-03-30,271
2018-03-31,271
2018-04-01,271
2018-04-02,271
2018-04-03,271
2018-04-04,271
2018-04-05,271
2018-04-06,271
2018-04-07,271
2018-04-08,271
2018-04-09,271
2018-04-10,271
2018-04-11,271
2018-04-12,271
2018-04-13,258
2018-04-14,258
2018-04-15,258
2018-04-16,258
2018-04-17,258
2018-04-18,258
2018-04-19,258
2018-04-20,258
2018-04-21,258
2018-04-22,258
2018-04-23,258
2018-04-24,258
2018-04-25,258
2018-04-26,258
2018-04-27,258
2018-04-28,258
2018-04-29,258
2018-04-30,258
2018-05-01,245
2018-05-04,245
2018-05-05,245
2018-05-06,245
2018-05-07,245
2018-05-08,245
2018-05-09,245
2018-05-10,245
2018-05-11,245
2018-05-12,245
2018-05-13,245
2018-05-14,245
2018-05-15,245
2018-05-16,245
2018-05-17,245
2018-05-18,245
2018-05-19,232
2018-05-20,232
2018-05-21,232
2018-05-22,232
2018-05-23,232
2018-05-24,232
2018-05-25,232
2018-05-26,232
2018-05-27,232
2018-05-28,232
2018-05-29,232
2018-05-30,232
2018-05-31,232
2018-06-01,232
2018-06-02,232
2018-06-03,232
2018-06-04,232
2018-06-05,232
2018-06-06,232
2018-06-07,220
2018-06-08,220
2018-06-09,220
2018-06-10,220
2018-06-11,220
2018-06-12,220
2018-06-13,220
2018-06-14,220
2018-06-15,220
2018-06-16,220
2018-06-17,220
2018-06-18,220
2018-06-19,220
2018-06-20,220
2018-06-21,220
2018-06-22,220
2018-06-23,210
2018-06-24,210
2018-06-25,210
2018-06-26,210
2018-06-27,210
2018-06-28,210
2018-06-29,210
2018-06-30,210
2018-07-01,210
2018-07-02,210
2018-07-03,210
2018-07-04,210
2018-07-05,210
2018-07-06,210
2018-07-07,210
2018-07-08,200
2018-07-09,200
2018-07-10,200
2018-07-11,200
2018-07-12,200
2018-07-13,200
2018-07-14,200
2018-07-15,200
2018-07-16,200
2018-07-17,200
2018-07-18,200
2018-07-19,200
2018-07-20,200
2018-07-21,200
2018-07-22,200
2018-07-23,191
2018-07-24,191
2018-07-25,191
2018-07-26,191
2018-07-27,191
2018-07-28,191
2018-07-29,191
2018-07-30,191
2018-07-31,181
2018-08-01,181
2018-08-02,181
2018-08-03,181
2018-08-04,181
2018-08-05,181
2018-08-06,181
2018-08-07,181
2018-08-08,172
2018-08-09,172
2018-08-10,172
2018-08-11,172
2018-08-12,172
2018-08-14,172
2018-08-16,172
2018-08-17,163
2018-08-18,163
2018-08-19,163
2018-08-20,163
2018-08-21,163
2018-08-22,163
2018-08-23,163
2018-08-24,163
2018-08-25,154
2018-08-26,154
2018-08-27,154
2018-08-28,154
2018-08-29,154
2018-08-30,154
2018-08-31,154
2018-09-01,154
2018-09-02,147
2018-09-03,147
2018-09-04,147
2018-09-05,147
2018-09-06,147
2018-09-07,147
2018-09-08,147
2018-09-09,147
2018-09-10,140
2018-09-11,140
2018-09-12,140
2018-09-13,140
2018-09-14,140
2018-09-15,140
2018-09-16,140
2018-09-17,140
2018-09-18,133
2018-09-19,133
2018-09-20,133
2018-09-21,133
2018-09-22,133
2018-09-23,133
2018-09-24,133
2018-09-25,133
2018-09-26,133
2018-09-27,133
2018-09-28,126
2018-09-29,126
2018-09-30,126
2018-10-01,126
2018-10-02,126
2018-10-03,126
2018-10-04,126
2018-10-05,126
2018-10-06,126
2018-10-07,126
2018-10-08,126
2018-10-09,119
2018-10-10,119
2018-10-11,119
2018-10-12,119
2018-10-13,119
2018-10-14,119
2018-10-15,119
2018-10-16,119
2018-10-17,119
2018-10-18,119
2018-10-19,119
2018-10-20,119
2018-10-21,113
2018-10-22,113
2018-10-23,113
2018-10-24,113
2018-10-25,113
2018-10-26,113
2018-10-27,113
2018-10-28,113
2018-10-29,113
2018-10-30,113
2018-10-31,107
2018-11-01,107
2018-11-03,107
2018-11-04,107
2018-11-05,101
2018-11-06,101
2018-11-07,101
2018-11-08,101
2018-11-09,101
2018-11-10,95
2018-11-11,95
2018-11-12,95
2018-11-13,95
2018-11-14,95
2018-11-15,90
2018-11-16,90
2018-11-17,90
2018-11-18,90
2018-11-19,90
2018-11-20,85
2018-11-21,85
2018-11-22,85
2018-11-23,85
2018-11-24,85
2018-11-25,80
2018-11-26,80
2018-11-27,80
2018-11-28,80
2018-11-29,80
2018-12-01,76
2018-12-02,76
2018-12-03,76
2018-12-04,76
2018-12-05,73
2018-12-07,73
2018-12-09,73
2018-12-10,70
2018-12-11,70
2018-12-12,70
2018-12-13,70
2018-12-14,70
2018-12-15,70
2018-12-16,67
2018-12-17,67
2018-12-18,67
2018-12-19,67
2018-12-20,67
2018-12-21,67
2018-12-22,67
2018-12-23,63
2018-12-24,63
2018-12-25,63
2018-12-26,63
2018-12-27,63
2018-12-28,63
2018-12-29,63
2018-12-30,63
2018-12-31,59
2019-01-01,59
2019-01-02,59
2019-01-03,59
2019-01-04,59
2019-01-05,59
2019-01-06,59
2019-01-08,56
2019-01-10,56
2019-01-11,56
2019-01-12,56
2019-01-13,56
2019-01-14,56
2019-01-15,53
2019-01-16,53
2019-01-17,53
2019-01-18,53
2019-01-19,53
2019-01-20,53
2019-01-22,53
2019-01-23,51
2019-01-24,51
2019-01-25,51
2019-01-26,51
2019-01-27,51
2019-01-28,51
2019-01-29,51
2019-01-30,51
2019-01-31,51
2019-02-01,48
2019-02-02,48
2019-02-03,48
2019-02-04,48
2019-02-05,48
2019-02-06,48
2019-02-07,48
2019-02-08,48
2019-02-09,46
2019-02-10,46
2019-02-11,46
2019-02-12,46
2019-02-13,46
2019-02-14,46
2019-02-15,46
2019-02-16,46
2019-02-17,46
2019-02-18,43
2019-02-19,43
2019-02-20,43
2019-02-21,43
2019-02-22,43
2019-02-23,43
2019-02-24,43
2019-02-25,43
2019-02-26,42
2019-02-27,42
2019-02-28,42
2019-03-01,42
2019-03-02,42
2019-03-03,42
2019-03-04,42
2019-03-05,42
2019-03-06,42
2019-03-07,42
2019-03-08,42
2019-03-09,42
2019-03-10,42
2019-03-11,39
2019-03-12,39
2019-03-13,39
2019-03-14,39
2019-03-15,39
2019-03-16,39
2019-03-17,39
2019-03-18,39
2019-03-19,39
2019-03-20,39
2019-03-21,37
2019-03-22,37
2019-03-23,37
2019-03-24,37
2019-03-25,37
2019-03-26,37
2019-03-27,37
2019-03-28,37
2019-03-29,37
2019-03-30,37
2019-03-31,37
2019-04-01,37
2019-04-02,37
2019-04-03,37
2019-04-04,37
2019-04-05,37
2019-04-06,37
2019-04-07,37
2019-04-08,37
2019-04-09,37
2019-04-10,37
2019-04-11,37
2019-04-12,37
2019-04-13,37
2019-04-14,38
2019-04-15,38
2019-04-16,38
2019-04-17,38
2019-04-18,38
2019-04-19,38
2019-04-20,38
2019-04-21,38
2019-04-22,38
2019-04-23,38
2019-04-24,38
2019-04-25,38
2019-04-26,38
2019-04-27,38
2019-04-28,38
2019-04-29,38
2019-04-30,38
2019-05-01,38
2019-05-02,38
2019-05-03,38
2019-05-04,38
2019-05-05,38
2019-05-06,38
2019-05-07,38
2019-05-08,38
2019-05-09,38
2019-05-10,38
2019-05-11,38
2019-05-12,37
2019-05-13,37
2019-05-14,37
2019-05-15,37
2019-05-16,37
2019-05-17,37
2019-05-18,37
2019-05-19,37
2019-05-20,37
2019-05-21,37
2019-05-22,37
2019-05-23,37
2019-05-24,37
2019-05-25,35
2019-05-26,35
2019-05-27,35
2019-05-28,35
2019-05-29,35
2019-05-30,35
2019-05-31,35
2019-06-01,35
2019-06-02,35
2019-06-03,35
2019-06-04,35
2019-06-05,35
2019-06-06,33
2019-06-07,33
2019-06-08,33
2019-06-09,33
2019-06-10,33
2019-06-11,33
2019-06-12,33
2019-06-13,33
2019-06-14,33
2019-06-15,33
2019-06-16,33
2019-06-17,33
2019-06-18,31
2019-06-19,31
2019-06-20,31
2019-06-21,31
2019-06-22,31
2019-06-23,31
2019-06-24,31
2019-06-25,31
2019-06-26,31
2019-06-27,31
2019-06-28,31
2019-06-29,31
2019-06-30,29
2019-07-01,29
2019-07-02,29
2019-07-03,29
2019-07-04,29
2019-07-05,29
2019-07-06,29
2019-07-07,29
2019-07-08,29
2019-07-09,29
2019-07-10,29
2019-07-11,29
2019-07-12,27
2019-07-13,27
2019-07-14,27
2019-07-15,27
2019-07-16,27
2019-07-17,27
2019-07-18,27
2019-07-19,27
2019-07-20,27
2019-07-21,27
2019-07-22,27
2019-07-23,27
2019-07-24,27
2019-07-25,27
2019-07-26,27
2019-07-27,27
2019-07-28,27
2019-07-29,25
2019-07-30,25
2019-07-31,25
2019-08-01,25
2019-08-02,25
2019-08-03,25
2019-08-04,25
2019-08-05,25
2019-08-06,25
2019-08-07,25
2019-08-08,25
2019-08-09,25
2019-08-10,25
2019-08-11,25
2019-08-12,25
2019-08-13,25
2019-08-14,23
