date_obj,Teak%20wardrobe%20(flatpack) price
2019-08-31,127
2019-09-01,127
2019-09-02,127
2019-09-03,127
2019-09-04,127
2019-09-05,127
2019-09-06,127
2019-09-07,127
2019-09-08,127
2019-09-09,127
2019-09-10,127
2019-09-11,127
2019-09-12,127
2019-09-13,127
2019-09-14,127
2019-09-15,127
2019-09-16,127
2019-09-17,127
2019-09-18,127
2019-09-19,127
2019-09-20,127
2019-09-21,127
2019-09-22,127
2019-09-23,127
2019-09-24,127
2019-09-25,127
2019-09-26,127
2019-09-27,127
2019-09-28,127
2019-09-29,127
2019-09-30,127
2019-10-01,127
2019-10-02,127
2019-10-03,127
2019-10-04,127
2019-10-05,127
2019-10-06,127
2019-10-07,127
2019-10-08,127
2019-10-09,127
2019-10-10,127
2019-10-11,127
2019-10-12,127
2019-10-13,127
2019-10-14,127
2019-10-15,127
2019-10-16,127
2019-10-17,127
2019-10-18,127
2019-10-19,127
2019-10-20,127
2019-10-21,127
2019-10-22,127
2019-10-23,127
2019-10-24,127
2019-10-25,127
2019-10-26,127
2019-10-27,127
2019-10-28,127
2019-10-29,127
2019-10-30,127
2019-10-31,127
2019-11-01,127
2019-11-02,127
2019-11-03,127
2019-11-04,127
2019-11-05,127
2019-11-06,127
2019-11-07,127
2019-11-08,127
2019-11-09,127
2019-11-10,127
2019-11-11,127
2019-11-12,127
2019-11-13,127
2019-11-14,127
2019-11-15,127
2019-11-16,127
2019-11-17,127
2019-11-18,127
2019-11-19,127
2019-11-20,127
2019-11-21,127
2019-11-22,127
2019-11-23,127
2019-11-24,127
2019-11-25,127
2019-11-26,127
2019-11-27,127
2019-11-28,127
2019-11-29,127
2019-11-30,127
2019-12-01,127
2019-12-02,127
2019-12-03,127
2019-12-04,127
2019-12-05,127
2019-12-06,127
2019-12-07,127
2019-12-08,127
2019-12-09,127
2019-12-10,127
2019-12-11,127
2019-12-12,127
2019-12-13,127
2019-12-14,127
2019-12-15,127
2019-12-16,127
2019-12-17,127
2019-12-18,127
2019-12-19,127
2019-12-20,127
2019-12-21,127
2019-12-22,127
2019-12-23,127
2019-12-24,127
2019-12-25,127
2019-12-26,127
2019-12-27,127
2019-12-28,127
2019-12-29,127
2019-12-30,127
2019-12-31,127
2020-01-01,127
2020-01-02,127
2020-01-03,127
2020-01-04,127
2020-01-05,127
2020-01-06,127
2020-01-07,127
2020-01-08,130
2020-01-09,130
2020-01-10,130
2020-01-11,130
2020-01-12,130
2020-01-13,130
2020-01-14,130
2020-01-15,130
2020-01-16,130
2020-01-17,130
2020-01-18,130
2020-01-19,130
2020-01-20,130
2020-01-21,130
2020-01-22,130
2020-01-23,130
2020-01-24,130
2020-01-25,130
2020-01-26,130
2020-01-27,130
2020-01-28,130
2020-01-29,130
2020-01-30,130
2020-01-31,130
2020-02-01,130
2020-02-02,130
2020-02-03,130
2020-02-04,130
2020-02-05,130
2020-02-06,130
2020-02-07,130
2020-02-08,130
2020-02-09,130
2020-02-10,130
2020-02-11,130
2020-02-12,130
2020-02-13,130
2020-02-14,130
2020-02-15,130
2020-02-16,130
2020-02-17,130
2020-02-18,130
2020-02-19,130
2020-02-20,130
2020-02-21,130
2020-02-22,130
2020-02-23,130
2020-02-24,130
2020-02-25,130
2020-02-26,130
2020-02-27,130
2020-02-28,130
2020-02-29,130
2020-03-01,130
2020-03-02,130
2020-03-03,130
2020-03-04,130
2020-03-05,130
2020-03-06,130
2020-03-07,130
2020-03-08,130
2020-03-09,130
2020-03-10,130
2020-03-11,130
2020-03-12,130
2020-03-13,130
2020-03-14,130
2020-03-15,130
2020-03-16,130
2020-03-17,130
2020-03-18,130
2020-03-19,130
2020-03-20,130
2020-03-21,130
2020-03-22,130
2020-03-23,130
2020-03-24,130
2020-03-25,130
2020-03-26,130
2020-03-27,130
2020-03-28,130
2020-03-29,130
2020-03-30,130
2020-03-31,130
2020-04-01,130
2020-04-02,130
2020-04-03,130
2020-04-04,130
2020-04-05,130
2020-04-06,130
2020-04-07,130
2020-04-08,130
2020-04-09,130
2020-04-10,130
2020-04-11,130
2020-04-12,130
2020-04-13,130
2020-04-14,130
2020-04-15,130
2020-04-16,130
2020-04-17,130
2020-04-18,130
2020-04-19,130
2020-04-20,130
2020-04-21,130
2020-04-22,130
2020-04-23,130
2020-04-24,130
2020-04-25,130
2020-04-26,130
2020-04-27,130
2020-04-28,130
2020-04-29,130
2020-04-30,130
2020-05-01,130
2020-05-02,130
2020-05-03,130
2020-05-04,130
2020-05-05,133
2020-05-06,133
2020-05-07,133
2020-05-08,133
2020-05-09,133
2020-05-10,133
2020-05-11,133
2020-05-12,133
2020-05-13,133
