date_obj,Orange%20sapling price
2015-09-24,621
2015-09-25,621
2015-09-27,621
2015-09-28,621
2015-09-29,621
2015-09-30,621
2015-10-05,589
2015-10-06,589
2015-10-07,589
2015-10-08,589
2015-10-09,589
2015-10-10,589
2015-10-11,589
2015-10-12,589
2015-10-13,589
2015-10-14,589
2015-10-15,579
2015-10-16,579
2015-10-17,579
2015-10-18,579
2015-10-19,579
2015-10-20,579
2015-10-22,579
2015-10-23,579
2015-10-24,579
2015-10-25,579
2015-10-26,559
2015-10-27,559
2015-10-29,559
2015-10-30,559
2015-10-31,559
2015-11-01,559
2015-11-02,559
2015-11-03,559
2015-11-04,559
2015-11-05,559
2015-11-06,559
2015-11-07,559
2015-11-08,533
2015-11-09,533
2015-11-10,533
2015-11-11,533
2015-11-12,533
2015-11-13,533
2015-11-14,533
2015-11-15,533
2015-11-16,533
2015-11-17,533
2015-11-18,533
2015-11-19,533
2015-11-20,510
2015-11-21,510
2015-11-22,510
2015-11-23,510
2015-11-24,510
2015-11-25,510
2015-11-26,510
2015-11-27,510
2015-11-28,510
2015-11-29,510
2015-11-30,510
2015-12-01,497
2015-12-02,497
2015-12-03,497
2015-12-04,497
2015-12-05,497
2015-12-06,497
2015-12-07,497
2015-12-08,497
2015-12-09,497
2015-12-10,497
2015-12-11,497
2015-12-12,490
2015-12-13,490
2015-12-14,490
2015-12-15,490
2015-12-16,490
2015-12-17,490
2015-12-18,490
2015-12-19,490
2015-12-20,490
2015-12-21,493
2015-12-22,493
2015-12-23,493
2015-12-24,493
2015-12-25,493
2015-12-26,493
2015-12-27,493
2015-12-28,493
2015-12-29,492
2015-12-30,492
2015-12-31,492
2016-01-01,492
2016-01-02,492
2016-01-03,492
2016-01-04,492
2016-01-05,488
2016-01-06,488
2016-01-07,488
2016-01-08,488
2016-01-09,488
2016-01-10,488
2016-01-11,488
2016-01-12,488
2016-01-13,486
2016-01-14,486
2016-01-15,486
2016-01-16,486
2016-01-17,486
2016-01-18,486
2016-01-19,486
2016-01-20,486
2016-01-21,484
2016-01-22,484
2016-01-23,484
2016-01-24,484
2016-01-25,484
2016-01-26,484
2016-01-27,484
2016-01-28,484
2016-01-29,486
2016-01-30,486
2016-01-31,486
2016-02-01,486
2016-02-02,486
2016-02-03,486
2016-02-04,486
2016-02-05,486
2016-02-06,491
2016-02-07,491
2016-02-08,491
2016-02-09,491
2016-02-10,491
2016-02-11,491
2016-02-12,491
2016-02-13,491
2016-02-14,491
2016-02-15,493
2016-02-16,493
2016-02-17,493
2016-02-18,493
2016-02-19,493
2016-02-20,493
2016-02-21,493
2016-02-22,493
2016-02-23,480
2016-02-24,480
2016-02-25,480
2016-02-26,480
2016-02-27,480
2016-02-28,480
2016-02-29,480
2016-03-01,462
2016-03-02,462
2016-03-03,462
2016-03-04,462
2016-03-05,462
2016-03-06,462
2016-03-07,462
2016-03-08,462
2016-03-09,450
2016-03-10,450
2016-03-11,450
2016-03-12,450
2016-03-13,450
2016-03-14,450
2016-03-15,450
2016-03-16,459
2016-03-17,459
2016-03-18,459
2016-03-19,459
2016-03-20,459
2016-03-21,459
2016-03-22,459
2016-03-23,459
2016-03-24,459
2016-03-25,468
2016-03-26,468
2016-03-27,468
2016-03-28,468
2016-03-29,468
2016-03-30,468
2016-03-31,468
2016-04-01,468
2016-04-02,460
2016-04-03,460
2016-04-04,460
2016-04-05,460
2016-04-06,460
2016-04-07,460
2016-04-08,460
2016-04-09,452
2016-04-10,452
2016-04-11,452
2016-04-12,452
2016-04-13,452
2016-04-14,452
2016-04-15,452
2016-04-16,452
2016-04-17,445
2016-04-18,445
2016-04-19,445
2016-04-20,445
2016-04-21,445
2016-04-22,445
2016-04-23,445
2016-04-24,435
2016-04-25,435
2016-04-26,435
2016-04-27,435
2016-04-28,435
2016-04-29,435
2016-04-30,435
2016-05-01,435
2016-05-02,424
2016-05-03,424
2016-05-04,424
2016-05-05,424
2016-05-06,424
2016-05-07,424
2016-05-08,424
2016-05-09,413
2016-05-10,413
2016-05-11,413
2016-05-12,413
2016-05-13,413
2016-05-14,413
2016-05-15,413
2016-05-16,407
2016-05-17,407
2016-05-18,407
2016-05-19,407
2016-05-22,397
2016-05-23,397
2016-05-24,397
2016-05-25,397
2016-05-26,397
2016-05-27,400
2016-05-28,400
2016-05-29,400
2016-05-30,400
2016-05-31,400
2016-06-01,400
2016-06-02,400
2016-06-03,399
2016-06-04,399
2016-06-05,399
2016-06-06,399
2016-06-07,399
2016-06-08,399
2016-06-09,397
2016-06-10,397
2016-06-11,397
2016-06-12,397
2016-06-13,397
2016-06-14,397
2016-06-15,402
2016-06-16,402
2016-06-17,402
2016-06-18,402
2016-06-19,402
2016-06-20,402
2016-06-21,408
2016-06-22,408
2016-06-23,408
2016-06-24,408
2016-06-25,408
2016-06-26,408
2016-06-27,408
2016-06-28,406
2016-06-29,406
2016-06-30,406
2016-07-01,406
2016-07-02,406
2016-07-03,406
2016-07-04,406
2016-07-05,392
2016-07-06,392
2016-07-07,392
2016-07-08,392
2016-07-09,392
2016-07-10,392
2016-07-11,377
2016-07-12,377
2016-07-13,377
2016-07-14,377
2016-07-15,377
2016-07-16,373
2016-07-17,373
2016-07-18,373
2016-07-23,355
2016-07-24,355
2016-07-25,355
2016-07-26,355
2016-07-27,355
2016-07-28,355
2016-07-29,348
2016-07-30,348
2016-07-31,348
2016-08-01,348
2016-08-02,348
2016-08-03,348
2016-08-04,342
2016-08-05,342
2016-08-06,342
2016-08-07,342
2016-08-08,342
2016-08-09,342
2016-08-10,325
2016-08-11,325
2016-08-12,325
2016-08-13,325
2016-08-14,325
2016-08-15,325
2016-08-16,325
2016-08-17,325
2016-08-18,309
2016-08-19,309
2016-08-20,309
2016-08-21,309
2016-08-22,309
2016-08-23,309
2016-08-24,305
2016-08-25,305
2016-08-26,305
2016-08-28,305
2016-08-31,305
2016-09-01,302
2016-09-02,302
2016-09-03,302
2016-09-04,302
2016-09-05,302
2016-09-06,302
2016-09-07,302
2016-09-08,302
2016-09-09,310
2016-09-10,310
2016-09-11,310
2016-09-12,310
2016-09-13,310
2016-09-14,310
2016-09-15,305
2016-09-16,305
2016-09-17,305
2016-09-18,305
2016-09-19,305
2016-09-20,305
2016-09-21,305
2016-09-22,309
2016-09-23,309
2016-09-24,309
2016-09-25,309
2016-09-26,309
2016-09-27,309
2016-09-28,309
2016-09-29,315
2016-09-30,315
2016-10-01,315
2016-10-02,315
2016-10-03,315
2016-10-04,315
2016-10-05,315
2016-10-06,320
2016-10-07,320
2016-10-08,320
2016-10-09,320
2016-10-10,320
2016-10-11,320
2016-10-12,320
2016-10-13,320
2016-10-14,324
2016-10-15,324
2016-10-16,324
2016-10-17,324
2016-10-18,324
2016-10-19,324
2016-10-20,324
2016-10-21,330
2016-10-22,330
2016-10-23,330
2016-10-24,330
2016-10-25,330
2016-10-26,330
2016-10-27,330
2016-10-28,330
2016-10-29,339
2016-10-30,339
2016-10-31,339
2016-11-01,339
2016-11-02,339
2016-11-03,339
2016-11-04,339
2016-11-05,339
2016-11-06,348
2016-11-07,348
2016-11-08,348
2016-11-09,348
2016-11-10,348
2016-11-11,348
2016-11-12,348
2016-11-13,348
2016-11-14,364
2016-12-07,356
2016-12-08,356
2016-12-09,356
2016-12-10,356
2016-12-11,349
2016-12-12,349
2016-12-13,349
2016-12-14,349
2016-12-15,349
2016-12-16,349
2016-12-17,345
2016-12-18,345
2016-12-19,345
2016-12-20,345
2016-12-21,345
2016-12-22,345
2016-12-23,343
2016-12-24,343
2016-12-25,343
2016-12-26,343
2016-12-27,343
2016-12-28,343
2016-12-29,336
2016-12-30,336
2016-12-31,336
2017-01-01,336
2017-01-02,336
2017-01-03,336
2017-01-04,346
2017-01-05,346
2017-01-06,346
2017-01-07,346
2017-01-08,346
2017-01-09,358
2017-01-10,358
2017-01-11,358
2017-01-12,358
2017-01-13,358
2017-01-14,361
2017-01-15,361
2017-01-16,361
2017-01-17,361
2017-01-18,369
2017-01-19,369
2017-01-20,369
2017-01-21,369
2017-01-22,369
2017-01-27,377
2017-01-28,394
2017-01-29,394
2017-01-30,394
2017-01-31,394
2017-02-01,394
2017-02-02,403
2017-02-03,403
2017-02-04,403
2017-02-05,403
2017-02-06,403
2017-02-07,403
2017-02-08,400
2017-02-09,400
2017-02-10,400
2017-02-11,400
2017-02-12,400
2017-02-13,387
2017-02-14,387
2017-02-15,387
2017-02-16,387
2017-02-18,387
2017-02-19,385
2017-02-20,385
2017-02-21,385
2017-02-22,385
2017-02-23,385
2017-02-24,385
2017-02-25,389
2017-02-26,389
2017-02-27,389
2017-02-28,389
2017-03-01,389
2017-03-02,399
2017-03-03,399
2017-03-04,399
2017-03-05,399
2017-03-06,399
2017-03-07,390
2017-03-08,390
2017-03-09,390
2017-03-10,390
2017-03-11,390
2017-03-12,390
2017-03-13,390
2017-03-14,390
2017-03-15,390
2017-03-16,390
2017-03-17,395
2017-03-18,395
2017-03-19,395
2017-03-20,395
2017-03-21,395
2017-03-22,409
2017-03-23,409
2017-03-24,409
2017-03-25,409
2017-03-26,409
2017-03-27,407
2017-03-28,407
2017-03-29,407
2017-03-30,407
2017-03-31,407
2017-04-01,407
2017-04-02,404
2017-04-03,404
2017-04-04,404
2017-04-12,386
2017-04-13,371
2017-04-14,371
2017-04-15,371
2017-04-16,371
2017-04-17,371
2017-04-18,354
2017-04-19,354
2017-04-20,354
2017-04-21,354
2017-04-22,354
2017-04-23,337
2017-04-24,337
2017-04-25,337
2017-04-26,337
2017-04-27,337
2017-04-28,321
2017-04-29,321
2017-04-30,321
2017-05-01,321
2017-05-02,305
2017-05-03,305
2017-05-04,305
2017-05-05,305
2017-05-06,305
2017-05-07,294
2017-05-08,294
2017-05-09,294
2017-05-10,294
2017-05-11,294
2017-05-12,299
2017-05-13,299
2017-05-14,299
2017-05-15,299
2017-05-16,299
2017-05-17,299
2017-05-18,301
2017-05-19,301
2017-05-20,301
2017-05-21,301
2017-05-22,301
2017-05-23,301
2017-05-24,290
2017-05-25,290
2017-05-26,290
2017-05-27,290
2017-05-28,290
2017-05-29,296
2017-05-30,296
2017-05-31,296
2017-06-01,296
2017-06-02,296
2017-06-03,296
2017-06-06,297
2017-06-07,297
2017-06-08,297
2017-06-09,304
2017-06-10,304
2017-06-11,304
2017-06-12,304
2017-06-13,304
2017-06-14,301
2017-06-15,301
2017-06-16,301
2017-06-17,301
2017-06-18,301
2017-06-19,301
2017-06-20,298
2017-06-21,298
2017-06-22,298
2017-06-23,298
2017-06-24,298
2017-06-25,298
2017-06-26,296
2017-06-27,296
2017-06-28,296
2017-06-29,296
2017-06-30,296
2017-07-01,301
2017-07-02,301
2017-07-03,301
2017-07-04,301
2017-07-05,301
2017-07-06,303
2017-07-07,303
2017-07-08,303
2017-07-13,301
2017-07-14,301
2017-07-15,301
2017-07-16,301
2017-07-17,301
2017-07-18,296
2017-07-19,296
2017-07-20,296
2017-07-21,296
2017-07-22,296
2017-07-23,299
2017-07-24,299
2017-07-25,299
2017-07-26,299
2017-07-27,299
2017-07-28,294
2017-07-29,294
2017-07-30,294
2017-07-31,294
2017-08-01,294
2017-08-02,279
2017-08-03,279
2017-08-04,279
2017-08-05,279
2017-08-06,279
2017-08-09,266
2017-08-10,266
2017-08-11,266
2017-08-12,257
2017-08-13,257
2017-08-14,257
2017-08-15,257
2017-08-17,248
2017-08-18,248
2017-08-19,248
2017-08-20,248
2017-08-21,248
2017-08-22,248
2017-08-23,252
2017-08-24,252
2017-08-25,252
2017-08-26,252
2017-08-27,252
2017-08-28,252
2017-08-29,248
2017-08-30,248
2017-08-31,248
2017-09-01,248
2017-09-02,248
2017-09-03,236
2017-09-04,236
2017-09-05,236
2017-09-06,236
2017-09-07,236
2017-09-08,232
2017-09-09,232
2017-09-10,232
2017-09-11,232
2017-09-12,232
2017-09-13,238
2017-09-14,238
2017-09-15,238
2017-09-16,238
2017-09-17,238
2017-09-19,245
2017-09-20,245
2017-09-21,245
2017-09-22,245
2017-09-23,245
2017-09-24,245
2017-09-25,257
2017-09-26,257
2017-09-27,257
2017-09-28,257
2017-09-29,257
2017-09-30,257
2017-10-01,264
2017-10-02,264
2017-10-03,264
2017-10-04,264
2017-10-05,264
2017-10-06,264
2017-10-07,264
2017-10-08,264
2017-10-09,264
2017-10-10,264
2017-10-11,264
2017-10-12,264
2017-10-13,262
2017-10-14,262
2017-10-15,262
2017-10-16,262
2017-10-17,262
2017-10-18,262
2017-10-19,255
2017-10-20,255
2017-10-21,255
2017-10-22,255
2017-10-23,255
2017-10-24,255
2017-10-25,267
2017-10-26,267
2017-10-27,267
2017-10-28,267
2017-10-29,267
2017-10-30,267
2017-10-31,266
2017-11-01,266
2017-11-02,266
2017-11-03,266
2017-11-04,266
2017-11-05,266
2017-11-06,264
2017-11-07,264
2017-11-08,264
2017-11-09,264
2017-11-10,264
2017-11-11,264
2017-11-12,262
2017-11-13,262
2017-11-14,262
2017-11-15,262
2017-11-16,262
2017-11-17,262
2017-11-18,260
2017-11-19,260
2017-11-20,260
2017-11-21,260
2017-11-22,260
2017-11-23,260
2017-11-24,256
2017-11-25,256
2017-11-26,256
2017-11-27,256
2017-11-28,256
2017-11-29,256
2017-11-30,248
2017-12-01,248
2017-12-02,248
2017-12-03,248
2017-12-04,248
2017-12-05,248
2017-12-06,254
2017-12-07,254
2017-12-08,254
2017-12-09,254
2017-12-10,254
2017-12-11,254
2017-12-12,243
2017-12-14,243
2017-12-15,243
2017-12-16,243
2017-12-17,243
2017-12-18,239
2017-12-19,239
2017-12-20,239
2017-12-21,239
2017-12-22,239
2017-12-23,239
2017-12-24,228
2017-12-25,228
2017-12-26,228
2017-12-27,228
2017-12-28,228
2017-12-29,217
2017-12-30,217
2017-12-31,217
2018-01-01,217
2018-01-02,206
2018-01-03,206
2018-01-04,206
2018-01-05,206
2018-01-06,205
2018-01-07,205
2018-01-08,205
2018-01-09,205
2018-01-10,205
2018-01-11,205
2018-01-12,205
2018-01-13,205
2018-01-14,205
2018-01-15,205
2018-01-16,196
2018-01-17,196
2018-01-18,196
2018-01-19,196
2018-01-20,196
2018-01-21,195
2018-01-22,195
2018-01-23,195
2018-01-24,186
2018-01-25,186
2018-01-26,186
2018-01-27,179
2018-01-28,179
2018-01-29,180
2018-01-31,180
2018-02-01,180
2018-02-02,180
2018-02-03,181
2018-02-04,181
2018-02-05,181
2018-02-06,185
2018-02-07,185
2018-02-08,185
2018-02-09,183
2018-02-10,183
2018-02-11,183
2018-02-12,176
2018-02-13,176
2018-02-14,176
2018-02-15,181
2018-02-16,181
2018-02-17,181
2018-02-18,186
2018-02-19,186
2018-02-20,193
2018-02-21,193
2018-02-22,193
2018-02-23,191
2018-02-24,191
2018-02-25,191
2018-02-26,192
2018-02-27,192
2018-03-01,195
2018-03-02,195
2018-03-03,196
2018-03-04,196
2018-03-05,196
2018-03-06,196
2018-03-07,196
2018-03-08,196
2018-03-09,202
2018-03-10,202
2018-03-11,202
2018-03-12,204
2018-03-13,204
2018-03-14,204
2018-03-15,200
2018-03-16,200
2018-03-17,200
2018-03-18,204
2018-03-19,204
2018-03-20,204
2018-03-21,206
2018-03-23,206
2018-03-24,204
2018-03-26,204
2018-03-27,202
2018-03-28,202
2018-03-29,202
2018-03-30,192
2018-03-31,192
2018-04-01,192
2018-04-02,182
2018-04-03,182
2018-04-04,180
2018-04-05,180
2018-04-06,180
2018-04-08,178
2018-04-09,179
2018-04-10,179
2018-04-11,179
2018-04-12,181
2018-04-13,181
2018-04-14,181
2018-04-15,189
2018-04-16,189
2018-04-17,189
2018-04-18,198
2018-04-19,198
2018-04-20,198
2018-04-21,208
2018-04-22,208
2018-04-23,208
2018-04-24,208
2018-04-25,203
2018-04-26,203
2018-04-27,203
2018-04-28,203
2018-04-29,196
2018-04-30,196
2018-05-01,196
2018-05-02,196
2018-05-04,198
2018-05-05,198
2018-05-06,202
2018-05-07,202
2018-05-08,202
2018-05-09,201
2018-05-10,201
2018-05-11,201
2018-05-12,192
2018-05-13,192
2018-05-14,192
2018-05-15,189
2018-05-16,189
2018-05-17,189
2018-05-18,191
2018-05-19,191
2018-05-20,191
2018-05-21,190
2018-05-22,190
2018-05-23,190
2018-05-24,181
2018-05-25,181
2018-05-26,172
2018-05-27,172
2018-05-28,172
2018-05-29,172
2018-05-30,172
2018-05-31,172
2018-06-01,168
2018-06-02,168
2018-06-03,168
2018-06-04,162
2018-06-05,162
2018-06-06,160
2018-06-07,160
2018-06-08,160
2018-06-09,160
2018-06-10,160
2018-06-11,160
2018-06-12,166
2018-06-13,166
2018-06-14,165
2018-06-15,165
2018-06-16,165
2018-06-17,162
2018-06-18,162
2018-06-19,162
2018-06-20,171
2018-06-21,171
2018-06-22,179
2018-06-23,179
2018-06-24,179
2018-06-25,183
2018-06-26,183
2018-06-27,183
2018-06-28,193
2018-06-29,193
2018-06-30,193
2018-07-01,202
2018-07-02,202
2018-07-03,202
2018-07-04,208
2018-07-05,208
2018-07-06,208
2018-07-07,217
2018-07-08,217
2018-07-09,217
2018-07-10,228
2018-07-11,228
2018-07-12,228
2018-07-13,228
2018-07-14,230
2018-07-15,230
2018-07-16,230
2018-07-17,241
2018-07-18,241
2018-07-19,241
2018-07-20,253
2018-07-21,253
2018-07-22,265
2018-07-23,265
2018-07-24,261
2018-07-25,261
2018-07-26,261
2018-07-27,258
2018-07-28,258
2018-07-29,258
2018-07-30,258
2018-07-31,258
2018-08-01,258
2018-08-02,258
2018-08-03,258
2018-08-04,258
2018-08-05,252
2018-08-06,252
2018-08-07,252
2018-08-08,254
2018-08-09,254
2018-08-10,254
2018-08-11,251
2018-08-12,251
2018-08-14,249
2018-08-16,251
2018-08-17,251
2018-08-18,251
2018-08-19,256
2018-08-20,256
2018-08-21,250
2018-08-22,250
2018-08-23,252
2018-08-24,252
2018-08-25,264
2018-08-26,264
2018-08-27,264
2018-08-28,266
2018-08-29,266
2018-08-30,266
2018-08-31,275
2018-09-01,275
2018-09-02,263
2018-09-03,263
2018-09-04,252
2018-09-05,252
2018-09-06,252
2018-09-07,242
2018-09-08,242
2018-09-09,235
2018-09-10,235
2018-09-11,228
2018-09-12,228
2018-09-13,228
2018-09-14,220
2018-09-15,220
2018-09-16,220
2018-09-17,213
2018-09-18,213
2018-09-19,210
2018-09-20,210
2018-09-21,210
2018-09-22,203
2018-09-23,203
2018-09-24,200
2018-09-25,200
2018-09-26,190
2018-09-27,190
2018-09-28,180
2018-09-29,180
2018-09-30,179
2018-10-02,180
2018-10-03,180
2018-10-04,173
2018-10-05,173
2018-10-06,164
2018-10-07,164
2018-10-08,155
2018-10-09,155
2018-10-10,149
2018-10-11,149
2018-10-12,143
2018-10-13,143
2018-10-14,141
2018-10-15,141
2018-10-16,141
2018-10-17,141
2018-10-18,140
2018-10-19,140
2018-10-20,134
2018-10-21,134
2018-10-22,133
2018-10-23,133
2018-10-24,135
2018-10-25,135
2018-10-26,129
2018-10-27,129
2018-10-28,127
2018-10-29,127
2018-10-30,127
2018-10-31,126
2018-11-01,126
2018-11-03,126
2018-11-04,126
2018-11-05,126
2018-11-06,124
2018-11-07,124
2018-11-08,129
2018-11-09,129
2018-11-10,132
2018-11-11,132
2018-11-12,133
2018-11-13,133
2018-11-15,135
2018-11-16,132
2018-11-17,132
2018-11-18,133
2018-11-19,133
2018-11-20,135
2018-11-21,135
2018-11-22,142
2018-11-23,142
2018-11-24,149
2018-11-25,151
2018-11-26,151
2018-11-27,158
2018-11-28,158
2018-11-29,165
2018-12-01,172
2018-12-02,172
2018-12-03,181
2018-12-04,187
2018-12-05,190
2018-12-07,198
2018-12-09,197
2018-12-10,199
2018-12-11,199
2018-12-12,207
2018-12-13,207
2018-12-14,217
2018-12-15,217
2018-12-16,228
2018-12-17,228
2018-12-18,235
2018-12-19,235
2018-12-20,245
2018-12-21,245
2018-12-22,256
2018-12-23,257
2018-12-24,259
2018-12-25,259
2018-12-26,255
2018-12-27,248
2018-12-28,248
2018-12-29,237
2018-12-30,237
2018-12-31,226
2019-01-01,226
2019-01-02,218
2019-01-03,222
2019-01-04,222
2019-01-05,218
2019-01-06,213
2019-01-08,202
2019-01-10,188
2019-01-11,188
2019-01-12,180
2019-01-13,172
2019-01-14,165
2019-01-15,156
2019-01-16,152
2019-01-17,146
2019-01-18,143
2019-01-19,139
2019-01-20,137
2019-01-21,137
2019-01-22,135
2019-01-23,133
2019-01-24,128
2019-01-25,127
2019-01-26,130
2019-01-27,131
2019-01-28,124
2019-01-29,118
2019-01-30,114
2019-01-31,114
2019-02-01,112
2019-02-02,112
2019-02-03,108
2019-02-04,108
2019-02-05,108
2019-02-06,108
2019-02-07,109
2019-02-08,109
2019-02-09,111
2019-02-10,110
2019-02-11,110
2019-02-12,110
2019-02-13,109
2019-02-14,109
2019-02-15,106
2019-02-16,101
2019-02-17,101
2019-02-18,98
2019-02-19,97
2019-02-20,97
2019-02-21,99
2019-02-22,99
2019-02-23,101
2019-02-24,106
2019-02-25,112
2019-02-26,116
2019-02-27,116
2019-02-28,116
2019-03-01,118
2019-03-02,118
2019-03-03,116
2019-03-04,116
2019-03-05,114
2019-03-06,111
2019-03-07,112
2019-03-08,112
2019-03-09,110
2019-03-10,108
2019-03-11,106
2019-03-12,107
2019-03-13,107
2019-03-14,110
2019-03-15,110
2019-03-16,106
2019-03-17,100
2019-03-18,100
2019-03-19,99
2019-03-20,101
2019-03-21,102
2019-03-22,102
2019-03-23,102
2019-03-24,106
2019-03-25,106
2019-03-26,112
2019-03-27,112
2019-03-28,116
2019-03-29,122
2019-03-30,122
2019-03-31,123
2019-04-01,121
2019-04-02,121
2019-04-03,119
2019-04-04,118
2019-04-05,118
2019-04-06,121
2019-04-07,123
2019-04-08,123
2019-04-09,118
2019-04-10,115
2019-04-11,115
2019-04-12,114
2019-04-13,113
2019-04-14,109
2019-04-15,109
2019-04-16,106
2019-04-17,106
2019-04-18,102
2019-04-19,102
2019-04-20,98
2019-04-21,98
2019-04-22,95
2019-04-23,92
2019-04-24,92
2019-04-25,90
2019-04-26,87
2019-04-27,87
2019-04-28,83
2019-04-29,83
2019-04-30,82
2019-05-01,82
2019-05-02,77
2019-05-03,73
2019-05-04,70
2019-05-05,70
2019-05-06,69
2019-05-07,68
2019-05-08,68
2019-05-09,68
2019-05-10,68
2019-05-11,69
2019-05-12,70
2019-05-13,68
2019-05-14,66
2019-05-15,66
2019-05-16,63
2019-05-17,63
2019-05-18,62
2019-05-19,62
2019-05-20,63
2019-05-21,63
2019-05-22,62
2019-05-23,62
2019-05-24,61
2019-05-25,61
2019-05-26,62
2019-05-27,59
2019-05-28,59
2019-05-29,59
2019-05-30,59
2019-05-31,59
2019-06-01,59
2019-06-02,58
2019-06-03,58
2019-06-04,58
2019-06-05,58
2019-06-06,58
2019-06-07,58
2019-06-08,57
2019-06-09,57
2019-06-10,58
2019-06-11,57
2019-06-12,57
2019-06-13,58
2019-06-14,58
2019-06-15,58
2019-06-16,57
2019-06-17,57
2019-06-18,57
2019-06-19,57
2019-06-20,59
2019-06-21,59
2019-06-22,61
2019-06-23,61
2019-06-24,63
2019-06-25,63
2019-06-26,63
2019-06-27,65
2019-06-28,65
2019-06-29,66
2019-06-30,66
2019-07-01,67
2019-07-02,67
2019-07-03,70
2019-07-04,70
2019-07-05,74
2019-07-06,74
2019-07-07,75
2019-07-08,75
2019-07-09,77
2019-07-10,77
2019-07-11,79
2019-07-12,79
2019-07-13,80
2019-07-14,83
2019-07-15,83
2019-07-16,83
2019-07-17,85
2019-07-18,85
2019-07-19,87
2019-07-20,87
2019-07-21,88
2019-07-22,88
2019-07-23,89
2019-07-24,89
2019-07-25,92
2019-07-26,92
2019-07-27,94
2019-07-28,94
2019-07-29,96
2019-07-30,96
2019-07-31,98
2019-08-01,98
2019-08-02,98
2019-08-03,101
2019-08-04,101
2019-08-05,103
2019-08-06,103
2019-08-07,107
2019-08-08,107
2019-08-09,107
2019-08-10,107
2019-08-11,107
2019-08-12,106
2019-08-13,106
2019-08-14,108
2019-08-15,108
2019-08-16,106
2019-08-17,106
2019-08-18,103
2019-08-19,103
2019-08-20,101
2019-08-21,101
2019-08-22,98
2019-08-23,98
2019-08-24,95
2019-08-24,95
2019-08-25,95
2019-08-25,95
2019-08-26,92
2019-08-26,92
2019-08-27,92
2019-08-27,92
2019-08-28,92
2019-08-29,92
2019-08-30,92
