date_obj,Chopped%20garlic price
2019-05-20,326
2019-05-21,326
2019-05-22,326
2019-05-23,326
2019-05-24,326
2019-05-25,326
2019-05-26,326
2019-05-27,326
2019-05-28,326
2019-05-29,326
2019-05-30,326
2019-05-31,326
2019-06-01,326
2019-06-02,326
2019-06-03,326
2019-06-04,326
2019-06-05,326
2019-06-06,326
2019-06-07,326
2019-06-08,326
2019-06-09,326
2019-06-10,326
2019-06-11,326
2019-06-12,326
2019-06-13,326
2019-06-14,326
2019-06-15,326
2019-06-16,326
2019-06-17,326
2019-06-18,326
2019-06-19,326
2019-06-20,326
2019-06-21,310
2019-06-22,310
2019-06-23,310
2019-06-24,310
2019-06-25,310
2019-06-26,310
2019-06-27,310
2019-06-28,310
2019-06-29,310
2019-06-30,310
2019-07-01,310
2019-07-02,310
2019-07-03,310
2019-07-04,310
2019-07-05,310
2019-07-06,310
2019-07-07,310
2019-07-08,310
2019-07-09,310
2019-07-10,310
2019-07-11,310
2019-07-12,310
2019-07-13,310
2019-07-14,310
2019-07-15,310
2019-07-16,310
2019-07-17,310
2019-07-18,310
2019-07-19,310
2019-07-20,310
2019-07-21,310
2019-07-22,310
2019-07-23,310
2019-07-24,310
2019-07-25,310
2019-07-26,310
2019-07-27,310
2019-07-28,310
2019-07-29,310
2019-07-30,310
2019-07-31,310
2019-08-01,310
2019-08-02,310
2019-08-03,310
2019-08-04,310
2019-08-05,310
2019-08-06,310
2019-08-07,310
2019-08-08,310
2019-08-09,310
2019-08-10,310
2019-08-11,310
2019-08-12,310
2019-08-13,310
2019-08-14,310
2019-08-15,310
2019-08-16,310
2019-08-17,310
2019-08-18,310
2019-08-19,310
2019-08-20,310
2019-08-21,310
2019-08-22,310
2019-08-23,310
2019-08-24,310
2019-08-24,310
2019-08-25,310
2019-08-25,310
2019-08-26,310
2019-08-27,310
2019-08-27,310
2019-08-28,310
2019-08-29,310
2019-08-30,310
2019-08-31,310
2019-09-01,310
2019-09-02,310
2019-09-03,310
2019-09-04,310
2019-09-05,310
2019-09-06,310
2019-09-07,310
2019-09-08,310
2019-09-09,310
2019-09-10,310
2019-09-11,310
2019-09-12,310
2019-09-13,310
2019-09-14,310
2019-09-15,310
2019-09-16,310
2019-09-17,310
2019-09-18,310
2019-09-19,310
2019-09-20,310
2019-09-21,310
2019-09-22,310
2019-09-23,310
2019-09-24,310
2019-09-25,310
2019-09-26,310
2019-09-27,310
2019-09-28,310
2019-09-29,310
2019-09-30,310
2019-10-01,310
2019-10-02,310
2019-10-03,310
2019-10-04,310
2019-10-05,310
2019-10-06,310
2019-10-07,310
2019-10-08,310
2019-10-09,310
2019-10-10,310
2019-10-11,310
2019-10-12,310
2019-10-13,310
2019-10-14,310
2019-10-15,310
2019-10-16,310
2019-10-17,310
2019-10-18,310
2019-10-19,310
2019-10-20,310
2019-10-21,310
2019-10-22,310
2019-10-23,310
2019-10-24,310
2019-10-25,310
2019-10-26,310
2019-10-27,310
2019-10-28,310
2019-10-29,310
2019-10-30,310
2019-10-31,310
2019-11-01,310
2019-11-02,310
2019-11-03,310
2019-11-04,310
2019-11-05,310
2019-11-06,310
2019-11-07,310
2019-11-08,310
2019-11-09,310
2019-11-10,310
2019-11-11,310
2019-11-12,310
2019-11-13,310
2019-11-14,310
2019-11-15,310
2019-11-16,310
2019-11-17,310
2019-11-18,310
2019-11-19,310
2019-11-20,310
2019-11-21,310
2019-11-22,310
2019-11-23,310
2019-11-24,310
2019-11-25,310
2019-11-26,310
2019-11-27,310
2019-11-28,310
2019-11-29,310
2019-11-30,310
2019-12-01,310
2019-12-02,310
2019-12-03,310
2019-12-04,310
2019-12-05,310
2019-12-06,310
2019-12-07,310
2019-12-08,310
2019-12-09,310
2019-12-10,310
2019-12-11,310
2019-12-12,310
2019-12-13,310
2019-12-14,310
2019-12-15,310
2019-12-16,310
2019-12-17,310
2019-12-18,315
2019-12-19,315
2019-12-20,315
2019-12-21,315
2019-12-22,315
2019-12-23,315
2019-12-24,315
2019-12-25,315
2019-12-26,315
2019-12-27,315
2019-12-28,315
2019-12-29,315
2019-12-30,315
2019-12-31,315
2020-01-01,315
2020-01-02,315
2020-01-03,315
2020-01-04,315
2020-01-05,315
2020-01-06,315
2020-01-07,315
2020-01-08,315
2020-01-09,315
2020-01-10,315
2020-01-11,315
2020-01-12,315
2020-01-13,315
2020-01-14,315
2020-01-15,315
2020-01-16,315
2020-01-17,315
2020-01-18,315
2020-01-19,315
2020-01-20,315
2020-01-21,315
2020-01-22,315
2020-01-23,315
2020-01-24,315
2020-01-25,315
2020-01-26,315
2020-01-27,315
2020-01-28,315
2020-01-29,315
2020-01-30,315
2020-01-31,315
2020-02-01,315
2020-02-02,315
2020-02-03,315
2020-02-04,315
2020-02-05,315
2020-02-06,315
2020-02-07,315
2020-02-08,315
2020-02-09,315
2020-02-10,315
2020-02-11,315
2020-02-12,315
2020-02-13,315
2020-02-14,315
2020-02-15,315
2020-02-16,315
2020-02-17,315
2020-02-18,315
2020-02-19,315
2020-02-20,315
2020-02-21,315
2020-02-22,315
2020-02-23,315
2020-02-24,315
2020-02-25,315
2020-02-26,315
2020-02-27,315
2020-02-28,315
2020-02-29,315
2020-03-01,315
2020-03-02,315
2020-03-03,315
2020-03-04,315
2020-03-05,315
2020-03-06,315
2020-03-07,315
2020-03-08,315
2020-03-09,315
2020-03-10,315
2020-03-11,315
2020-03-12,315
2020-03-13,315
2020-03-14,315
2020-03-15,315
2020-03-16,315
2020-03-17,315
2020-03-18,315
2020-03-19,315
2020-03-20,315
2020-03-21,315
2020-03-22,315
2020-03-23,315
2020-03-24,315
2020-03-25,315
2020-03-26,315
2020-03-27,315
2020-03-28,315
2020-03-29,315
2020-03-30,315
2020-03-31,315
2020-04-01,315
2020-04-02,315
2020-04-03,315
2020-04-04,315
2020-04-05,315
2020-04-06,315
2020-04-07,315
2020-04-08,315
2020-04-09,315
2020-04-10,315
2020-04-11,315
2020-04-12,315
2020-04-13,315
2020-04-14,315
2020-04-15,315
2020-04-16,315
2020-04-17,315
2020-04-18,302
2020-04-19,302
2020-04-20,302
2020-04-21,302
2020-04-22,302
2020-04-23,302
2020-04-24,302
2020-04-25,302
2020-04-26,302
2020-04-27,302
2020-04-28,302
2020-04-29,302
2020-04-30,302
2020-05-01,302
2020-05-02,302
2020-05-03,302
2020-05-04,302
2020-05-05,302
2020-05-06,302
2020-05-07,302
2020-05-08,302
2020-05-09,302
2020-05-10,302
2020-05-11,302
2020-05-12,302
2020-05-13,302
