date_obj,Onion price
2017-08-09,37
2017-08-10,36
2017-08-11,35
2017-08-12,35
2017-08-13,35
2017-08-14,34
2017-08-15,34
2017-08-17,36
2017-08-18,35
2017-08-19,35
2017-08-20,34
2017-08-21,33
2017-08-22,32
2017-08-23,30
2017-08-24,30
2017-08-25,29
2017-08-26,29
2017-08-27,29
2017-08-28,28
2017-08-29,26
2017-08-30,24
2017-08-31,26
2017-09-01,28
2017-09-02,29
2017-09-03,29
2017-09-04,30
2017-09-05,31
2017-09-06,32
2017-09-07,33
2017-09-08,35
2017-09-09,36
2017-09-10,38
2017-09-11,40
2017-09-12,42
2017-09-13,45
2017-09-14,45
2017-09-15,45
2017-09-16,42
2017-09-17,39
2017-09-19,39
2017-09-20,38
2017-09-21,36
2017-09-22,34
2017-09-23,33
2017-09-24,32
2017-09-25,33
2017-09-26,32
2017-09-27,34
2017-09-28,33
2017-09-29,33
2017-09-30,33
2017-10-01,34
2017-10-02,35
2017-10-03,36
2017-10-04,34
2017-10-05,34
2017-10-06,34
2017-10-07,34
2017-10-08,34
2017-10-09,33
2017-10-10,34
2017-10-11,34
2017-10-12,34
2017-10-13,33
2017-10-14,33
2017-10-15,33
2017-10-16,34
2017-10-17,34
2017-10-18,36
2017-10-19,34
2017-10-20,32
2017-10-21,30
2017-10-22,31
2017-10-23,30
2017-10-24,30
2017-10-25,30
2017-10-26,30
2017-10-27,30
2017-10-28,30
2017-10-29,30
2017-10-30,30
2017-10-31,28
2017-11-01,28
2017-11-02,28
2017-11-03,26
2017-11-04,27
2017-11-05,27
2017-11-06,26
2017-11-07,27
2017-11-08,26
2017-11-09,27
2017-11-10,25
2017-11-11,24
2017-11-12,25
2017-11-13,26
2017-11-14,28
2017-11-15,30
2017-11-16,30
2017-11-17,31
2017-11-18,29
2017-11-19,28
2017-11-20,27
2017-11-21,27
2017-11-22,28
2017-11-23,30
2017-11-24,32
2017-11-25,34
2017-11-26,35
2017-11-27,35
2017-11-28,37
2017-11-29,39
2017-11-30,41
2017-12-01,44
2017-12-02,47
2017-12-03,48
2017-12-04,46
2017-12-05,43
2017-12-06,42
2017-12-07,42
2017-12-08,42
2017-12-09,43
2017-12-10,45
2017-12-11,46
2017-12-12,46
2017-12-14,42
2017-12-15,44
2017-12-16,44
2017-12-17,41
2017-12-18,38
2017-12-19,36
2017-12-20,34
2017-12-21,32
2017-12-22,30
2017-12-23,30
2017-12-24,31
2017-12-25,31
2017-12-26,32
2017-12-27,32
2017-12-28,32
2017-12-29,31
2017-12-30,30
2017-12-31,28
2018-01-01,26
2018-01-02,25
2018-01-03,24
2018-01-04,24
2018-01-05,26
2018-01-06,28
2018-01-07,29
2018-01-08,30
2018-01-09,30
2018-01-10,30
2018-01-11,30
2018-01-12,29
2018-01-13,30
2018-01-14,28
2018-01-15,29
2018-01-16,28
2018-01-17,28
2018-01-18,28
2018-01-19,28
2018-01-20,29
2018-01-21,28
2018-01-22,27
2018-01-23,29
2018-01-24,29
2018-01-25,29
2018-01-26,31
2018-01-27,32
2018-01-28,32
2018-01-29,33
2018-01-31,35
2018-02-01,36
2018-02-02,38
2018-02-03,40
2018-02-04,42
2018-02-05,44
2018-02-06,41
2018-02-07,39
2018-02-08,38
2018-02-09,37
2018-02-10,36
2018-02-11,38
2018-02-12,40
2018-02-13,42
2018-02-14,44
2018-02-15,45
2018-02-16,42
2018-02-17,43
2018-02-18,43
2018-02-19,46
2018-02-20,47
2018-02-21,47
2018-02-22,47
2018-02-23,44
2018-02-24,45
2018-02-25,45
2018-02-26,47
2018-02-27,47
2018-03-01,53
2018-03-02,56
2018-03-03,55
2018-03-04,52
2018-03-05,51
2018-03-06,51
2018-03-07,50
2018-03-08,48
2018-03-09,45
2018-03-10,42
2018-03-11,39
2018-03-12,37
2018-03-13,35
2018-03-14,36
2018-03-15,37
2018-03-16,37
2018-03-17,37
2018-03-18,37
2018-03-19,36
2018-03-20,36
2018-03-21,36
2018-03-23,33
2018-03-24,33
2018-03-26,33
2018-03-27,32
2018-03-28,30
2018-03-29,29
2018-03-30,29
2018-03-31,28
2018-04-01,30
2018-04-02,31
2018-04-03,31
2018-04-04,31
2018-04-05,32
2018-04-06,33
2018-04-08,32
2018-04-09,32
2018-04-10,32
2018-04-11,33
2018-04-12,34
2018-04-13,36
2018-04-14,35
2018-04-15,34
2018-04-16,35
2018-04-17,34
2018-04-18,34
2018-04-19,36
2018-04-20,35
2018-04-21,35
2018-04-22,36
2018-04-23,35
2018-04-24,35
2018-04-25,36
2018-04-26,38
2018-04-27,36
2018-04-28,34
2018-04-29,32
2018-04-30,33
2018-05-01,33
2018-05-02,31
2018-05-04,30
2018-05-05,30
2018-05-06,32
2018-05-07,32
2018-05-08,32
2018-05-09,31
2018-05-10,32
2018-05-11,33
2018-05-12,34
2018-05-13,36
2018-05-14,35
2018-05-15,33
2018-05-16,31
2018-05-17,29
2018-05-18,28
2018-05-19,30
2018-05-20,30
2018-05-21,28
2018-05-22,27
2018-05-23,27
2018-05-24,28
2018-05-25,28
2018-05-26,28
2018-05-27,28
2018-05-28,29
2018-05-29,28
2018-05-30,29
2018-05-31,27
2018-06-01,28
2018-06-02,29
2018-06-03,29
2018-06-04,28
2018-06-05,29
2018-06-06,28
2018-06-07,27
2018-06-08,27
2018-06-09,28
2018-06-10,30
2018-06-11,30
2018-06-12,29
2018-06-13,29
2018-06-14,28
2018-06-15,27
2018-06-16,26
2018-06-17,26
2018-06-18,27
2018-06-19,27
2018-06-20,26
2018-06-21,27
2018-06-22,27
2018-06-23,28
2018-06-24,29
2018-06-25,29
2018-06-26,27
2018-06-27,26
2018-06-28,27
2018-06-29,28
2018-06-30,27
2018-07-01,27
2018-07-02,26
2018-07-03,25
2018-07-04,24
2018-07-05,26
2018-07-06,27
2018-07-07,25
2018-07-08,23
2018-07-09,23
2018-07-10,23
2018-07-11,25
2018-07-12,26
2018-07-13,25
2018-07-14,24
2018-07-15,22
2018-07-16,23
2018-07-17,25
2018-07-18,27
2018-07-19,29
2018-07-20,31
2018-07-21,32
2018-07-22,33
2018-07-23,32
2018-07-24,31
2018-07-25,33
2018-07-26,33
2018-07-27,32
2018-07-28,31
2018-07-29,33
2018-07-30,35
2018-07-31,37
2018-08-01,39
2018-08-02,40
2018-08-03,38
2018-08-04,37
2018-08-05,37
2018-08-06,37
2018-08-07,36
2018-08-08,36
2018-08-09,36
2018-08-10,37
2018-08-11,39
2018-08-12,39
2018-08-14,40
2018-08-16,41
2018-08-17,41
2018-08-18,40
2018-08-19,39
2018-08-20,38
2018-08-21,37
2018-08-22,39
2018-08-23,41
2018-08-24,44
2018-08-25,47
2018-08-26,50
2018-08-27,52
2018-08-28,54
2018-08-29,55
2018-08-30,55
2018-08-31,53
2018-09-01,53
2018-09-02,55
2018-09-03,56
2018-09-04,56
2018-09-05,59
2018-09-06,62
2018-09-07,62
2018-09-08,59
2018-09-09,59
2018-09-10,58
2018-09-11,55
2018-09-12,52
2018-09-13,50
2018-09-14,48
2018-09-15,49
2018-09-16,51
2018-09-17,48
2018-09-18,45
2018-09-19,42
2018-09-20,39
2018-09-21,37
2018-09-22,36
2018-09-23,35
2018-09-24,34
2018-09-25,33
2018-09-26,31
2018-09-27,29
2018-09-28,27
2018-09-29,25
2018-09-30,23
2018-10-02,24
2018-10-03,25
2018-10-04,26
2018-10-05,26
2018-10-06,26
2018-10-07,24
2018-10-08,24
2018-10-09,24
2018-10-10,26
2018-10-11,25
2018-10-12,25
2018-10-13,24
2018-10-14,25
2018-10-15,24
2018-10-16,22
2018-10-17,20
2018-10-18,20
2018-10-19,19
2018-10-20,18
2018-10-21,18
2018-10-22,17
2018-10-23,16
2018-10-24,17
2018-10-25,18
2018-10-26,19
2018-10-27,19
2018-10-28,18
2018-10-29,19
2018-10-30,19
2018-10-31,18
2018-11-01,17
2018-11-03,18
2018-11-04,19
2018-11-05,20
2018-11-06,21
2018-11-07,22
2018-11-08,23
2018-11-09,24
2018-11-10,25
2018-11-11,24
2018-11-12,23
2018-11-13,23
2018-11-15,21
2018-11-16,22
2018-11-17,21
2018-11-18,22
2018-11-19,24
2018-11-20,24
2018-11-21,26
2018-11-22,27
2018-11-23,27
2018-11-24,26
2018-11-25,26
2018-11-26,25
2018-11-27,27
2018-11-28,29
2018-11-29,30
2018-12-01,28
2018-12-02,26
2018-12-03,24
2018-12-04,22
2018-12-05,21
2018-12-07,19
2018-12-09,17
2018-12-10,16
2018-12-11,15
2018-12-12,16
2018-12-13,17
2018-12-14,18
2018-12-15,19
2018-12-16,19
2018-12-17,19
2018-12-18,19
2018-12-19,20
2018-12-20,20
2018-12-21,20
2018-12-22,20
2018-12-23,21
2018-12-24,22
2018-12-25,23
2018-12-26,23
2018-12-27,22
2018-12-28,21
2018-12-29,22
2018-12-30,24
2018-12-31,24
2019-01-01,24
2019-01-02,24
2019-01-03,24
2019-01-04,24
2019-01-05,23
2019-01-06,23
2019-01-08,23
2019-01-10,24
2019-01-11,24
2019-01-12,23
2019-01-13,22
2019-01-14,23
2019-01-15,23
2019-01-16,22
2019-01-17,22
2019-01-18,22
2019-01-19,22
2019-01-20,22
2019-01-21,21
2019-01-22,21
2019-01-23,20
2019-01-24,21
2019-01-25,21
2019-01-26,20
2019-01-27,21
2019-01-28,21
2019-01-29,21
2019-01-30,20
2019-01-31,19
2019-02-01,19
2019-02-02,20
2019-02-03,21
2019-02-04,23
2019-02-05,24
2019-02-06,26
2019-02-07,26
2019-02-08,25
2019-02-09,25
2019-02-10,24
2019-02-11,24
2019-02-12,23
2019-02-13,23
2019-02-14,24
2019-02-15,25
2019-02-16,25
2019-02-17,25
2019-02-18,26
2019-02-19,26
2019-02-20,28
2019-02-21,30
2019-02-22,31
2019-02-23,30
2019-02-24,29
2019-02-25,29
2019-02-26,29
2019-02-27,30
2019-02-28,30
2019-03-01,29
2019-03-02,29
2019-03-03,28
2019-03-04,26
2019-03-05,27
2019-03-06,29
2019-03-07,31
2019-03-08,30
2019-03-09,28
2019-03-10,28
2019-03-11,30
2019-03-12,31
2019-03-13,32
2019-03-14,32
2019-03-15,32
2019-03-16,34
2019-03-17,34
2019-03-18,33
2019-03-19,32
2019-03-20,32
2019-03-21,33
2019-03-22,33
2019-03-23,33
2019-03-24,31
2019-03-25,29
2019-03-26,28
2019-03-27,26
2019-03-28,25
2019-03-29,25
2019-03-30,26
2019-03-31,27
2019-04-01,28
2019-04-02,30
2019-04-03,29
2019-04-04,27
2019-04-05,27
2019-04-06,26
2019-04-07,25
2019-04-08,26
2019-04-09,26
2019-04-10,27
2019-04-11,28
2019-04-12,28
2019-04-13,29
2019-04-14,29
2019-04-15,29
2019-04-16,29
2019-04-17,28
2019-04-18,27
2019-04-19,27
2019-04-20,25
2019-04-21,23
2019-04-22,21
2019-04-23,21
2019-04-24,23
2019-04-25,24
2019-04-26,23
2019-04-27,22
2019-04-28,21
2019-04-29,19
2019-04-30,19
2019-05-01,19
2019-05-02,19
2019-05-03,20
2019-05-04,20
2019-05-05,20
2019-05-06,20
2019-05-07,20
2019-05-08,20
2019-05-09,21
2019-05-10,21
2019-05-11,22
2019-05-12,23
2019-05-13,22
2019-05-14,23
2019-05-15,23
2019-05-16,22
2019-05-17,20
2019-05-18,21
2019-05-19,20
2019-05-20,21
2019-05-21,23
2019-05-22,24
2019-05-23,23
2019-05-24,24
2019-05-25,23
2019-05-26,25
2019-05-27,26
2019-05-28,28
2019-05-29,30
2019-05-30,32
2019-05-31,33
2019-06-01,34
2019-06-02,33
2019-06-03,32
2019-06-04,32
2019-06-05,30
2019-06-06,28
2019-06-07,28
2019-06-08,27
2019-06-09,27
2019-06-10,26
2019-06-11,25
2019-06-12,23
2019-06-13,22
2019-06-14,24
2019-06-15,25
2019-06-16,25
2019-06-17,23
2019-06-18,23
2019-06-19,23
2019-06-20,24
2019-06-21,25
2019-06-22,25
2019-06-23,25
2019-06-24,25
2019-06-25,27
2019-06-26,26
2019-06-27,24
2019-06-28,24
2019-06-29,25
2019-06-30,26
2019-07-01,27
2019-07-02,27
2019-07-03,27
2019-07-04,27
2019-07-05,27
2019-07-06,28
2019-07-07,28
2019-07-08,29
2019-07-09,29
2019-07-10,30
2019-07-11,30
2019-07-12,29
2019-07-13,28
2019-07-14,29
2019-07-15,28
2019-07-16,29
2019-07-17,31
2019-07-18,33
2019-07-19,34
2019-07-20,36
2019-07-21,38
2019-07-22,40
2019-07-23,41
2019-07-24,43
2019-07-25,43
2019-07-26,46
2019-07-27,49
2019-07-28,52
2019-07-29,54
2019-07-30,53
2019-07-31,50
2019-08-01,47
2019-08-02,45
2019-08-03,42
2019-08-04,39
2019-08-05,37
2019-08-06,35
2019-08-07,35
2019-08-08,34
2019-08-09,34
2019-08-10,35
2019-08-11,36
2019-08-12,38
2019-08-13,39
2019-08-14,41
2019-08-15,42
2019-08-16,43
2019-08-17,44
2019-08-18,45
2019-08-19,48
2019-08-20,47
2019-08-21,49
2019-08-22,50
2019-08-23,53
2019-08-24,55
2019-08-24,55
2019-08-25,56
2019-08-25,56
2019-08-26,55
2019-08-26,55
2019-08-27,53
2019-08-27,53
2019-08-28,53
2019-08-29,50
2019-08-30,48
2019-08-31,49
2019-09-01,49
2019-09-02,50
2019-09-03,50
2019-09-04,53
2019-09-05,53
2019-09-06,53
