date_obj,Enchant%20emerald%20or%20jade price
2019-06-16,318
2019-06-17,318
2019-06-18,318
2019-06-19,318
2019-06-20,318
2019-06-21,318
2019-06-22,318
2019-06-23,318
2019-06-24,318
2019-06-25,318
2019-06-26,318
2019-06-27,318
2019-06-28,318
2019-06-29,318
2019-06-30,318
2019-07-01,318
2019-07-02,318
2019-07-03,318
2019-07-04,318
2019-07-05,318
2019-07-06,318
2019-07-07,318
2019-07-08,318
2019-07-09,318
2019-07-10,318
2019-07-11,318
2019-07-12,318
2019-07-13,318
2019-07-14,318
2019-07-15,318
2019-07-16,318
2019-07-17,318
2019-07-18,318
2019-07-19,318
2019-07-20,323
2019-07-21,323
2019-07-22,323
2019-07-23,323
2019-07-24,323
2019-07-25,323
2019-07-26,323
2019-07-27,323
2019-07-28,323
2019-07-29,323
2019-07-30,323
2019-07-31,323
2019-08-01,323
2019-08-02,323
2019-08-03,323
2019-08-04,323
2019-08-05,323
2019-08-06,323
2019-08-07,323
2019-08-08,323
2019-08-09,323
2019-08-10,323
2019-08-11,323
2019-08-12,323
2019-08-13,323
2019-08-14,323
2019-08-15,323
2019-08-16,323
2019-08-17,323
2019-08-18,323
2019-08-19,323
2019-08-20,323
2019-08-21,323
2019-08-22,323
2019-08-23,323
2019-08-24,323
2019-08-24,323
2019-08-25,323
2019-08-25,323
2019-08-26,323
2019-08-26,323
2019-08-27,323
2019-08-27,323
2019-08-28,323
2019-08-29,323
2019-08-30,323
2019-08-31,323
2019-09-01,323
2019-09-02,323
2019-09-03,323
2019-09-04,323
2019-09-05,323
2019-09-06,323
2019-09-07,323
2019-09-08,323
2019-09-09,323
2019-09-10,323
2019-09-11,323
2019-09-12,323
2019-09-13,323
2019-09-14,323
2019-09-15,323
2019-09-16,323
2019-09-17,323
2019-09-18,323
2019-09-19,323
2019-09-20,323
2019-09-21,323
2019-09-22,323
2019-09-23,323
2019-09-24,323
2019-09-25,323
2019-09-26,323
2019-09-27,323
2019-09-28,323
2019-09-29,323
2019-09-30,323
2019-10-01,323
2019-10-02,323
2019-10-03,323
2019-10-04,323
2019-10-05,323
2019-10-06,323
2019-10-07,323
2019-10-08,323
2019-10-09,323
2019-10-10,323
2019-10-11,323
2019-10-12,323
2019-10-13,323
2019-10-14,323
2019-10-15,323
2019-10-16,323
2019-10-17,323
2019-10-18,323
2019-10-19,323
2019-10-20,323
2019-10-21,323
2019-10-22,319
2019-10-23,319
2019-10-24,319
2019-10-25,319
2019-10-26,319
2019-10-27,319
2019-10-28,319
2019-10-29,319
2019-10-30,319
2019-10-31,319
2019-11-01,319
2019-11-02,319
2019-11-03,319
2019-11-04,319
2019-11-05,319
2019-11-06,319
2019-11-07,319
2019-11-08,319
2019-11-09,319
2019-11-10,319
2019-11-11,319
2019-11-12,319
2019-11-13,319
2019-11-14,319
2019-11-15,319
2019-11-16,319
2019-11-17,319
2019-11-18,319
2019-11-19,319
2019-11-20,319
2019-11-21,319
2019-11-22,319
2019-11-23,319
2019-11-24,319
2019-11-25,319
2019-11-26,319
2019-11-27,319
2019-11-28,319
2019-11-29,319
2019-11-30,319
2019-12-01,319
2019-12-02,319
2019-12-03,319
2019-12-04,319
2019-12-05,319
2019-12-06,319
2019-12-07,319
2019-12-08,319
2019-12-09,319
2019-12-10,319
2019-12-11,319
2019-12-12,319
2019-12-13,319
2019-12-14,319
2019-12-15,319
2019-12-16,319
2019-12-17,319
2019-12-18,319
2019-12-19,319
2019-12-20,319
2019-12-21,319
2019-12-22,319
2019-12-23,319
2019-12-24,319
2019-12-25,319
2019-12-26,319
2019-12-27,319
2019-12-28,319
2019-12-29,319
2019-12-30,319
2019-12-31,319
2020-01-01,319
2020-01-02,319
2020-01-03,319
2020-01-04,319
2020-01-05,319
2020-01-06,319
2020-01-07,319
2020-01-08,319
2020-01-09,319
2020-01-10,319
2020-01-11,319
2020-01-12,319
2020-01-13,319
2020-01-14,319
2020-01-15,319
2020-01-16,319
2020-01-17,319
2020-01-18,319
2020-01-19,319
2020-01-20,319
2020-01-21,319
2020-01-22,319
2020-01-23,319
2020-01-24,319
2020-01-25,319
2020-01-26,319
2020-01-27,319
2020-01-28,319
2020-01-29,319
2020-01-30,319
2020-01-31,319
2020-02-01,319
2020-02-02,318
2020-02-03,318
2020-02-04,318
2020-02-05,318
2020-02-06,318
2020-02-07,318
2020-02-08,318
2020-02-09,318
2020-02-10,318
2020-02-11,318
2020-02-12,318
2020-02-13,318
2020-02-14,318
2020-02-15,318
2020-02-16,318
2020-02-17,318
2020-02-18,318
2020-02-19,318
2020-02-20,318
2020-02-21,318
2020-02-22,318
2020-02-23,318
2020-02-24,318
2020-02-25,318
2020-02-26,318
2020-02-27,318
2020-02-28,318
2020-02-29,318
2020-03-01,318
2020-03-02,318
2020-03-03,318
2020-03-04,318
2020-03-05,318
2020-03-06,318
2020-03-07,318
2020-03-08,318
2020-03-09,318
2020-03-10,318
2020-03-11,318
2020-03-12,318
2020-03-13,318
2020-03-14,318
2020-03-15,318
2020-03-16,318
2020-03-17,318
2020-03-18,318
2020-03-19,318
2020-03-20,318
2020-03-21,318
2020-03-22,318
2020-03-23,318
2020-03-24,318
2020-03-25,318
2020-03-26,318
2020-03-27,318
2020-03-28,318
2020-03-29,318
2020-03-30,318
2020-03-31,318
2020-04-01,318
2020-04-02,318
2020-04-03,318
2020-04-04,318
2020-04-05,318
2020-04-06,318
2020-04-07,318
2020-04-08,318
2020-04-09,318
2020-04-10,318
2020-04-11,318
2020-04-12,318
2020-04-13,318
2020-04-14,318
2020-04-15,318
2020-04-16,318
2020-04-17,318
2020-04-18,318
2020-04-19,318
2020-04-20,318
2020-04-21,318
2020-04-22,318
2020-04-23,318
2020-04-24,318
2020-04-25,318
2020-04-26,318
2020-04-27,318
2020-04-28,318
2020-04-29,318
2020-04-30,318
2020-05-01,318
2020-05-02,318
2020-05-03,318
2020-05-04,318
2020-05-05,318
2020-05-06,318
2020-05-07,318
2020-05-08,318
2020-05-09,324
2020-05-10,324
2020-05-11,324
2020-05-12,324
2020-05-13,324
