date_obj,Pie%20dish price
2016-09-30,98
2016-10-01,98
2016-10-02,101
2016-10-03,101
2016-10-04,105
2016-10-05,105
2016-10-06,110
2016-10-07,110
2016-10-08,115
2016-10-09,115
2016-10-10,115
2016-10-11,121
2016-10-12,121
2016-10-13,126
2016-10-14,126
2016-10-15,132
2016-10-16,132
2016-10-17,139
2016-10-18,139
2016-10-19,146
2016-10-20,146
2016-10-21,152
2016-10-22,152
2016-10-23,160
2016-10-24,160
2016-10-25,167
2016-10-26,176
2016-10-27,176
2016-10-28,176
2016-10-29,185
2016-10-30,185
2016-10-31,195
2016-11-01,195
2016-11-02,200
2016-11-03,200
2016-11-04,201
2016-11-05,201
2016-11-06,209
2016-11-07,209
2016-11-08,218
2016-11-09,218
2016-11-10,226
2016-11-11,226
2016-11-12,221
2016-11-13,221
2016-11-14,226
2016-12-07,174
2016-12-08,178
2016-12-09,178
2016-12-10,173
2016-12-11,168
2016-12-12,168
2016-12-13,170
2016-12-14,163
2016-12-15,163
2016-12-16,154
2016-12-17,146
2016-12-18,146
2016-12-19,138
2016-12-20,138
2016-12-21,131
2016-12-22,131
2016-12-23,128
2016-12-24,128
2016-12-25,125
2016-12-26,125
2016-12-27,120
2016-12-28,120
2016-12-29,115
2016-12-30,115
2016-12-31,109
2017-01-01,109
2017-01-02,103
2017-01-03,103
2017-01-04,97
2017-01-05,97
2017-01-06,92
2017-01-07,87
2017-01-08,82
2017-01-09,77
2017-01-10,77
2017-01-11,75
2017-01-12,71
2017-01-13,71
2017-01-14,67
2017-01-15,63
2017-01-16,59
2017-01-17,56
2017-01-18,53
2017-01-19,53
2017-01-20,50
2017-01-21,47
2017-01-22,44
2017-01-27,34
2017-01-28,32
2017-01-29,30
2017-01-30,30
2017-01-31,30
2017-02-01,32
2017-02-02,32
2017-02-03,34
2017-02-04,36
2017-02-05,36
2017-02-06,38
2017-02-07,38
2017-02-08,40
2017-02-09,40
2017-02-10,42
2017-02-11,45
2017-02-12,45
2017-02-13,48
2017-02-14,51
2017-02-15,51
2017-02-16,54
2017-02-18,54
2017-02-19,57
2017-02-20,57
2017-02-21,60
2017-02-22,60
2017-02-23,63
2017-02-24,63
2017-02-25,67
2017-02-26,67
2017-02-27,71
2017-02-28,73
2017-03-01,73
2017-03-02,77
2017-03-03,77
2017-03-04,81
2017-03-05,81
2017-03-06,85
2017-03-07,85
2017-03-08,88
2017-03-09,88
2017-03-10,93
2017-03-11,98
2017-03-12,98
2017-03-13,103
2017-03-14,109
2017-03-15,115
2017-03-16,115
2017-03-17,120
2017-03-18,120
2017-03-19,126
2017-03-20,131
2017-03-21,135
2017-03-22,135
2017-03-23,139
2017-03-24,142
2017-03-25,142
2017-03-26,149
2017-03-27,153
2017-03-28,153
2017-03-29,160
2017-03-30,166
2017-03-31,167
2017-04-01,167
2017-04-02,170
2017-04-03,174
2017-04-04,174
2017-04-12,188
2017-04-13,195
2017-04-14,195
2017-04-15,195
2017-04-16,192
2017-04-17,192
2017-04-18,192
2017-04-19,196
2017-04-20,196
2017-04-21,196
2017-04-22,196
2017-04-23,199
2017-04-24,200
2017-04-25,192
2017-04-26,192
2017-04-27,190
2017-04-28,185
2017-04-29,177
2017-04-30,168
2017-05-01,168
2017-05-02,166
2017-05-03,166
2017-05-04,174
2017-05-05,168
2017-05-06,168
2017-05-07,161
2017-05-08,161
2017-05-09,159
2017-05-10,159
2017-05-11,160
2017-05-12,154
2017-05-13,147
2017-05-14,147
2017-05-15,143
2017-05-16,138
2017-05-17,138
2017-05-18,132
2017-05-19,132
2017-05-20,130
2017-05-21,130
2017-05-22,133
2017-05-23,133
2017-05-24,136
2017-05-25,136
2017-05-26,135
2017-05-27,139
2017-05-28,139
2017-05-29,140
2017-05-30,140
2017-05-31,143
2017-06-01,140
2017-06-02,142
2017-06-03,142
2017-06-06,138
2017-06-07,142
2017-06-08,142
2017-06-09,140
2017-06-10,133
2017-06-11,137
2017-06-12,137
2017-06-13,138
2017-06-14,134
2017-06-15,134
2017-06-16,132
2017-06-17,132
2017-06-18,125
2017-06-19,125
2017-06-20,118
2017-06-21,112
2017-06-22,112
2017-06-23,106
2017-06-24,102
2017-06-25,106
2017-06-26,109
2017-06-27,112
2017-06-28,112
2017-06-29,112
2017-06-30,112
2017-07-01,111
2017-07-02,111
2017-07-03,107
2017-07-04,106
2017-07-05,106
2017-07-06,103
2017-07-07,103
2017-07-08,101
2017-07-13,94
2017-07-14,92
2017-07-15,92
2017-07-16,90
2017-07-17,88
2017-07-18,88
2017-07-19,85
2017-07-20,89
2017-07-21,86
2017-07-22,81
2017-07-23,77
2017-07-24,77
2017-07-25,75
2017-07-26,76
2017-07-27,77
2017-07-28,77
2017-07-29,76
2017-07-30,76
2017-07-31,76
2017-08-01,75
2017-08-02,78
2017-08-03,78
2017-08-04,78
2017-08-05,76
2017-08-06,76
2017-08-09,72
2017-08-10,70
2017-08-11,67
2017-08-12,65
2017-08-13,65
2017-08-14,66
2017-08-15,64
2017-08-17,63
2017-08-18,63
2017-08-19,61
2017-08-20,57
2017-08-22,59
2017-08-23,60
2017-08-24,60
2017-08-25,62
2017-08-26,64
2017-08-27,66
2017-08-28,67
2017-08-29,67
2017-08-30,70
2017-08-31,70
2017-09-01,72
2017-09-02,74
2017-09-03,74
2017-09-04,73
2017-09-05,74
2017-09-06,72
2017-09-07,73
2017-09-08,73
2017-09-09,72
2017-09-10,71
2017-09-11,72
2017-09-12,72
2017-09-13,73
2017-09-14,74
2017-09-15,74
2017-09-16,72
2017-09-17,73
2017-09-19,71
2017-09-20,70
2017-09-21,69
2017-09-22,68
2017-09-23,68
2017-09-24,68
2017-09-25,68
2017-09-26,70
2017-09-27,70
2017-09-28,72
2017-09-29,73
2017-09-30,76
2017-10-01,75
2017-10-02,77
2017-10-03,77
2017-10-04,77
2017-10-05,79
2017-10-06,79
2017-10-07,77
2017-10-08,76
2017-10-09,79
2017-10-10,77
2017-10-11,77
2017-10-12,76
2017-10-13,73
2017-10-14,71
2017-10-15,71
2017-10-16,68
2017-10-17,68
2017-10-18,68
2017-10-19,64
2017-10-20,64
2017-10-21,61
2017-10-22,57
2017-10-23,55
2017-10-24,56
2017-10-25,55
2017-10-26,55
2017-10-27,53
2017-10-28,53
2017-10-29,51
2017-10-30,50
2017-10-31,52
2017-11-01,52
2017-11-02,54
2017-11-03,54
2017-11-04,53
2017-11-05,50
2017-11-06,52
2017-11-07,52
2017-11-08,53
2017-11-09,56
2017-11-10,56
2017-11-11,55
2017-11-12,54
2017-11-13,52
2017-11-14,52
2017-11-15,53
2017-11-16,53
2017-11-17,54
2017-11-18,54
2017-11-19,54
2017-11-20,56
2017-11-21,58
2017-11-22,58
2017-11-23,58
2017-11-24,58
2017-11-25,57
2017-11-26,55
2017-11-27,55
2017-11-28,54
2017-11-29,54
2017-11-30,55
2017-12-01,54
2017-12-02,54
2017-12-03,55
2017-12-04,55
2017-12-05,57
2017-12-06,59
2017-12-07,58
2017-12-08,58
2017-12-09,59
2017-12-10,59
2017-12-11,59
2017-12-12,58
2017-12-14,60
2017-12-15,60
2017-12-16,60
2017-12-17,59
2017-12-18,60
2017-12-19,60
2017-12-20,61
2017-12-21,62
2017-12-22,64
2017-12-23,66
2017-12-24,66
2017-12-25,65
2017-12-26,64
2017-12-27,66
2017-12-28,66
2017-12-29,64
2017-12-30,60
2017-12-31,60
2018-01-01,58
2018-01-02,58
2018-01-03,56
2018-01-04,54
2018-01-05,53
2018-01-06,55
2018-01-07,55
2018-01-08,56
2018-01-09,57
2018-01-10,57
2018-01-11,56
2018-01-12,56
2018-01-13,54
2018-01-14,53
2018-01-15,56
2018-01-16,54
2018-01-17,53
2018-01-18,52
2018-01-19,52
2018-01-20,51
2018-01-21,52
2018-01-22,51
2018-01-23,50
2018-01-24,49
2018-01-25,50
2018-01-26,48
2018-01-27,49
2018-01-28,50
2018-01-29,53
2018-01-31,59
2018-02-01,62
2018-02-02,64
2018-02-03,66
2018-02-04,70
2018-02-05,73
2018-02-06,74
2018-02-07,78
2018-02-08,82
2018-02-09,87
2018-02-10,91
2018-02-11,94
2018-02-12,99
2018-02-13,104
2018-02-14,110
2018-02-15,111
2018-02-16,112
2018-02-17,112
2018-02-18,113
2018-02-19,119
2018-02-20,118
2018-02-21,121
2018-02-22,122
2018-02-23,121
2018-02-24,126
2018-02-25,129
2018-02-26,131
2018-02-27,137
2018-03-01,144
2018-03-02,149
2018-03-03,148
2018-03-04,150
2018-03-05,158
2018-03-06,165
2018-03-07,174
2018-03-08,179
2018-03-09,183
2018-03-10,176
2018-03-11,182
2018-03-12,184
2018-03-13,187
2018-03-14,186
2018-03-15,186
2018-03-16,193
2018-03-17,184
2018-03-18,174
2018-03-19,165
2018-03-20,157
2018-03-21,149
2018-03-23,133
2018-03-24,129
2018-03-26,120
2018-03-27,123
2018-03-28,119
2018-03-29,122
2018-03-30,115
2018-03-31,109
2018-04-01,103
2018-04-02,99
2018-04-03,99
2018-04-04,97
2018-04-05,98
2018-04-06,100
2018-04-08,99
2018-04-09,103
2018-04-10,104
2018-04-11,108
2018-04-12,107
2018-04-13,108
2018-04-14,106
2018-04-15,105
2018-04-16,110
2018-04-17,114
2018-04-18,120
2018-04-19,126
2018-04-20,132
2018-04-21,127
2018-04-22,121
2018-04-23,114
2018-04-24,114
2018-04-25,120
2018-04-26,123
2018-04-27,128
2018-04-28,123
2018-04-29,116
2018-04-30,111
2018-05-01,107
2018-05-02,102
2018-05-03,104
2018-05-04,98
2018-05-05,93
2018-05-06,89
2018-05-07,87
2018-05-08,86
2018-05-09,83
2018-05-10,84
2018-05-11,80
2018-05-12,80
2018-05-13,80
2018-05-14,79
2018-05-15,80
2018-05-16,78
2018-05-17,77
2018-05-18,78
2018-05-19,74
2018-05-20,72
2018-05-21,70
2018-05-22,68
2018-05-23,67
2018-05-24,67
2018-05-25,69
2018-05-26,68
2018-05-27,64
2018-05-28,62
2018-05-29,60
2018-05-30,58
2018-05-31,58
2018-06-01,58
2018-06-02,58
2018-06-03,55
2018-06-04,55
2018-06-05,55
2018-06-06,56
2018-06-07,53
2018-06-08,54
2018-06-09,52
2018-06-10,54
2018-06-11,54
2018-06-12,56
2018-06-13,57
2018-06-14,60
2018-06-15,63
2018-06-16,65
2018-06-17,67
2018-06-18,67
2018-06-19,70
2018-06-20,74
2018-06-21,77
2018-06-22,76
2018-06-23,73
2018-06-24,74
2018-06-25,72
2018-06-26,70
2018-06-27,71
2018-06-28,73
2018-06-29,72
2018-06-30,69
2018-07-01,65
2018-07-02,61
2018-07-03,57
2018-07-04,54
2018-07-05,51
2018-07-06,48
2018-07-07,45
2018-07-08,42
2018-07-09,39
2018-07-10,39
2018-07-11,37
2018-07-12,36
2018-07-13,34
2018-07-14,33
2018-07-15,31
2018-07-16,30
2018-07-17,29
2018-07-18,27
2018-07-19,28
2018-07-20,27
2018-07-21,26
2018-07-22,25
2018-07-23,23
2018-07-24,23
2018-07-25,23
2018-07-26,22
2018-07-27,22
2018-07-28,21
2018-07-29,21
2018-07-30,22
2018-07-31,23
2018-08-01,25
2018-08-02,26
2018-08-03,26
2018-08-04,26
2018-08-05,28
2018-08-06,30
2018-08-07,31
2018-08-08,33
2018-08-09,35
2018-08-10,37
2018-08-11,39
2018-08-12,41
2018-08-14,47
2018-08-16,53
2018-08-17,53
2018-08-18,55
2018-08-19,58
2018-08-20,61
2018-08-21,65
2018-08-22,69
2018-08-23,73
2018-08-24,77
2018-08-25,80
2018-08-26,79
2018-08-27,81
2018-08-28,86
2018-08-29,91
2018-08-30,96
2018-08-31,100
2018-09-01,101
2018-09-02,107
2018-09-03,110
2018-09-04,110
2018-09-05,111
2018-09-06,107
2018-09-07,104
2018-09-08,98
2018-09-09,93
2018-09-10,89
2018-09-11,84
2018-09-12,81
2018-09-13,76
2018-09-14,74
2018-09-15,73
2018-09-16,76
2018-09-17,74
2018-09-18,71
2018-09-19,73
2018-09-20,71
2018-09-21,70
2018-09-22,67
2018-09-23,63
2018-09-24,59
2018-09-25,56
2018-09-26,56
2018-09-27,58
2018-09-28,55
2018-09-29,52
2018-09-30,50
2018-10-02,44
2018-10-03,42
2018-10-04,39
2018-10-05,37
2018-10-06,35
2018-10-07,34
2018-10-08,34
2018-10-09,33
2018-10-10,32
2018-10-11,31
2018-10-12,30
2018-10-13,28
2018-10-14,27
2018-10-15,27
2018-10-16,27
2018-10-17,27
2018-10-18,26
2018-10-19,25
2018-10-20,25
2018-10-21,24
2018-10-22,24
2018-10-23,25
2018-10-24,26
2018-10-25,27
2018-10-26,29
2018-10-27,30
2018-10-28,31
2018-10-29,32
2018-10-30,34
2018-10-31,35
2018-11-01,36
2018-11-03,38
2018-11-04,39
2018-11-05,40
2018-11-06,41
2018-11-07,39
2018-11-08,40
2018-11-09,42
2018-11-10,43
2018-11-11,43
2018-11-12,41
2018-11-13,42
2018-11-15,45
2018-11-16,47
2018-11-17,49
2018-11-18,50
2018-11-19,49
2018-11-20,49
2018-11-21,52
2018-11-22,53
2018-11-23,54
2018-11-24,53
2018-11-25,54
2018-11-26,56
2018-11-27,59
2018-11-28,62
2018-11-29,66
2018-12-01,70
2018-12-02,73
2018-12-03,77
2018-12-04,81
2018-12-05,85
2018-12-07,94
2018-12-09,96
2018-12-10,97
2018-12-11,98
2018-12-12,98
2018-12-13,101
2018-12-14,98
2018-12-15,97
2018-12-16,99
2018-12-17,101
2018-12-18,102
2018-12-19,106
2018-12-20,110
2018-12-21,113
2018-12-22,110
2018-12-23,110
2018-12-24,113
2018-12-25,115
2018-12-26,117
2018-12-27,116
2018-12-28,117
2018-12-29,114
2018-12-30,110
2018-12-31,106
2019-01-01,105
2019-01-02,107
2019-01-03,107
2019-01-04,111
2019-01-05,110
2019-01-06,113
2019-01-08,122
2019-01-10,133
2019-01-11,140
2019-01-12,141
2019-01-13,142
2019-01-14,141
2019-01-15,147
2019-01-16,155
2019-01-17,162
2019-01-18,164
2019-01-19,160
2019-01-20,157
2019-01-21,160
2019-01-22,157
2019-01-23,158
2019-01-24,151
2019-01-25,147
2019-01-26,140
2019-01-27,134
2019-01-28,131
2019-01-29,130
2019-01-30,131
2019-01-31,128
2019-02-01,127
2019-02-02,124
2019-02-03,122
2019-02-04,127
2019-02-05,128
2019-02-06,134
2019-02-07,136
2019-02-08,136
2019-02-09,140
2019-02-10,134
2019-02-11,131
2019-02-12,128
2019-02-13,129
2019-02-14,127
2019-02-15,125
2019-02-16,120
2019-02-17,116
2019-02-18,111
2019-02-19,108
2019-02-20,104
2019-02-21,103
2019-02-22,100
2019-02-23,98
2019-02-24,98
2019-02-25,102
2019-02-26,102
2019-02-27,100
2019-02-28,98
2019-03-01,95
2019-03-02,94
2019-03-03,89
2019-03-04,85
2019-03-05,83
2019-03-06,84
2019-03-07,83
2019-03-08,83
2019-03-09,81
2019-03-10,78
2019-03-11,74
2019-03-12,71
2019-03-13,69
2019-03-14,68
2019-03-15,67
2019-03-16,65
2019-03-17,66
2019-03-18,70
2019-03-19,67
2019-03-20,66
2019-03-21,65
2019-03-22,66
2019-03-23,66
2019-03-24,66
2019-03-25,68
2019-03-26,69
2019-03-27,73
2019-03-28,73
2019-03-29,75
2019-03-30,76
2019-03-31,78
2019-04-01,82
2019-04-02,85
2019-04-03,87
2019-04-04,87
2019-04-05,88
2019-04-06,85
2019-04-07,84
2019-04-08,84
2019-04-09,86
2019-04-10,87
2019-04-11,92
2019-04-12,96
2019-04-13,94
2019-04-14,91
2019-04-15,89
2019-04-16,84
2019-04-17,80
2019-04-18,76
2019-04-19,72
2019-04-20,68
2019-04-21,64
2019-04-22,60
2019-04-23,57
2019-04-24,54
2019-04-25,51
2019-04-26,48
2019-04-27,45
2019-04-28,42
2019-04-29,39
2019-04-30,37
2019-05-01,35
2019-05-02,35
2019-05-03,37
2019-05-04,38
2019-05-05,40
2019-05-06,41
2019-05-07,39
2019-05-08,37
2019-05-09,35
2019-05-10,35
2019-05-11,35
2019-05-12,35
2019-05-13,35
2019-05-14,35
2019-05-15,36
2019-05-16,36
2019-05-17,38
2019-05-18,38
2019-05-19,38
2019-05-20,38
2019-05-21,40
2019-05-22,42
2019-05-23,45
2019-05-24,45
2019-05-25,45
2019-05-26,43
2019-05-27,42
2019-05-28,40
2019-05-29,42
2019-05-30,45
2019-05-31,48
2019-06-01,51
2019-06-02,52
2019-06-03,55
2019-06-04,58
2019-06-05,61
2019-06-06,65
2019-06-07,69
2019-06-08,70
2019-06-09,73
2019-06-10,77
2019-06-11,74
2019-06-12,70
2019-06-13,66
2019-06-14,63
2019-06-15,62
2019-06-16,58
2019-06-17,55
2019-06-18,55
2019-06-19,56
2019-06-20,59
2019-06-21,62
2019-06-22,66
2019-06-23,68
2019-06-24,72
2019-06-25,72
2019-06-26,71
2019-06-27,70
2019-06-28,74
2019-06-29,73
2019-06-30,70
2019-07-01,67
2019-07-02,64
2019-07-03,60
2019-07-04,62
2019-07-05,64
2019-07-06,62
2019-07-07,59
2019-07-08,56
2019-07-09,53
2019-07-10,50
2019-07-11,52
2019-07-12,52
2019-07-13,52
2019-07-14,52
2019-07-15,50
2019-07-16,49
2019-07-17,49
2019-07-18,51
2019-07-19,54
2019-07-20,57
2019-07-21,58
2019-07-22,59
2019-07-23,62
2019-07-24,66
2019-07-25,68
2019-07-26,64
2019-07-27,60
2019-07-28,58
2019-07-29,56
2019-07-30,59
2019-07-31,61
2019-08-01,61
2019-08-02,62
2019-08-03,60
2019-08-04,60
2019-08-05,62
2019-08-06,62
2019-08-07,64
2019-08-08,67
2019-08-09,67
2019-08-10,67
2019-08-11,70
2019-08-12,69
2019-08-13,68
2019-08-14,70
2019-08-15,67
2019-08-16,64
2019-08-17,60
2019-08-18,58
2019-08-19,58
2019-08-20,56
2019-08-21,53
2019-08-22,52
2019-08-23,50
2019-08-24,51
2019-08-24,51
2019-08-25,53
2019-08-25,53
2019-08-26,55
2019-08-26,55
2019-08-27,58
2019-08-27,58
2019-08-28,60
2019-08-29,60
2019-08-30,61
2019-08-31,60
2019-09-01,57
2019-09-02,54
2019-09-03,51
2019-09-04,49
2019-09-05,49
2019-09-06,49
