date_obj,Black%20claws price
2017-01-10,13541
2017-01-11,13541
2017-01-12,13541
2017-01-13,12891
2017-01-14,12891
2017-01-15,12891
2017-01-16,12891
2017-01-17,12891
2017-01-18,12891
2017-01-19,12891
2017-01-20,12891
2017-01-21,12891
2017-01-22,12891
2017-01-23,12891
2017-01-27,12266
2017-01-28,12266
2017-01-29,12266
2017-01-30,12266
2017-01-31,12266
2017-02-01,12266
2017-02-02,12266
2017-02-03,12266
2017-02-04,12266
2017-02-05,12266
2017-02-06,12266
2017-02-07,12266
2017-02-08,12266
2017-02-09,11659
2017-02-10,11659
2017-02-11,11659
2017-02-12,11659
2017-02-13,11659
2017-02-14,11659
2017-02-15,11659
2017-02-16,11659
2017-02-18,11659
2017-02-19,11659
2017-02-20,11659
2017-02-21,11659
2017-02-22,11659
2017-02-23,11659
2017-02-24,11659
2017-02-25,11091
2017-02-26,11091
2017-02-27,11091
2017-02-28,11091
2017-03-01,11091
2017-03-02,11091
2017-03-03,11091
2017-03-04,11091
2017-03-05,11091
2017-03-06,11091
2017-03-07,11091
2017-03-08,11091
2017-03-09,11091
2017-03-10,11091
2017-03-11,11091
2017-03-12,10545
2017-03-13,10545
2017-03-14,10545
2017-03-15,10545
2017-03-16,10545
2017-03-17,10545
2017-03-18,10545
2017-03-19,10545
2017-03-20,10545
2017-03-21,10545
2017-03-22,10545
2017-03-23,10545
2017-03-24,10545
2017-03-25,10545
2017-03-26,10545
2017-03-27,10545
2017-03-28,10027
2017-03-29,10027
2017-03-30,10027
2017-03-31,10027
2017-04-01,10027
2017-04-02,10027
2017-04-03,10027
2017-04-04,10027
2017-04-12,10027
2017-04-13,9539
2017-04-14,9539
2017-04-15,9539
2017-04-16,9539
2017-04-17,9539
2017-04-18,9539
2017-04-19,9539
2017-04-20,9539
2017-04-21,9539
2017-04-22,9539
2017-04-23,9539
2017-04-24,9539
2017-04-25,9539
2017-04-26,9539
2017-04-27,9539
2017-04-28,9077
2017-04-29,9077
2017-04-30,9077
2017-05-01,9077
2017-05-02,9077
2017-05-03,9077
2017-05-04,9077
2017-05-05,9077
2017-05-06,9077
2017-05-07,9077
2017-05-08,9077
2017-05-09,9077
2017-05-10,9077
2017-05-11,8653
2017-05-12,8653
2017-05-13,8653
2017-05-14,8653
2017-05-15,8653
2017-05-16,8653
2017-05-17,8653
2017-05-18,8653
2017-05-19,8653
2017-05-20,8653
2017-05-21,8653
2017-05-22,8653
2017-05-23,8653
2017-05-24,8653
2017-05-25,8233
2017-05-26,8233
2017-05-27,8233
2017-05-28,8233
2017-05-29,8233
2017-05-30,8233
2017-05-31,8233
2017-06-01,8233
2017-06-02,8233
2017-06-03,8233
2017-06-04,8233
2017-06-05,8233
2017-06-06,7832
2017-06-07,7832
2017-06-08,7832
2017-06-09,7832
2017-06-10,7832
2017-06-11,7832
2017-06-12,7832
2017-06-13,7832
2017-06-14,7832
2017-06-15,7832
2017-06-16,7832
2017-06-17,7454
2017-06-18,7454
2017-06-19,7454
2017-06-20,7454
2017-06-21,7454
2017-06-22,7454
2017-06-23,7454
2017-06-24,7454
2017-06-25,7454
2017-06-26,7454
2017-06-27,7454
2017-06-28,7454
2017-06-29,7454
2017-07-01,7097
2017-07-02,7097
2017-07-03,7097
2017-07-04,7097
2017-07-05,7097
2017-07-06,7097
2017-07-07,7097
2017-07-08,7097
2017-07-13,7097
2017-07-14,7097
2017-07-15,6751
2017-07-16,6751
2017-07-17,6751
2017-07-18,6751
2017-07-19,6751
2017-07-20,6751
2017-07-21,6751
2017-07-22,6751
2017-07-23,6751
2017-07-24,6751
2017-07-25,6751
2017-07-26,6751
2017-07-27,6450
2017-07-28,6450
2017-07-29,6450
2017-07-30,6450
2017-07-31,6450
2017-08-01,6450
2017-08-02,6450
2017-08-03,6450
2017-08-04,6450
2017-08-05,6450
2017-08-06,6450
2017-08-07,6450
2017-08-08,6450
2017-08-09,6143
2017-08-10,6143
2017-08-11,6143
2017-08-12,6143
2017-08-13,6143
2017-08-14,6143
2017-08-15,6143
2017-08-16,6143
2017-08-17,6143
2017-08-18,6143
2017-08-19,6143
2017-08-20,6143
2017-08-21,6143
2017-08-22,5849
2017-08-23,5849
2017-08-24,5849
2017-08-25,5849
2017-08-26,5849
2017-08-27,5849
2017-08-28,5849
2017-08-29,5849
2017-08-30,5849
2017-08-31,5849
2017-09-01,5849
2017-09-02,5849
2017-09-03,5563
2017-09-04,5563
2017-09-05,5563
2017-09-06,5563
2017-09-07,5563
2017-09-08,5563
2017-09-09,5563
2017-09-10,5563
2017-09-11,5563
2017-09-12,5563
2017-09-13,5563
2017-09-14,5563
2017-09-15,5563
2017-09-16,5563
2017-09-17,5460
2017-09-18,5460
2017-09-19,5460
2017-09-20,5460
2017-09-22,5460
2017-09-23,5460
2017-09-24,5460
2017-09-25,5460
2017-09-26,5460
2017-09-27,5460
2017-09-28,5460
2017-09-29,5460
2017-09-30,5460
2017-10-01,5460
2017-10-02,5460
2017-10-03,5224
2017-10-04,5224
2017-10-05,5224
2017-10-06,5224
2017-10-07,5224
2017-10-08,5224
2017-10-09,5224
2017-10-10,5224
2017-10-11,5224
2017-10-12,5224
2017-10-13,5224
2017-10-14,5224
2017-10-15,5224
2017-10-16,5224
2017-10-17,5224
2017-10-18,5224
2017-10-19,4975
2017-10-20,4975
2017-10-21,4975
2017-10-22,4975
2017-10-23,4975
2017-10-24,4975
2017-10-25,4975
2017-10-26,4975
2017-10-27,4975
2017-10-28,4975
2017-10-29,4975
2017-10-30,4975
2017-10-31,4732
2017-11-01,4732
2017-11-02,4732
2017-11-03,4732
2017-11-04,4732
2017-11-05,4732
2017-11-06,4732
2017-11-07,4732
2017-11-08,4732
2017-11-09,4732
2017-11-10,4732
2017-11-11,4732
2017-11-12,4732
2017-11-13,4509
2017-11-14,4509
2017-11-15,4509
2017-11-16,4509
2017-11-17,4509
2017-11-18,4509
2017-11-19,4509
2017-11-20,4509
2017-11-21,4509
2017-11-22,4509
2017-11-23,4509
2017-11-24,4509
2017-11-25,4509
2017-11-26,4509
2017-11-27,4509
2017-11-28,4292
2017-11-29,4292
2017-11-30,4292
2017-12-01,4292
2017-12-02,4292
2017-12-03,4292
2017-12-04,4292
2017-12-05,4292
2017-12-06,4292
2017-12-07,4292
2017-12-08,4292
2017-12-09,4292
2017-12-10,4292
2017-12-11,4084
2017-12-12,4084
2017-12-13,4084
2017-12-14,4084
2017-12-15,4084
2017-12-16,4084
2017-12-17,4084
2017-12-18,4084
2017-12-19,4084
2017-12-20,4084
2017-12-21,4084
2017-12-22,4084
2017-12-23,4084
2017-12-24,4084
2017-12-25,3900
2017-12-26,3900
2017-12-27,3900
2017-12-28,3900
2017-12-29,3900
2017-12-30,3900
2017-12-31,3900
2018-01-01,3900
2018-01-02,3900
2018-01-03,3900
2018-01-04,3900
2018-01-05,3900
2018-01-06,3900
2018-01-07,3729
2018-01-08,3729
2018-01-09,3729
2018-01-10,3729
2018-01-11,3729
2018-01-12,3729
2018-01-13,3729
2018-01-14,3729
2018-01-15,3729
2018-01-16,3729
2018-01-17,3729
2018-01-18,3550
2018-01-19,3550
2018-01-20,3550
2018-01-21,3550
2018-01-22,3550
2018-01-23,3550
2018-01-24,3385
2018-01-25,3385
2018-01-26,3385
2018-01-27,3385
2018-01-28,3385
2018-01-29,3385
2018-01-30,3223
2018-01-31,3223
2018-02-01,3223
2018-02-02,3223
2018-02-03,3223
2018-02-04,3223
2018-02-05,3223
2018-02-06,3069
2018-02-07,3069
2018-02-08,3069
2018-02-09,3069
2018-02-10,3069
2018-02-11,3069
2018-02-12,2922
2018-02-13,2922
2018-02-14,2922
2018-02-15,2922
2018-02-16,2922
2018-02-17,2922
2018-02-18,2797
2018-02-19,2797
2018-02-20,2797
2018-02-21,2797
2018-02-22,2797
2018-02-23,2663
2018-02-24,2663
2018-02-25,2663
2018-02-26,2663
2018-02-27,2663
2018-02-28,2663
2018-03-01,2663
2018-03-02,2532
2018-03-03,2532
2018-03-04,2532
2018-03-05,2532
2018-03-06,2532
2018-03-07,2532
2018-03-08,2532
2018-03-09,2532
2018-03-10,2422
2018-03-11,2422
2018-03-12,2422
2018-03-13,2422
2018-03-14,2422
2018-03-15,2422
2018-03-16,2422
2018-03-17,2422
2018-03-18,2422
2018-03-20,2316
2018-03-21,2316
2018-03-22,2316
2018-03-23,2316
2018-03-24,2316
2018-03-25,2316
2018-03-26,2204
2018-03-27,2204
2018-03-28,2204
2018-03-29,2204
2018-03-30,2204
2018-03-31,2204
2018-04-01,2204
2018-04-02,2100
2018-04-03,2100
2018-04-04,2100
2018-04-05,2100
2018-04-06,2100
2018-04-07,2100
2018-04-08,2100
2018-04-09,2001
2018-04-10,2001
2018-04-11,2001
2018-04-12,2001
2018-04-13,2001
2018-04-14,2001
2018-04-15,2001
2018-04-16,2001
2018-04-17,1904
2018-04-18,1904
2018-04-19,1904
2018-04-20,1904
2018-04-21,1904
2018-04-22,1904
2018-04-23,1904
2018-04-24,1904
2018-04-25,1823
2018-04-26,1823
2018-04-27,1823
2018-04-28,1823
2018-04-29,1823
2018-04-30,1823
2018-05-01,1823
2018-05-02,1823
2018-05-03,1744
2018-05-04,1744
2018-05-05,1744
2018-05-06,1744
2018-05-07,1744
2018-05-08,1744
2018-05-09,1744
2018-05-10,1744
2018-05-11,1744
2018-05-12,1659
2018-05-13,1659
2018-05-14,1659
2018-05-15,1659
2018-05-16,1659
2018-05-17,1659
2018-05-18,1659
2018-05-19,1659
2018-05-20,1579
2018-05-21,1579
2018-05-22,1579
2018-05-23,1579
2018-05-24,1579
2018-05-25,1579
2018-05-26,1503
2018-05-27,1503
2018-05-28,1503
2018-05-29,1503
2018-05-30,1503
2018-05-31,1503
2018-06-01,1503
2018-06-02,1436
2018-06-03,1436
2018-06-04,1436
2018-06-05,1436
2018-06-06,1436
2018-06-07,1436
2018-06-08,1374
2018-06-09,1374
2018-06-10,1374
2018-06-11,1374
2018-06-12,1374
2018-06-13,1374
2018-06-14,1308
2018-06-15,1308
2018-06-16,1308
2018-06-17,1308
2018-06-18,1308
2018-06-19,1308
2018-06-20,1308
2018-06-21,1308
2018-06-22,1247
2018-06-23,1247
2018-06-24,1247
2018-06-25,1247
2018-06-26,1247
2018-06-27,1247
2018-06-28,1190
2018-06-29,1190
2018-06-30,1190
2018-07-01,1190
2018-07-02,1190
2018-07-03,1190
2018-07-04,1190
2018-07-05,1132
2018-07-06,1132
2018-07-07,1132
2018-07-08,1132
2018-07-09,1132
2018-07-10,1132
2018-07-11,1089
2018-07-12,1089
2018-07-13,1089
2018-07-14,1089
2018-07-15,1089
2018-07-16,1089
2018-07-17,1040
2018-07-18,1040
2018-07-19,1040
2018-07-20,1040
2018-07-21,1040
2018-07-22,991
2018-07-23,991
2018-07-24,991
2018-07-25,991
2018-07-26,991
2018-07-27,947
2018-07-28,947
2018-07-29,947
2018-07-30,947
2018-07-31,947
2018-08-01,903
2018-08-02,903
2018-08-03,903
2018-08-04,903
2018-08-05,903
2018-08-06,872
2018-08-07,872
2018-08-08,872
2018-08-09,872
2018-08-10,872
2018-08-11,872
2018-08-12,832
2018-08-14,832
2018-08-16,832
2018-08-17,803
2018-08-18,803
2018-08-19,803
2018-08-20,803
2018-08-21,803
2018-08-22,803
2018-08-23,777
2018-08-24,777
2018-08-25,777
2018-08-26,777
2018-08-27,777
2018-08-28,756
2018-08-29,756
2018-08-30,756
2018-08-31,756
2018-09-01,729
2018-09-02,729
2018-09-03,729
2018-09-04,729
2018-09-05,704
2018-09-06,704
2018-09-07,704
2018-09-08,704
2018-09-09,704
2018-09-10,691
2018-09-11,691
2018-09-12,691
2018-09-13,691
2018-09-14,691
2018-09-15,680
2018-09-16,680
2018-09-17,680
2018-09-18,680
2018-09-19,680
2018-09-20,680
2018-09-21,680
2018-09-22,655
2018-09-23,655
2018-09-24,655
2018-09-25,655
2018-09-26,655
2018-09-27,655
2018-09-28,653
2018-09-29,653
2018-09-30,653
2018-10-01,653
2018-10-02,653
2018-10-03,653
2018-10-04,628
2018-10-05,628
2018-10-06,628
2018-10-07,628
2018-10-08,628
2018-10-09,628
2018-10-10,643
2018-10-11,643
2018-10-12,643
2018-10-13,643
2018-10-14,643
2018-10-15,643
2018-10-16,643
2018-10-17,621
2018-10-18,621
2018-10-19,621
2018-10-20,621
2018-10-21,621
2018-10-22,621
2018-10-23,621
2018-10-24,596
2018-10-25,596
2018-10-26,596
2018-10-27,596
2018-10-28,602
2018-10-29,602
2018-10-30,602
2018-10-31,602
2018-11-01,584
2018-11-03,584
2018-11-04,586
2018-11-05,586
2018-11-06,609
2018-11-07,609
2018-11-08,609
2018-11-09,636
2018-11-10,636
2018-11-11,653
2018-11-12,653
2018-11-13,673
2018-11-15,673
2018-11-16,681
2018-11-17,681
2018-11-18,681
2018-11-19,681
2018-11-20,677
2018-11-21,677
2018-11-22,677
2018-11-23,677
2018-11-24,651
2018-11-25,651
2018-11-26,651
2018-11-27,651
2018-11-28,634
2018-11-29,634
2018-12-01,634
2018-12-02,608
2018-12-03,608
2018-12-04,608
2018-12-05,608
2018-12-07,584
2018-12-09,584
2018-12-10,560
2018-12-11,560
2018-12-12,560
2018-12-13,560
2018-12-14,540
2018-12-15,540
2018-12-16,540
2018-12-17,540
2018-12-18,519
2018-12-19,519
2018-12-20,519
2018-12-21,519
2018-12-22,513
2018-12-23,513
2018-12-24,513
2018-12-25,513
2018-12-26,493
2018-12-27,493
2018-12-28,493
2018-12-29,499
2018-12-30,499
2018-12-31,499
2019-01-01,499
2019-01-02,499
2019-01-03,478
2019-01-04,478
2019-01-05,478
2019-01-06,478
2019-01-08,458
2019-01-10,458
2019-01-11,458
2019-01-12,446
2019-01-13,446
2019-01-14,446
2019-01-15,446
2019-01-16,446
2019-01-17,431
2019-01-18,431
2019-01-19,431
2019-01-20,431
2019-01-21,437
2019-01-22,437
2019-01-23,437
2019-01-24,437
2019-01-25,428
2019-01-26,428
2019-01-27,428
2019-01-28,428
2019-01-29,415
2019-01-30,415
2019-01-31,415
2019-02-01,415
2019-02-02,415
2019-02-03,400
2019-02-04,400
2019-02-05,400
2019-02-06,400
2019-02-07,400
2019-02-08,400
2019-02-09,386
2019-02-10,386
2019-02-11,386
2019-02-12,386
2019-02-13,386
2019-02-14,386
2019-02-15,385
2019-02-16,385
2019-02-17,385
2019-02-18,385
2019-02-19,385
2019-02-20,385
2019-02-21,384
2019-02-22,384
2019-02-23,384
2019-02-24,384
2019-02-25,384
2019-02-26,377
2019-02-27,377
2019-02-28,377
2019-03-01,377
2019-03-02,377
2019-03-03,377
2019-03-04,390
2019-03-05,390
2019-03-06,390
2019-03-07,390
2019-03-08,390
2019-03-09,390
2019-03-10,390
2019-03-11,402
2019-03-12,402
2019-03-13,402
2019-03-14,402
2019-03-15,402
2019-03-16,402
2019-03-17,422
2019-03-18,422
2019-03-19,422
2019-03-20,422
2019-03-21,422
2019-03-22,422
2019-03-23,442
2019-03-24,442
2019-03-25,442
2019-03-26,442
2019-03-27,442
2019-03-28,442
2019-03-29,442
2019-03-30,442
2019-03-31,464
2019-04-01,464
2019-04-02,464
2019-04-03,464
2019-04-04,464
2019-04-05,464
2019-04-06,464
2019-04-07,446
2019-04-08,446
2019-04-09,446
2019-04-10,446
2019-04-11,446
2019-04-12,446
2019-04-13,439
2019-04-14,439
2019-04-15,439
2019-04-16,439
2019-04-17,439
2019-04-18,439
2019-04-19,423
