date_obj,Primordial%20boots price
2018-11-26,26222047
2018-11-27,27168166
2018-11-28,27270074
2018-11-29,27298345
2018-12-01,27690881
2018-12-02,27732855
2018-12-03,27872151
2018-12-04,27799176
2018-12-05,27805781
2018-12-07,27626911
2018-12-09,28068600
2018-12-10,28091810
2018-12-11,28051946
2018-12-12,28037241
2018-12-13,28246246
2018-12-14,28398628
2018-12-15,28639920
2018-12-16,28806642
2018-12-17,28926134
2018-12-18,29256883
2018-12-19,29144977
2018-12-20,29228185
2018-12-21,29166701
2018-12-22,29713926
2018-12-23,30199077
2018-12-24,30686005
2018-12-25,31041479
2018-12-26,30835735
2018-12-27,30513755
2018-12-28,30227787
2018-12-29,30012809
2018-12-30,29715865
2018-12-31,28429497
2019-01-01,28699048
2019-01-02,28910470
2019-01-03,29174099
2019-01-04,29284815
2019-01-05,29745288
2019-01-06,29987639
2019-01-08,30241035
2019-01-10,28667678
2019-01-11,28090478
2019-01-12,28429873
2019-01-14,29166160
2019-01-15,29251240
2019-01-16,29145799
2019-01-17,29136262
2019-01-18,29432319
2019-01-19,30323222
2019-01-20,30742190
2019-01-21,30689507
2019-01-22,31043144
2019-01-23,31253517
2019-01-24,31079086
2019-01-25,31161796
2019-01-26,31309007
2019-01-27,31481062
2019-01-28,31410871
2019-01-29,31467413
2019-01-30,31833237
2019-01-31,31756199
2019-02-01,32002761
2019-02-02,32281291
2019-02-03,32338258
2019-02-04,32719752
2019-02-05,32645068
2019-02-06,32460293
2019-02-07,31969646
2019-02-08,32103792
2019-02-09,32298885
2019-02-10,32456601
2019-02-11,32319182
2019-02-12,32366785
2019-02-13,32144084
2019-02-14,31656064
2019-02-15,31646320
2019-02-16,31949285
2019-02-17,32259916
2019-02-18,32290757
2019-02-19,32485240
2019-02-20,32551975
2019-02-21,32538949
2019-02-22,32598631
2019-02-23,32782688
2019-02-24,32887403
2019-02-25,32875699
2019-02-26,32744573
2019-02-27,32716881
2019-02-28,31904387
2019-03-01,31960027
2019-03-02,31934640
2019-03-03,31879643
2019-03-04,32086356
2019-03-05,31974440
2019-03-06,32057276
2019-03-07,32398511
2019-03-08,32966503
2019-03-09,32934839
2019-03-10,32892584
2019-03-11,32784899
2019-03-12,32652842
2019-03-13,32552046
2019-03-14,32477710
2019-03-15,32407221
2019-03-16,32375971
2019-03-17,32482736
2019-03-18,32337645
2019-03-19,32321698
2019-03-20,32525172
2019-03-21,32536493
2019-03-22,33019454
2019-03-23,33165889
2019-03-24,33195061
2019-03-25,33104515
2019-03-26,32949997
2019-03-27,32901160
2019-03-28,32682761
2019-03-29,32590286
2019-03-30,32589758
2019-03-31,32757659
2019-04-01,32759812
2019-04-02,33160200
2019-04-03,32964985
2019-04-04,33068072
2019-04-05,33087789
2019-04-06,33234670
2019-04-07,33227063
2019-04-08,33574597
2019-04-09,33793093
2019-04-10,33766120
2019-04-11,33706545
2019-04-12,33631291
2019-04-13,33602282
2019-04-14,33981612
2019-04-15,33591824
2019-04-16,33035575
2019-04-17,32724083
2019-04-18,32479612
2019-04-19,32482380
2019-04-20,32626293
2019-04-21,32730814
2019-04-22,33053904
2019-04-23,33066584
2019-04-24,33112193
2019-04-25,33058426
2019-04-26,33291575
2019-04-27,33540494
2019-04-28,33386027
2019-04-29,33228701
2019-04-30,33167462
2019-05-01,33192128
2019-05-02,33154515
2019-05-03,33179443
2019-05-04,33229718
2019-05-05,33272351
2019-05-06,33280987
2019-05-07,33348156
2019-05-08,33266727
2019-05-09,33246616
2019-05-10,33025061
2019-05-11,32909639
2019-05-12,32872995
2019-05-13,32546297
2019-05-14,32123504
2019-05-15,31900036
2019-05-16,31624824
2019-05-17,31318804
2019-05-18,30930651
2019-05-19,30823043
2019-05-20,30729644
2019-05-21,30716880
2019-05-22,30772154
2019-05-23,30511179
2019-05-24,30145795
2019-05-25,30020060
2019-05-26,29937870
2019-05-27,30096348
2019-05-28,29936918
2019-05-29,29828118
2019-05-30,29761723
2019-05-31,29774922
2019-06-01,29760310
2019-06-02,29987074
2019-06-03,29734929
2019-06-04,29674864
2019-06-05,29610252
2019-06-06,29448533
2019-06-07,29331080
2019-06-08,29274849
2019-06-09,29187256
2019-06-10,29150629
2019-06-11,29118576
2019-06-12,29050887
2019-06-13,28962553
2019-06-14,28933743
2019-06-15,28864834
2019-06-16,28865117
2019-06-17,29249310
2019-06-18,28976273
2019-06-19,28688330
2019-06-20,27639431
2019-06-21,26847782
2019-06-22,26357948
2019-06-23,25082928
2019-06-24,25045983
2019-06-25,26288394
2019-06-26,27602814
2019-06-27,28978900
2019-06-28,30207573
2019-06-29,30347143
2019-06-30,30799678
2019-07-01,30424532
2019-07-02,30237556
2019-07-03,29463027
2019-07-04,30025134
2019-07-05,30492051
2019-07-06,31076600
2019-07-07,30912391
2019-07-08,30933730
2019-07-09,30819544
2019-07-10,30592103
2019-07-11,30457440
2019-07-12,30469158
2019-07-13,30748967
2019-07-14,30683233
2019-07-15,30822130
2019-07-16,31298789
2019-07-17,30932345
2019-07-18,30717027
2019-07-19,30873750
2019-07-20,30980338
2019-07-21,31100631
2019-07-22,30873756
2019-07-23,30804256
2019-07-24,30801473
2019-07-25,30556201
2019-07-26,30374024
2019-07-27,30405152
2019-07-28,30350693
2019-07-29,30390026
2019-07-30,30339827
2019-07-31,30265373
2019-08-01,30405634
2019-08-02,30562251
2019-08-03,30631583
2019-08-04,30707029
2019-08-05,31068456
2019-08-06,31268190
2019-08-07,31262254
2019-08-08,31272005
2019-08-09,31364530
2019-08-10,32350376
2019-08-11,32285703
2019-08-12,32242238
2019-08-13,31951144
2019-08-14,31882219
2019-08-15,31888562
2019-08-16,31842605
2019-08-17,31619748
2019-08-18,31475123
2019-08-19,31609219
2019-08-20,31493871
2019-08-21,31462286
2019-08-22,31366192
2019-08-23,31307738
2019-08-24,31346340
2019-08-24,31346340
2019-08-25,31658452
2019-08-25,31658452
2019-08-26,31580011
2019-08-26,31580011
2019-08-27,31663603
2019-08-27,31663603
2019-08-28,31677397
2019-08-29,31522100
2019-08-30,31479945
2019-08-31,31360416
2019-09-01,31139225
2019-09-02,31035631
2019-09-03,30935999
2019-09-04,30817044
2019-09-05,30641907
2019-09-06,30654709
2019-09-07,30528368
2019-09-08,30516984
2019-09-09,30128736
2019-09-10,29838300
2019-09-11,29639003
2019-09-12,29449827
2019-09-13,29341385
2019-09-14,29689046
2019-09-15,30387100
2019-09-16,30337909
2019-09-17,30246325
2019-09-18,29896668
2019-09-19,29767457
2019-09-20,29724886
2019-09-21,29665869
2019-09-22,29433570
2019-09-23,29270529
2019-09-24,29201397
2019-09-25,29272338
2019-09-26,30138289
2019-09-27,30788874
2019-09-28,31147482
2019-09-29,31436796
2019-09-30,31402951
2019-10-01,31151106
2019-10-02,31118571
2019-10-03,31020732
2019-10-04,30973675
2019-10-05,31063613
2019-10-06,31101504
2019-10-07,30969743
2019-10-08,30980227
2019-10-09,31098363
2019-10-10,31021741
2019-10-11,31034868
2019-10-12,31293937
2019-10-13,31320490
2019-10-14,31266434
2019-10-15,31192374
2019-10-16,31009983
2019-10-17,30966692
2019-10-18,30942284
2019-10-19,30942525
2019-10-20,30998673
2019-10-21,31046994
2019-10-22,31118309
2019-10-23,30953513
2019-10-24,31008752
2019-10-25,30976200
2019-10-26,31034587
2019-10-27,31218027
2019-10-28,31039114
2019-10-29,30937592
2019-10-30,30778815
2019-10-31,30724835
2019-11-01,30688072
2019-11-02,30691795
2019-11-03,30647531
2019-11-04,30501964
2019-11-05,30014551
2019-11-06,29704864
2019-11-07,29655027
2019-11-08,29674267
2019-11-09,29830250
2019-11-10,29888341
2019-11-11,29706936
2019-11-12,29641737
2019-11-13,29679394
2019-11-14,29686096
2019-11-15,29666755
2019-11-16,29861775
2019-11-17,29752878
2019-11-18,29736381
2019-11-19,29701560
2019-11-20,29681381
2019-11-21,29583389
2019-11-22,29639551
2019-11-23,29733142
2019-11-24,30571297
2019-11-25,30494989
2019-11-26,30422501
2019-11-27,30514745
2019-11-28,30514572
2019-11-29,30553693
2019-11-30,30581888
2019-12-01,30737529
2019-12-02,30620822
2019-12-03,30506315
2019-12-04,30124608
2019-12-05,29962730
2019-12-06,29815569
2019-12-07,29900114
2019-12-08,30091461
2019-12-09,30036909
2019-12-10,30008814
2019-12-11,29943811
2019-12-12,30074601
2019-12-13,30398961
2019-12-14,30447244
2019-12-15,30739771
2019-12-16,30573052
2019-12-17,30547289
2019-12-18,30510909
2019-12-19,30448371
2019-12-20,30471303
2019-12-21,30465552
2019-12-22,30550908
2019-12-23,30475714
2019-12-24,30638710
2019-12-25,30879581
2019-12-26,30832634
2019-12-27,31451705
2019-12-28,31164827
2019-12-29,31230062
2019-12-30,31179672
2019-12-31,31222617
2020-01-01,31433023
2020-01-02,31599404
2020-01-03,31539660
2020-01-04,31643158
2020-01-05,31784628
2020-01-06,31787497
2020-01-07,31694213
2020-01-08,31684410
2020-01-09,31790990
2020-01-10,31814430
2020-01-11,32070783
2020-01-12,32009163
2020-01-13,32116466
2020-01-14,32095510
2020-01-15,32008212
2020-01-16,31839001
2020-01-17,31897386
2020-01-18,32224642
2020-01-19,32233906
2020-01-20,32141054
2020-01-21,32225989
2020-01-22,32122184
2020-01-23,32005166
2020-01-24,31750537
2020-01-25,31870522
2020-01-26,31732179
2020-01-27,31527729
2020-01-28,31449075
2020-01-29,31338108
2020-01-30,31364529
2020-01-31,31350265
2020-02-01,31500677
2020-02-02,31462295
2020-02-03,31493724
2020-02-04,31435117
2020-02-05,31474903
2020-02-06,32218838
2020-02-07,32367991
2020-02-08,32286554
2020-02-09,32365170
2020-02-10,32078954
2020-02-11,31702819
2020-02-12,31546968
2020-02-13,31287967
2020-02-14,30985793
2020-02-15,31140510
2020-02-16,31112444
2020-02-17,31033436
2020-02-18,30915316
2020-02-19,30732047
2020-02-20,30502250
2020-02-21,30357580
2020-02-22,30213328
2020-02-23,30147847
2020-02-24,30108987
2020-02-25,30380792
2020-02-26,30123133
2020-02-27,30131754
2020-02-28,30271924
2020-02-29,30757302
2020-03-01,30832516
2020-03-02,30845496
2020-03-03,30778565
2020-03-04,30687524
2020-03-05,30729401
2020-03-06,30570602
2020-03-07,30500652
2020-03-08,30593215
2020-03-09,30511291
2020-03-10,30469056
2020-03-11,30390439
2020-03-12,30345985
2020-03-13,30311262
2020-03-14,30306002
2020-03-15,30439127
2020-03-16,30631434
2020-03-17,30848440
2020-03-18,30844714
2020-03-19,30992525
2020-03-20,31174979
2020-03-21,31693617
2020-03-22,31929390
2020-03-23,32007307
2020-03-24,32147622
2020-03-25,32355091
2020-03-26,32336051
2020-03-27,32328114
2020-03-28,32475804
2020-03-29,32471355
2020-03-30,32449255
2020-03-31,32569853
2020-04-01,32636235
2020-04-02,32800408
2020-04-03,32799840
2020-04-04,32971377
2020-04-05,33070321
2020-04-06,33157472
2020-04-07,33072453
2020-04-08,33173687
2020-04-09,33185811
2020-04-10,33184283
2020-04-11,33307771
2020-04-12,33537123
2020-04-13,33492034
2020-04-14,33579975
2020-04-15,33716213
2020-04-16,33896115
2020-04-17,33909034
2020-04-18,34028328
2020-04-19,33954754
2020-04-20,33902449
2020-04-21,33779976
2020-04-22,33460326
2020-04-23,32887774
2020-04-24,32676855
2020-04-25,32646126
2020-04-26,32777486
2020-04-27,32830256
2020-04-28,32842778
2020-04-29,33000632
2020-04-30,33159964
2020-05-01,33073352
2020-05-02,33477701
2020-05-03,33542776
2020-05-04,33591463
2020-05-05,33598574
2020-05-06,33605667
2020-05-07,33709779
2020-05-08,33761846
2020-05-09,33768613
2020-05-10,33818054
2020-05-11,33897746
2020-05-12,34000618
2020-05-13,34044998
