date_obj,Raw%20pike price
2015-12-27,62
2015-12-28,62
2015-12-29,62
2015-12-30,63
2015-12-31,63
2016-01-01,63
2016-01-02,63
2016-01-03,63
2016-01-04,64
2016-01-05,64
2016-01-06,64
2016-01-07,64
2016-01-08,64
2016-01-09,65
2016-01-10,65
2016-01-11,65
2016-01-12,65
2016-01-13,66
2016-01-14,66
2016-01-15,66
2016-01-16,66
2016-01-17,62
2016-01-18,62
2016-01-19,62
2016-01-20,62
2016-01-21,60
2016-01-22,60
2016-01-23,60
2016-01-24,60
2016-01-25,58
2016-01-26,58
2016-01-27,58
2016-01-28,58
2016-01-29,58
2016-01-30,56
2016-01-31,56
2016-02-01,56
2016-02-02,56
2016-02-03,56
2016-02-04,56
2016-02-05,56
2016-02-06,56
2016-02-07,56
2016-02-08,57
2016-02-09,57
2016-02-10,57
2016-02-11,57
2016-02-12,57
2016-02-13,57
2016-02-14,57
2016-02-15,57
2016-02-16,57
2016-02-17,57
2016-02-18,55
2016-02-19,55
2016-02-20,55
2016-02-21,54
2016-02-22,54
2016-02-23,54
2016-02-24,54
2016-02-25,52
2016-02-26,52
2016-02-27,52
2016-02-28,52
2016-02-29,52
2016-03-01,52
2016-03-02,52
2016-03-03,52
2016-03-04,52
2016-03-05,52
2016-03-06,51
2016-03-07,51
2016-03-08,51
2016-03-09,51
2016-03-10,51
2016-03-11,53
2016-03-12,53
2016-03-13,53
2016-03-14,53
2016-03-15,55
2016-03-16,55
2016-03-17,55
2016-03-18,55
2016-03-19,58
2016-03-20,58
2016-03-21,58
2016-03-22,58
2016-03-23,61
2016-03-24,61
2016-03-25,61
2016-03-26,61
2016-03-27,61
2016-03-28,65
2016-03-29,65
2016-03-30,65
2016-03-31,65
2016-04-01,65
2016-04-02,65
2016-04-03,65
2016-04-04,65
2016-04-05,65
2016-04-06,69
2016-04-07,69
2016-04-08,69
2016-04-09,69
2016-04-10,70
2016-04-11,70
2016-04-12,70
2016-04-13,70
2016-04-14,70
2016-04-15,66
2016-04-16,66
2016-04-17,66
2016-04-18,66
2016-04-19,65
2016-04-20,65
2016-04-21,65
2016-04-22,65
2016-04-23,65
2016-04-24,62
2016-04-25,62
2016-04-26,62
2016-04-27,62
2016-04-28,61
2016-04-29,61
2016-04-30,61
2016-05-01,61
2016-05-02,61
2016-05-03,61
2016-05-04,61
2016-05-05,61
2016-05-06,60
2016-05-07,60
2016-05-08,60
2016-05-09,60
2016-05-10,59
2016-05-11,59
2016-05-12,59
2016-05-13,59
2016-05-14,57
2016-05-15,57
2016-05-16,57
2016-05-17,57
2016-05-18,55
2016-05-19,55
2016-05-22,58
2016-05-23,58
2016-05-24,58
2016-05-25,58
2016-05-26,60
2016-05-27,60
2016-05-28,60
2016-05-29,61
2016-05-30,61
2016-05-31,61
2016-06-01,61
2016-06-02,61
2016-06-03,61
2016-06-04,61
2016-06-05,61
2016-06-06,61
2016-06-07,61
2016-06-08,61
2016-06-09,61
2016-06-10,58
2016-06-11,58
2016-06-12,58
2016-06-13,58
2016-06-14,55
2016-06-15,55
2016-06-16,55
2016-06-17,53
2016-06-18,53
2016-06-19,53
2016-06-20,53
2016-06-21,52
2016-06-22,52
2016-06-23,52
2016-06-24,52
2016-06-25,52
2016-06-26,52
2016-06-27,52
2016-06-28,52
2016-06-29,51
2016-06-30,51
2016-07-01,51
2016-07-02,51
2016-07-03,51
2016-07-04,51
2016-07-05,51
2016-07-06,51
2016-07-07,50
2016-07-08,50
2016-07-09,50
2016-07-10,51
2016-07-11,51
2016-07-12,51
2016-07-13,51
2016-07-14,49
2016-07-15,49
2016-07-16,49
2016-07-17,49
2016-07-18,47
2016-07-23,46
2016-07-24,46
2016-07-25,46
2016-07-26,46
2016-07-27,44
2016-07-28,44
2016-07-29,44
2016-07-30,42
2016-07-31,42
2016-08-01,42
2016-08-02,42
2016-08-03,41
2016-08-04,41
2016-08-05,41
2016-08-06,41
2016-08-07,39
2016-08-08,39
2016-08-09,39
2016-08-10,39
2016-08-11,38
2016-08-12,38
2016-08-13,38
2016-08-14,38
2016-08-15,38
2016-08-16,38
2016-08-17,38
2016-08-18,38
2016-08-19,37
2016-08-20,37
2016-08-21,37
2016-08-22,37
2016-08-23,37
2016-08-24,37
2016-08-25,37
2016-08-26,37
2016-08-28,38
2016-08-31,38
2016-09-01,38
2016-09-02,38
2016-09-03,38
2016-09-04,38
2016-09-05,38
2016-09-06,38
2016-09-07,38
2016-09-08,38
2016-09-09,38
2016-09-10,38
2016-09-11,38
2016-09-12,37
2016-09-13,37
2016-09-14,37
2016-09-15,37
2016-09-16,37
2016-09-17,37
2016-09-18,37
2016-09-19,37
2016-09-20,37
2016-09-21,37
2016-09-22,37
2016-09-23,37
2016-09-24,37
2016-09-25,36
2016-09-26,36
2016-09-27,36
2016-09-28,36
2016-09-29,36
2016-09-30,36
2016-10-01,36
2016-10-02,36
2016-10-03,36
2016-10-04,36
2016-10-05,36
2016-10-06,36
2016-10-07,36
2016-10-08,38
2016-10-09,38
2016-10-10,38
2016-10-11,38
2016-10-12,38
2016-10-13,39
2016-10-14,39
2016-10-15,39
2016-10-16,39
2016-10-17,39
2016-10-18,39
2016-10-19,39
2016-10-20,39
2016-10-21,39
2016-10-22,39
2016-10-23,39
2016-10-24,39
2016-10-25,39
2016-10-26,40
2016-10-27,40
2016-10-28,40
2016-10-29,40
2016-10-30,40
2016-10-31,40
2016-11-01,40
2016-11-02,40
2016-11-03,40
2016-11-04,42
2016-11-05,42
2016-11-06,42
2016-11-07,42
2016-11-08,44
2016-11-09,44
2016-11-10,44
2016-11-11,44
2016-11-12,47
2016-11-13,47
2016-11-14,47
2016-12-08,54
2016-12-09,54
2016-12-10,54
2016-12-11,54
2016-12-12,57
2016-12-13,57
2016-12-14,57
2016-12-15,57
2016-12-16,60
2016-12-17,60
2016-12-18,60
2016-12-19,61
2016-12-20,61
2016-12-21,61
2016-12-22,60
2016-12-23,60
2016-12-24,60
2016-12-25,58
2016-12-26,58
2016-12-27,58
2016-12-28,56
2016-12-29,56
2016-12-30,56
2016-12-31,56
2017-01-01,55
2017-01-02,55
2017-01-03,55
2017-01-04,53
2017-01-05,53
2017-01-06,53
2017-01-07,52
2017-01-08,52
2017-01-09,52
2017-01-10,50
2017-01-11,50
2017-01-12,50
2017-01-13,49
2017-01-14,49
2017-01-15,49
2017-01-16,48
2017-01-17,48
2017-01-18,48
2017-01-19,47
2017-01-20,47
2017-01-21,47
2017-01-22,47
2017-01-27,47
2017-01-28,47
2017-01-29,47
2017-01-30,47
2017-01-31,47
2017-02-01,45
2017-02-02,45
2017-02-03,45
2017-02-04,45
2017-02-05,45
2017-02-06,45
2017-02-07,45
2017-02-08,45
2017-02-09,45
2017-02-10,45
2017-02-11,45
2017-02-12,45
2017-02-13,45
2017-02-14,43
2017-02-15,43
2017-02-16,43
2017-02-18,41
2017-02-19,41
2017-02-20,41
2017-02-21,41
2017-02-22,41
2017-02-23,41
2017-02-24,41
2017-02-25,40
2017-02-26,40
2017-02-27,40
2017-02-28,40
2017-03-01,40
2017-03-02,40
2017-03-03,40
2017-03-04,40
2017-03-05,40
2017-03-06,40
2017-03-07,40
2017-03-08,40
2017-03-09,40
2017-03-10,40
2017-03-11,39
2017-03-12,39
2017-03-13,39
2017-03-14,39
2017-03-15,39
2017-03-16,39
2017-03-17,39
2017-03-18,40
2017-03-19,40
2017-03-20,40
2017-03-21,40
2017-03-22,40
2017-03-23,40
2017-03-24,40
2017-03-25,40
2017-03-26,40
2017-03-27,40
2017-03-28,40
2017-03-29,40
2017-03-30,40
2017-03-31,41
2017-04-01,41
2017-04-02,41
2017-04-03,44
2017-04-04,44
2017-04-12,48
2017-04-13,48
2017-04-14,49
2017-04-15,49
2017-04-16,49
2017-04-17,51
2017-04-18,51
2017-04-19,51
2017-04-20,51
2017-04-21,51
2017-04-22,51
2017-04-23,52
2017-04-24,52
2017-04-25,52
2017-04-26,53
2017-04-27,53
2017-04-28,53
2017-04-29,55
2017-04-30,55
2017-05-01,55
2017-05-02,58
2017-05-03,58
2017-05-04,58
2017-05-05,60
2017-05-06,60
2017-05-07,60
2017-05-08,60
2017-05-09,58
2017-05-10,58
2017-05-11,58
2017-05-12,57
2017-05-13,57
2017-05-14,57
2017-05-15,57
2017-05-16,57
2017-05-17,57
2017-05-18,57
2017-05-19,57
2017-05-20,57
2017-05-21,55
2017-05-22,55
2017-05-23,55
2017-05-24,55
2017-05-25,55
2017-05-26,55
2017-05-27,56
2017-05-28,56
2017-05-29,56
2017-05-30,56
2017-05-31,56
2017-06-01,56
2017-06-02,56
2017-06-03,56
2017-06-06,55
2017-06-07,55
2017-06-08,53
2017-06-09,53
2017-06-10,53
2017-06-11,53
2017-06-12,53
2017-06-13,53
2017-06-14,53
2017-06-15,53
2017-06-16,53
2017-06-17,53
2017-06-18,54
2017-06-19,54
2017-06-20,54
2017-06-21,54
2017-06-22,54
2017-06-23,54
2017-06-24,54
2017-06-25,56
2017-06-26,56
2017-06-27,56
2017-06-28,59
2017-06-29,59
2017-06-30,59
2017-07-01,59
2017-07-02,62
2017-07-03,62
2017-07-04,62
2017-07-05,62
2017-07-06,62
2017-07-07,62
2017-07-08,59
2017-07-13,57
2017-07-14,56
2017-07-15,56
2017-07-16,56
2017-07-17,55
2017-07-18,55
2017-07-19,55
2017-07-20,55
2017-07-21,55
2017-07-22,55
2017-07-23,56
2017-07-24,56
2017-07-25,56
2017-07-26,55
2017-07-27,55
2017-07-28,55
2017-07-29,55
2017-07-30,55
2017-07-31,55
2017-08-01,55
2017-08-02,54
2017-08-03,54
2017-08-04,54
2017-08-05,54
2017-08-06,54
2017-08-09,54
2017-08-10,54
2017-08-11,54
2017-08-12,52
2017-08-13,52
2017-08-14,52
2017-08-15,52
2017-08-16,52
2017-08-17,52
2017-08-18,52
2017-08-19,52
2017-08-20,52
2017-08-22,52
2017-08-23,52
2017-08-24,52
2017-08-25,52
2017-08-26,52
2017-08-27,52
2017-08-28,52
2017-08-29,52
2017-08-30,50
2017-08-31,50
2017-09-01,50
2017-09-02,50
2017-09-03,50
2017-09-04,50
2017-09-05,50
2017-09-06,50
2017-09-07,50
2017-09-08,50
2017-09-09,51
2017-09-10,51
2017-09-11,51
2017-09-12,51
2017-09-13,51
2017-09-14,51
2017-09-15,51
2017-09-16,51
2017-09-17,51
2017-09-19,51
2017-09-20,51
2017-09-21,51
2017-09-22,53
2017-09-23,53
2017-09-24,53
2017-09-25,53
2017-09-26,56
2017-09-27,56
2017-09-28,56
2017-09-29,56
2017-09-30,59
2017-10-01,59
2017-10-02,59
2017-10-03,61
2017-10-04,61
2017-10-05,61
2017-10-06,61
2017-10-07,61
2017-10-08,61
2017-10-09,61
2017-10-10,61
2017-10-11,60
2017-10-12,60
2017-10-13,60
2017-10-14,58
2017-10-15,58
2017-10-16,58
2017-10-17,58
2017-10-18,58
2017-10-19,58
2017-10-20,58
2017-10-21,58
2017-10-22,56
2017-10-23,56
2017-10-24,56
2017-10-25,57
2017-10-26,57
2017-10-27,57
2017-10-28,57
2017-10-29,55
2017-10-30,55
2017-10-31,55
2017-11-01,55
2017-11-02,53
2017-11-03,53
2017-11-04,53
2017-11-05,52
2017-11-06,52
2017-11-07,52
2017-11-08,52
2017-11-09,53
2017-11-10,53
2017-11-11,53
2017-11-12,53
2017-11-13,53
2017-11-14,53
2017-11-15,53
2017-11-16,53
2017-11-17,50
2017-11-18,50
2017-11-19,50
2017-11-20,50
2017-11-21,49
2017-11-22,49
2017-11-23,49
2017-11-24,49
2017-11-25,48
2017-11-26,48
2017-11-27,48
2017-11-28,48
2017-11-29,46
2017-11-30,46
2017-12-01,46
2017-12-02,46
2017-12-03,43
2017-12-04,43
2017-12-05,43
2017-12-06,41
2017-12-07,41
2017-12-08,41
2017-12-09,41
2017-12-10,39
2017-12-11,39
2017-12-12,39
2017-12-14,39
2017-12-15,39
2017-12-16,39
2017-12-17,39
2017-12-18,39
2017-12-19,39
2017-12-20,39
2017-12-21,39
2017-12-22,38
2017-12-23,38
2017-12-24,38
2017-12-25,38
2017-12-26,37
2017-12-27,37
2017-12-28,37
2017-12-29,37
2017-12-30,38
2017-12-31,38
2018-01-01,38
2018-01-02,38
2018-01-03,38
2018-01-04,38
2018-01-05,38
2018-01-06,36
2018-01-07,36
2018-01-08,36
2018-01-09,35
2018-01-10,35
2018-01-11,35
2018-01-12,35
2018-01-13,34
2018-01-14,34
2018-01-15,34
2018-01-16,32
2018-01-17,32
2018-01-18,32
2018-01-19,31
2018-01-20,31
2018-01-21,31
2018-01-22,29
2018-01-23,29
2018-01-24,27
2018-01-25,27
2018-01-26,27
2018-01-27,26
2018-01-28,26
2018-01-29,24
2018-01-31,24
2018-02-01,24
2018-02-02,24
2018-02-03,23
2018-02-04,23
2018-02-05,22
2018-02-06,22
2018-02-07,21
2018-02-08,21
2018-02-09,21
2018-02-10,21
2018-02-11,21
2018-02-12,21
2018-02-13,21
2018-02-14,21
2018-02-15,22
2018-02-16,22
2018-02-17,23
2018-02-18,23
2018-02-19,24
2018-02-20,24
2018-02-21,25
2018-02-22,25
2018-02-23,26
2018-02-24,26
2018-02-25,28
2018-02-26,28
2018-02-27,29
2018-02-28,29
2018-03-01,29
2018-03-02,29
2018-03-03,29
2018-03-04,29
2018-03-05,28
2018-03-06,28
2018-03-07,29
2018-03-08,29
2018-03-09,27
2018-03-10,27
2018-03-11,26
2018-03-12,26
2018-03-13,27
2018-03-14,27
2018-03-15,27
2018-03-16,25
2018-03-17,25
2018-03-18,25
2018-03-19,25
2018-03-20,24
2018-03-21,24
2018-03-23,25
2018-03-24,25
2018-03-26,25
2018-03-27,25
2018-03-28,25
2018-03-29,26
2018-03-30,26
2018-03-31,26
2018-04-01,26
2018-04-02,26
2018-04-03,27
2018-04-04,27
2018-04-05,27
2018-04-06,28
2018-04-08,28
2018-04-09,29
2018-04-10,29
2018-04-11,29
2018-04-12,31
2018-04-13,31
2018-04-14,31
2018-04-15,33
2018-04-16,33
2018-04-17,33
2018-04-18,33
2018-04-19,33
2018-04-20,32
2018-04-21,32
2018-04-22,32
2018-04-23,32
2018-04-24,32
2018-04-25,32
2018-04-26,30
2018-04-27,30
2018-04-28,30
2018-04-29,30
2018-04-30,31
2018-05-01,31
2018-05-02,31
2018-05-03,30
2018-05-04,30
2018-05-05,30
2018-05-06,30
2018-05-07,30
2018-05-08,30
2018-05-09,30
2018-05-10,31
2018-05-11,31
2018-05-12,31
2018-05-13,31
2018-05-14,31
2018-05-15,31
2018-05-16,31
2018-05-17,31
2018-05-18,31
2018-05-19,30
2018-05-20,30
2018-05-21,31
2018-05-22,31
2018-05-23,32
2018-05-24,32
2018-05-25,32
2018-05-26,32
2018-05-27,32
2018-05-28,31
2018-05-29,31
2018-05-30,30
2018-05-31,30
2018-06-01,30
2018-06-02,31
2018-06-03,31
2018-06-04,31
2018-06-05,33
2018-06-06,33
2018-06-07,33
2018-06-08,34
2018-06-09,34
2018-06-10,35
2018-06-11,35
2018-06-12,35
2018-06-13,35
2018-06-14,35
2018-06-15,35
2018-06-16,35
2018-06-17,35
2018-06-18,35
2018-06-19,35
2018-06-20,35
2018-06-21,36
2018-06-22,36
2018-06-23,36
2018-06-24,37
2018-06-25,37
2018-06-26,37
2018-06-27,39
2018-06-28,39
2018-06-29,40
2018-06-30,40
2018-07-01,42
2018-07-02,42
2018-07-03,42
2018-07-04,43
2018-07-05,43
2018-07-06,44
2018-07-07,44
2018-07-08,46
2018-07-09,46
2018-07-10,48
2018-07-11,48
2018-07-12,48
2018-07-13,50
2018-07-14,50
2018-07-15,52
2018-07-16,52
2018-07-17,53
2018-07-18,53
2018-07-19,53
2018-07-20,54
2018-07-21,54
2018-07-22,56
2018-07-23,57
2018-07-24,57
2018-07-25,55
2018-07-26,55
2018-07-27,52
2018-07-28,52
2018-07-29,49
2018-07-30,49
2018-07-31,47
2018-08-01,47
2018-08-02,46
2018-08-03,46
2018-08-04,46
2018-08-05,46
2018-08-06,48
2018-08-07,48
2018-08-08,49
2018-08-09,49
2018-08-10,48
2018-08-11,48
2018-08-12,48
2018-08-14,50
2018-08-16,52
2018-08-17,53
2018-08-18,53
2018-08-19,56
2018-08-20,57
2018-08-21,57
2018-08-22,59
2018-08-23,59
2018-08-24,60
2018-08-25,59
2018-08-26,59
2018-08-27,61
2018-08-28,62
2018-08-29,62
2018-08-30,59
2018-08-31,57
2018-09-01,55
2018-09-02,55
2018-09-03,53
2018-09-04,54
2018-09-05,54
2018-09-06,56
2018-09-07,56
2018-09-08,55
2018-09-09,55
2018-09-10,56
2018-09-11,56
2018-09-12,59
2018-09-13,59
2018-09-14,59
2018-09-15,59
2018-09-16,59
2018-09-17,59
2018-09-18,60
2018-09-19,60
2018-09-20,62
2018-09-21,62
2018-09-22,64
2018-09-23,64
2018-09-24,68
2018-09-25,68
2018-09-26,72
2018-09-27,72
2018-09-28,75
2018-09-29,75
2018-09-30,77
2018-10-02,78
2018-10-03,79
2018-10-04,79
2018-10-05,79
2018-10-06,79
2018-10-07,79
2018-10-08,80
2018-10-09,80
2018-10-10,80
2018-10-11,80
2018-10-12,80
2018-10-13,79
2018-10-14,79
2018-10-15,80
2018-10-16,80
2018-10-17,78
2018-10-18,78
2018-10-19,76
2018-10-20,76
2018-10-21,76
2018-10-22,75
2018-10-23,75
2018-10-24,75
2018-10-25,75
2018-10-26,74
2018-10-27,74
2018-10-28,74
2018-10-29,74
2018-10-30,74
2018-10-31,74
2018-11-01,76
2018-11-03,72
2018-11-04,68
2018-11-05,65
2018-11-06,61
2018-11-07,58
2018-11-08,56
2018-11-09,55
2018-11-10,56
2018-11-11,54
2018-11-12,53
2018-11-13,52
2018-11-14,55
2018-11-15,54
2018-11-16,53
2018-11-17,54
2018-11-18,53
2018-11-19,52
2018-11-20,52
2018-11-21,50
2018-11-22,49
2018-11-23,47
2018-11-24,49
2018-11-25,50
2018-11-26,50
2018-11-27,49
2018-11-28,49
2018-11-29,48
2018-12-01,47
2018-12-02,48
2018-12-03,51
2018-12-04,52
2018-12-05,51
2018-12-07,51
2018-12-09,50
2018-12-10,49
2018-12-11,52
2018-12-12,53
2018-12-13,54
2018-12-14,54
2018-12-15,54
2018-12-16,53
2018-12-17,53
2018-12-18,52
2018-12-19,52
2018-12-20,51
2018-12-21,50
2018-12-22,50
2018-12-23,50
2018-12-24,49
2018-12-25,50
2018-12-26,49
2018-12-27,49
2018-12-28,51
2018-12-29,52
2018-12-30,51
2018-12-31,50
2019-01-01,50
2019-01-02,49
2019-01-03,49
2019-01-04,49
2019-01-05,48
2019-01-06,48
2019-01-08,49
2019-01-10,47
2019-01-11,47
2019-01-12,47
2019-01-13,46
2019-01-14,47
2019-01-15,47
2019-01-16,47
2019-01-17,47
2019-01-18,47
2019-01-19,48
2019-01-20,48
2019-01-21,48
2019-01-22,49
2019-01-23,49
2019-01-24,49
2019-01-25,49
2019-01-26,49
2019-01-28,51
2019-01-29,51
2019-01-30,52
2019-01-31,52
2019-02-01,54
2019-02-02,56
2019-02-03,56
2019-02-04,56
2019-02-05,59
2019-02-06,59
2019-02-07,60
2019-02-08,63
2019-02-09,65
2019-02-10,64
2019-02-11,63
2019-02-12,63
2019-02-13,64
2019-02-14,64
2019-02-15,63
2019-02-16,64
2019-02-17,65
2019-02-18,63
2019-02-19,63
2019-02-20,62
2019-02-21,63
2019-02-22,62
2019-02-23,61
2019-02-24,57
2019-02-25,56
2019-02-26,55
2019-02-27,55
2019-02-28,55
2019-03-01,55
2019-03-02,57
2019-03-03,56
2019-03-04,56
2019-03-05,55
2019-03-06,54
2019-03-07,54
2019-03-08,54
2019-03-09,54
2019-03-10,54
2019-03-11,54
2019-03-12,54
2019-03-13,54
2019-03-14,54
2019-03-15,54
2019-03-16,54
2019-03-17,54
2019-03-18,54
2019-03-19,53
2019-03-20,53
2019-03-21,53
2019-03-22,53
2019-03-23,52
2019-03-24,54
2019-03-25,54
2019-03-26,54
2019-03-27,54
2019-03-28,52
2019-03-29,53
2019-03-30,53
2019-03-31,55
2019-04-01,57
2019-04-02,57
2019-04-03,58
2019-04-04,58
2019-04-05,60
2019-04-06,60
2019-04-07,59
2019-04-08,59
2019-04-09,59
2019-04-10,59
2019-04-11,61
2019-04-12,61
2019-04-13,63
2019-04-14,65
2019-04-15,67
2019-04-16,67
2019-04-17,66
2019-04-18,70
2019-04-19,71
2019-04-20,71
2019-04-21,68
2019-04-22,67
2019-04-23,65
2019-04-24,66
2019-04-25,69
2019-04-26,69
2019-04-27,72
2019-04-28,68
2019-04-29,66
2019-04-30,65
2019-05-01,64
2019-05-02,65
2019-05-03,64
2019-05-04,63
2019-05-05,63
2019-05-06,62
2019-05-07,62
2019-05-08,61
2019-05-09,62
2019-05-10,62
2019-05-11,61
2019-05-12,61
2019-05-13,64
2019-05-14,64
2019-05-15,62
2019-05-16,64
2019-05-17,64
2019-05-18,63
2019-05-19,65
2019-05-20,67
2019-05-21,65
2019-05-22,64
2019-05-23,65
2019-05-24,64
2019-05-25,64
2019-05-26,65
2019-05-27,66
2019-05-28,65
2019-05-29,65
2019-05-30,67
2019-05-31,69
2019-06-01,69
2019-06-02,72
2019-06-03,71
2019-06-04,72
2019-06-05,71
2019-06-06,71
2019-06-07,71
2019-06-08,70
2019-06-09,68
2019-06-10,68
2019-06-11,67
2019-06-12,68
2019-06-13,68
2019-06-14,68
2019-06-15,70
2019-06-16,70
2019-06-17,69
2019-06-18,68
2019-06-19,67
2019-06-20,68
2019-06-21,68
2019-06-22,69
2019-06-23,70
2019-06-24,69
2019-06-25,71
2019-06-26,71
2019-06-27,70
2019-06-28,70
2019-06-29,69
2019-06-30,68
2019-07-01,67
2019-07-02,67
2019-07-03,67
2019-07-04,68
2019-07-05,66
2019-07-06,62
2019-07-07,60
2019-07-08,58
2019-07-09,58
2019-07-10,56
2019-07-11,57
2019-07-12,56
2019-07-13,56
2019-07-14,57
2019-07-15,57
2019-07-16,58
2019-07-17,59
2019-07-18,61
2019-07-19,64
2019-07-20,67
2019-07-21,68
2019-07-22,66
2019-07-23,65
2019-07-24,63
2019-07-25,61
2019-07-26,58
2019-07-27,57
2019-07-28,59
2019-07-29,61
2019-07-30,63
2019-07-31,63
2019-08-01,62
2019-08-02,61
2019-08-03,59
2019-08-04,60
2019-08-05,60
2019-08-06,62
2019-08-07,64
2019-08-08,64
2019-08-09,63
2019-08-10,64
2019-08-11,68
2019-08-12,69
2019-08-13,69
2019-08-14,73
2019-08-15,77
2019-08-16,81
2019-08-17,81
2019-08-18,85
2019-08-19,86
2019-08-20,86
2019-08-21,85
2019-08-22,81
2019-08-23,78
2019-08-24,76
2019-08-24,76
2019-08-25,76
2019-08-25,76
2019-08-26,74
2019-08-26,74
2019-08-27,71
2019-08-27,71
2019-08-28,70
2019-08-29,68
2019-08-30,70
2019-08-31,70
2019-09-01,69
2019-09-02,69
2019-09-03,68
2019-09-04,67
