date_obj,Zenyte%20amulet%20(u) price
2019-12-29,13800000
2019-12-30,13800000
2019-12-31,13800000
2020-01-01,13800000
2020-01-02,13800000
2020-01-03,13800000
2020-01-04,13800000
2020-01-05,13800000
2020-01-06,13800000
2020-01-07,13800000
2020-01-08,13800000
2020-01-09,13800000
2020-01-10,13800000
2020-01-11,13800000
2020-01-12,13800000
2020-01-13,13800000
2020-01-14,13800000
2020-01-15,13800000
2020-01-16,13800000
2020-01-17,13800000
2020-01-18,13800000
2020-01-19,13800000
2020-01-20,13800000
2020-01-21,13800000
2020-01-22,13800000
2020-01-23,13800000
2020-01-24,13800000
2020-01-25,13800000
2020-01-26,13800000
2020-01-27,13800000
2020-01-28,13800000
2020-01-29,13800000
2020-01-30,13800000
2020-01-31,13800000
2020-02-01,13800000
2020-02-02,13800000
2020-02-03,13800000
2020-02-04,13800000
2020-02-05,13800000
2020-02-06,13800000
2020-02-07,13800000
2020-02-08,13800000
2020-02-09,13800000
2020-02-10,13800000
2020-02-11,13800000
2020-02-12,13800000
2020-02-13,13800000
2020-02-14,13800000
2020-02-15,13800000
2020-02-16,13800000
2020-02-17,13800000
2020-02-18,13800000
2020-02-19,13800000
2020-02-20,13800000
2020-02-21,13800000
2020-02-22,13800000
2020-02-23,13800000
2020-02-24,13800000
2020-02-25,13800000
2020-02-26,13800000
2020-02-27,13800000
2020-02-28,13800000
2020-02-29,13800000
2020-03-01,13800000
2020-03-02,13800000
2020-03-03,13800000
2020-03-04,13800000
2020-03-05,13800000
2020-03-06,13800000
2020-03-07,13800000
2020-03-08,13800000
2020-03-09,13800000
2020-03-10,13800000
2020-03-11,13800000
2020-03-12,13800000
2020-03-13,13800000
2020-03-14,13800000
2020-03-15,13800000
2020-03-16,13800000
2020-03-17,13800000
2020-03-18,13800000
2020-03-19,13800000
2020-03-20,13800000
2020-03-21,13800000
2020-03-22,13800000
2020-03-23,13800000
2020-03-24,13800000
2020-03-25,13800000
2020-03-26,13800000
2020-03-27,13800000
2020-03-28,13800000
2020-03-29,13800000
2020-03-30,13800000
2020-03-31,13800000
2020-04-01,13800000
2020-04-02,13800000
2020-04-03,13800000
2020-04-04,13800000
2020-04-05,13800000
2020-04-06,13800000
2020-04-07,13800000
2020-04-08,13800000
2020-04-09,13800000
2020-04-10,13800000
2020-04-11,13800000
2020-04-12,13800000
2020-04-13,13800000
2020-04-14,13800000
2020-04-15,13800000
2020-04-16,13800000
2020-04-17,13800000
2020-04-18,13800000
2020-04-19,13800000
2020-04-20,13800000
2020-04-21,13800000
2020-04-22,13800000
2020-04-23,13800000
2020-04-24,13800000
2020-04-25,13800000
2020-04-26,13800000
2020-04-27,13800000
2020-04-28,13800000
2020-04-29,13800000
2020-04-30,13800000
2020-05-01,13800000
2020-05-02,13800000
2020-05-03,13800000
2020-05-04,13800000
2020-05-05,13800000
2020-05-06,14260504
2020-05-07,14260504
2020-05-08,14260504
2020-05-09,14260504
2020-05-10,14260504
2020-05-11,14260504
2020-05-12,14260504
2020-05-13,14260504
