date_obj,Ashes price
2015-09-02,31
2015-09-03,32
2015-09-04,33
2015-09-05,31
2015-09-06,30
2015-09-07,30
2015-09-08,30
2015-09-09,28
2015-09-10,26
2015-09-11,24
2015-09-12,25
2015-09-13,27
2015-09-14,29
2015-09-15,31
2015-09-16,33
2015-09-17,33
2015-09-18,35
2015-09-19,34
2015-09-20,34
2015-09-21,34
2015-09-22,34
2015-09-23,35
2015-09-24,36
2015-09-25,37
2015-09-27,34
2015-09-28,36
2015-09-29,37
2015-09-30,37
2015-10-05,36
2015-10-06,34
2015-10-07,34
2015-10-08,33
2015-10-09,32
2015-10-10,32
2015-10-11,32
2015-10-12,33
2015-10-13,33
2015-10-14,33
2015-10-15,33
2015-10-16,34
2015-10-17,35
2015-10-18,36
2015-10-19,37
2015-10-20,38
2015-10-22,39
2015-10-23,38
2015-10-24,37
2015-10-25,37
2015-10-26,37
2015-10-27,36
2015-10-28,36
2015-10-29,38
2015-10-30,40
2015-10-31,41
2015-11-01,44
2015-11-02,45
2015-11-03,47
2015-11-04,48
2015-11-05,48
2015-11-06,48
2015-11-07,48
2015-11-08,49
2015-11-09,49
2015-11-10,49
2015-11-11,50
2015-11-12,51
2015-11-13,50
2015-11-14,51
2015-11-15,50
2015-11-16,51
2015-11-17,51
2015-11-18,51
2015-11-19,51
2015-11-20,52
2015-11-21,55
2015-11-22,57
2015-11-23,59
2015-11-24,61
2015-11-25,60
2015-11-26,63
2015-11-27,62
2015-11-28,60
2015-11-29,61
2015-11-30,61
2015-12-01,61
2015-12-02,61
2015-12-03,63
2015-12-04,67
2015-12-05,66
2015-12-06,65
2015-12-07,63
2015-12-08,62
2015-12-09,62
2015-12-10,61
2015-12-11,61
2015-12-12,60
2015-12-13,61
2015-12-14,60
2015-12-15,58
2015-12-16,55
2015-12-17,58
2015-12-18,60
2015-12-19,61
2015-12-20,61
2015-12-21,61
2015-12-22,61
2015-12-23,60
2015-12-24,61
2015-12-25,60
2015-12-26,60
2015-12-27,58
2015-12-28,55
2015-12-29,53
2015-12-30,51
2015-12-31,50
2016-01-01,50
2016-01-02,51
2016-01-03,50
2016-01-04,47
2016-01-05,45
2016-01-06,42
2016-01-07,39
2016-01-08,37
2016-01-09,36
2016-01-10,37
2016-01-11,38
2016-01-12,37
2016-01-13,36
2016-01-14,36
2016-01-15,36
2016-01-16,35
2016-01-17,33
2016-01-18,33
2016-01-19,35
2016-01-20,36
2016-01-21,36
2016-01-22,37
2016-01-23,37
2016-01-24,36
2016-01-25,37
2016-01-26,38
2016-01-27,38
2016-01-28,37
2016-01-29,35
2016-01-30,33
2016-01-31,32
2016-02-01,31
2016-02-02,31
2016-02-03,31
2016-02-04,30
2016-02-05,31
2016-02-06,33
2016-02-07,33
2016-02-08,34
2016-02-09,36
2016-02-10,35
2016-02-11,35
2016-02-12,35
2016-02-13,35
2016-02-14,34
2016-02-15,33
2016-02-16,34
2016-02-17,34
2016-02-18,35
2016-02-19,34
2016-02-20,33
2016-02-21,32
2016-02-22,31
2016-02-23,32
2016-02-24,31
2016-02-25,33
2016-02-26,33
2016-02-27,34
2016-02-28,36
2016-02-29,35
2016-03-01,35
2016-03-02,34
2016-03-03,32
2016-03-04,30
2016-03-05,31
2016-03-06,31
2016-03-07,31
2016-03-08,30
2016-03-09,31
2016-03-10,30
2016-03-11,29
2016-03-12,30
2016-03-13,30
2016-03-14,30
2016-03-15,31
2016-03-16,32
2016-03-17,31
2016-03-18,32
2016-03-19,33
2016-03-20,34
2016-03-21,34
2016-03-22,34
2016-03-23,34
2016-03-24,34
2016-03-25,34
2016-03-26,33
2016-03-27,33
2016-03-28,32
2016-03-29,31
2016-03-30,31
2016-03-31,31
2016-04-01,29
2016-04-02,29
2016-04-03,28
2016-04-04,28
2016-04-05,30
2016-04-06,30
2016-04-07,30
2016-04-08,29
2016-04-09,29
2016-04-10,30
2016-04-11,30
2016-04-12,31
2016-04-13,31
2016-04-14,30
2016-04-15,30
2016-04-16,30
2016-04-17,29
2016-04-18,27
2016-04-19,25
2016-04-20,26
2016-04-21,28
2016-04-22,30
2016-04-23,30
2016-04-24,29
2016-04-25,30
2016-04-26,29
2016-04-27,30
2016-04-28,30
2016-04-29,30
2016-04-30,30
2016-05-01,29
2016-05-02,31
2016-05-03,32
2016-05-04,33
2016-05-05,34
2016-05-06,32
2016-05-07,33
2016-05-08,32
2016-05-09,34
2016-05-10,36
2016-05-11,38
2016-05-12,38
2016-05-13,38
2016-05-14,38
2016-05-15,38
2016-05-16,37
2016-05-17,36
2016-05-18,34
2016-05-19,33
2016-05-22,32
2016-05-23,30
2016-05-24,29
2016-05-25,28
2016-05-26,28
2016-05-27,28
2016-05-28,29
2016-05-29,29
2016-05-30,30
2016-05-31,29
2016-06-01,29
2016-06-02,30
2016-06-03,30
2016-06-04,31
2016-06-05,30
2016-06-06,30
2016-06-07,30
2016-06-08,31
2016-06-09,32
2016-06-10,32
2016-06-11,32
2016-06-12,32
2016-06-13,32
2016-06-14,32
2016-06-15,31
2016-06-16,31
2016-06-17,31
2016-06-18,32
2016-06-19,31
2016-06-20,31
2016-06-21,31
2016-06-22,31
2016-06-23,31
2016-06-24,31
2016-06-25,32
2016-06-26,31
2016-06-27,32
2016-06-28,31
2016-06-29,32
2016-06-30,34
2016-07-01,36
2016-07-02,37
2016-07-03,37
2016-07-04,37
2016-07-05,37
2016-07-06,37
2016-07-07,36
2016-07-08,35
2016-07-09,34
2016-07-10,33
2016-07-11,33
2016-07-12,34
2016-07-13,34
2016-07-14,33
2016-07-15,32
2016-07-16,32
2016-07-17,31
2016-07-18,31
2016-07-23,32
2016-07-24,32
2016-07-25,31
2016-07-26,32
2016-07-27,32
2016-07-28,33
2016-07-29,34
2016-07-30,35
2016-07-31,35
2016-08-01,35
2016-08-02,34
2016-08-03,35
2016-08-04,36
2016-08-05,38
2016-08-06,40
2016-08-07,41
2016-08-08,44
2016-08-09,46
2016-08-10,45
2016-08-11,43
2016-08-12,45
2016-08-13,46
2016-08-14,45
2016-08-15,44
2016-08-16,45
2016-08-17,45
2016-08-18,45
2016-08-19,45
2016-08-20,45
2016-08-21,45
2016-08-22,45
2016-08-23,44
2016-08-24,43
2016-08-25,41
2016-08-26,39
2016-08-28,40
2016-08-31,36
2016-09-01,35
2016-09-02,35
2016-09-03,36
2016-09-04,38
2016-09-05,39
2016-09-06,40
2016-09-07,40
2016-09-08,40
2016-09-09,41
2016-09-10,41
2016-09-11,41
2016-09-12,42
2016-09-13,41
2016-09-14,41
2016-09-15,40
2016-09-16,39
2016-09-17,39
2016-09-18,38
2016-09-19,37
2016-09-20,36
2016-09-21,35
2016-09-22,33
2016-09-23,31
2016-09-24,29
2016-09-25,28
2016-09-26,26
2016-09-27,27
2016-09-28,27
2016-09-29,25
2016-09-30,23
2016-10-01,21
2016-10-02,19
2016-10-03,20
2016-10-04,21
2016-10-05,20
2016-10-06,21
2016-10-07,21
2016-10-08,20
2016-10-09,20
2016-10-10,20
2016-10-11,19
2016-10-12,18
2016-10-13,18
2016-10-14,19
2016-10-15,19
2016-10-16,20
2016-10-17,20
2016-10-18,21
2016-10-19,22
2016-10-20,24
2016-10-21,26
2016-10-22,27
2016-10-23,28
2016-10-24,29
2016-10-25,28
2016-10-26,28
2016-10-27,28
2016-10-28,30
2016-10-29,30
2016-10-30,30
2016-10-31,29
2016-11-01,29
2016-11-02,30
2016-11-03,32
2016-11-04,33
2016-11-05,33
2016-11-06,32
2016-11-07,32
2016-11-08,31
2016-11-09,32
2016-11-10,30
2016-11-11,29
2016-11-12,27
2016-11-13,26
2016-11-14,24
2016-11-15,23
2016-12-07,26
2016-12-08,26
2016-12-09,27
2016-12-10,27
2016-12-11,28
2016-12-12,29
2016-12-13,30
2016-12-14,29
2016-12-15,28
2016-12-16,28
2016-12-17,27
2016-12-18,26
2016-12-19,26
2016-12-20,26
2016-12-21,27
2016-12-22,28
2016-12-23,29
2016-12-24,30
2016-12-25,30
2016-12-26,29
2016-12-27,30
2016-12-28,28
2016-12-29,26
2016-12-30,25
2016-12-31,26
2017-01-01,25
2017-01-02,26
2017-01-03,28
2017-01-04,30
2017-01-05,31
2017-01-06,33
2017-01-07,35
2017-01-08,37
2017-01-09,39
2017-01-10,41
2017-01-11,44
2017-01-12,46
2017-01-13,45
2017-01-14,44
2017-01-15,43
2017-01-16,45
2017-01-17,43
2017-01-18,41
2017-01-19,41
2017-01-20,39
2017-01-21,39
2017-01-22,39
2017-01-23,40
2017-01-27,35
2017-01-28,35
2017-01-29,35
2017-01-30,35
2017-01-31,35
2017-02-01,35
2017-02-02,35
2017-02-03,34
2017-02-04,33
2017-02-05,32
2017-02-06,33
2017-02-07,33
2017-02-08,33
2017-02-09,34
2017-02-10,34
2017-02-11,36
2017-02-12,36
2017-02-13,36
2017-02-14,37
2017-02-15,38
2017-02-16,37
2017-02-18,35
2017-02-19,33
2017-02-20,32
2017-02-21,31
2017-02-22,29
2017-02-23,28
2017-02-24,28
2017-02-25,27
2017-02-26,28
2017-02-27,29
2017-02-28,29
2017-03-01,29
2017-03-02,30
2017-03-03,31
2017-03-04,32
2017-03-05,30
2017-03-06,29
2017-03-07,28
2017-03-08,26
2017-03-09,26
2017-03-10,26
2017-03-11,27
2017-03-12,27
2017-03-13,27
2017-03-14,27
2017-03-15,26
2017-03-16,25
2017-03-17,24
2017-03-18,23
2017-03-19,23
2017-03-20,24
2017-03-21,24
2017-03-22,24
2017-03-23,23
2017-03-24,22
2017-03-25,21
2017-03-26,22
2017-03-27,23
2017-03-28,24
2017-03-29,23
2017-03-30,23
2017-03-31,24
2017-04-01,24
2017-04-02,23
2017-04-03,24
2017-04-04,24
2017-04-05,25
2017-04-12,25
2017-04-13,26
2017-04-14,25
2017-04-15,25
2017-04-16,25
2017-04-17,26
2017-04-18,26
2017-04-19,27
2017-04-20,27
2017-04-21,27
2017-04-22,28
2017-04-23,28
2017-04-24,29
2017-04-25,30
2017-04-26,30
2017-04-27,30
2017-04-28,30
2017-04-29,29
2017-04-30,30
2017-05-01,31
2017-05-02,31
2017-05-03,31
2017-05-04,31
2017-05-05,30
2017-05-06,30
2017-05-07,30
2017-05-08,29
2017-05-09,27
2017-05-10,27
2017-05-11,27
2017-05-12,25
2017-05-13,23
2017-05-14,23
2017-05-15,24
2017-05-16,24
2017-05-17,24
2017-05-18,24
2017-05-19,25
2017-05-20,25
2017-05-21,24
2017-05-22,24
2017-05-23,25
2017-05-24,25
2017-05-25,24
2017-05-26,25
2017-05-27,25
2017-05-28,25
2017-05-29,25
2017-05-30,25
2017-05-31,26
2017-06-01,27
2017-06-02,26
2017-06-03,26
2017-06-04,26
2017-06-05,27
2017-06-06,26
2017-06-07,27
2017-06-08,26
2017-06-09,26
2017-06-10,26
2017-06-11,27
2017-06-12,27
2017-06-13,28
2017-06-14,28
2017-06-15,28
2017-06-16,27
2017-06-17,28
2017-06-18,27
2017-06-19,27
2017-06-20,28
2017-06-21,29
2017-06-22,30
2017-06-23,32
2017-06-24,33
2017-06-25,32
2017-06-26,30
2017-06-27,30
2017-06-28,31
2017-06-29,32
2017-06-30,31
2017-07-01,29
2017-07-02,28
2017-07-03,27
2017-07-04,26
2017-07-05,24
2017-07-06,25
2017-07-07,27
2017-07-08,26
2017-07-09,27
2017-07-13,25
2017-07-14,26
2017-07-15,25
2017-07-16,26
2017-07-17,27
2017-07-18,27
2017-07-19,27
2017-07-20,26
2017-07-21,26
2017-07-22,26
2017-07-23,26
2017-07-24,24
2017-07-25,22
2017-07-26,22
2017-07-27,24
2017-07-28,25
2017-07-29,24
2017-07-30,23
2017-07-31,23
2017-08-01,23
2017-08-02,23
2017-08-03,24
2017-08-04,25
2017-08-05,26
2017-08-06,25
2017-08-07,26
2017-08-08,26
2017-08-09,25
2017-08-10,27
2017-08-11,29
2017-08-12,30
2017-08-13,32
2017-08-14,33
2017-08-15,32
2017-08-16,30
2017-08-17,29
2017-08-18,28
2017-08-19,27
2017-08-20,27
2017-08-21,27
2017-08-22,28
2017-08-23,27
2017-08-24,26
2017-08-25,27
2017-08-26,27
2017-08-27,27
2017-08-28,28
2017-08-29,27
2017-08-30,27
2017-08-31,28
2017-09-01,28
2017-09-02,28
2017-09-03,27
2017-09-04,27
2017-09-05,27
2017-09-06,28
2017-09-07,29
2017-09-08,30
2017-09-09,30
2017-09-10,30
2017-09-11,30
2017-09-12,29
2017-09-13,29
2017-09-14,29
2017-09-15,27
2017-09-16,25
2017-09-17,23
2017-09-18,23
2017-09-19,23
2017-09-20,23
2017-09-22,25
2017-09-23,26
2017-09-24,26
2017-09-25,27
2017-09-26,27
2017-09-27,28
2017-09-28,27
2017-09-29,27
2017-09-30,28
2017-10-01,28
2017-10-02,28
2017-10-03,28
2017-10-04,29
2017-10-05,29
2017-10-06,29
2017-10-07,28
2017-10-08,27
2017-10-09,28
2017-10-10,28
2017-10-11,27
2017-10-12,27
2017-10-13,28
2017-10-14,28
2017-10-15,29
2017-10-16,30
2017-10-17,29
2017-10-18,29
2017-10-19,31
2017-10-20,30
2017-10-21,31
2017-10-22,30
2017-10-23,30
2017-10-24,29
2017-10-25,29
2017-10-26,29
2017-10-27,28
2017-10-28,28
2017-10-29,27
2017-10-30,26
2017-10-31,27
2017-11-01,27
2017-11-02,28
2017-11-03,28
2017-11-04,28
2017-11-05,27
2017-11-06,28
2017-11-07,27
2017-11-08,27
2017-11-09,28
2017-11-10,28
2017-11-11,28
2017-11-12,28
2017-11-13,28
2017-11-14,28
2017-11-15,29
2017-11-16,29
2017-11-17,28
2017-11-18,28
2017-11-19,28
2017-11-20,29
2017-11-21,29
2017-11-22,30
2017-11-23,30
2017-11-24,30
2017-11-25,30
2017-11-26,28
2017-11-27,29
2017-11-28,28
2017-11-29,28
2017-11-30,29
2017-12-01,28
2017-12-02,28
2017-12-03,29
2017-12-04,28
2017-12-05,28
2017-12-06,28
2017-12-07,29
2017-12-08,30
2017-12-09,30
2017-12-10,30
2017-12-11,29
2017-12-12,29
2017-12-13,28
2017-12-14,29
2017-12-15,29
2017-12-16,28
2017-12-17,28
2017-12-18,27
2017-12-19,26
2017-12-20,27
2017-12-21,25
2017-12-22,26
2017-12-23,26
2017-12-24,26
2017-12-25,27
2017-12-26,28
2017-12-27,28
2017-12-28,28
2017-12-29,29
2017-12-30,28
2017-12-31,29
2018-01-01,29
2018-01-02,29
2018-01-03,29
2018-01-04,29
2018-01-05,28
2018-01-06,27
2018-01-07,25
2018-01-08,24
2018-01-09,24
2018-01-10,25
2018-01-11,25
2018-01-12,25
2018-01-13,25
2018-01-14,24
2018-01-15,24
2018-01-16,24
2018-01-17,24
2018-01-18,25
2018-01-19,26
2018-01-20,25
2018-01-21,25
2018-01-22,25
2018-01-23,25
2018-01-24,25
2018-01-25,26
2018-01-26,26
2018-01-27,27
2018-01-28,26
2018-01-29,25
2018-01-30,25
2018-01-31,25
2018-02-01,25
2018-02-02,25
2018-02-03,25
2018-02-04,24
2018-02-05,24
2018-02-06,24
2018-02-07,24
2018-02-08,24
2018-02-09,24
2018-02-10,23
2018-02-11,23
2018-02-12,23
2018-02-13,23
2018-02-14,22
2018-02-15,23
2018-02-16,24
2018-02-17,24
2018-02-18,24
2018-02-19,24
2018-02-20,24
2018-02-21,24
2018-02-22,24
2018-02-23,25
2018-02-24,26
2018-02-25,25
2018-02-26,25
2018-02-27,26
2018-02-28,25
2018-03-01,25
2018-03-02,25
2018-03-03,24
2018-03-04,25
2018-03-05,25
2018-03-06,26
2018-03-07,26
2018-03-08,26
2018-03-09,27
2018-03-10,27
2018-03-11,27
2018-03-12,26
2018-03-13,26
2018-03-14,26
2018-03-15,26
2018-03-16,25
2018-03-17,25
2018-03-18,26
2018-03-20,26
2018-03-22,26
2018-03-23,26
2018-03-24,26
2018-03-25,27
2018-03-26,28
2018-03-27,27
2018-03-28,27
2018-03-29,29
2018-03-30,31
2018-03-31,33
2018-04-01,35
2018-04-02,37
2018-04-03,39
2018-04-04,41
2018-04-05,44
2018-04-06,47
2018-04-07,50
2018-04-08,53
2018-04-09,56
2018-04-10,58
2018-04-11,59
2018-04-12,60
2018-04-13,57
2018-04-14,57
2018-04-15,56
2018-04-16,54
2018-04-17,53
2018-04-18,52
2018-04-19,52
2018-04-20,53
2018-04-21,53
2018-04-22,52
2018-04-23,52
2018-04-24,52
2018-04-25,53
2018-04-26,52
2018-04-27,50
2018-04-28,50
2018-04-29,48
2018-04-30,46
2018-05-01,44
2018-05-02,41
2018-05-03,38
2018-05-04,36
2018-05-05,34
2018-05-06,34
2018-05-07,35
2018-05-08,36
2018-05-09,37
2018-05-10,36
2018-05-11,37
2018-05-12,36
2018-05-13,37
2018-05-14,37
2018-05-15,37
2018-05-16,37
2018-05-17,38
2018-05-18,39
2018-05-19,40
2018-05-20,42
2018-05-21,43
2018-05-22,45
2018-05-23,47
2018-05-24,50
2018-05-25,51
2018-05-26,49
2018-05-27,46
2018-05-28,45
2018-05-29,45
2018-05-30,44
2018-05-31,45
2018-06-01,43
2018-06-02,41
2018-06-03,40
2018-06-04,38
2018-06-05,36
2018-06-06,34
2018-06-07,36
2018-06-08,38
2018-06-09,40
2018-06-10,40
2018-06-11,39
2018-06-12,39
2018-06-13,38
2018-06-14,39
2018-06-15,39
2018-06-16,38
2018-06-17,36
2018-06-18,35
2018-06-19,34
2018-06-20,33
2018-06-21,31
2018-06-22,31
2018-06-23,30
2018-06-24,31
2018-06-25,33
2018-06-26,33
2018-06-27,32
2018-06-28,31
2018-06-29,33
2018-06-30,34
2018-07-01,35
2018-07-02,36
2018-07-03,38
2018-07-04,39
2018-07-05,38
2018-07-06,38
2018-07-07,39
2018-07-08,37
2018-07-09,36
2018-07-10,35
2018-07-11,34
2018-07-12,33
2018-07-13,31
2018-07-14,31
2018-07-15,29
2018-07-16,29
2018-07-17,30
2018-07-18,31
2018-07-19,30
2018-07-20,29
2018-07-21,29
2018-07-22,28
2018-07-23,28
2018-07-24,28
2018-07-25,28
2018-07-26,27
2018-07-27,28
2018-07-28,28
2018-07-29,29
2018-07-30,29
2018-07-31,30
2018-08-01,29
2018-08-02,29
2018-08-03,29
2018-08-04,29
2018-08-05,30
2018-08-06,30
2018-08-07,30
2018-08-08,30
2018-08-09,29
2018-08-10,29
2018-08-11,28
2018-08-12,28
2018-08-14,29
2018-08-16,29
2018-08-17,29
2018-08-18,29
2018-08-19,29
2018-08-20,29
2018-08-21,27
2018-08-22,28
2018-08-23,29
2018-08-24,29
2018-08-25,30
2018-08-26,30
2018-08-27,29
2018-08-28,29
2018-08-29,29
2018-08-30,29
2018-08-31,29
2018-09-01,28
2018-09-02,27
2018-09-03,27
2018-09-04,27
2018-09-05,29
2018-09-06,31
2018-09-07,31
2018-09-08,33
2018-09-09,34
2018-09-10,35
2018-09-11,37
2018-09-12,39
2018-09-13,41
2018-09-14,42
2018-09-15,40
2018-09-16,40
2018-09-17,39
2018-09-18,37
2018-09-19,36
2018-09-20,36
2018-09-21,37
2018-09-22,37
2018-09-23,37
2018-09-24,36
2018-09-25,36
2018-09-26,35
2018-09-27,34
2018-09-28,35
2018-09-29,34
2018-09-30,34
2018-10-01,34
2018-10-02,34
2018-10-03,33
2018-10-04,34
2018-10-05,35
2018-10-06,34
2018-10-07,33
2018-10-08,33
2018-10-09,33
2018-10-10,34
2018-10-11,35
2018-10-12,34
2018-10-13,33
2018-10-14,32
2018-10-15,32
2018-10-16,32
2018-10-17,33
2018-10-18,33
2018-10-19,32
2018-10-20,32
2018-10-21,33
2018-10-22,32
2018-10-23,32
2018-10-24,34
2018-10-25,36
2018-10-26,37
2018-10-27,39
2018-10-28,38
2018-10-29,37
2018-10-30,36
2018-10-31,35
2018-11-01,35
2018-11-03,33
2018-11-04,33
2018-11-05,32
2018-11-06,31
2018-11-07,31
2018-11-08,30
2018-11-09,29
2018-11-10,28
2018-11-11,26
2018-11-12,26
2018-11-13,26
2018-11-14,26
2018-11-15,27
2018-11-16,26
2018-11-17,26
2018-11-18,26
2018-11-19,26
2018-11-20,26
2018-11-21,26
2018-11-22,26
2018-11-23,27
2018-11-24,27
2018-11-25,28
2018-11-26,28
2018-11-27,30
2018-11-28,31
2018-11-29,31
2018-12-01,31
2018-12-02,31
2018-12-03,30
2018-12-04,29
2018-12-05,29
2018-12-07,29
2018-12-09,29
2018-12-10,29
2018-12-11,29
2018-12-12,29
2018-12-13,29
2018-12-14,29
2018-12-15,29
2018-12-16,29
2018-12-17,29
2018-12-18,29
2018-12-19,30
2018-12-20,30
2018-12-21,30
2018-12-22,29
2018-12-23,29
2018-12-24,29
2018-12-25,29
2018-12-26,29
2018-12-27,29
2018-12-28,29
2018-12-29,29
2018-12-30,29
2018-12-31,29
2019-01-01,29
2019-01-02,29
2019-01-03,29
2019-01-04,29
2019-01-05,29
2019-01-06,29
2019-01-08,29
2019-01-10,29
2019-01-11,29
2019-01-12,29
2019-01-13,29
2019-01-14,29
2019-01-15,29
2019-01-16,29
2019-01-17,30
2019-01-18,30
2019-01-19,29
2019-01-20,29
2019-01-21,29
2019-01-22,30
2019-01-23,29
2019-01-24,29
2019-01-25,29
2019-01-26,29
2019-01-27,29
2019-01-28,29
2019-01-29,29
2019-01-30,29
2019-01-31,29
2019-02-01,29
2019-02-02,29
2019-02-03,30
2019-02-04,30
2019-02-05,29
2019-02-06,29
2019-02-07,30
2019-02-08,31
2019-02-09,31
2019-02-10,31
2019-02-11,32
2019-02-12,33
2019-02-13,32
2019-02-14,30
2019-02-15,30
2019-02-16,31
2019-02-17,31
2019-02-18,30
2019-02-19,31
2019-02-20,32
2019-02-21,33
2019-02-22,35
2019-02-23,36
2019-02-24,37
2019-02-25,37
2019-02-26,38
2019-02-27,36
2019-02-28,36
2019-03-01,35
2019-03-02,34
2019-03-03,33
2019-03-04,32
2019-03-05,31
2019-03-06,32
2019-03-07,31
2019-03-08,30
2019-03-09,30
2019-03-10,30
2019-03-11,30
2019-03-12,30
2019-03-13,30
2019-03-14,31
2019-03-15,30
2019-03-16,30
2019-03-17,30
2019-03-18,31
2019-03-19,31
2019-03-20,31
2019-03-21,29
2019-03-22,28
2019-03-23,29
2019-03-24,30
2019-03-25,30
2019-03-26,30
2019-03-27,29
2019-03-28,29
2019-03-29,29
2019-03-30,30
2019-03-31,29
2019-04-01,30
2019-04-02,30
2019-04-03,29
2019-04-04,28
2019-04-05,27
2019-04-06,27
2019-04-07,28
2019-04-08,30
2019-04-09,31
2019-04-10,33
2019-04-11,33
2019-04-12,33
2019-04-13,33
2019-04-14,33
2019-04-15,31
2019-04-16,31
2019-04-17,31
2019-04-18,30
2019-04-19,30
2019-04-20,30
2019-04-21,31
2019-04-22,31
2019-04-23,30
2019-04-24,30
2019-04-25,31
2019-04-26,30
2019-04-27,29
2019-04-28,30
2019-04-29,29
2019-04-30,30
2019-05-01,29
2019-05-02,29
2019-05-03,29
2019-05-04,29
2019-05-05,29
2019-05-06,28
2019-05-07,28
2019-05-08,27
2019-05-09,28
2019-05-10,28
2019-05-11,29
2019-05-12,29
2019-05-13,29
2019-05-14,29
2019-05-15,29
2019-05-16,29
2019-05-17,29
2019-05-18,29
2019-05-19,29
2019-05-20,30
2019-05-21,31
2019-05-22,32
2019-05-23,31
2019-05-24,31
2019-05-25,33
2019-05-26,35
2019-05-27,35
2019-05-28,34
2019-05-29,33
2019-05-30,32
2019-05-31,32
2019-06-01,31
2019-06-02,30
2019-06-03,28
2019-06-04,29
2019-06-05,29
2019-06-06,29
2019-06-07,29
2019-06-08,29
2019-06-09,29
2019-06-10,29
2019-06-11,29
2019-06-12,29
2019-06-13,29
2019-06-14,31
2019-06-15,31
2019-06-16,31
2019-06-17,33
2019-06-18,34
2019-06-19,35
2019-06-20,35
2019-06-21,34
2019-06-22,33
2019-06-23,34
2019-06-24,33
2019-06-25,33
2019-06-26,32
2019-06-27,33
2019-06-28,34
2019-06-29,34
2019-06-30,36
2019-07-01,38
2019-07-02,39
2019-07-03,41
2019-07-04,42
2019-07-05,40
2019-07-06,39
2019-07-07,38
2019-07-08,38
2019-07-09,38
2019-07-10,37
2019-07-11,36
2019-07-12,35
2019-07-13,35
2019-07-14,34
2019-07-15,35
2019-07-16,35
2019-07-17,35
2019-07-18,36
2019-07-19,35
2019-07-20,35
2019-07-21,36
2019-07-22,38
2019-07-23,38
2019-07-24,40
2019-07-25,39
2019-07-26,40
2019-07-27,41
2019-07-28,39
2019-07-29,40
2019-07-30,41
2019-07-31,41
2019-08-01,39
2019-08-02,40
2019-08-03,39
2019-08-04,38
2019-08-05,39
2019-08-06,40
2019-08-07,40
2019-08-08,40
2019-08-09,40
2019-08-10,40
2019-08-11,40
2019-08-12,39
2019-08-13,39
2019-08-14,38
2019-08-15,38
2019-08-16,37
2019-08-17,35
2019-08-18,33
2019-08-19,31
2019-08-20,29
2019-08-21,29
2019-08-22,31
2019-08-23,32
2019-08-23,32
