date_obj,Dwarven%20stout price
2017-08-03,53
2017-08-04,54
2017-08-05,53
2017-08-06,53
2017-08-09,55
2017-08-10,55
2017-08-11,57
2017-08-12,57
2017-08-13,58
2017-08-14,58
2017-08-15,60
2017-08-16,60
2017-08-17,59
2017-08-18,59
2017-08-19,59
2017-08-20,60
2017-08-21,60
2017-08-22,61
2017-08-23,61
2017-08-24,63
2017-08-25,63
2017-08-26,64
2017-08-27,64
2017-08-28,64
2017-08-29,64
2017-08-30,68
2017-08-31,68
2017-09-01,68
2017-09-03,72
2017-09-04,74
2017-09-05,74
2017-09-06,78
2017-09-07,78
2017-09-08,82
2017-09-09,82
2017-09-10,87
2017-09-11,87
2017-09-12,87
2017-09-13,90
2017-09-14,90
2017-09-15,86
2017-09-16,86
2017-09-17,82
2017-09-18,82
2017-09-19,79
2017-09-20,79
2017-09-21,78
2017-09-22,78
2017-09-23,80
2017-09-24,80
2017-09-25,78
2017-09-26,78
2017-09-27,78
2017-09-28,78
2017-09-29,78
2017-09-30,74
2017-10-01,74
2017-10-02,72
2017-10-03,72
2017-10-04,72
2017-10-05,68
2017-10-06,68
2017-10-07,65
2017-10-08,65
2017-10-09,64
2017-10-10,64
2017-10-11,64
2017-10-12,61
2017-10-13,61
2017-10-14,59
2017-10-15,59
2017-10-16,57
2017-10-17,57
2017-10-18,54
2017-10-19,54
2017-10-20,53
2017-10-21,53
2017-10-22,51
2017-10-23,51
2017-10-24,48
2017-10-25,48
2017-10-26,45
2017-10-27,45
2017-10-28,45
2017-10-29,47
2017-10-30,47
2017-10-31,48
2017-11-01,48
2017-11-02,48
2017-11-03,49
2017-11-04,51
2017-11-05,51
2017-11-06,53
2017-11-07,53
2017-11-08,56
2017-11-09,56
2017-11-10,59
2017-11-11,59
2017-11-12,62
2017-11-13,62
2017-11-14,63
2017-11-15,63
2017-11-16,62
2017-11-17,62
2017-11-18,61
2017-11-19,61
2017-11-20,58
2017-11-21,58
2017-11-22,60
2017-11-23,60
2017-11-24,60
2017-11-25,60
2017-11-26,63
2017-11-27,63
2017-11-28,63
2017-11-29,66
2017-11-30,66
2017-12-01,66
2017-12-02,66
2017-12-03,67
2017-12-04,67
2017-12-05,64
2017-12-06,64
2017-12-07,63
2017-12-08,63
2017-12-09,63
2017-12-10,67
2017-12-11,67
2017-12-12,71
2017-12-13,71
2017-12-14,71
2017-12-15,71
2017-12-16,71
2017-12-17,71
2017-12-18,71
2017-12-19,71
2017-12-20,74
2017-12-21,74
2017-12-22,75
2017-12-23,75
2017-12-24,72
2017-12-25,72
2017-12-26,75
2017-12-27,75
2017-12-28,72
2017-12-29,72
2017-12-30,71
2017-12-31,71
2018-01-01,69
2018-01-02,69
2018-01-03,70
2018-01-04,70
2018-01-05,70
2018-01-06,73
2018-01-07,73
2018-01-08,73
2018-01-09,73
2018-01-10,76
2018-01-11,76
2018-01-12,80
2018-01-13,80
2018-01-14,82
2018-01-15,82
2018-01-16,82
2018-01-17,80
2018-01-18,80
2018-01-19,77
2018-01-20,76
2018-01-21,76
2018-01-22,77
2018-01-23,77
2018-01-25,72
2018-01-26,73
2018-01-27,72
2018-01-28,70
2018-01-29,66
2018-01-30,63
2018-01-31,59
2018-02-01,57
2018-02-02,54
2018-02-03,52
2018-02-04,50
2018-02-05,53
2018-02-06,56
2018-02-07,58
2018-02-08,58
2018-02-09,59
2018-02-10,59
2018-02-11,61
2018-02-12,62
2018-02-13,59
2018-02-14,60
2018-02-15,62
2018-02-16,66
2018-02-17,70
2018-02-18,74
2018-02-19,78
2018-02-20,81
2018-02-21,84
2018-02-22,85
2018-02-23,86
2018-02-24,86
2018-02-25,89
2018-02-26,91
2018-02-27,94
2018-02-28,94
2018-03-01,93
2018-03-02,91
2018-03-03,95
2018-03-04,95
2018-03-05,98
2018-03-06,94
2018-03-07,97
2018-03-09,103
2018-03-10,98
2018-03-11,100
2018-03-12,102
2018-03-13,102
2018-03-14,105
2018-03-15,104
2018-03-16,107
2018-03-17,108
2018-03-18,105
2018-03-20,100
2018-03-21,98
2018-03-23,97
2018-03-24,97
2018-03-25,97
2018-03-26,96
2018-03-27,93
2018-03-28,93
2018-03-29,89
2018-03-30,87
2018-03-31,83
2018-04-01,85
2018-04-02,84
2018-04-03,84
2018-04-04,88
2018-04-05,88
2018-04-06,89
2018-04-07,89
2018-04-08,89
2018-04-09,91
2018-04-10,96
2018-04-11,98
2018-04-12,100
2018-04-13,100
2018-04-14,102
2018-04-15,106
2018-04-16,106
2018-04-17,101
2018-04-18,101
2018-04-19,101
2018-04-20,95
2018-04-21,90
2018-04-22,90
2018-04-23,93
2018-04-24,95
2018-04-25,97
2018-04-26,97
2018-04-27,97
2018-04-28,96
2018-04-29,93
2018-04-30,91
2018-05-01,86
2018-05-03,81
2018-05-04,76
2018-05-05,72
2018-05-07,68
2018-05-08,64
2018-05-09,60
2018-05-10,60
2018-05-11,61
2018-05-12,64
2018-05-13,64
2018-05-14,65
2018-05-15,65
2018-05-16,67
2018-05-17,65
2018-05-18,66
2018-05-19,68
2018-05-20,68
2018-05-21,68
2018-05-22,68
2018-05-23,64
2018-05-24,64
2018-05-25,68
2018-05-26,71
2018-05-27,71
2018-05-28,75
2018-05-29,79
2018-05-30,78
2018-05-31,79
2018-06-01,83
2018-06-02,85
2018-06-03,85
2018-06-04,85
2018-06-05,84
2018-06-06,86
2018-06-07,86
2018-06-08,89
2018-06-09,89
2018-06-10,90
2018-06-11,94
2018-06-12,96
2018-06-13,99
2018-06-14,99
2018-06-15,103
2018-06-16,106
2018-06-17,102
2018-06-18,99
2018-06-19,94
2018-06-20,94
2018-06-21,89
2018-06-22,90
2018-06-23,90
2018-06-24,90
2018-06-25,88
2018-06-26,90
2018-06-27,90
2018-06-28,89
2018-06-29,87
2018-06-30,90
2018-07-01,92
2018-07-02,92
2018-07-03,90
2018-07-04,87
2018-07-05,85
2018-07-06,80
2018-07-07,78
2018-07-08,76
2018-07-09,76
2018-07-10,77
2018-07-11,78
2018-07-12,78
2018-07-13,77
2018-07-14,76
2018-07-15,76
2018-07-16,79
2018-07-17,81
2018-07-18,81
2018-07-19,81
2018-07-20,77
2018-07-21,78
2018-07-22,75
2018-07-23,78
2018-07-24,82
2018-07-25,87
2018-07-26,87
2018-07-27,91
2018-07-28,92
2018-07-29,96
2018-07-30,95
2018-07-31,97
2018-08-01,97
2018-08-02,95
2018-08-03,95
2018-08-04,98
2018-08-05,94
2018-08-06,93
2018-08-07,93
2018-08-08,95
2018-08-09,95
2018-08-10,96
2018-08-11,95
2018-08-12,94
2018-08-14,91
2018-08-16,91
2018-08-17,88
2018-08-18,87
2018-08-19,85
2018-08-20,84
2018-08-21,83
2018-08-22,80
2018-08-23,80
2018-08-24,78
2018-08-25,78
2018-08-26,77
2018-08-27,77
2018-08-28,73
2018-08-29,74
2018-08-30,78
2018-08-31,77
2018-09-01,77
2018-09-02,77
2018-09-03,80
2018-09-04,82
2018-09-05,81
2018-09-06,84
2018-09-07,87
2018-09-08,91
2018-09-09,96
2018-09-10,96
2018-09-11,98
2018-09-12,99
2018-09-13,95
2018-09-14,93
2018-09-15,97
2018-09-16,97
2018-09-17,100
2018-09-18,101
2018-09-19,100
2018-09-20,102
2018-09-21,102
2018-09-22,102
2018-09-23,106
2018-09-24,112
2018-09-25,118
2018-09-26,122
2018-09-27,119
2018-09-28,120
2018-09-29,119
2018-09-30,113
2018-10-01,108
2018-10-02,110
2018-10-03,109
2018-10-04,109
2018-10-05,111
2018-10-06,116
2018-10-07,122
2018-10-08,123
2018-10-09,127
2018-10-10,122
2018-10-11,122
2018-10-12,122
2018-10-13,121
2018-10-14,124
2018-10-15,129
2018-10-16,136
2018-10-17,138
2018-10-18,131
2018-10-19,127
2018-10-20,127
2018-10-21,123
2018-10-22,120
2018-10-23,114
2018-10-24,108
2018-10-25,102
2018-10-26,100
2018-10-27,96
2018-10-28,95
2018-10-29,93
2018-10-30,90
2018-10-31,87
2018-11-01,84
2018-11-03,78
2018-11-04,77
2018-11-05,79
2018-11-06,79
2018-11-07,77
2018-11-08,76
2018-11-09,80
2018-11-10,84
2018-11-11,88
2018-11-12,88
2018-11-13,88
2018-11-14,89
2018-11-15,86
2018-11-16,84
2018-11-17,85
2018-11-18,87
2018-11-19,85
2018-11-20,87
2018-11-21,91
2018-11-22,91
2018-11-23,95
2018-11-24,97
2018-11-25,96
2018-11-26,92
2018-11-27,89
2018-11-28,87
2018-11-29,87
2018-12-01,86
2018-12-02,88
2018-12-03,91
2018-12-04,87
2018-12-05,86
2018-12-07,93
2018-12-09,94
2018-12-10,92
2018-12-11,88
2018-12-12,84
2018-12-13,83
2018-12-14,82
2018-12-15,80
2018-12-16,78
2018-12-17,77
2018-12-18,77
2018-12-19,74
2018-12-20,75
2018-12-21,79
2018-12-22,79
2018-12-23,82
2018-12-24,85
2018-12-25,87
2018-12-26,86
2018-12-27,86
2018-12-28,90
2018-12-29,93
2018-12-30,91
2018-12-31,90
2019-01-01,89
2019-01-02,90
2019-01-03,91
2019-01-04,87
2019-01-05,84
2019-01-06,87
2019-01-08,88
2019-01-10,91
2019-01-11,90
2019-01-12,92
2019-01-13,92
2019-01-14,89
2019-01-15,84
2019-01-16,81
2019-01-17,81
2019-01-18,83
2019-01-19,86
2019-01-20,84
2019-01-21,85
2019-01-22,87
2019-01-23,85
2019-01-24,83
2019-01-25,82
2019-01-26,84
2019-01-27,86
2019-01-28,86
2019-01-29,87
2019-01-30,90
2019-01-31,88
2019-02-01,83
2019-02-02,87
2019-02-03,84
2019-02-04,81
2019-02-05,82
2019-02-06,83
2019-02-07,83
2019-02-08,81
2019-02-09,80
2019-02-10,76
2019-02-11,72
2019-02-12,68
2019-02-13,64
2019-02-14,60
2019-02-15,61
2019-02-16,61
2019-02-17,60
2019-02-18,60
2019-02-19,59
2019-02-20,61
2019-02-21,60
2019-02-22,57
2019-02-23,58
2019-02-24,61
2019-02-25,65
2019-02-26,67
2019-02-27,68
2019-02-28,71
2019-03-01,68
2019-03-02,70
2019-03-03,71
2019-03-04,73
2019-03-05,72
2019-03-06,72
2019-03-07,73
2019-03-08,69
2019-03-09,65
2019-03-10,63
2019-03-11,67
2019-03-12,68
2019-03-13,66
2019-03-14,68
2019-03-15,72
2019-03-16,76
2019-03-17,80
2019-03-18,84
2019-03-19,82
2019-03-20,83
2019-03-21,81
2019-03-22,85
2019-03-23,88
2019-03-24,92
2019-03-25,96
2019-03-26,91
2019-03-27,87
2019-03-28,85
2019-03-29,82
2019-03-30,82
2019-03-31,85
2019-04-01,90
2019-04-02,95
2019-04-03,100
2019-04-04,105
2019-04-05,111
2019-04-06,117
2019-04-07,122
2019-04-08,127
2019-04-09,125
2019-04-10,124
2019-04-11,118
2019-04-12,113
2019-04-13,110
2019-04-14,108
2019-04-15,103
2019-04-16,107
2019-04-17,113
2019-04-18,119
2019-04-19,120
2019-04-20,120
2019-04-21,120
2019-04-22,123
2019-04-23,125
2019-04-24,125
2019-04-25,118
2019-04-26,117
2019-04-27,122
2019-04-28,122
2019-04-29,121
2019-04-30,115
2019-05-01,109
2019-05-02,107
2019-05-03,101
2019-05-04,97
2019-05-05,93
2019-05-06,90
2019-05-07,87
2019-05-08,87
2019-05-09,89
2019-05-10,93
2019-05-11,97
2019-05-12,98
2019-05-13,96
2019-05-14,96
2019-05-15,96
2019-05-16,98
2019-05-17,101
2019-05-18,102
2019-05-19,100
2019-05-20,99
2019-05-21,97
2019-05-22,97
2019-05-23,96
2019-05-24,97
2019-05-25,98
2019-05-26,94
2019-05-27,97
2019-05-28,96
2019-05-29,96
2019-05-30,96
2019-05-31,99
2019-06-01,99
2019-06-02,98
2019-06-03,94
2019-06-04,90
2019-06-05,85
2019-06-06,80
2019-06-07,77
2019-06-08,77
2019-06-09,74
2019-06-10,74
2019-06-11,70
2019-06-12,66
2019-06-13,62
2019-06-14,63
2019-06-15,63
2019-06-16,64
2019-06-17,65
2019-06-18,67
2019-06-19,66
2019-06-20,67
2019-06-21,71
2019-06-22,70
2019-06-23,72
2019-06-24,75
2019-06-25,72
2019-06-26,70
2019-06-27,68
2019-06-28,65
2019-06-29,62
2019-06-30,62
2019-07-01,61
2019-07-02,61
2019-07-03,62
2019-07-04,66
2019-07-05,69
2019-07-06,73
2019-07-07,77
2019-07-08,79
2019-07-09,82
2019-07-10,87
2019-07-11,90
2019-07-12,93
2019-07-13,96
2019-07-14,96
2019-07-15,93
2019-07-16,90
2019-07-17,95
2019-07-18,96
2019-07-19,98
2019-07-20,99
2019-07-21,97
2019-07-22,92
2019-07-23,88
2019-07-24,89
2019-07-25,87
2019-07-26,84
2019-07-27,80
2019-07-28,76
2019-07-29,72
2019-07-30,69
2019-07-31,65
2019-08-01,64
2019-08-02,62
2019-08-03,62
2019-08-04,58
2019-08-05,56
2019-08-06,59
2019-08-07,62
2019-08-08,64
2019-08-09,65
2019-08-10,66
2019-08-11,68
2019-08-12,70
2019-08-13,71
2019-08-14,73
2019-08-15,72
2019-08-16,72
2019-08-17,75
2019-08-18,76
2019-08-19,72
2019-08-20,74
2019-08-21,75
2019-08-22,73
2019-08-23,76
2019-08-24,78
2019-08-24,78
2019-08-25,82
2019-08-25,82
2019-08-26,79
2019-08-26,79
2019-08-27,75
2019-08-27,75
2019-08-28,72
