date_obj,Mithril%20bolts%20(unf) price
2015-11-29,108
2015-11-30,108
2015-12-01,108
2015-12-02,108
2015-12-03,111
2015-12-04,111
2015-12-05,111
2015-12-06,111
2015-12-07,111
2015-12-08,109
2015-12-09,109
2015-12-10,109
2015-12-11,109
2015-12-12,110
2015-12-13,110
2015-12-14,110
2015-12-15,110
2015-12-16,107
2015-12-17,107
2015-12-18,107
2015-12-19,107
2015-12-20,107
2015-12-21,107
2015-12-22,107
2015-12-23,107
2015-12-24,106
2015-12-25,106
2015-12-26,106
2015-12-27,104
2015-12-28,104
2015-12-29,104
2015-12-30,104
2015-12-31,104
2016-01-01,104
2016-01-02,104
2016-01-03,103
2016-01-04,103
2016-01-05,103
2016-01-06,102
2016-01-07,102
2016-01-08,102
2016-01-09,102
2016-01-10,102
2016-01-11,105
2016-01-12,105
2016-01-13,105
2016-01-14,107
2016-01-15,107
2016-01-16,107
2016-01-17,107
2016-01-18,107
2016-01-19,107
2016-01-20,107
2016-01-21,107
2016-01-22,107
2016-01-23,107
2016-01-24,107
2016-01-25,105
2016-01-26,105
2016-01-27,105
2016-01-28,105
2016-01-29,106
2016-01-30,106
2016-01-31,106
2016-02-01,106
2016-02-02,105
2016-02-03,105
2016-02-04,105
2016-02-05,105
2016-02-06,102
2016-02-07,102
2016-02-08,102
2016-02-09,102
2016-02-10,105
2016-02-11,105
2016-02-12,105
2016-02-13,105
2016-02-14,107
2016-02-15,107
2016-02-16,107
2016-02-17,107
2016-02-18,110
2016-02-19,110
2016-02-20,110
2016-02-21,113
2016-02-22,113
2016-02-23,113
2016-02-24,113
2016-02-25,112
2016-02-26,112
2016-02-27,112
2016-02-28,112
2016-02-29,112
2016-03-01,114
2016-03-02,114
2016-03-03,114
2016-03-04,114
2016-03-05,119
2016-03-06,119
2016-03-07,119
2016-03-08,119
2016-03-09,124
2016-03-10,124
2016-03-11,124
2016-03-12,124
2016-03-13,124
2016-03-14,123
2016-03-15,123
2016-03-16,123
2016-03-17,123
2016-03-18,123
2016-03-19,121
2016-03-20,121
2016-03-21,121
2016-03-22,121
2016-03-23,121
2016-03-24,122
2016-03-25,122
2016-03-26,122
2016-03-27,122
2016-03-28,123
2016-03-29,123
2016-03-30,123
2016-03-31,123
2016-04-01,123
2016-04-02,123
2016-04-03,123
2016-04-04,123
2016-04-05,123
2016-04-06,123
2016-04-07,125
2016-04-08,125
2016-04-09,125
2016-04-10,126
2016-04-11,126
2016-04-12,126
2016-04-13,126
2016-04-14,126
2016-04-15,127
2016-04-16,127
2016-04-17,127
2016-04-18,127
2016-04-19,126
2016-04-20,126
2016-04-21,126
2016-04-22,126
2016-04-23,126
2016-04-24,125
2016-04-25,125
2016-04-26,125
2016-04-27,125
2016-04-28,125
2016-04-29,125
2016-04-30,125
2016-05-01,125
2016-05-02,126
2016-05-03,126
2016-05-04,126
2016-05-05,127
2016-05-06,127
2016-05-07,127
2016-05-08,127
2016-05-09,127
2016-05-10,122
2016-05-11,122
2016-05-12,122
2016-05-13,122
2016-05-14,117
2016-05-15,117
2016-05-16,117
2016-05-17,118
2016-05-18,118
2016-05-19,118
2016-05-22,117
2016-05-23,117
2016-05-24,117
2016-05-25,115
2016-05-26,115
2016-05-27,115
2016-05-28,115
2016-05-29,115
2016-05-30,115
2016-05-31,115
2016-06-01,115
2016-06-02,115
2016-06-03,113
2016-06-04,113
2016-06-05,113
2016-06-06,113
2016-06-07,113
2016-06-08,115
2016-06-09,115
2016-06-10,115
2016-06-11,115
2016-06-12,118
2016-06-13,118
2016-06-14,118
2016-06-15,118
2016-06-16,118
2016-06-17,119
2016-06-18,119
2016-06-19,119
2016-06-20,119
2016-06-21,120
2016-06-22,120
2016-06-23,120
2016-06-24,120
2016-06-25,118
2016-06-26,118
2016-06-27,118
2016-06-28,118
2016-06-29,118
2016-06-30,116
2016-07-01,116
2016-07-02,116
2016-07-03,116
2016-07-04,117
2016-07-05,117
2016-07-06,117
2016-07-07,117
2016-07-08,117
2016-07-09,119
2016-07-10,119
2016-07-11,119
2016-07-12,119
2016-07-13,119
2016-07-14,119
2016-07-15,119
2016-07-16,119
2016-07-17,119
2016-07-18,116
2016-07-23,116
2016-07-24,115
2016-07-25,115
2016-07-26,115
2016-07-27,115
2016-07-28,115
2016-07-29,110
2016-07-30,110
2016-07-31,110
2016-08-01,110
2016-08-02,110
2016-08-03,106
2016-08-04,106
2016-08-05,106
2016-08-06,106
2016-08-07,106
2016-08-08,106
2016-08-09,106
2016-08-10,106
2016-08-11,106
2016-08-12,106
2016-08-13,106
2016-08-14,106
2016-08-15,106
2016-08-16,105
2016-08-17,105
2016-08-18,105
2016-08-19,105
2016-08-20,105
2016-08-21,105
2016-08-22,106
2016-08-23,106
2016-08-24,106
2016-08-25,106
2016-08-26,106
2016-08-28,106
2016-08-31,106
2016-09-01,106
2016-09-02,106
2016-09-03,101
2016-09-04,101
2016-09-05,101
2016-09-06,101
2016-09-07,101
2016-09-08,101
2016-09-09,102
2016-09-10,102
2016-09-11,102
2016-09-12,102
2016-09-13,102
2016-09-14,102
2016-09-15,101
2016-09-16,101
2016-09-17,101
2016-09-18,101
2016-09-19,101
2016-09-20,101
2016-09-21,101
2016-09-22,99
2016-09-23,99
2016-09-24,99
2016-09-25,99
2016-09-26,99
2016-09-27,99
2016-09-28,99
2016-09-29,98
2016-09-30,98
2016-10-01,98
2016-10-02,98
2016-10-03,98
2016-10-04,98
2016-10-05,100
2016-10-06,100
2016-10-07,100
2016-10-08,100
2016-10-09,100
2016-10-10,100
2016-10-11,101
2016-10-12,101
2016-10-13,101
2016-10-14,101
2016-10-15,101
2016-10-16,101
2016-10-17,101
2016-10-18,100
2016-10-19,100
2016-10-20,100
2016-10-21,100
2016-10-22,100
2016-10-23,100
2016-10-24,100
2016-10-25,100
2016-10-26,100
2016-10-27,100
2016-10-28,100
2016-10-29,100
2016-10-30,101
2016-10-31,101
2016-11-01,101
2016-11-02,101
2016-11-03,101
2016-11-04,101
2016-11-05,102
2016-11-06,102
2016-11-07,102
2016-11-08,102
2016-11-09,102
2016-11-10,100
2016-11-11,100
2016-11-12,100
2016-11-13,100
2016-11-14,100
2016-12-07,99
2016-12-08,99
2016-12-09,99
2016-12-10,99
2016-12-11,100
2016-12-12,100
2016-12-13,100
2016-12-14,100
2016-12-15,100
2016-12-16,99
2016-12-17,99
2016-12-18,99
2016-12-19,99
2016-12-20,97
2016-12-21,97
2016-12-22,97
2016-12-23,97
2016-12-24,97
2016-12-25,95
2016-12-26,95
2016-12-27,95
2016-12-28,95
2016-12-29,95
2016-12-30,95
2016-12-31,95
2017-01-01,95
2017-01-02,95
2017-01-03,97
2017-01-04,97
2017-01-05,97
2017-01-06,95
2017-01-07,95
2017-01-08,95
2017-01-09,90
2017-01-10,90
2017-01-11,90
2017-01-12,88
2017-01-13,88
2017-01-14,88
2017-01-15,88
2017-01-16,89
2017-01-17,89
2017-01-18,89
2017-01-19,89
2017-01-20,90
2017-01-21,90
2017-01-22,90
2017-01-27,88
2017-01-28,88
2017-01-29,88
2017-01-30,88
2017-01-31,90
2017-02-01,90
2017-02-02,90
2017-02-03,90
2017-02-04,91
2017-02-05,91
2017-02-06,91
2017-02-07,91
2017-02-08,91
2017-02-09,91
2017-02-10,91
2017-02-11,91
2017-02-12,91
2017-02-13,91
2017-02-14,91
2017-02-15,91
2017-02-16,91
2017-02-18,88
2017-02-19,88
2017-02-20,88
2017-02-21,86
2017-02-22,86
2017-02-23,86
2017-02-24,86
2017-02-25,86
2017-02-26,87
2017-02-27,87
2017-02-28,87
2017-03-01,87
2017-03-02,85
2017-03-03,85
2017-03-04,85
2017-03-05,85
2017-03-06,85
2017-03-07,87
2017-03-08,87
2017-03-09,87
2017-03-10,87
2017-03-11,87
2017-03-12,88
2017-03-13,88
2017-03-14,88
2017-03-15,88
2017-03-16,88
2017-03-17,88
2017-03-18,88
2017-03-19,88
2017-03-20,87
2017-03-21,87
2017-03-22,87
2017-03-23,87
2017-03-24,87
2017-03-25,84
2017-03-26,84
2017-03-27,84
2017-03-28,84
2017-03-29,86
2017-03-30,86
2017-03-31,86
2017-04-01,86
2017-04-02,87
2017-04-03,87
2017-04-04,87
2017-04-12,86
2017-04-13,86
2017-04-14,86
2017-04-15,88
2017-04-16,88
2017-04-17,88
2017-04-18,88
2017-04-19,91
2017-04-20,91
2017-04-21,91
2017-04-22,91
2017-04-23,91
2017-04-24,95
2017-04-25,95
2017-04-26,95
2017-04-27,95
2017-04-28,96
2017-04-29,96
2017-04-30,96
2017-05-01,96
2017-05-02,96
2017-05-03,94
2017-05-04,94
2017-05-05,94
2017-05-06,94
2017-05-07,94
2017-05-08,94
2017-05-09,94
2017-05-10,94
2017-05-11,94
2017-05-12,94
2017-05-13,94
2017-05-14,94
2017-05-15,94
2017-05-16,90
2017-05-17,90
2017-05-18,90
2017-05-19,90
2017-05-20,88
2017-05-21,88
2017-05-22,88
2017-05-23,88
2017-05-24,88
2017-05-25,88
2017-05-26,87
2017-05-27,87
2017-05-28,87
2017-05-29,87
2017-05-30,87
2017-05-31,87
2017-06-01,87
2017-06-02,87
2017-06-03,87
2017-06-06,84
2017-06-07,84
2017-06-08,84
2017-06-09,84
2017-06-10,84
2017-06-11,84
2017-06-12,84
2017-06-13,84
2017-06-14,85
2017-06-15,85
2017-06-16,85
2017-06-17,85
2017-06-18,85
2017-06-19,85
2017-06-20,87
2017-06-21,87
2017-06-22,87
2017-06-23,87
2017-06-24,87
2017-06-25,89
2017-06-26,89
2017-06-27,89
2017-06-28,89
2017-06-29,89
2017-06-30,89
2017-07-01,89
2017-07-02,89
2017-07-03,89
2017-07-04,87
2017-07-05,87
2017-07-06,87
2017-07-07,87
2017-07-08,87
2017-07-13,86
2017-07-14,89
2017-07-15,89
2017-07-16,89
2017-07-17,89
2017-07-18,89
2017-07-19,90
2017-07-20,90
2017-07-21,90
2017-07-22,90
2017-07-23,90
2017-07-24,90
2017-07-25,90
2017-07-26,88
2017-07-27,88
2017-07-28,88
2017-07-29,88
2017-07-30,86
2017-07-31,86
2017-08-01,86
2017-08-02,86
2017-08-03,86
2017-08-04,89
2017-08-05,89
2017-08-06,89
2017-08-09,89
2017-08-10,89
2017-08-11,89
2017-08-12,89
2017-08-13,88
2017-08-14,88
2017-08-15,88
2017-08-16,88
2017-08-17,90
2017-08-18,90
2017-08-19,90
2017-08-20,90
2017-08-21,89
2017-08-22,89
2017-08-23,89
2017-08-24,89
2017-08-25,89
2017-08-26,88
2017-08-27,88
2017-08-28,88
2017-08-29,88
2017-08-30,88
2017-08-31,88
2017-09-01,88
2017-09-02,88
2017-09-03,88
2017-09-04,91
2017-09-05,91
2017-09-06,91
2017-09-07,90
2017-09-08,90
2017-09-09,90
2017-09-10,90
2017-09-11,88
2017-09-12,88
2017-09-13,88
2017-09-14,88
2017-09-15,88
2017-09-16,86
2017-09-17,86
2017-09-19,86
2017-09-20,85
2017-09-21,85
2017-09-22,85
2017-09-23,85
2017-09-24,85
2017-09-25,85
2017-09-26,85
2017-09-27,85
2017-09-28,85
2017-09-29,87
2017-09-30,87
2017-10-01,87
2017-10-02,87
2017-10-03,87
2017-10-04,88
2017-10-05,88
2017-10-06,88
2017-10-07,88
2017-10-08,90
2017-10-09,90
2017-10-10,90
2017-10-11,90
2017-10-12,92
2017-10-13,92
2017-10-14,92
2017-10-15,92
2017-10-16,89
2017-10-17,89
2017-10-18,89
2017-10-19,89
2017-10-20,89
2017-10-21,86
2017-10-22,86
2017-10-23,86
2017-10-24,86
2017-10-25,82
2017-10-26,82
2017-10-27,82
2017-10-28,82
2017-10-29,78
2017-10-30,78
2017-10-31,78
2017-11-02,77
2017-11-03,77
2017-11-04,77
2017-11-05,77
2017-11-06,77
2017-11-07,77
2017-11-08,77
2017-11-09,77
2017-11-10,77
2017-11-11,77
2017-11-12,77
2017-11-13,77
2017-11-14,77
2017-11-15,77
2017-11-16,75
2017-11-17,75
2017-11-18,75
2017-11-19,75
2017-11-20,75
2017-11-21,76
2017-11-22,76
2017-11-23,76
2017-11-24,76
2017-11-25,76
2017-11-26,78
2017-11-27,78
2017-11-28,78
2017-11-29,78
2017-11-30,78
2017-12-01,76
2017-12-02,76
2017-12-03,76
2017-12-04,76
2017-12-05,74
2017-12-06,74
2017-12-07,74
2017-12-08,74
2017-12-09,74
2017-12-10,73
2017-12-11,73
2017-12-12,73
2017-12-14,73
2017-12-15,74
2017-12-17,74
2017-12-18,74
2017-12-19,74
2017-12-20,75
2017-12-21,75
2017-12-22,75
2017-12-23,75
2017-12-24,76
2017-12-25,76
2017-12-26,76
2017-12-27,76
2017-12-28,80
2017-12-29,80
2017-12-30,80
2017-12-31,80
2018-01-01,80
2018-01-02,80
2018-01-03,77
2018-01-04,77
2018-01-05,77
2018-01-06,75
2018-01-07,75
2018-01-08,75
2018-01-09,73
2018-01-10,73
2018-01-11,73
2018-01-12,73
2018-01-13,73
2018-01-14,73
2018-01-15,73
2018-01-16,73
2018-01-17,74
2018-01-18,74
2018-01-19,74
2018-01-20,74
2018-01-21,74
2018-01-22,74
2018-01-23,74
2018-01-25,75
2018-01-26,75
2018-01-27,76
2018-01-28,76
2018-01-29,76
2018-01-31,79
2018-02-01,79
2018-02-02,79
2018-02-03,81
2018-02-04,81
2018-02-05,80
2018-02-06,80
2018-02-07,78
2018-02-08,78
2018-02-09,77
2018-02-10,77
2018-02-11,77
2018-02-12,77
2018-02-13,77
2018-02-14,77
2018-02-15,78
2018-02-16,78
2018-02-17,78
2018-02-18,78
2018-02-19,77
2018-02-20,77
2018-02-21,77
2018-02-22,77
2018-02-23,76
2018-02-24,76
2018-02-25,76
2018-02-26,76
2018-02-27,75
2018-03-01,75
2018-03-02,76
2018-03-03,76
2018-03-04,75
2018-03-05,75
2018-03-06,76
2018-03-07,76
2018-03-08,76
2018-03-09,76
2018-03-10,74
2018-03-11,74
2018-03-12,73
2018-03-13,73
2018-03-14,71
2018-03-15,71
2018-03-16,71
2018-03-17,71
2018-03-18,71
2018-03-19,70
2018-03-20,70
2018-03-21,72
2018-03-23,72
2018-03-24,72
2018-03-26,73
2018-03-27,73
2018-03-28,75
2018-03-29,75
2018-03-30,76
2018-03-31,76
2018-04-01,76
2018-04-02,76
2018-04-03,76
2018-04-04,76
2018-04-05,76
2018-04-06,76
2018-04-07,75
2018-04-08,75
2018-04-09,76
2018-04-10,76
2018-04-11,76
2018-04-12,76
2018-04-13,76
2018-04-14,76
2018-04-15,77
2018-04-16,77
2018-04-17,77
2018-04-18,78
2018-04-19,78
2018-04-20,78
2018-04-21,79
2018-04-22,79
2018-04-23,79
2018-04-24,78
2018-04-25,78
2018-04-26,78
2018-04-27,76
2018-04-28,76
2018-04-29,76
2018-04-30,77
2018-05-01,77
2018-05-04,80
2018-05-05,81
2018-05-06,81
2018-05-07,81
2018-05-08,79
2018-05-09,79
2018-05-10,81
2018-05-11,81
2018-05-12,83
2018-05-13,83
2018-05-14,83
2018-05-15,82
2018-05-16,82
2018-05-17,81
2018-05-18,81
2018-05-19,79
2018-05-20,79
2018-05-21,78
2018-05-22,78
2018-05-23,77
2018-05-24,77
2018-05-25,77
2018-05-26,77
2018-05-27,77
2018-05-28,77
2018-05-29,77
2018-05-30,77
2018-05-31,77
2018-06-01,78
2018-06-02,78
2018-06-03,81
2018-06-04,81
2018-06-05,81
2018-06-06,81
2018-06-07,81
2018-06-08,81
2018-06-09,79
2018-06-10,79
2018-06-11,77
2018-06-12,77
2018-06-13,76
2018-06-14,76
2018-06-15,76
2018-06-16,76
2018-06-17,76
2018-06-18,77
2018-06-19,77
2018-06-20,77
2018-06-21,77
2018-06-22,77
2018-06-23,77
2018-06-24,77
2018-06-25,77
2018-06-26,77
2018-06-27,77
2018-06-28,78
2018-06-29,78
2018-06-30,80
2018-07-01,80
2018-07-02,80
2018-07-03,80
2018-07-04,80
2018-07-05,79
2018-07-06,80
2018-07-07,80
2018-07-08,78
2018-07-09,78
2018-07-10,77
2018-07-11,77
2018-07-12,77
2018-07-13,78
2018-07-14,81
2018-07-15,81
2018-07-16,82
2018-07-17,82
2018-07-18,82
2018-07-19,80
2018-07-20,80
2018-07-21,79
2018-07-22,79
2018-07-23,80
2018-07-24,80
2018-07-25,81
2018-07-26,81
2018-07-27,82
2018-07-28,82
2018-07-29,79
2018-07-30,79
2018-07-31,79
2018-08-01,79
2018-08-02,80
2018-08-03,80
2018-08-04,81
2018-08-05,81
2018-08-06,80
2018-08-07,80
2018-08-08,81
2018-08-09,81
2018-08-10,81
2018-08-11,81
2018-08-12,78
2018-08-14,76
2018-08-16,77
2018-08-17,78
2018-08-18,78
2018-08-19,79
2018-08-20,79
2018-08-21,79
2018-08-22,78
2018-08-23,78
2018-08-24,78
2018-08-25,78
2018-08-26,78
2018-08-27,78
2018-08-28,78
2018-08-29,78
2018-08-30,78
2018-08-31,78
2018-09-01,77
2018-09-02,77
2018-09-03,78
2018-09-04,78
2018-09-05,79
2018-09-06,79
2018-09-07,80
2018-09-08,80
2018-09-09,80
2018-09-10,79
2018-09-11,79
2018-09-12,80
2018-09-13,80
2018-09-14,82
2018-09-15,82
2018-09-16,84
2018-09-17,84
2018-09-18,83
2018-09-19,83
2018-09-20,82
2018-09-21,82
2018-09-22,81
2018-09-23,81
2018-09-24,80
2018-09-25,80
2018-09-26,81
2018-09-27,81
2018-09-28,82
2018-09-29,82
2018-09-30,82
2018-10-02,81
2018-10-03,82
2018-10-04,82
2018-10-05,80
2018-10-06,80
2018-10-07,80
2018-10-08,80
2018-10-09,79
2018-10-10,78
2018-10-11,78
2018-10-12,79
2018-10-13,79
2018-10-14,80
2018-10-15,80
2018-10-16,80
2018-10-17,80
2018-10-18,78
2018-10-19,78
2018-10-20,78
2018-10-21,79
2018-10-22,79
2018-10-23,79
2018-10-24,79
2018-10-25,80
2018-10-26,80
2018-10-27,79
2018-10-28,78
2018-10-29,78
2018-10-30,80
2018-10-31,80
2018-11-01,81
2018-11-03,82
2018-11-04,82
2018-11-05,86
2018-11-06,88
2018-11-07,88
2018-11-08,89
2018-11-09,91
2018-11-10,89
2018-11-11,87
2018-11-12,87
2018-11-13,87
2018-11-14,87
2018-11-15,87
2018-11-16,85
2018-11-17,85
2018-11-18,84
2018-11-19,85
2018-11-20,87
2018-11-21,87
2018-11-22,88
2018-11-23,89
2018-11-24,87
2018-11-25,87
2018-11-26,87
2018-11-27,87
2018-11-28,88
2018-11-29,87
2018-12-01,89
2018-12-02,91
2018-12-03,91
2018-12-05,88
2018-12-07,87
2018-12-09,89
2018-12-10,90
2018-12-11,89
2018-12-12,88
2018-12-13,88
2018-12-14,87
2018-12-15,88
2018-12-16,89
2018-12-17,89
2018-12-18,89
2018-12-19,87
2018-12-20,86
2018-12-21,85
2018-12-22,85
2018-12-23,87
2018-12-24,88
2018-12-25,88
2018-12-26,88
2018-12-27,88
2018-12-28,88
2018-12-29,87
2018-12-30,86
2018-12-31,86
2019-01-01,86
2019-01-02,87
2019-01-03,89
2019-01-04,89
2019-01-05,90
2019-01-06,90
2019-01-08,91
2019-01-10,90
2019-01-11,88
2019-01-12,88
2019-01-13,87
2019-01-14,85
2019-01-15,82
2019-01-16,81
2019-01-17,79
2019-01-18,77
2019-01-19,78
2019-01-20,80
2019-01-21,80
2019-01-22,80
2019-01-23,80
2019-01-24,81
2019-01-25,81
2019-01-26,80
2019-01-27,79
2019-01-28,81
2019-01-29,80
2019-01-30,78
2019-01-31,78
2019-02-01,77
2019-02-02,78
2019-02-03,77
2019-02-04,77
2019-02-05,76
2019-02-06,75
2019-02-07,76
2019-02-08,77
2019-02-09,76
2019-02-10,74
2019-02-11,74
2019-02-12,73
2019-02-13,73
2019-02-14,73
2019-02-15,75
2019-02-16,75
2019-02-17,73
2019-02-18,71
2019-02-19,69
2019-02-20,69
2019-02-21,71
2019-02-22,71
2019-02-23,71
2019-02-24,71
2019-02-25,72
2019-02-26,72
2019-02-27,71
2019-02-28,71
2019-03-01,70
2019-03-02,68
2019-03-03,68
2019-03-04,70
2019-03-05,70
2019-03-06,68
2019-03-07,65
2019-03-08,65
2019-03-09,63
2019-03-10,65
2019-03-11,65
2019-03-12,67
2019-03-13,67
2019-03-14,70
2019-03-15,70
2019-03-16,70
2019-03-17,68
2019-03-18,68
2019-03-19,66
2019-03-20,65
2019-03-21,65
2019-03-22,67
2019-03-23,66
2019-03-24,66
2019-03-25,66
2019-03-26,66
2019-03-27,64
2019-03-28,64
2019-03-29,65
2019-03-30,65
2019-03-31,65
2019-04-01,66
2019-04-02,66
2019-04-03,68
2019-04-04,68
2019-04-05,70
2019-04-06,70
2019-04-07,69
2019-04-08,69
2019-04-09,70
2019-04-10,70
2019-04-11,70
2019-04-12,70
2019-04-13,70
2019-04-14,70
2019-04-15,69
2019-04-16,69
2019-04-17,69
2019-04-18,69
2019-04-19,68
2019-04-20,67
2019-04-21,67
2019-04-22,67
2019-04-23,67
2019-04-24,67
2019-04-25,67
2019-04-26,68
2019-04-27,68
2019-04-28,67
2019-04-29,67
2019-04-30,67
2019-05-01,67
2019-05-02,67
2019-05-03,68
2019-05-04,68
2019-05-05,68
2019-05-06,68
2019-05-07,69
2019-05-08,69
2019-05-09,69
2019-05-10,71
2019-05-11,71
2019-05-12,70
2019-05-13,71
2019-05-14,71
2019-05-15,70
2019-05-16,70
2019-05-17,70
2019-05-18,69
2019-05-19,69
2019-05-20,68
2019-05-21,68
2019-05-22,70
2019-05-23,70
2019-05-24,70
2019-05-25,69
2019-05-26,69
2019-05-27,69
2019-05-28,69
2019-05-29,68
2019-05-30,68
2019-05-31,68
2019-06-01,68
2019-06-02,68
2019-06-03,68
2019-06-04,68
2019-06-05,68
2019-06-06,68
2019-06-07,68
2019-06-08,68
2019-06-09,68
2019-06-10,68
2019-06-11,68
2019-06-12,69
2019-06-13,69
2019-06-14,68
2019-06-15,68
2019-06-16,68
2019-06-17,68
2019-06-18,68
2019-06-19,68
2019-06-20,69
2019-06-21,69
2019-06-22,69
2019-06-23,68
2019-06-24,68
2019-06-25,65
2019-06-26,65
2019-06-27,64
2019-06-28,64
2019-06-29,64
2019-06-30,64
2019-07-01,64
2019-07-02,64
2019-07-03,64
2019-07-04,64
2019-07-05,64
2019-07-06,64
2019-07-07,65
2019-07-08,65
2019-07-09,65
2019-07-10,65
2019-07-11,65
2019-07-12,65
2019-07-13,66
2019-07-14,67
2019-07-15,67
2019-07-16,67
2019-07-17,67
2019-07-18,67
2019-07-19,65
2019-07-20,65
2019-07-21,63
2019-07-22,63
2019-07-23,62
2019-07-24,62
2019-07-25,62
2019-07-26,62
2019-07-27,62
2019-07-28,63
2019-07-29,63
2019-07-30,64
2019-07-31,64
2019-08-01,63
2019-08-02,63
2019-08-03,63
2019-08-04,63
2019-08-05,64
2019-08-06,64
2019-08-07,64
2019-08-08,64
2019-08-09,64
2019-08-10,62
2019-08-11,62
2019-08-12,61
2019-08-13,61
2019-08-14,64
2019-08-15,64
2019-08-16,65
2019-08-17,65
2019-08-18,65
2019-08-19,64
2019-08-20,64
2019-08-21,64
2019-08-22,63
2019-08-23,63
2019-08-24,64
2019-08-24,64
2019-08-25,64
2019-08-25,64
2019-08-26,65
2019-08-26,65
2019-08-27,65
2019-08-27,65
2019-08-28,67
2019-08-29,67
2019-08-30,65
2019-08-31,65
2019-09-01,67
2019-09-02,67
2019-09-03,66
2019-09-04,66
2019-09-05,66
