date_obj,Spiky%20vambraces price
2018-06-05,366
2018-06-06,366
2018-06-07,366
2018-06-08,354
2018-06-09,354
2018-06-10,354
2018-06-11,354
2018-06-12,354
2018-06-13,347
2018-06-14,347
2018-06-15,347
2018-06-16,347
2018-06-17,347
2018-06-18,335
2018-06-19,335
2018-06-20,335
2018-06-21,335
2018-06-22,335
2018-06-23,335
2018-06-24,323
2018-06-25,323
2018-06-26,323
2018-06-27,323
2018-06-28,323
2018-06-29,323
2018-06-30,323
2018-07-01,323
2018-07-02,323
2018-07-03,323
2018-07-04,323
2018-07-05,323
2018-07-06,326
2018-07-07,326
2018-07-08,326
2018-07-09,326
2018-07-10,318
2018-07-11,318
2018-07-12,318
2018-07-13,318
2018-07-14,318
2018-07-15,305
2018-07-16,305
2018-07-17,305
2018-07-18,296
2018-07-19,296
2018-07-20,296
2018-07-21,296
2018-07-22,285
2018-07-23,285
2018-07-24,285
2018-07-25,285
2018-07-26,273
2018-07-27,273
2018-07-28,273
2018-07-29,266
2018-07-30,266
2018-07-31,266
2018-08-01,262
2018-08-02,262
2018-08-03,262
2018-08-04,258
2018-08-05,258
2018-08-06,258
2018-08-07,263
2018-08-08,263
2018-08-09,263
2018-08-10,258
2018-08-11,258
2018-08-12,258
2018-08-14,250
2018-08-16,249
2018-08-17,249
2018-08-18,249
2018-08-19,249
2018-08-20,239
2018-08-21,239
2018-08-22,239
2018-08-23,228
2018-08-24,228
2018-08-25,218
2018-08-26,218
2018-08-27,218
2018-08-28,220
2018-08-29,220
2018-08-30,220
2018-08-31,218
2018-09-01,218
2018-09-02,218
2018-09-03,210
2018-09-04,210
2018-09-05,208
2018-09-06,208
2018-09-07,208
2018-09-08,203
2018-09-09,203
2018-09-10,197
2018-09-11,197
2018-09-12,197
2018-09-13,191
2018-09-14,191
2018-09-15,182
2018-09-16,182
2018-09-17,182
2018-09-18,190
2018-09-19,190
2018-09-20,190
2018-09-21,190
2018-09-22,200
2018-09-23,200
2018-09-24,200
2018-09-25,200
2018-09-26,207
2018-09-27,207
2018-09-28,207
2018-09-29,207
2018-09-30,218
2018-10-02,218
2018-10-03,229
2018-10-04,229
2018-10-05,229
2018-10-06,229
2018-10-07,241
2018-10-08,241
2018-10-09,241
2018-10-10,241
2018-10-11,254
2018-10-12,254
2018-10-13,254
2018-10-14,254
2018-10-15,264
2018-10-16,264
2018-10-17,264
2018-10-18,264
2018-10-19,271
2018-10-20,271
2018-10-21,271
2018-10-22,271
2018-10-23,263
2018-10-24,263
2018-10-25,263
2018-10-26,263
2018-10-27,252
2018-10-28,252
2018-10-29,252
2018-10-30,252
2018-10-31,255
2018-11-01,255
2018-11-03,264
2018-11-04,264
2018-11-05,271
2018-11-06,271
2018-11-07,273
2018-11-08,273
2018-11-09,283
2018-11-10,287
2018-11-11,287
2018-11-12,284
2018-11-13,284
2018-11-14,285
2018-11-15,285
2018-11-16,279
2018-11-17,279
2018-11-18,266
2018-11-19,266
2018-11-20,263
2018-11-21,263
2018-11-22,249
2018-11-23,249
2018-11-24,236
2018-11-25,227
2018-11-26,227
2018-11-27,218
2018-11-28,218
2018-11-29,207
2018-12-01,205
2018-12-02,205
2018-12-03,199
2018-12-04,199
2018-12-05,197
2018-12-07,197
2018-12-09,196
2018-12-10,204
2018-12-11,204
2018-12-12,195
2018-12-13,195
2018-12-14,197
2018-12-15,197
2018-12-16,195
2018-12-17,195
2018-12-18,189
2018-12-19,189
2018-12-20,182
2018-12-21,182
2018-12-22,176
2018-12-23,176
2018-12-24,170
2018-12-25,170
2018-12-26,170
2018-12-27,164
2018-12-28,164
2018-12-29,160
2018-12-30,160
2018-12-31,157
2019-01-01,157
2019-01-02,151
2019-01-03,151
2019-01-04,151
2019-01-05,152
2019-01-06,152
2019-01-08,145
2019-01-10,151
2019-01-11,159
2019-01-12,159
2019-01-13,167
2019-01-14,167
2019-01-15,167
2019-01-16,172
2019-01-17,172
2019-01-18,172
2019-01-19,178
2019-01-20,178
2019-01-21,183
2019-01-22,183
2019-01-23,185
2019-01-24,185
2019-01-25,185
2019-01-26,175
2019-01-27,175
2019-01-28,167
2019-01-29,167
2019-01-30,163
2019-01-31,163
2019-02-01,163
2019-02-02,155
2019-02-03,155
2019-02-04,148
2019-02-05,148
2019-02-06,148
2019-02-07,145
2019-02-08,145
2019-02-09,145
2019-02-10,151
2019-02-11,151
2019-02-12,151
2019-02-13,144
2019-02-14,144
2019-02-15,144
2019-02-16,140
2019-02-17,140
2019-02-18,140
2019-02-19,133
2019-02-20,133
2019-02-21,134
2019-02-22,134
2019-02-23,134
2019-02-24,133
2019-02-25,133
2019-02-26,129
2019-02-27,129
2019-02-28,129
2019-03-01,129
2019-03-02,128
2019-03-03,128
2019-03-04,128
2019-03-05,121
2019-03-06,121
2019-03-07,121
2019-03-08,115
2019-03-09,115
2019-03-10,115
2019-03-11,114
2019-03-12,114
2019-03-13,114
2019-03-14,110
2019-03-15,110
2019-03-16,110
2019-03-17,108
2019-03-18,108
2019-03-19,108
2019-03-20,110
2019-03-21,110
2019-03-22,110
2019-03-23,111
2019-03-24,111
2019-03-25,111
2019-03-26,114
2019-03-27,114
2019-03-28,114
2019-03-29,113
2019-03-30,113
2019-03-31,113
2019-04-01,113
2019-04-02,110
2019-04-03,110
2019-04-04,110
2019-04-05,111
2019-04-06,111
2019-04-07,111
2019-04-08,111
2019-04-09,107
2019-04-10,107
2019-04-11,107
2019-04-12,107
2019-04-13,107
2019-04-14,107
2019-04-15,104
2019-04-16,104
2019-04-17,104
2019-04-18,104
2019-04-19,103
2019-04-20,103
2019-04-21,103
2019-04-22,101
2019-04-23,101
2019-04-24,101
2019-04-25,101
2019-04-26,100
2019-04-27,100
2019-04-28,100
2019-04-29,100
2019-04-30,98
2019-05-01,98
2019-05-02,98
2019-05-03,98
2019-05-04,96
2019-05-05,96
2019-05-06,96
2019-05-07,93
2019-05-08,93
2019-05-09,93
2019-05-10,93
2019-05-11,92
2019-05-12,92
2019-05-13,92
2019-05-14,92
2019-05-15,97
2019-05-16,97
2019-05-17,97
2019-05-18,98
2019-05-19,98
2019-05-20,98
2019-05-21,98
2019-05-22,95
2019-05-23,95
2019-05-24,95
2019-05-25,91
2019-05-26,91
2019-05-27,91
2019-05-28,89
2019-05-29,89
2019-05-30,89
2019-05-31,85
2019-06-01,85
2019-06-02,85
2019-06-03,86
2019-06-04,86
2019-06-05,86
2019-06-06,86
2019-06-07,82
2019-06-08,82
2019-06-09,82
2019-06-10,80
2019-06-11,80
2019-06-12,80
2019-06-13,77
2019-06-14,77
2019-06-15,77
2019-06-16,77
2019-06-17,75
2019-06-18,75
2019-06-19,75
2019-06-20,75
2019-06-21,78
2019-06-22,78
2019-06-23,78
2019-06-24,78
