date_obj,Bounty%20teleport%20scroll price
2018-11-11,2001155
2018-11-12,2001155
2018-11-13,2001155
2018-11-15,2001155
2018-11-16,2001155
2018-11-17,2001155
2018-11-18,1911019
2018-11-19,1911019
2018-11-20,1911019
2018-11-21,1911019
2018-11-22,1911019
2018-11-23,1911019
2018-11-24,1911019
2018-11-25,1911019
2018-11-26,1911019
2018-11-27,1911019
2018-11-28,1911019
2018-11-29,1911019
2018-12-01,1828052
2018-12-02,1828052
2018-12-03,1828052
2018-12-04,1828052
2018-12-05,1828052
2018-12-07,1828052
2018-12-09,1828052
2018-12-10,1828052
2018-12-11,1828052
2018-12-12,1828052
2018-12-13,1772970
2018-12-14,1772970
2018-12-15,1772970
2018-12-16,1772970
2018-12-17,1772970
2018-12-18,1772970
2018-12-19,1772970
2018-12-20,1772970
2018-12-21,1772970
2018-12-22,1772970
2018-12-23,1772970
2018-12-24,1772970
2018-12-25,1772970
2018-12-26,1806778
2018-12-27,1806778
2018-12-28,1806778
2018-12-29,1806778
2018-12-30,1806778
2018-12-31,1806778
2019-01-01,1806778
2019-01-02,1806778
2019-01-03,1806778
2019-01-04,1806778
2019-01-05,1806778
2019-01-06,1806778
2019-01-08,1806778
2019-01-10,1751844
2019-01-11,1751844
2019-01-12,1751844
2019-01-13,1751844
2019-01-14,1751844
2019-01-15,1751844
2019-01-16,1751844
2019-01-17,1751844
2019-01-18,1751844
2019-01-19,1751844
2019-01-20,1751844
2019-01-21,1751844
2019-01-22,1751844
2019-01-23,1684781
2019-01-24,1684781
2019-01-25,1684781
2019-01-26,1684781
2019-01-27,1684781
2019-01-28,1684781
2019-01-29,1684781
2019-01-30,1684781
2019-01-31,1684781
2019-02-01,1684781
2019-02-02,1684781
2019-02-03,1715938
2019-02-04,1715938
2019-02-05,1715938
2019-02-06,1715938
2019-02-07,1715938
2019-02-08,1715938
2019-02-09,1715938
2019-02-10,1715938
2019-02-11,1715938
2019-02-12,1715938
2019-02-13,1715938
2019-02-14,1742981
2019-02-15,1742981
2019-02-16,1742981
2019-02-17,1742981
2019-02-18,1742981
2019-02-19,1742981
2019-02-20,1742981
2019-02-21,1742981
2019-02-22,1742981
2019-02-23,1742981
2019-02-24,1710882
2019-02-25,1710882
2019-02-26,1710882
2019-02-27,1710882
2019-02-28,1710882
2019-03-01,1710882
2019-03-02,1790056
2019-03-03,1790056
2019-03-04,1790056
2019-03-05,1790056
2019-03-06,1868393
2019-03-07,1868393
2019-03-08,1868393
2019-03-09,1868393
2019-03-10,1868393
2019-03-11,1868393
2019-03-12,1858630
2019-03-13,1858630
2019-03-14,1858630
2019-03-15,1858630
2019-03-16,1858630
2019-03-17,1858630
2019-03-18,1858630
2019-03-19,1858630
2019-03-20,1864026
2019-03-21,1864026
2019-03-22,1864026
2019-03-23,1864026
2019-03-24,1864026
2019-03-25,1864026
2019-03-26,1864026
2019-03-27,1864026
2019-03-28,1864026
2019-03-29,1814853
2019-03-30,1814853
2019-03-31,1814853
2019-04-01,1814853
2019-04-02,1814853
2019-04-03,1814853
2019-04-04,1814853
2019-04-05,1814853
2019-04-06,1769493
2019-04-07,1769493
2019-04-08,1769493
2019-04-09,1769493
2019-04-10,1769493
2019-04-11,1769493
2019-04-12,1769493
2019-04-13,1776307
2019-04-14,1776307
2019-04-15,1776307
2019-04-16,1776307
2019-04-17,1776307
2019-04-18,1776307
2019-04-19,1776307
2019-04-20,1778702
2019-04-21,1778702
2019-04-22,1778702
2019-04-23,1778702
2019-04-24,1778702
2019-04-25,1778702
2019-04-26,1778702
2019-04-27,1778702
2019-04-28,1776648
2019-04-29,1776648
2019-04-30,1776648
2019-05-01,1776648
2019-05-02,1776648
2019-05-03,1776648
2019-05-04,1792808
2019-05-05,1792808
2019-05-06,1792808
2019-05-07,1776917
2019-05-08,1776917
2019-05-09,1776917
2019-05-10,1764742
2019-05-11,1764742
2019-05-12,1764742
2019-05-13,1842789
2019-05-14,1842789
2019-05-15,1842789
2019-05-16,1926526
2019-05-17,1926526
2019-05-18,1926526
2019-05-19,2015941
2019-05-20,2015941
2019-05-21,2015941
2019-05-22,2015941
2019-05-23,2110647
2019-05-24,2110647
2019-05-25,2110647
2019-05-26,2110647
2019-05-27,2212575
2019-05-28,2212575
2019-05-29,2212575
2019-05-30,2212575
2019-05-31,2212575
2019-06-01,2298204
2019-06-02,2298204
2019-06-03,2298204
2019-06-04,2298204
2019-06-05,2298204
2019-06-06,2298204
2019-06-07,2374850
2019-06-08,2374850
2019-06-09,2374850
2019-06-10,2374850
2019-06-11,2374850
2019-06-12,2374850
2019-06-13,2360129
2019-06-14,2360129
2019-06-15,2360129
2019-06-16,2360129
2019-06-17,2360129
2019-06-18,2360129
2019-06-19,2360129
2019-06-20,2463189
2019-06-21,2463189
2019-06-22,2463189
2019-06-23,2463189
2019-06-24,2463189
2019-06-25,2463189
2019-06-26,2463189
2019-06-27,2463189
2019-06-28,2577409
2019-06-29,2577409
2019-06-30,2577409
2019-07-01,2577409
2019-07-02,2577409
2019-07-03,2577409
2019-07-04,2577409
2019-07-05,2577409
2019-07-06,2698807
2019-07-07,2698807
2019-07-08,2698807
2019-07-09,2819742
2019-07-10,2819742
2019-07-11,2819742
2019-07-12,2819742
2019-07-13,2819742
2019-07-14,2819742
2019-07-15,2819742
2019-07-16,2946398
2019-07-17,2946398
2019-07-18,2946398
2019-07-19,2946398
2019-07-20,2946398
2019-07-21,2946398
2019-07-22,2946398
2019-07-23,2946398
2019-07-24,2946398
2019-07-25,2946398
2019-07-26,3078752
2019-07-27,3078752
2019-07-28,3078752
2019-07-29,3078752
2019-07-30,3078752
2019-07-31,3078752
2019-08-01,3078752
2019-08-02,3078752
2019-08-03,3078752
2019-08-04,3078752
2019-08-05,3078752
2019-08-06,3078752
2019-08-07,3078752
2019-08-08,3078752
2019-08-09,3078752
2019-08-10,3211055
2019-08-11,3211055
2019-08-12,3211055
2019-08-13,3211055
2019-08-14,3211055
2019-08-15,3211055
2019-08-16,3211055
2019-08-17,3211055
2019-08-18,3211055
2019-08-19,3211055
2019-08-20,3211055
2019-08-21,3211055
2019-08-22,3228324
2019-08-23,3228324
2019-08-24,3228324
2019-08-24,3228324
2019-08-25,3228324
2019-08-25,3228324
2019-08-26,3228324
2019-08-27,3228324
2019-08-27,3228324
2019-08-28,3228324
2019-08-29,3228324
2019-08-30,3228324
2019-08-31,3228324
2019-09-01,3228324
2019-09-02,3228324
2019-09-03,3086391
2019-09-04,3086391
2019-09-05,3086391
2019-09-06,3086391
2019-09-07,3086391
2019-09-08,3086391
2019-09-09,3086391
2019-09-10,3086391
2019-09-11,3086391
2019-09-12,3086391
2019-09-13,3086391
2019-09-14,3086391
2019-09-15,3023807
2019-09-16,3023807
2019-09-17,3023807
2019-09-18,3023807
2019-09-19,3023807
2019-09-20,3023807
2019-09-21,3023807
2019-09-22,3023807
2019-09-23,3023807
2019-09-24,3023807
2019-09-25,3023807
2019-09-26,3023807
2019-09-27,3023807
2019-09-28,3159323
2019-09-29,3159323
2019-09-30,3159323
2019-10-01,3159323
2019-10-02,3159323
2019-10-03,3159323
2019-10-04,3159323
2019-10-05,3159323
2019-10-06,3159323
2019-10-07,3159323
2019-10-08,3159323
2019-10-09,3159323
2019-10-10,3159323
2019-10-11,3159323
2019-10-12,3159323
2019-10-13,3159323
2019-10-14,3294267
2019-10-15,3294267
2019-10-16,3294267
2019-10-17,3294267
2019-10-18,3294267
2019-10-19,3294267
2019-10-20,3294267
2019-10-21,3294267
2019-10-22,3294267
2019-10-23,3294267
2019-10-24,3294267
2019-10-25,3294267
2019-10-26,3294267
2019-10-27,3294267
2019-10-28,3294267
2019-10-29,3294267
2019-10-30,3294267
2019-10-31,3294267
2019-11-01,3294267
2019-11-02,3294267
2019-11-03,3294267
2019-11-04,3294267
2019-11-05,3294267
2019-11-06,3294267
2019-11-07,3431654
2019-11-08,3431654
2019-11-09,3431654
2019-11-10,3595699
2019-11-11,3595699
2019-11-12,3595699
2019-11-13,3595699
2019-11-14,3595699
2019-11-15,3595699
2019-11-16,3757107
2019-11-17,3757107
2019-11-18,3757107
2019-11-19,3757107
2019-11-20,3757107
2019-11-21,3757107
2019-11-22,3757107
2019-11-23,3757107
2019-11-24,3926095
2019-11-25,3926095
2019-11-26,3926095
2019-11-27,3926095
2019-11-28,3926095
2019-11-29,3926095
2019-11-30,3926095
2019-12-01,3926095
2019-12-02,4112805
2019-12-03,4112805
2019-12-04,4112805
2019-12-05,4112805
2019-12-06,4112805
2019-12-07,4112805
2019-12-08,4112805
2019-12-09,4112805
2019-12-10,4112805
2019-12-11,4204208
2019-12-12,4204208
2019-12-13,4204208
2019-12-14,4204208
2019-12-15,4204208
2019-12-16,4204208
2019-12-17,4204208
2019-12-18,4204208
2019-12-19,4204208
2019-12-20,4204208
2019-12-21,4204208
2019-12-22,4204208
2019-12-23,4204208
2019-12-24,4059202
2019-12-25,4059202
2019-12-26,4059202
2019-12-27,4059202
2019-12-28,4059202
2019-12-29,4059202
2019-12-30,4059202
2019-12-31,4059202
2020-01-01,4059202
2020-01-02,4059202
2020-01-03,4059202
2020-01-04,4059202
2020-01-05,4059202
2020-01-06,3906931
2020-01-07,3906931
2020-01-08,3906931
2020-01-09,3906931
2020-01-10,3906931
2020-01-11,3906931
2020-01-12,3906931
2020-01-13,3906931
2020-01-14,3906931
2020-01-15,3906931
2020-01-16,3899447
2020-01-17,3899447
2020-01-18,3899447
2020-01-19,3899447
2020-01-20,3899447
2020-01-21,3899447
2020-01-22,3899447
2020-01-23,3899447
2020-01-24,3830570
2020-01-25,3830570
2020-01-26,3830570
2020-01-27,3830570
2020-01-28,3830570
2020-01-29,3830570
2020-01-30,3830570
2020-01-31,3830570
2020-02-01,3830570
2020-02-02,3830570
2020-02-03,3830570
2020-02-04,3830570
2020-02-05,3830570
2020-02-06,3830570
2020-02-07,3830570
2020-02-08,3830570
2020-02-09,3830570
2020-02-10,3830570
2020-02-11,3830570
2020-02-12,3830570
2020-02-13,3830570
2020-02-14,3830570
2020-02-15,3830570
2020-02-16,3830570
2020-02-17,3830570
2020-02-18,3830570
2020-02-19,3830570
2020-02-20,3830570
2020-02-21,3830570
2020-02-22,3830570
2020-02-23,3830570
2020-02-24,3830570
2020-02-25,3830570
2020-02-26,3830570
2020-02-27,3830570
2020-02-28,3830570
2020-02-29,3830570
2020-03-01,3830570
2020-03-02,3830570
2020-03-03,3830570
2020-03-04,3830570
2020-03-05,3830570
2020-03-06,3830570
2020-03-07,3830570
2020-03-08,3830570
2020-03-09,3830570
2020-03-10,3830570
2020-03-11,3830570
2020-03-12,3830570
2020-03-13,3830570
2020-03-14,3830570
2020-03-15,3830570
2020-03-16,3830570
2020-03-17,3830570
2020-03-18,3830570
2020-03-19,3830570
2020-03-20,3830570
2020-03-21,3830570
2020-03-22,3830570
2020-03-23,3830570
2020-03-24,3830570
2020-03-25,3830570
2020-03-26,3830570
2020-03-27,3830570
2020-03-28,3830570
2020-03-29,3969326
2020-03-30,3969326
2020-03-31,3969326
2020-04-01,3969326
2020-04-02,3969326
2020-04-03,3969326
2020-04-04,3969326
2020-04-05,3969326
2020-04-06,3969326
2020-04-07,3969326
2020-04-08,3969326
2020-04-09,3969326
2020-04-10,3969326
2020-04-11,3969326
2020-04-12,3969326
2020-04-13,3969326
2020-04-14,3969326
2020-04-15,3969326
2020-04-16,3969326
2020-04-17,3969326
2020-04-18,3969326
2020-04-19,3969326
2020-04-20,3969326
2020-04-21,3969326
2020-04-22,3969326
2020-04-23,3969326
2020-04-24,3969326
2020-04-25,3969326
2020-04-26,4137241
2020-04-27,4137241
2020-04-28,4137241
2020-04-29,4137241
2020-04-30,4137241
2020-05-01,4137241
2020-05-02,4137241
2020-05-03,4137241
2020-05-04,4137241
2020-05-05,4326639
2020-05-06,4326639
2020-05-07,4326639
2020-05-08,4326639
2020-05-09,4326639
2020-05-10,4326639
2020-05-11,4326639
2020-05-12,4326639
2020-05-13,4326639
