date_obj,Rainbow%20fish price
2016-02-22,161
2016-02-23,161
2016-02-24,161
2016-02-25,161
2016-02-26,161
2016-02-27,161
2016-02-28,161
2016-02-29,161
2016-03-01,161
2016-03-02,161
2016-03-03,161
2016-03-04,161
2016-03-05,161
2016-03-06,161
2016-03-07,157
2016-03-08,157
2016-03-09,157
2016-03-10,157
2016-03-11,157
2016-03-12,157
2016-03-13,157
2016-03-14,157
2016-03-15,157
2016-03-16,157
2016-03-17,157
2016-03-18,157
2016-03-19,157
2016-03-20,157
2016-03-21,157
2016-03-22,157
2016-03-23,157
2016-03-24,157
2016-03-25,157
2016-03-26,157
2016-03-27,157
2016-03-28,157
2016-03-29,157
2016-03-30,157
2016-03-31,157
2016-04-01,159
2016-04-02,159
2016-04-03,159
2016-04-04,159
2016-04-05,159
2016-04-06,159
2016-04-07,159
2016-04-08,159
2016-04-09,159
2016-04-10,159
2016-04-11,159
2016-04-12,159
2016-04-13,159
2016-04-14,159
2016-04-15,159
2016-04-16,159
2016-04-17,159
2016-04-18,159
2016-04-19,159
2016-04-20,159
2016-04-21,159
2016-04-22,159
2016-04-23,159
2016-04-24,159
2016-04-25,159
2016-04-26,159
2016-04-27,159
2016-04-28,159
2016-04-29,159
2016-04-30,159
2016-05-01,163
2016-05-02,163
2016-05-03,163
2016-05-04,163
2016-05-05,163
2016-05-06,163
2016-05-07,163
2016-05-08,163
2016-05-09,163
2016-05-10,163
2016-05-11,163
2016-05-12,163
2016-05-13,163
2016-05-14,163
2016-05-15,163
2016-05-16,163
2016-05-17,163
2016-05-18,163
2016-05-19,163
2016-05-22,163
2016-05-23,163
2016-05-24,163
2016-05-25,163
2016-05-26,163
2016-05-27,163
2016-05-28,163
2016-05-29,162
2016-05-30,162
2016-05-31,162
2016-06-01,162
2016-06-02,162
2016-06-03,162
2016-06-04,162
2016-06-05,162
2016-06-06,162
2016-06-07,162
2016-06-08,162
2016-06-09,162
2016-06-10,162
2016-06-11,162
2016-06-12,160
2016-06-13,160
2016-06-14,160
2016-06-15,160
2016-06-16,160
2016-06-17,160
2016-06-18,160
2016-06-19,160
2016-06-20,160
2016-06-21,160
2016-06-22,160
2016-06-23,160
2016-06-24,160
2016-06-25,160
2016-06-26,160
2016-06-27,160
2016-06-28,160
2016-06-29,160
2016-06-30,160
2016-07-01,160
2016-07-02,160
2016-07-03,160
2016-07-04,160
2016-07-05,160
2016-07-06,159
2016-07-07,159
2016-07-08,159
2016-07-09,155
2016-07-10,155
2016-07-11,155
2016-07-12,148
2016-07-13,148
2016-07-14,148
2016-07-15,148
2016-07-16,151
2016-07-17,151
2016-07-18,151
2016-07-23,157
2016-07-24,157
2016-07-25,157
2016-07-26,157
2016-07-27,165
2016-07-28,165
2016-07-29,165
2016-07-30,165
2016-07-31,165
2016-08-01,165
2016-08-02,173
2016-08-03,173
2016-08-04,173
2016-08-05,173
2016-08-06,173
2016-08-07,173
2016-08-08,173
2016-08-09,170
2016-08-10,170
2016-08-11,170
2016-08-12,170
2016-08-13,170
2016-08-14,170
2016-08-15,170
2016-08-16,168
2016-08-17,168
2016-08-18,168
2016-08-19,168
2016-08-20,168
2016-08-21,168
2016-08-22,168
2016-08-23,168
2016-08-24,168
2016-08-25,169
2016-08-26,169
2016-08-28,169
2016-08-31,169
2016-09-01,169
2016-09-02,169
2016-09-03,163
2016-09-04,163
2016-09-05,163
2016-09-06,163
2016-09-07,163
2016-09-08,163
2016-09-09,163
2016-09-10,163
2016-09-11,162
2016-09-12,162
2016-09-13,162
2016-09-14,162
2016-09-15,162
2016-09-16,162
2016-09-17,162
2016-09-18,162
2016-09-19,162
2016-09-20,162
2016-09-21,167
2016-09-22,167
2016-09-23,167
2016-09-24,167
2016-09-25,167
2016-09-26,167
2016-09-27,167
2016-09-28,167
2016-09-29,167
2016-09-30,167
2016-10-01,162
2016-10-02,162
2016-10-03,162
2016-10-04,162
2016-10-05,162
2016-10-06,162
2016-10-07,162
2016-10-08,162
2016-10-09,162
2016-10-10,162
2016-10-11,162
2016-10-12,162
2016-10-13,162
2016-10-14,156
2016-10-15,156
2016-10-16,156
2016-10-17,156
2016-10-18,156
2016-10-19,156
2016-10-20,156
2016-10-21,156
2016-10-22,156
2016-10-23,156
2016-10-24,149
2016-10-25,149
2016-10-26,149
2016-10-27,149
2016-10-28,149
2016-10-29,149
2016-10-30,149
2016-10-31,149
2016-11-01,149
2016-11-02,149
2016-11-03,143
2016-11-04,143
2016-11-05,143
2016-11-06,143
2016-11-07,143
2016-11-08,143
2016-11-09,143
2016-11-10,143
2016-11-11,143
2016-11-12,137
2016-11-13,137
2016-11-14,137
2016-12-08,130
2016-12-09,130
2016-12-10,130
2016-12-11,130
2016-12-12,130
2016-12-13,130
2016-12-14,127
2016-12-15,127
2016-12-16,127
2016-12-17,127
2016-12-18,127
2016-12-19,127
2016-12-20,127
2016-12-21,127
2016-12-22,127
2016-12-23,122
2016-12-24,122
2016-12-25,122
2016-12-26,122
2016-12-27,122
2016-12-28,122
2016-12-29,122
2016-12-30,122
2016-12-31,118
2017-01-01,118
2017-01-02,118
2017-01-03,118
2017-01-04,118
2017-01-05,118
2017-01-06,118
2017-01-07,117
2017-01-08,117
2017-01-09,117
2017-01-10,117
2017-01-11,117
2017-01-12,117
2017-01-13,117
2017-01-14,117
2017-01-15,114
2017-01-16,114
2017-01-17,114
2017-01-18,114
2017-01-19,114
2017-01-20,114
2017-01-21,114
2017-01-22,112
2017-01-27,112
2017-01-28,112
2017-01-29,108
2017-01-30,108
2017-01-31,108
2017-02-01,108
2017-02-02,108
2017-02-03,108
2017-02-04,104
2017-02-05,104
2017-02-06,104
2017-02-07,104
2017-02-08,104
2017-02-09,104
2017-02-10,103
2017-02-11,103
2017-02-12,103
2017-02-13,103
2017-02-14,103
2017-02-15,103
2017-02-16,99
2017-02-18,99
2017-02-19,99
2017-02-20,99
2017-02-21,97
2017-02-22,97
2017-02-23,97
2017-02-24,97
2017-02-25,97
2017-02-26,97
2017-02-27,97
2017-02-28,97
2017-03-01,97
2017-03-02,97
2017-03-03,97
2017-03-04,98
2017-03-05,98
2017-03-06,98
2017-03-07,98
2017-03-08,98
2017-03-09,98
2017-03-10,99
2017-03-11,99
2017-03-12,99
2017-03-13,99
2017-03-14,99
2017-03-15,99
2017-03-16,99
2017-03-17,99
2017-03-18,99
2017-03-19,99
2017-03-20,99
2017-03-21,100
2017-03-22,100
2017-03-23,100
2017-03-24,100
2017-03-25,100
2017-03-26,100
2017-03-27,102
2017-03-28,102
2017-03-29,102
2017-03-30,102
2017-03-31,102
2017-04-01,102
2017-04-02,102
2017-04-03,102
2017-04-04,102
2017-04-12,106
2017-04-13,109
2017-04-14,109
2017-04-15,109
2017-04-16,109
2017-04-17,109
2017-04-18,113
2017-04-19,113
2017-04-20,113
2017-04-21,113
2017-04-22,113
2017-04-23,113
2017-04-24,117
2017-04-25,117
2017-04-26,117
2017-04-27,117
2017-04-28,117
2017-04-29,120
2017-04-30,120
2017-05-01,120
2017-05-02,120
2017-05-03,120
2017-05-04,120
2017-05-05,120
2017-05-06,120
2017-05-07,120
2017-05-08,120
2017-05-09,119
2017-05-10,119
2017-05-11,119
2017-05-12,119
2017-05-13,119
2017-05-14,119
2017-05-15,120
2017-05-16,120
2017-05-17,120
2017-05-18,120
2017-05-19,120
2017-05-20,120
2017-05-21,120
2017-05-22,120
2017-05-23,120
2017-05-24,120
2017-05-25,120
2017-05-26,123
2017-05-27,123
2017-05-28,123
2017-05-29,123
2017-05-30,123
2017-05-31,123
2017-06-01,123
2017-06-02,123
2017-06-03,123
2017-06-06,121
2017-06-07,121
2017-06-08,121
2017-06-09,121
2017-06-10,124
2017-06-11,124
2017-06-12,124
2017-06-13,124
2017-06-14,124
2017-06-15,124
2017-06-16,124
2017-06-17,124
2017-06-18,124
2017-06-19,124
2017-06-20,124
2017-06-21,124
2017-06-22,124
2017-06-23,124
2017-06-24,122
2017-06-25,122
2017-06-26,122
2017-06-27,122
2017-06-28,122
2017-06-29,122
2017-06-30,122
2017-07-01,122
2017-07-02,122
2017-07-03,122
2017-07-04,122
2017-07-05,122
2017-07-06,122
2017-07-07,117
2017-07-08,117
2017-07-13,117
2017-07-14,112
2017-07-15,112
2017-07-16,112
2017-07-17,112
2017-07-18,112
2017-07-19,112
2017-07-20,109
2017-07-21,109
2017-07-22,109
2017-07-23,109
2017-07-24,109
2017-07-25,109
2017-07-26,106
2017-07-27,106
2017-07-28,106
2017-07-29,106
2017-07-30,106
2017-07-31,106
2017-08-01,106
2017-08-02,105
2017-08-03,105
2017-08-04,105
2017-08-05,105
2017-08-06,105
2017-08-09,104
2017-08-10,104
2017-08-11,104
2017-08-12,104
2017-08-13,99
2017-08-14,99
2017-08-15,99
2017-08-16,99
2017-08-17,99
2017-08-18,99
2017-08-19,99
2017-08-20,99
2017-08-22,99
2017-08-23,99
2017-08-24,99
2017-08-25,99
2017-08-26,97
2017-08-27,97
2017-08-28,97
2017-08-29,97
2017-08-30,97
2017-08-31,97
2017-09-01,97
2017-09-02,99
2017-09-03,99
2017-09-04,99
2017-09-05,99
2017-09-06,99
2017-09-07,99
2017-09-08,99
2017-09-09,96
2017-09-10,96
2017-09-11,96
2017-09-12,96
2017-09-13,96
2017-09-14,96
2017-09-15,96
2017-09-16,95
2017-09-17,95
2017-09-19,95
2017-09-20,95
2017-09-21,95
2017-09-22,91
2017-09-23,91
2017-09-24,91
2017-09-25,91
2017-09-26,91
2017-09-27,91
2017-09-28,91
2017-09-29,87
2017-09-30,87
2017-10-01,87
2017-10-02,87
2017-10-03,87
2017-10-04,87
2017-10-05,86
2017-10-06,86
2017-10-07,86
2017-10-08,86
2017-10-09,86
2017-10-10,86
2017-10-11,86
2017-10-12,89
2017-10-13,89
2017-10-14,89
2017-10-15,89
2017-10-16,89
2017-10-17,89
2017-10-18,89
2017-10-19,91
2017-10-20,91
2017-10-21,91
2017-10-22,91
2017-10-23,91
2017-10-24,91
2017-10-25,88
2017-10-26,88
2017-10-27,88
2017-10-28,88
2017-10-29,88
2017-10-30,88
2017-10-31,88
2017-11-01,87
2017-11-02,87
2017-11-03,87
2017-11-04,87
2017-11-05,87
2017-11-06,87
2017-11-07,85
2017-11-08,85
2017-11-09,85
2017-11-10,85
2017-11-11,85
2017-11-12,85
2017-11-13,85
2017-11-14,85
2017-11-15,82
2017-11-16,82
2017-11-17,82
2017-11-18,82
2017-11-19,82
2017-11-20,82
2017-11-21,82
2017-11-22,82
2017-11-23,82
2017-11-24,82
2017-11-25,82
2017-11-26,82
2017-11-27,82
2017-11-28,82
2017-11-29,82
2017-11-30,82
2017-12-01,82
2017-12-02,82
2017-12-03,82
2017-12-04,82
2017-12-05,82
2017-12-06,82
2017-12-07,82
2017-12-08,82
2017-12-09,82
2017-12-10,83
2017-12-11,83
2017-12-12,83
2017-12-14,83
2017-12-15,83
2017-12-16,83
2017-12-17,83
2017-12-18,83
2017-12-19,83
2017-12-20,83
2017-12-21,83
2017-12-22,82
2017-12-23,82
2017-12-24,82
2017-12-25,82
2017-12-26,82
2017-12-27,82
2017-12-28,82
2017-12-29,82
2017-12-30,82
2017-12-31,82
2018-01-01,82
2018-01-02,82
2018-01-03,82
2018-01-04,82
2018-01-05,82
2018-01-06,82
2018-01-07,82
2018-01-08,82
2018-01-09,81
2018-01-10,81
2018-01-11,81
2018-01-12,81
2018-01-13,81
2018-01-14,81
2018-01-15,80
2018-01-16,80
2018-01-17,80
2018-01-18,80
2018-01-19,80
2018-01-20,80
2018-01-21,80
2018-01-22,80
2018-01-23,80
2018-01-24,82
2018-01-25,82
2018-01-26,84
2018-01-27,84
2018-01-28,84
2018-01-29,84
2018-01-31,86
2018-02-01,86
2018-02-02,86
2018-02-03,87
2018-02-04,87
2018-02-05,87
2018-02-06,89
2018-02-07,89
2018-02-08,89
2018-02-09,84
2018-02-10,84
2018-02-11,84
2018-02-12,81
2018-02-13,81
2018-02-14,81
2018-02-15,81
2018-02-16,81
2018-02-17,82
2018-02-18,82
2018-02-19,80
2018-02-20,80
2018-02-21,80
2018-02-22,79
2018-02-23,79
2018-02-24,79
2018-02-25,77
2018-02-26,77
2018-02-27,78
2018-02-28,78
2018-03-01,78
2018-03-02,74
2018-03-03,74
2018-03-04,74
2018-03-05,74
2018-03-06,74
2018-03-07,75
2018-03-08,75
2018-03-09,75
2018-03-10,75
2018-03-11,75
2018-03-12,75
2018-03-13,73
2018-03-14,73
2018-03-15,73
2018-03-16,71
2018-03-17,71
2018-03-18,72
2018-03-19,72
2018-03-20,73
2018-03-21,73
2018-03-23,75
2018-03-24,75
2018-03-26,78
2018-03-27,78
2018-03-28,76
2018-03-29,76
2018-03-30,79
2018-03-31,79
2018-04-01,79
2018-04-02,83
2018-04-03,83
2018-04-04,85
2018-04-05,85
2018-04-06,85
2018-04-08,88
2018-04-09,91
2018-04-10,91
2018-04-11,91
2018-04-12,93
2018-04-13,93
2018-04-14,93
2018-04-15,90
2018-04-16,90
2018-04-17,90
2018-04-18,90
2018-04-19,93
2018-04-20,93
2018-04-21,93
2018-04-22,93
2018-04-23,98
2018-04-24,98
2018-04-25,98
2018-04-26,98
2018-04-27,95
2018-04-28,95
2018-04-29,94
2018-04-30,94
2018-05-01,93
2018-05-02,93
2018-05-03,93
2018-05-04,93
2018-05-05,92
2018-05-06,92
2018-05-07,92
2018-05-08,93
2018-05-09,93
2018-05-10,92
2018-05-11,92
2018-05-12,92
2018-05-13,92
2018-05-14,90
2018-05-15,90
2018-05-16,90
2018-05-17,90
2018-05-18,87
2018-05-19,87
2018-05-20,84
2018-05-21,84
2018-05-22,84
2018-05-23,84
2018-05-24,84
2018-05-25,84
2018-05-26,83
2018-05-27,83
2018-05-28,83
2018-05-29,85
2018-05-30,85
2018-05-31,85
2018-06-01,88
2018-06-02,88
2018-06-03,90
2018-06-04,90
2018-06-05,94
2018-06-06,94
2018-06-07,94
2018-06-08,99
2018-06-09,103
2018-06-10,109
2018-06-11,109
2018-06-12,115
2018-06-13,115
2018-06-14,121
2018-06-15,121
2018-06-16,121
2018-06-17,120
2018-06-18,120
2018-06-19,120
2018-06-20,120
2018-06-21,116
2018-06-22,116
2018-06-23,116
2018-06-24,111
2018-06-25,111
2018-06-26,111
2018-06-27,109
2018-06-28,109
2018-06-29,107
2018-06-30,107
2018-07-01,107
2018-07-02,107
2018-07-03,107
2018-07-04,107
2018-07-05,107
2018-07-06,108
2018-07-07,108
2018-07-08,108
2018-07-09,106
2018-07-10,106
2018-07-11,106
2018-07-12,106
2018-07-13,106
2018-07-14,102
2018-07-15,102
2018-07-16,102
2018-07-17,99
2018-07-18,99
2018-07-19,99
2018-07-20,95
2018-07-21,95
2018-07-22,92
2018-07-23,92
2018-07-24,93
2018-07-25,93
2018-07-26,93
2018-07-27,93
2018-07-28,93
2018-07-29,93
2018-07-30,94
2018-07-31,94
2018-08-01,94
2018-08-02,94
2018-08-03,94
2018-08-04,94
2018-08-05,91
2018-08-06,91
2018-08-07,91
2018-08-08,91
2018-08-09,91
2018-08-10,91
2018-08-11,94
2018-08-12,94
2018-08-14,94
2018-08-16,98
2018-08-17,99
2018-08-18,99
2018-08-19,101
2018-08-20,101
2018-08-21,106
2018-08-22,106
2018-08-23,112
2018-08-24,117
2018-08-25,117
2018-08-26,123
2018-08-27,123
2018-08-28,130
2018-08-29,130
2018-08-30,130
2018-08-31,137
2018-09-01,137
2018-09-02,138
2018-09-03,138
2018-09-04,132
2018-09-05,132
2018-09-06,132
2018-09-07,129
2018-09-08,129
2018-09-09,136
2018-09-10,136
2018-09-11,142
2018-09-12,142
2018-09-13,142
2018-09-14,142
2018-09-15,146
2018-09-16,146
2018-09-17,146
2018-09-18,151
2018-09-19,151
2018-09-20,157
2018-09-21,157
2018-09-22,157
2018-09-23,157
2018-09-24,149
2018-09-25,149
2018-09-26,142
2018-09-27,142
2018-09-28,138
2018-09-29,138
2018-09-30,133
2018-10-02,137
2018-10-03,141
2018-10-04,141
2018-10-05,141
2018-10-06,141
2018-10-07,141
2018-10-08,141
2018-10-09,138
2018-10-10,138
2018-10-11,142
2018-10-12,142
2018-10-13,142
2018-10-14,144
2018-10-15,144
2018-10-16,144
2018-10-17,140
2018-10-18,140
2018-10-19,139
2018-10-20,139
2018-10-21,139
2018-10-22,137
2018-10-23,137
2018-10-24,137
2018-10-25,136
2018-10-26,136
2018-10-27,136
2018-10-28,134
2018-10-29,134
2018-10-30,134
2018-10-31,136
2018-11-01,136
2018-11-03,134
2018-11-04,134
2018-11-05,129
2018-11-06,126
2018-11-07,126
2018-11-08,124
2018-11-09,124
2018-11-10,126
2018-11-11,126
2018-11-12,131
2018-11-13,131
2018-11-14,131
2018-11-15,133
2018-11-16,133
2018-11-17,133
2018-11-18,130
2018-11-19,130
2018-11-20,130
2018-11-21,130
2018-11-22,130
2018-11-23,130
2018-11-24,135
2018-11-25,130
2018-11-26,130
2018-11-27,127
2018-11-28,127
2018-11-29,125
2018-12-01,121
2018-12-02,118
2018-12-03,118
2018-12-04,112
2018-12-05,110
2018-12-07,112
2018-12-09,110
2018-12-10,106
2018-12-11,106
2018-12-12,104
2018-12-13,104
2018-12-14,105
2018-12-15,105
2018-12-16,103
2018-12-17,103
2018-12-18,100
2018-12-19,103
2018-12-20,108
2018-12-21,113
2018-12-22,113
2018-12-23,119
2018-12-24,124
2018-12-25,124
2018-12-26,119
2018-12-27,113
2018-12-28,113
2018-12-29,109
2018-12-30,109
2018-12-31,106
2019-01-01,106
2019-01-02,106
2019-01-03,106
2019-01-04,103
2019-01-05,98
2019-01-06,94
2019-01-08,97
2019-01-10,101
2019-01-11,101
2019-01-12,104
2019-01-13,103
2019-01-14,102
2019-01-15,104
2019-01-16,105
2019-01-17,110
2019-01-18,110
2019-01-19,110
2019-01-20,109
2019-01-21,109
2019-01-22,108
2019-01-23,108
2019-01-24,108
2019-01-25,110
2019-01-26,110
2019-01-27,110
2019-01-28,110
2019-01-29,110
2019-01-30,110
2019-01-31,115
2019-02-01,118
2019-02-02,118
2019-02-03,119
2019-02-04,119
2019-02-05,123
2019-02-06,123
2019-02-07,122
2019-02-08,122
2019-02-09,119
2019-02-10,119
2019-02-11,122
2019-02-12,122
2019-02-13,119
2019-02-14,119
2019-02-15,119
2019-02-16,119
2019-02-17,121
2019-02-18,125
2019-02-19,125
2019-02-20,122
2019-02-21,121
2019-02-22,121
2019-02-23,120
2019-02-24,120
2019-02-25,121
2019-02-26,121
2019-02-27,116
2019-02-28,116
2019-03-01,115
2019-03-02,115
2019-03-03,112
2019-03-04,117
2019-03-05,117
2019-03-06,116
2019-03-07,116
2019-03-08,117
2019-03-09,117
2019-03-10,111
2019-03-11,111
2019-03-12,106
2019-03-13,106
2019-03-14,105
2019-03-15,105
2019-03-16,99
2019-03-17,94
2019-03-18,94
2019-03-19,94
2019-03-20,90
2019-03-21,90
2019-03-22,87
2019-03-23,90
2019-03-24,90
2019-03-25,89
2019-03-26,92
2019-03-27,92
2019-03-28,92
2019-03-29,92
2019-03-30,92
2019-03-31,88
2019-04-01,88
2019-04-02,85
2019-04-03,85
2019-04-04,82
2019-04-05,82
2019-04-06,80
2019-04-07,80
2019-04-08,77
2019-04-09,77
2019-04-10,78
2019-04-11,81
2019-04-12,81
2019-04-13,80
2019-04-14,77
2019-04-15,73
2019-04-16,71
2019-04-17,69
2019-04-18,68
2019-04-19,67
2019-04-20,64
2019-04-21,64
2019-04-22,64
2019-04-23,62
2019-04-24,60
2019-04-25,63
2019-04-26,67
2019-04-27,71
2019-04-28,73
2019-04-29,75
2019-04-30,73
2019-05-01,73
2019-05-02,73
2019-05-03,77
2019-05-04,80
2019-05-05,80
2019-05-06,82
2019-05-07,80
2019-05-08,80
2019-05-09,79
2019-05-10,80
2019-05-11,80
2019-05-12,81
2019-05-13,77
2019-05-14,75
2019-05-15,75
2019-05-16,74
2019-05-17,74
2019-05-18,73
2019-05-19,73
2019-05-20,76
2019-05-21,76
2019-05-22,76
2019-05-23,76
2019-05-24,77
2019-05-25,81
2019-05-26,81
2019-05-27,85
2019-05-28,85
2019-05-29,85
2019-05-30,85
2019-05-31,82
2019-06-01,82
2019-06-02,83
2019-06-03,83
2019-06-04,88
2019-06-05,88
2019-06-06,93
2019-06-07,93
2019-06-08,98
2019-06-09,102
2019-06-10,102
2019-06-11,103
2019-06-12,108
2019-06-13,111
2019-06-14,111
2019-06-15,110
2019-06-16,110
2019-06-17,113
2019-06-18,113
2019-06-19,107
2019-06-20,106
2019-06-21,106
2019-06-22,103
2019-06-23,103
2019-06-24,100
2019-06-25,100
2019-06-26,100
2019-06-27,96
2019-06-28,96
2019-06-29,92
2019-06-30,92
2019-07-01,87
2019-07-02,87
2019-07-03,83
2019-07-04,83
2019-07-05,78
2019-07-06,78
2019-07-07,75
2019-07-08,75
2019-07-09,73
2019-07-10,73
2019-07-11,72
2019-07-12,72
2019-07-13,72
2019-07-14,75
2019-07-15,75
2019-07-16,77
2019-07-17,77
2019-07-18,79
2019-07-19,79
2019-07-20,77
2019-07-21,77
2019-07-22,78
2019-07-23,78
2019-07-24,78
2019-07-25,78
2019-07-26,78
2019-07-27,82
2019-07-28,82
2019-07-29,85
2019-07-30,85
2019-07-31,82
2019-08-01,82
2019-08-02,84
2019-08-03,84
2019-08-04,86
2019-08-05,86
2019-08-06,84
2019-08-07,84
2019-08-08,83
2019-08-09,83
2019-08-10,80
2019-08-11,80
2019-08-12,81
2019-08-13,81
2019-08-14,86
2019-08-15,86
2019-08-16,91
2019-08-17,91
2019-08-18,95
2019-08-19,95
2019-08-20,100
2019-08-21,100
2019-08-22,105
2019-08-23,105
2019-08-24,111
2019-08-24,111
2019-08-25,111
2019-08-25,111
2019-08-26,117
2019-08-26,117
2019-08-27,117
2019-08-27,117
2019-08-28,122
2019-08-29,122
2019-08-30,126
2019-08-31,126
2019-09-01,126
2019-09-02,126
2019-09-03,126
