date_obj,Beer%20glass price
2016-02-06,87
2016-02-07,87
2016-02-08,92
2016-02-09,97
2016-02-10,101
2016-02-11,101
2016-02-12,107
2016-02-13,108
2016-02-14,108
2016-02-15,105
2016-02-16,108
2016-02-17,107
2016-02-18,107
2016-02-19,109
2016-02-20,114
2016-02-21,118
2016-02-22,118
2016-02-23,120
2016-02-24,120
2016-02-25,120
2016-02-26,120
2016-02-27,121
2016-02-28,124
2016-02-29,122
2016-03-01,126
2016-03-02,126
2016-03-03,125
2016-03-04,126
2016-03-05,124
2016-03-06,125
2016-03-07,125
2016-03-08,125
2016-03-09,127
2016-03-10,124
2016-03-11,124
2016-03-12,127
2016-03-13,127
2016-03-14,127
2016-03-15,126
2016-03-16,125
2016-03-17,130
2016-03-18,134
2016-03-19,137
2016-03-20,140
2016-03-21,140
2016-03-22,140
2016-03-23,140
2016-03-24,138
2016-03-25,135
2016-03-26,133
2016-03-27,136
2016-03-28,137
2016-03-29,137
2016-03-30,137
2016-03-31,141
2016-04-01,142
2016-04-02,147
2016-04-03,142
2016-04-04,137
2016-04-05,131
2016-04-06,125
2016-04-07,118
2016-04-08,112
2016-04-09,109
2016-04-10,111
2016-04-11,111
2016-04-12,108
2016-04-13,106
2016-04-14,109
2016-04-15,110
2016-04-16,106
2016-04-17,100
2016-04-18,95
2016-04-19,90
2016-04-20,85
2016-04-21,86
2016-04-22,86
2016-04-23,90
2016-04-24,87
2016-04-25,89
2016-04-26,92
2016-04-27,96
2016-04-28,97
2016-04-29,97
2016-04-30,93
2016-05-01,88
2016-05-02,86
2016-05-03,89
2016-05-04,85
2016-05-05,82
2016-05-06,82
2016-05-07,77
2016-05-08,77
2016-05-09,73
2016-05-10,72
2016-05-11,70
2016-05-12,67
2016-05-13,63
2016-05-14,59
2016-05-15,56
2016-05-16,53
2016-05-17,50
2016-05-18,47
2016-05-19,44
2016-05-22,36
2016-05-23,34
2016-05-24,32
2016-05-25,30
2016-05-26,30
2016-05-27,30
2016-05-28,30
2016-05-29,32
2016-05-30,32
2016-05-31,34
2016-06-01,36
2016-06-02,38
2016-06-03,40
2016-06-04,42
2016-06-05,45
2016-06-06,46
2016-06-07,46
2016-06-08,49
2016-06-09,52
2016-06-10,54
2016-06-11,56
2016-06-12,59
2016-06-13,62
2016-06-14,62
2016-06-15,62
2016-06-16,66
2016-06-17,68
2016-06-18,68
2016-06-19,68
2016-06-20,70
2016-06-21,68
2016-06-22,67
2016-06-23,64
2016-06-24,60
2016-06-25,57
2016-06-26,54
2016-06-27,53
2016-06-28,54
2016-06-29,54
2016-06-30,56
2016-07-01,59
2016-07-02,59
2016-07-03,60
2016-07-04,61
2016-07-05,63
2016-07-06,62
2016-07-07,64
2016-07-08,65
2016-07-09,65
2016-07-10,64
2016-07-11,64
2016-07-12,64
2016-07-13,65
2016-07-14,63
2016-07-15,62
2016-07-16,64
2016-07-17,65
2016-07-18,65
2016-07-23,63
2016-07-24,63
2016-07-25,60
2016-07-26,60
2016-07-27,57
2016-07-28,54
2016-07-29,51
2016-07-30,50
2016-07-31,50
2016-08-01,48
2016-08-02,45
2016-08-03,42
2016-08-04,40
2016-08-05,40
2016-08-06,39
2016-08-07,39
2016-08-08,39
2016-08-09,39
2016-08-10,38
2016-08-11,38
2016-08-12,39
2016-08-13,39
2016-08-14,38
2016-08-15,36
2016-08-16,35
2016-08-17,35
2016-08-18,35
2016-08-19,34
2016-08-20,32
2016-08-21,32
2016-08-22,33
2016-08-23,33
2016-08-24,33
2016-08-25,34
2016-08-26,34
2016-08-28,34
2016-08-31,37
2016-09-01,37
2016-09-02,37
2016-09-03,37
2016-09-04,35
2016-09-05,35
2016-09-06,35
2016-09-07,34
2016-09-08,34
2016-09-09,34
2016-09-10,33
2016-09-11,33
2016-09-12,33
2016-09-13,31
2016-09-14,31
2016-09-15,30
2016-09-16,30
2016-09-17,30
2016-09-18,30
2016-09-19,28
2016-09-20,28
2016-09-21,27
2016-09-22,29
2016-09-23,29
2016-09-24,29
2016-09-25,30
2016-09-26,30
2016-09-27,31
2016-09-28,31
2016-09-29,32
2016-09-30,33
2016-10-01,33
2016-10-02,31
2016-10-03,31
2016-10-04,31
2016-10-05,32
2016-10-06,32
2016-10-07,31
2016-10-08,32
2016-10-09,32
2016-10-10,31
2016-10-11,30
2016-10-12,30
2016-10-13,31
2016-10-14,32
2016-10-15,33
2016-10-16,33
2016-10-17,34
2016-10-18,34
2016-10-19,33
2016-10-20,33
2016-10-21,35
2016-10-22,35
2016-10-23,37
2016-10-24,38
2016-10-25,38
2016-10-26,39
2016-10-27,39
2016-10-28,39
2016-10-29,39
2016-10-30,39
2016-10-31,38
2016-11-01,38
2016-11-02,40
2016-11-03,40
2016-11-04,41
2016-11-05,41
2016-11-06,43
2016-11-07,43
2016-11-08,45
2016-11-09,45
2016-11-10,43
2016-11-11,43
2016-11-12,41
2016-11-13,41
2016-11-14,38
2016-11-15,37
2016-12-07,42
2016-12-08,43
2016-12-09,45
2016-12-10,45
2016-12-11,46
2016-12-12,46
2016-12-13,48
2016-12-14,50
2016-12-15,50
2016-12-16,51
2016-12-17,53
2016-12-18,53
2016-12-19,56
2016-12-20,59
2016-12-21,62
2016-12-22,62
2016-12-23,65
2016-12-24,65
2016-12-25,64
2016-12-26,62
2016-12-27,60
2016-12-28,58
2016-12-29,57
2016-12-30,57
2016-12-31,58
2017-01-01,59
2017-01-02,60
2017-01-03,61
2017-01-04,60
2017-01-05,60
2017-01-06,59
2017-01-07,57
2017-01-08,60
2017-01-09,60
2017-01-10,57
2017-01-11,55
2017-01-12,52
2017-01-13,50
2017-01-14,50
2017-01-15,50
2017-01-16,48
2017-01-17,47
2017-01-18,46
2017-01-19,43
2017-01-20,41
2017-01-21,41
2017-01-23,41
2017-01-27,42
2017-01-28,41
2017-01-29,39
2017-01-30,39
2017-01-31,40
2017-02-01,39
2017-02-02,39
2017-02-03,39
2017-02-04,39
2017-02-05,38
2017-02-06,38
2017-02-07,38
2017-02-08,38
2017-02-09,38
2017-02-10,38
2017-02-11,39
2017-02-12,39
2017-02-13,38
2017-02-14,37
2017-02-15,37
2017-02-16,38
2017-02-18,39
2017-02-19,40
2017-02-20,41
2017-02-21,40
2017-02-22,40
2017-02-23,40
2017-02-24,40
2017-02-25,39
2017-02-26,39
2017-02-27,38
2017-02-28,39
2017-03-01,38
2017-03-02,39
2017-03-03,39
2017-03-04,40
2017-03-05,40
2017-03-06,41
2017-03-07,41
2017-03-08,41
2017-03-09,44
2017-03-10,43
2017-03-11,42
2017-03-12,39
2017-03-13,38
2017-03-14,38
2017-03-15,38
2017-03-16,38
2017-03-17,38
2017-03-18,39
2017-03-19,39
2017-03-20,40
2017-03-21,40
2017-03-22,41
2017-03-23,39
2017-03-24,37
2017-03-25,37
2017-03-26,37
2017-03-27,38
2017-03-28,40
2017-03-29,42
2017-03-30,45
2017-03-31,48
2017-04-01,51
2017-04-02,54
2017-04-03,57
2017-04-04,60
2017-04-12,88
2017-04-13,86
2017-04-14,81
2017-04-15,76
2017-04-16,72
2017-04-17,69
2017-04-18,65
2017-04-19,67
2017-04-20,67
2017-04-21,71
2017-04-22,74
2017-04-23,76
2017-04-24,75
2017-04-25,73
2017-04-26,73
2017-04-27,71
2017-04-28,70
2017-04-29,70
2017-04-30,66
2017-05-01,63
2017-05-02,64
2017-05-03,60
2017-05-04,57
2017-05-05,54
2017-05-06,51
2017-05-07,49
2017-05-08,49
2017-05-09,48
2017-05-10,47
2017-05-11,45
2017-05-12,47
2017-05-13,48
2017-05-14,48
2017-05-15,51
2017-05-16,52
2017-05-17,52
2017-05-18,54
2017-05-19,54
2017-05-20,53
2017-05-21,53
2017-05-22,53
2017-05-23,53
2017-05-24,55
2017-05-25,57
2017-05-26,60
2017-05-27,61
2017-05-28,61
2017-05-29,63
2017-05-30,64
2017-05-31,65
2017-06-01,67
2017-06-02,68
2017-06-03,71
2017-06-04,70
2017-06-05,69
2017-06-06,67
2017-06-07,64
2017-06-08,64
2017-06-09,64
2017-06-10,63
2017-06-11,60
2017-06-12,61
2017-06-13,60
2017-06-14,59
2017-06-15,61
2017-06-16,62
2017-06-17,63
2017-06-18,64
2017-06-19,64
2017-06-20,67
2017-06-21,71
2017-06-22,71
2017-06-23,71
2017-06-24,68
2017-06-25,68
2017-06-26,68
2017-06-27,67
2017-06-28,66
2017-06-29,68
2017-06-30,67
2017-07-01,67
2017-07-02,69
2017-07-03,69
2017-07-04,68
2017-07-05,68
2017-07-06,67
2017-07-07,67
2017-07-08,69
2017-07-09,68
2017-07-13,68
2017-07-14,69
2017-07-15,69
2017-07-16,73
2017-07-17,72
2017-07-18,73
2017-07-19,71
2017-07-20,71
2017-07-21,70
2017-07-22,70
2017-07-23,67
2017-07-24,65
2017-07-25,63
2017-07-26,63
2017-07-27,66
2017-07-28,66
2017-07-29,66
2017-07-30,67
2017-07-31,67
2017-08-01,68
2017-08-02,66
2017-08-03,67
2017-08-04,65
2017-08-05,66
2017-08-06,65
2017-08-07,66
2017-08-08,66
2017-08-09,66
2017-08-10,68
2017-08-11,67
2017-08-12,70
2017-08-13,69
2017-08-14,69
2017-08-15,71
2017-08-16,69
2017-08-17,68
2017-08-18,68
2017-08-19,67
2017-08-20,66
2017-08-21,64
2017-08-22,63
2017-08-23,63
2017-08-24,64
2017-08-25,65
2017-08-26,65
2017-08-27,62
2017-08-28,58
2017-08-29,58
2017-08-30,56
2017-08-31,58
2017-09-01,58
2017-09-02,57
2017-09-03,57
2017-09-04,60
2017-09-05,62
2017-09-06,60
2017-09-07,61
2017-09-08,57
2017-09-09,58
2017-09-10,61
2017-09-11,58
2017-09-12,55
2017-09-13,54
2017-09-14,55
2017-09-15,55
2017-09-16,58
2017-09-17,61
2017-09-18,65
2017-09-19,68
2017-09-20,69
2017-09-22,70
2017-09-23,68
2017-09-24,69
2017-09-25,68
2017-09-26,69
2017-09-27,73
2017-09-28,74
2017-09-29,71
2017-09-30,68
2017-10-01,67
2017-10-02,63
2017-10-03,61
2017-10-04,62
2017-10-05,60
2017-10-06,59
2017-10-07,57
2017-10-08,60
2017-10-09,62
2017-10-10,60
2017-10-11,60
2017-10-12,60
2017-10-13,60
2017-10-14,62
2017-10-15,62
2017-10-16,61
2017-10-17,61
2017-10-18,60
2017-10-19,60
2017-10-20,61
2017-10-21,61
2017-10-22,58
2017-10-23,58
2017-10-24,59
2017-10-25,57
2017-10-26,54
2017-10-27,52
2017-10-28,52
2017-10-29,53
2017-10-30,52
2017-10-31,52
2017-11-01,52
2017-11-02,51
2017-11-03,51
2017-11-04,49
2017-11-05,48
2017-11-06,45
2017-11-07,42
2017-11-08,42
2017-11-09,42
2017-11-10,44
2017-11-11,43
2017-11-12,43
2017-11-13,41
2017-11-14,40
2017-11-15,39
2017-11-16,38
2017-11-17,39
2017-11-18,38
2017-11-19,39
2017-11-20,39
2017-11-21,40
2017-11-22,39
2017-11-23,40
2017-11-24,39
2017-11-25,39
2017-11-26,39
2017-11-27,39
2017-11-28,40
2017-11-29,40
2017-11-30,40
2017-12-01,38
2017-12-02,38
2017-12-03,38
2017-12-04,39
2017-12-05,38
2017-12-06,38
2017-12-07,39
2017-12-08,39
2017-12-09,40
2017-12-10,40
2017-12-11,40
2017-12-12,40
2017-12-13,39
2017-12-14,40
2017-12-15,42
2017-12-16,43
2017-12-17,44
2017-12-18,44
2017-12-19,44
2017-12-20,45
2017-12-21,48
2017-12-22,51
2017-12-23,53
2017-12-24,52
2017-12-25,51
2017-12-26,52
2017-12-27,53
2017-12-28,53
2017-12-29,51
2017-12-30,52
2017-12-31,51
2018-01-01,48
2018-01-02,47
2018-01-03,49
2018-01-04,51
2018-01-05,52
2018-01-06,52
2018-01-07,54
2018-01-08,55
2018-01-09,52
2018-01-10,52
2018-01-11,50
2018-01-12,50
2018-01-13,49
2018-01-14,48
2018-01-15,49
2018-01-16,48
2018-01-17,47
2018-01-18,48
2018-01-19,48
2018-01-20,50
2018-01-21,50
2018-01-22,48
2018-01-23,48
2018-01-24,48
2018-01-25,49
2018-01-26,49
2018-01-27,48
2018-01-28,47
2018-01-29,46
2018-01-30,47
2018-01-31,49
2018-02-01,52
2018-02-02,55
2018-02-03,56
2018-02-04,58
2018-02-05,60
2018-02-06,60
2018-02-07,61
2018-02-08,58
2018-02-09,57
2018-02-10,56
2018-02-11,55
2018-02-12,56
2018-02-13,58
2018-02-14,55
2018-02-15,56
2018-02-16,58
2018-02-17,57
2018-02-18,55
2018-02-19,57
2018-02-20,60
2018-02-21,57
2018-02-22,58
2018-02-23,59
2018-02-24,61
2018-02-25,57
2018-02-26,55
2018-02-27,55
2018-02-28,56
2018-03-01,57
2018-03-02,57
2018-03-03,58
2018-03-04,57
2018-03-05,57
2018-03-06,57
2018-03-07,57
2018-03-08,57
2018-03-09,58
2018-03-10,58
2018-03-11,59
2018-03-12,58
2018-03-13,59
2018-03-14,58
2018-03-15,59
2018-03-16,59
2018-03-17,59
2018-03-18,56
2018-03-19,53
2018-03-20,50
2018-03-21,49
2018-03-22,49
2018-03-23,47
2018-03-24,48
2018-03-25,50
2018-03-26,49
2018-03-27,49
2018-03-28,49
2018-03-29,49
2018-03-30,49
2018-03-31,47
2018-04-01,45
2018-04-02,45
2018-04-03,44
2018-04-04,43
2018-04-05,40
2018-04-06,41
2018-04-07,39
2018-04-08,38
2018-04-09,37
2018-04-10,35
2018-04-11,36
2018-04-12,35
2018-04-13,35
2018-04-14,35
2018-04-15,35
2018-04-16,35
2018-04-17,35
2018-04-18,35
2018-04-19,37
2018-04-20,36
2018-04-21,35
2018-04-22,36
2018-04-23,36
2018-04-24,38
2018-04-25,38
2018-04-26,36
2018-04-27,36
2018-04-28,35
2018-04-29,34
2018-04-30,36
2018-05-01,35
2018-05-02,34
2018-05-03,34
2018-05-04,32
2018-05-05,32
2018-05-06,33
2018-05-07,34
2018-05-08,34
2018-05-09,35
2018-05-10,35
2018-05-11,36
2018-05-12,37
2018-05-13,37
2018-05-14,36
2018-05-15,36
2018-05-16,36
2018-05-17,37
2018-05-18,39
2018-05-19,39
2018-05-20,37
2018-05-21,38
2018-05-22,38
2018-05-23,38
2018-05-24,39
2018-05-25,38
2018-05-26,38
2018-05-27,40
2018-05-28,41
2018-05-29,43
2018-05-30,41
2018-05-31,42
2018-06-01,41
2018-06-02,40
2018-06-03,40
2018-06-04,40
2018-06-05,41
2018-06-06,43
2018-06-07,44
2018-06-08,46
2018-06-09,44
2018-06-10,45
2018-06-11,47
2018-06-12,48
2018-06-13,51
2018-06-14,54
2018-06-15,57
2018-06-16,60
2018-06-17,61
2018-06-18,64
2018-06-19,65
2018-06-20,69
2018-06-21,71
2018-06-22,70
2018-06-23,68
2018-06-24,65
2018-06-25,66
2018-06-26,70
2018-06-27,71
2018-06-28,71
2018-06-29,72
2018-06-30,69
2018-07-01,66
2018-07-02,64
2018-07-03,63
2018-07-04,59
2018-07-05,56
2018-07-06,53
2018-07-07,50
2018-07-08,47
2018-07-09,44
2018-07-10,42
2018-07-11,39
2018-07-12,40
2018-07-13,42
2018-07-14,42
2018-07-15,41
2018-07-16,41
2018-07-17,42
2018-07-18,42
2018-07-19,43
2018-07-20,42
2018-07-21,43
2018-07-22,43
2018-07-23,44
2018-07-24,45
2018-07-25,43
2018-07-26,41
2018-07-27,42
2018-07-28,41
2018-07-29,42
2018-07-30,44
2018-07-31,45
2018-08-01,46
2018-08-02,46
2018-08-03,48
2018-08-04,46
2018-08-05,44
2018-08-06,45
2018-08-07,46
2018-08-08,44
2018-08-09,43
2018-08-10,43
2018-08-11,42
2018-08-12,43
2018-08-14,43
2018-08-16,44
2018-08-17,43
2018-08-18,42
2018-08-19,43
2018-08-20,41
2018-08-21,43
2018-08-22,44
2018-08-23,44
2018-08-24,45
2018-08-25,44
2018-08-26,42
2018-08-27,42
2018-08-28,43
2018-08-29,44
2018-08-30,43
2018-08-31,43
2018-09-01,43
2018-09-02,45
2018-09-03,43
2018-09-04,44
2018-09-05,46
2018-09-06,45
2018-09-07,46
2018-09-08,45
2018-09-09,45
2018-09-10,46
2018-09-11,43
2018-09-12,43
2018-09-13,43
2018-09-14,41
2018-09-15,41
2018-09-16,42
2018-09-17,43
2018-09-18,42
2018-09-19,42
2018-09-20,43
2018-09-21,45
2018-09-22,45
2018-09-23,45
2018-09-24,43
2018-09-25,44
2018-09-26,44
2018-09-27,43
2018-09-28,43
2018-09-29,46
2018-09-30,49
2018-10-01,51
2018-10-02,52
2018-10-03,53
2018-10-04,54
2018-10-05,51
2018-10-06,54
2018-10-07,57
2018-10-08,58
2018-10-09,61
2018-10-10,65
2018-10-11,69
2018-10-12,73
2018-10-13,77
2018-10-14,80
2018-10-15,81
2018-10-16,81
2018-10-17,81
2018-10-18,81
2018-10-19,82
2018-10-20,77
2018-10-21,74
2018-10-22,72
2018-10-23,70
2018-10-24,70
2018-10-25,73
2018-10-26,74
2018-10-27,70
2018-10-28,69
2018-10-29,67
2018-10-30,64
2018-10-31,65
2018-11-01,64
2018-11-03,59
2018-11-04,58
2018-11-05,59
2018-11-06,61
2018-11-07,62
2018-11-08,58
2018-11-09,55
2018-11-10,52
2018-11-11,49
2018-11-12,49
2018-11-13,46
2018-11-15,41
2018-11-16,40
2018-11-17,39
2018-11-18,40
2018-11-19,39
2018-11-20,38
2018-11-21,37
2018-11-22,35
2018-11-23,36
2018-11-24,35
2018-11-25,33
2018-11-26,31
2018-11-27,29
2018-11-28,27
2018-11-29,25
2018-12-01,24
2018-12-02,25
2018-12-03,24
2018-12-04,24
2018-12-05,24
2018-12-07,24
2018-12-09,22
2018-12-10,22
2018-12-11,22
2018-12-12,20
2018-12-13,20
2018-12-14,20
2018-12-15,21
2018-12-16,21
2018-12-17,21
2018-12-18,21
2018-12-19,20
2018-12-20,21
2018-12-21,22
2018-12-22,22
2018-12-23,22
2018-12-24,23
2018-12-25,25
2018-12-26,27
2018-12-27,29
2018-12-28,31
2018-12-29,33
2018-12-30,33
2018-12-31,33
2019-01-01,35
2019-01-02,35
2019-01-03,36
2019-01-04,36
2019-01-05,36
2019-01-06,36
2019-01-08,36
2019-01-10,38
2019-01-11,37
2019-01-12,35
2019-01-13,34
2019-01-14,32
2019-01-15,31
2019-01-16,30
2019-01-17,30
2019-01-18,32
2019-01-19,34
2019-01-20,36
2019-01-21,38
2019-01-22,40
2019-01-23,42
2019-01-24,45
2019-01-25,48
2019-01-26,51
2019-01-27,54
2019-01-28,57
2019-01-29,55
2019-01-30,58
2019-01-31,57
2019-02-01,56
2019-02-02,53
2019-02-03,51
2019-02-04,50
2019-02-05,47
2019-02-06,46
2019-02-07,45
2019-02-08,46
2019-02-09,45
2019-02-10,45
2019-02-11,43
2019-02-12,43
2019-02-13,42
2019-02-14,41
2019-02-15,40
2019-02-16,39
2019-02-17,39
2019-02-18,38
2019-02-19,37
2019-02-20,38
2019-02-21,40
2019-02-22,42
2019-02-23,45
2019-02-24,46
2019-02-25,44
2019-02-26,41
2019-02-27,39
2019-02-28,39
2019-03-01,38
2019-03-02,38
2019-03-03,36
2019-03-04,36
2019-03-05,38
2019-03-06,40
2019-03-07,41
2019-03-08,42
2019-03-09,42
2019-03-10,40
2019-03-11,41
2019-03-12,41
2019-03-13,41
2019-03-14,41
2019-03-15,40
2019-03-16,38
2019-03-17,36
2019-03-18,34
2019-03-19,32
2019-03-20,30
2019-03-21,28
2019-03-22,26
2019-03-23,26
2019-03-24,27
2019-03-25,29
2019-03-26,30
2019-03-27,29
2019-03-28,29
2019-03-29,28
2019-03-30,29
2019-03-31,29
2019-04-01,29
2019-04-02,30
2019-04-03,31
2019-04-04,31
2019-04-05,32
2019-04-06,31
2019-04-07,31
2019-04-08,30
2019-04-09,31
2019-04-10,30
2019-04-11,31
2019-04-12,30
2019-04-13,32
2019-04-14,31
2019-04-15,32
2019-04-16,32
2019-04-17,32
2019-04-18,30
2019-04-19,30
2019-04-20,31
2019-04-21,31
2019-04-22,31
2019-04-23,31
2019-04-24,30
2019-04-25,30
2019-04-26,30
2019-04-27,30
2019-04-28,30
2019-04-29,29
2019-04-30,28
2019-05-01,29
2019-05-02,27
2019-05-03,26
2019-05-04,25
2019-05-05,24
2019-05-06,23
2019-05-07,24
2019-05-08,23
2019-05-09,23
2019-05-10,22
2019-05-11,21
2019-05-12,22
2019-05-13,23
2019-05-14,24
2019-05-15,26
2019-05-16,28
2019-05-17,30
2019-05-18,31
2019-05-19,30
2019-05-20,31
2019-05-21,30
2019-05-22,30
2019-05-23,30
2019-05-24,31
2019-05-25,30
2019-05-26,29
2019-05-27,28
2019-05-28,29
2019-05-29,27
2019-05-30,26
2019-05-31,28
2019-06-01,30
2019-06-02,31
2019-06-03,29
2019-06-04,27
2019-06-05,25
2019-06-06,24
2019-06-07,22
2019-06-08,24
2019-06-09,26
2019-06-10,27
2019-06-11,27
2019-06-12,27
2019-06-13,27
2019-06-14,26
2019-06-15,26
2019-06-16,27
2019-06-17,28
2019-06-18,30
2019-06-19,29
2019-06-20,28
2019-06-21,27
2019-06-22,27
2019-06-23,26
2019-06-24,26
2019-06-25,28
2019-06-26,30
2019-06-27,31
2019-06-28,32
2019-06-29,33
2019-06-30,35
2019-07-01,36
2019-07-02,38
2019-07-03,39
2019-07-04,41
2019-07-05,39
2019-07-06,37
2019-07-07,35
2019-07-08,36
2019-07-09,34
2019-07-10,32
2019-07-11,31
2019-07-12,32
2019-07-13,34
2019-07-14,36
2019-07-15,38
2019-07-16,40
2019-07-17,42
2019-07-18,45
2019-07-19,48
2019-07-20,51
2019-07-21,49
2019-07-22,49
2019-07-23,49
2019-07-24,51
2019-07-25,52
2019-07-26,50
2019-07-27,48
2019-07-28,48
2019-07-29,47
2019-07-30,48
2019-07-31,46
2019-08-01,47
2019-08-02,47
2019-08-03,45
2019-08-04,43
2019-08-05,43
2019-08-06,43
2019-08-07,43
2019-08-08,42
2019-08-09,42
2019-08-10,42
2019-08-11,39
2019-08-12,38
2019-08-13,36
2019-08-14,37
2019-08-15,36
2019-08-16,35
2019-08-17,34
2019-08-18,35
2019-08-19,35
2019-08-20,35
2019-08-21,34
2019-08-22,35
2019-08-23,35
2019-08-24,35
