date_obj,Spider%20carcass price
2017-03-07,256
2017-03-08,256
2017-03-09,252
2017-03-10,252
2017-03-11,252
2017-03-12,252
2017-03-13,252
2017-03-14,252
2017-03-15,252
2017-03-16,242
2017-03-17,242
2017-03-18,242
2017-03-19,242
2017-03-20,242
2017-03-21,242
2017-03-22,242
2017-03-23,242
2017-03-24,230
2017-03-25,230
2017-03-26,230
2017-03-27,230
2017-03-28,230
2017-03-29,230
2017-03-30,230
2017-03-31,230
2017-04-01,230
2017-04-02,223
2017-04-03,223
2017-04-04,223
2017-04-12,212
2017-04-13,212
2017-04-14,212
2017-04-15,212
2017-04-16,212
2017-04-17,212
2017-04-18,212
2017-04-19,212
2017-04-20,203
2017-04-21,203
2017-04-22,203
2017-04-23,203
2017-04-24,203
2017-04-25,203
2017-04-26,203
2017-04-27,203
2017-04-28,203
2017-04-29,192
2017-04-30,192
2017-05-01,192
2017-05-02,192
2017-05-03,192
2017-05-04,192
2017-05-05,192
2017-05-06,192
2017-05-07,192
2017-05-08,183
2017-05-09,183
2017-05-10,183
2017-05-11,183
2017-05-12,183
2017-05-13,183
2017-05-14,183
2017-05-15,183
2017-05-16,183
2017-05-17,174
2017-05-18,174
2017-05-19,174
2017-05-20,174
2017-05-21,174
2017-05-22,174
2017-05-23,174
2017-05-24,174
2017-05-25,174
2017-05-26,174
2017-05-27,166
2017-05-28,166
2017-05-29,166
2017-05-30,166
2017-05-31,166
2017-06-01,166
2017-06-02,166
2017-06-03,166
2017-06-06,157
2017-06-07,157
2017-06-08,157
2017-06-09,157
2017-06-10,157
2017-06-11,157
2017-06-12,157
2017-06-13,157
2017-06-14,157
2017-06-15,149
2017-06-16,149
2017-06-17,149
2017-06-18,149
2017-06-19,149
2017-06-20,149
2017-06-21,149
2017-06-22,149
2017-06-23,149
2017-06-24,144
2017-06-25,144
2017-06-26,144
2017-06-27,144
2017-06-28,144
2017-06-29,144
2017-06-30,144
2017-07-01,144
2017-07-02,144
2017-07-03,136
2017-07-04,136
2017-07-05,136
2017-07-06,136
2017-07-07,136
2017-07-08,136
2017-07-13,139
2017-07-14,139
2017-07-15,139
2017-07-16,139
2017-07-17,139
2017-07-18,139
2017-07-19,139
2017-07-20,139
2017-07-21,139
2017-07-22,133
2017-07-23,133
2017-07-24,133
2017-07-25,133
2017-07-26,133
2017-07-27,133
2017-07-28,133
2017-07-29,133
2017-07-30,133
2017-07-31,133
2017-08-01,133
2017-08-02,127
2017-08-03,127
2017-08-04,127
2017-08-05,127
2017-08-06,127
2017-08-09,127
2017-08-10,127
2017-08-11,127
2017-08-12,120
2017-08-13,120
2017-08-14,120
2017-08-15,120
2017-08-17,120
2017-08-18,120
2017-08-19,120
2017-08-20,120
2017-08-21,115
2017-08-22,115
2017-08-23,115
2017-08-24,115
2017-08-25,115
2017-08-26,115
2017-08-27,115
2017-08-28,115
2017-08-29,115
2017-08-30,115
2017-08-31,112
2017-09-01,112
2017-09-02,112
2017-09-03,112
2017-09-04,112
2017-09-05,112
2017-09-06,112
2017-09-07,112
2017-09-08,112
2017-09-09,112
2017-09-10,114
2017-09-11,114
2017-09-12,114
2017-09-13,114
2017-09-14,114
2017-09-15,114
2017-09-16,114
2017-09-17,114
2017-09-19,114
2017-09-20,114
2017-09-21,109
2017-09-22,109
2017-09-23,109
2017-09-24,109
2017-09-25,109
2017-09-26,109
2017-09-27,109
2017-09-28,109
2017-09-29,109
2017-09-30,109
2017-10-01,106
2017-10-02,106
2017-10-03,106
2017-10-04,106
2017-10-05,106
2017-10-06,106
2017-10-07,106
2017-10-08,106
2017-10-09,110
2017-10-10,110
2017-10-11,110
2017-10-12,110
2017-10-13,110
2017-10-14,110
2017-10-15,110
2017-10-16,110
2017-10-17,110
2017-10-18,110
2017-10-19,113
2017-10-20,113
2017-10-21,113
2017-10-22,113
2017-10-23,113
2017-10-24,113
2017-10-25,113
2017-10-26,113
2017-10-27,113
2017-10-28,113
2017-10-29,119
2017-10-30,119
2017-10-31,119
2017-11-01,119
2017-11-02,119
2017-11-03,119
2017-11-04,119
2017-11-05,119
2017-11-06,125
2017-11-07,125
2017-11-08,125
2017-11-09,125
2017-11-10,125
2017-11-11,125
2017-11-12,125
2017-11-13,125
2017-11-14,125
2017-11-15,132
2017-11-16,132
2017-11-17,132
2017-11-18,132
2017-11-19,132
2017-11-20,132
2017-11-21,132
2017-11-22,132
2017-11-23,132
2017-11-24,135
2017-11-25,135
2017-11-26,135
2017-11-27,135
2017-11-28,135
2017-11-29,135
2017-11-30,135
2017-12-01,135
2017-12-02,135
2017-12-03,135
2017-12-04,129
2017-12-05,129
2017-12-06,129
2017-12-07,129
2017-12-08,129
2017-12-09,129
2017-12-10,129
2017-12-11,129
2017-12-12,129
2017-12-13,124
2017-12-14,124
2017-12-15,124
2017-12-16,124
2017-12-17,124
2017-12-18,124
2017-12-19,124
2017-12-20,124
2017-12-21,124
2017-12-22,124
2017-12-23,122
2017-12-24,122
2017-12-25,122
2017-12-26,122
2017-12-27,122
2017-12-28,122
2017-12-29,122
2017-12-30,122
2017-12-31,122
2018-01-01,116
2018-01-02,116
2018-01-03,116
2018-01-04,116
2018-01-05,116
2018-01-06,116
2018-01-07,116
2018-01-08,116
2018-01-09,110
2018-01-10,110
2018-01-11,110
2018-01-12,110
2018-01-13,110
2018-01-14,110
2018-01-15,110
2018-01-16,106
2018-01-17,106
2018-01-18,106
2018-01-19,106
2018-01-20,106
2018-01-21,106
2018-01-22,106
2018-01-23,106
2018-01-24,100
2018-01-25,100
2018-01-26,100
2018-01-27,100
2018-01-28,100
2018-01-29,100
2018-01-30,98
2018-02-01,98
2018-02-02,98
2018-02-04,96
2018-02-05,96
2018-02-06,96
2018-02-07,96
2018-02-08,96
2018-02-09,96
2018-02-10,96
2018-02-11,96
2018-02-12,96
2018-02-13,96
2018-02-14,96
2018-02-15,93
2018-02-16,93
2018-02-17,93
2018-02-18,93
2018-02-19,93
2018-02-20,95
2018-02-21,95
2018-02-22,95
2018-02-23,95
2018-02-24,95
2018-02-25,96
2018-02-26,96
2018-02-27,96
2018-02-28,96
2018-03-01,96
2018-03-02,98
2018-03-03,98
2018-03-04,98
2018-03-05,98
2018-03-06,99
2018-03-07,99
2018-03-08,99
2018-03-09,99
2018-03-10,99
2018-03-11,100
2018-03-12,100
2018-03-13,100
2018-03-14,100
2018-03-15,100
2018-03-16,102
2018-03-17,102
2018-03-18,102
2018-03-19,102
2018-03-20,100
2018-03-21,100
2018-03-23,100
2018-03-24,100
2018-03-26,99
2018-03-27,99
2018-03-28,99
2018-03-29,104
2018-03-30,104
2018-03-31,104
2018-04-01,104
2018-04-02,104
2018-04-03,107
2018-04-04,107
2018-04-05,107
2018-04-06,107
2018-04-08,108
2018-04-09,108
2018-04-10,108
2018-04-11,108
2018-04-12,108
2018-04-13,112
2018-04-14,112
2018-04-16,112
2018-04-17,112
2018-04-18,118
2018-04-19,118
2018-04-20,118
2018-04-21,118
2018-04-22,118
2018-04-23,124
2018-04-24,124
2018-04-25,124
2018-04-26,124
2018-04-27,124
2018-04-28,124
2018-04-29,131
2018-04-30,131
2018-05-01,131
2018-05-02,131
2018-05-03,131
2018-05-04,131
2018-05-05,138
2018-05-06,138
2018-05-07,138
2018-05-08,138
2018-05-09,138
2018-05-10,138
2018-05-11,145
2018-05-12,145
2018-05-13,145
2018-05-14,145
2018-05-15,145
2018-05-16,145
2018-05-17,153
2018-05-18,153
2018-05-19,153
2018-05-20,153
2018-05-21,153
2018-05-22,161
2018-05-23,161
2018-05-24,161
2018-05-25,161
2018-05-26,161
2018-05-27,170
2018-05-28,170
2018-05-29,170
2018-05-30,170
2018-05-31,170
2018-06-01,179
2018-06-02,179
2018-06-03,179
2018-06-04,179
2018-06-05,188
2018-06-06,188
2018-06-07,188
2018-06-08,188
2018-06-09,188
2018-06-10,198
2018-06-11,198
2018-06-12,198
2018-06-13,198
2018-06-14,198
2018-06-15,203
2018-06-16,203
2018-06-17,203
2018-06-18,203
2018-06-19,203
2018-06-20,201
2018-06-21,201
2018-06-22,201
2018-06-23,201
2018-06-24,201
2018-06-25,193
2018-06-26,193
2018-06-27,193
2018-06-28,193
2018-06-29,193
2018-06-30,193
2018-07-01,197
2018-07-02,197
2018-07-03,197
2018-07-04,197
2018-07-05,197
2018-07-06,197
2018-07-07,197
2018-07-08,197
2018-07-09,197
2018-07-10,197
2018-07-11,202
2018-07-12,202
2018-07-13,202
2018-07-14,202
2018-07-15,202
2018-07-16,202
2018-07-17,202
2018-07-18,202
2018-07-19,202
2018-07-20,204
2018-07-21,204
2018-07-22,204
2018-07-23,204
2018-07-24,204
2018-07-25,204
2018-07-26,204
2018-07-27,197
2018-07-28,197
2018-07-29,197
2018-07-30,197
2018-07-31,203
2018-08-01,203
2018-08-02,203
2018-08-03,203
2018-08-04,205
2018-08-05,205
2018-08-06,205
2018-08-07,205
2018-08-08,205
2018-08-09,205
2018-08-10,205
2018-08-11,205
2018-08-12,202
2018-08-14,202
2018-08-16,205
2018-08-17,205
2018-08-18,205
2018-08-19,205
2018-08-20,198
2018-08-21,198
2018-08-22,198
2018-08-23,198
2018-08-24,191
2018-08-25,191
2018-08-26,191
2018-08-27,191
2018-08-28,182
2018-08-29,182
2018-08-30,182
2018-08-31,182
2018-09-01,174
2018-09-02,174
2018-09-03,174
2018-09-04,174
2018-09-05,167
2018-09-06,167
2018-09-07,167
2018-09-08,167
2018-09-09,159
2018-09-10,159
2018-09-11,159
2018-09-12,159
2018-09-13,159
2018-09-14,152
2018-09-15,152
2018-09-16,152
2018-09-17,152
2018-09-18,145
2018-09-19,145
2018-09-20,145
2018-09-21,145
2018-09-22,139
2018-09-23,139
2018-09-24,139
2018-09-25,139
2018-09-26,134
2018-09-27,134
2018-09-28,134
2018-09-29,134
2018-09-30,134
2018-10-02,132
2018-10-03,132
2018-10-04,132
2018-10-05,132
2018-10-06,130
2018-10-07,130
2018-10-08,130
2018-10-09,130
2018-10-10,125
2018-10-11,125
2018-10-12,125
2018-10-13,125
2018-10-14,123
2018-10-15,123
2018-10-16,123
2018-10-17,123
2018-10-18,123
2018-10-19,117
2018-10-20,117
2018-10-21,117
2018-10-22,117
2018-10-23,117
2018-10-24,113
2018-10-25,113
2018-10-26,113
2018-10-27,113
2018-10-28,110
2018-10-29,110
2018-10-30,110
2018-10-31,110
2018-11-01,110
2018-11-03,105
2018-11-04,105
2018-11-05,107
2018-11-06,107
2018-11-07,107
2018-11-08,107
2018-11-09,107
2018-11-10,104
2018-11-11,104
2018-11-12,104
2018-11-13,100
2018-11-14,100
2018-11-15,100
2018-11-16,97
2018-11-17,97
2018-11-18,97
2018-11-19,101
2018-11-20,101
2018-11-21,101
2018-11-22,106
2018-11-23,106
2018-11-24,106
2018-11-25,112
2018-11-26,112
2018-11-27,112
2018-11-28,116
2018-11-29,116
2018-12-01,114
2018-12-02,114
2018-12-03,114
2018-12-04,110
2018-12-05,110
2018-12-07,109
2018-12-09,109
2018-12-10,112
2018-12-11,112
2018-12-12,112
2018-12-13,115
2018-12-14,115
2018-12-15,115
2018-12-16,118
2018-12-17,118
2018-12-18,118
2018-12-19,116
2018-12-20,116
2018-12-21,116
2018-12-22,115
2018-12-23,115
2018-12-24,114
2018-12-25,114
2018-12-26,114
2018-12-27,115
2018-12-28,115
2018-12-29,117
2018-12-30,117
2018-12-31,117
2019-01-01,117
2019-01-02,116
2019-01-03,116
2019-01-04,116
2019-01-05,114
2019-01-06,114
2019-01-08,116
2019-01-10,116
2019-01-11,116
2019-01-12,116
2019-01-13,118
2019-01-14,118
2019-01-15,118
2019-01-16,118
2019-01-17,117
2019-01-18,117
2019-01-19,118
2019-01-20,118
2019-01-21,118
2019-01-22,123
2019-01-23,123
2019-01-24,123
2019-01-25,130
2019-01-26,130
2019-01-27,137
2019-01-29,144
2019-01-30,144
2019-01-31,144
2019-02-01,146
2019-02-02,146
2019-02-03,140
2019-02-04,140
2019-02-05,140
2019-02-06,136
2019-02-07,136
2019-02-08,136
2019-02-09,132
2019-02-10,132
2019-02-11,132
2019-02-12,137
2019-02-13,137
2019-02-14,137
2019-02-15,141
2019-02-16,141
2019-02-17,141
2019-02-18,142
2019-02-19,142
2019-02-20,142
2019-02-21,144
2019-02-22,144
2019-02-23,144
2019-02-24,145
2019-02-25,145
2019-02-26,145
2019-02-27,142
2019-02-28,142
2019-03-01,142
2019-03-02,141
2019-03-03,141
2019-03-04,136
2019-03-05,136
2019-03-06,132
2019-03-07,132
2019-03-08,132
2019-03-09,126
2019-03-10,126
2019-03-11,132
2019-03-12,132
2019-03-13,132
2019-03-14,139
2019-03-15,139
2019-03-16,139
2019-03-17,142
2019-03-18,142
2019-03-19,142
2019-03-20,142
2019-03-21,145
2019-03-22,145
2019-03-23,151
2019-03-24,151
2019-03-25,151
2019-03-26,150
2019-03-27,150
2019-03-28,150
2019-03-29,152
2019-03-30,152
2019-03-31,152
2019-04-01,157
2019-04-02,157
2019-04-03,157
2019-04-04,156
2019-04-05,156
2019-04-06,156
2019-04-07,158
2019-04-08,158
2019-04-09,158
2019-04-10,162
2019-04-11,162
2019-04-12,162
2019-04-13,162
2019-04-14,162
2019-04-15,162
2019-04-16,163
2019-04-17,163
2019-04-18,163
2019-04-19,163
2019-04-20,163
2019-04-21,163
2019-04-22,160
2019-04-23,160
2019-04-24,160
2019-04-25,157
2019-04-26,157
2019-04-27,157
2019-04-28,151
2019-04-29,151
2019-04-30,151
2019-05-01,147
2019-05-02,147
2019-05-03,147
2019-05-04,141
2019-05-05,141
2019-05-06,141
2019-05-07,135
2019-05-08,135
2019-05-09,135
2019-05-10,130
2019-05-11,130
2019-05-12,130
2019-05-13,130
2019-05-14,130
2019-05-15,130
2019-05-16,130
2019-05-17,131
2019-05-18,131
2019-05-19,131
2019-05-20,138
2019-05-21,138
2019-05-22,138
2019-05-23,145
2019-05-24,145
2019-05-25,145
2019-05-26,147
2019-05-27,147
2019-05-28,147
2019-05-29,148
2019-05-30,148
2019-05-31,148
2019-06-01,148
2019-06-02,150
2019-06-03,150
2019-06-04,150
2019-06-05,156
2019-06-06,156
2019-06-07,156
2019-06-08,157
2019-06-09,157
2019-06-10,157
2019-06-11,157
2019-06-12,157
2019-06-13,157
2019-06-14,157
2019-06-15,157
2019-06-16,153
2019-06-17,153
2019-06-18,153
2019-06-19,153
2019-06-20,149
2019-06-21,149
2019-06-22,149
2019-06-23,149
2019-06-24,143
2019-06-25,143
2019-06-26,143
2019-06-27,135
2019-06-28,135
2019-06-29,135
2019-06-30,135
2019-07-01,130
2019-07-02,130
2019-07-03,124
2019-07-04,129
2019-07-05,136
2019-07-06,143
2019-07-07,150
2019-07-08,150
2019-07-09,151
2019-07-10,151
2019-07-11,150
2019-07-12,150
2019-07-13,150
2019-07-14,152
2019-07-15,152
2019-07-16,155
2019-07-17,155
2019-07-18,155
2019-07-19,155
2019-07-20,151
2019-07-21,151
2019-07-22,152
2019-07-23,152
2019-07-24,150
2019-07-25,150
2019-07-26,150
2019-07-27,150
2019-07-28,150
2019-07-29,151
2019-07-30,151
2019-07-31,150
