date_obj,Tiara price
2016-11-06,31
2016-11-07,31
2016-11-08,31
2016-11-09,31
2016-11-10,31
2016-11-11,31
2016-11-12,30
2016-11-13,30
2016-11-14,30
2016-12-08,27
2016-12-09,28
2016-12-10,28
2016-12-11,28
2016-12-12,28
2016-12-13,29
2016-12-14,29
2016-12-15,29
2016-12-16,29
2016-12-17,30
2016-12-18,30
2016-12-19,30
2016-12-20,30
2016-12-21,30
2016-12-22,30
2016-12-23,30
2016-12-24,30
2016-12-25,31
2016-12-26,31
2016-12-27,31
2016-12-28,31
2016-12-29,32
2016-12-30,32
2016-12-31,32
2017-01-01,32
2017-01-02,33
2017-01-03,33
2017-01-04,33
2017-01-05,33
2017-01-06,34
2017-01-07,34
2017-01-08,34
2017-01-09,34
2017-01-10,34
2017-01-11,34
2017-01-12,34
2017-01-13,34
2017-01-14,34
2017-01-15,34
2017-01-16,35
2017-01-17,35
2017-01-18,35
2017-01-19,35
2017-01-20,35
2017-01-21,35
2017-01-22,35
2017-01-27,34
2017-01-28,33
2017-01-29,33
2017-01-30,33
2017-01-31,33
2017-02-01,32
2017-02-02,32
2017-02-03,32
2017-02-04,32
2017-02-05,33
2017-02-06,33
2017-02-07,33
2017-02-08,35
2017-02-09,35
2017-02-10,35
2017-02-11,36
2017-02-12,36
2017-02-13,36
2017-02-14,36
2017-02-15,37
2017-02-16,37
2017-02-18,37
2017-02-19,36
2017-02-20,36
2017-02-21,36
2017-02-22,36
2017-02-23,36
2017-02-24,36
2017-02-25,36
2017-02-26,36
2017-02-27,37
2017-02-28,37
2017-03-01,37
2017-03-02,37
2017-03-03,37
2017-03-04,37
2017-03-05,37
2017-03-06,35
2017-03-07,35
2017-03-08,35
2017-03-09,35
2017-03-10,34
2017-03-11,34
2017-03-12,34
2017-03-13,34
2017-03-14,34
2017-03-15,34
2017-03-16,33
2017-03-17,33
2017-03-18,33
2017-03-19,33
2017-03-20,33
2017-03-21,33
2017-03-22,33
2017-03-23,33
2017-03-24,33
2017-03-25,33
2017-03-26,33
2017-03-27,33
2017-03-28,34
2017-03-29,34
2017-03-30,34
2017-03-31,33
2017-04-01,33
2017-04-02,33
2017-04-03,33
2017-04-04,32
2017-04-12,32
2017-04-13,32
2017-04-14,32
2017-04-15,33
2017-04-16,33
2017-04-17,33
2017-04-18,32
2017-04-19,32
2017-04-20,32
2017-04-21,30
2017-04-22,30
2017-04-23,30
2017-04-24,30
2017-04-25,28
2017-04-26,28
2017-04-27,28
2017-04-28,28
2017-04-29,27
2017-04-30,27
2017-05-01,27
2017-05-02,27
2017-05-03,27
2017-05-04,27
2017-05-05,27
2017-05-06,27
2017-05-07,28
2017-05-08,28
2017-05-09,28
2017-05-10,29
2017-05-11,29
2017-05-12,29
2017-05-13,29
2017-05-14,30
2017-05-15,30
2017-05-16,30
2017-05-17,30
2017-05-18,30
2017-05-19,30
2017-05-20,30
2017-05-21,30
2017-05-22,29
2017-05-23,29
2017-05-24,29
2017-05-25,29
2017-05-26,27
2017-05-27,27
2017-05-28,27
2017-05-29,27
2017-05-30,26
2017-05-31,26
2017-06-01,26
2017-06-02,26
2017-06-03,26
2017-06-06,26
2017-06-07,26
2017-06-08,26
2017-06-09,26
2017-06-10,25
2017-06-11,25
2017-06-12,25
2017-06-13,25
2017-06-14,23
2017-06-15,23
2017-06-16,23
2017-06-17,23
2017-06-18,22
2017-06-19,22
2017-06-20,22
2017-06-21,22
2017-06-22,21
2017-06-23,21
2017-06-24,21
2017-06-25,21
2017-06-26,21
2017-06-27,21
2017-06-28,21
2017-06-29,21
2017-06-30,20
2017-07-01,20
2017-07-02,20
2017-07-03,20
2017-07-04,20
2017-07-05,20
2017-07-06,20
2017-07-07,20
2017-07-08,20
2017-07-13,20
2017-07-14,20
2017-07-15,20
2017-07-16,20
2017-07-17,21
2017-07-18,21
2017-07-19,21
2017-07-20,23
2017-07-21,23
2017-07-22,23
2017-07-23,24
2017-07-24,24
2017-07-25,24
2017-07-26,24
2017-07-27,24
2017-07-28,24
2017-07-29,24
2017-07-30,23
2017-07-31,23
2017-08-01,23
2017-08-02,23
2017-08-03,23
2017-08-04,23
2017-08-05,23
2017-08-06,22
2017-08-09,22
2017-08-10,22
2017-08-11,22
2017-08-12,23
2017-08-13,23
2017-08-14,23
2017-08-15,23
2017-08-16,24
2017-08-17,24
2017-08-18,24
2017-08-19,24
2017-08-20,26
2017-08-21,26
2017-08-22,26
2017-08-23,27
2017-08-24,27
2017-08-25,27
2017-08-26,27
2017-08-27,28
2017-08-28,28
2017-08-29,28
2017-08-30,28
2017-08-31,28
2017-09-01,28
2017-09-02,28
2017-09-03,28
2017-09-04,29
2017-09-05,29
2017-09-06,29
2017-09-07,27
2017-09-08,27
2017-09-09,27
2017-09-10,26
2017-09-11,26
2017-09-12,26
2017-09-13,26
2017-09-14,26
2017-09-15,26
2017-09-16,26
2017-09-17,26
2017-09-19,27
2017-09-20,27
2017-09-21,27
2017-09-22,28
2017-09-23,28
2017-09-24,28
2017-09-25,28
2017-09-26,30
2017-09-27,30
2017-09-28,30
2017-09-29,30
2017-09-30,32
2017-10-01,32
2017-10-02,32
2017-10-03,32
2017-10-04,33
2017-10-05,33
2017-10-06,33
2017-10-07,33
2017-10-08,35
2017-10-09,35
2017-10-10,35
2017-10-11,35
2017-10-12,37
2017-10-13,37
2017-10-14,37
2017-10-15,37
2017-10-16,39
2017-10-17,39
2017-10-18,39
2017-10-19,39
2017-10-20,40
2017-10-21,40
2017-10-22,40
2017-10-23,41
2017-10-24,41
2017-10-25,41
2017-10-26,41
2017-10-27,42
2017-10-28,42
2017-10-29,42
2017-10-30,42
2017-10-31,44
2017-11-01,44
2017-11-02,44
2017-11-03,44
2017-11-04,46
2017-11-05,46
2017-11-06,46
2017-11-07,46
2017-11-08,47
2017-11-09,47
2017-11-10,47
2017-11-11,47
2017-11-12,49
2017-11-13,49
2017-11-14,49
2017-11-15,49
2017-11-16,48
2017-11-17,48
2017-11-18,48
2017-11-19,48
2017-11-20,50
2017-11-21,50
2017-11-22,50
2017-11-23,50
2017-11-24,49
2017-11-25,49
2017-11-26,49
2017-11-27,49
2017-11-28,50
2017-11-29,50
2017-11-30,50
2017-12-01,50
2017-12-02,51
2017-12-03,51
2017-12-04,51
2017-12-05,51
2017-12-06,52
2017-12-07,52
2017-12-08,52
2017-12-09,52
2017-12-10,52
2017-12-11,52
2017-12-12,52
2017-12-13,52
2017-12-14,50
2017-12-15,50
2017-12-16,50
2017-12-17,50
2017-12-18,48
2017-12-19,48
2017-12-20,48
2017-12-21,48
2017-12-22,46
2017-12-23,46
2017-12-24,46
2017-12-25,46
2017-12-26,43
2017-12-27,43
2017-12-28,43
2017-12-29,40
2017-12-30,40
2017-12-31,40
2018-01-01,39
2018-01-02,39
2018-01-03,39
2018-01-04,40
2018-01-05,40
2018-01-06,40
2018-01-07,40
2018-01-08,40
2018-01-09,41
2018-01-10,41
2018-01-11,41
2018-01-12,39
2018-01-13,39
2018-01-14,39
2018-01-15,39
2018-01-16,39
2018-01-17,40
2018-01-18,40
2018-01-19,40
2018-01-20,41
2018-01-21,41
2018-01-22,41
2018-01-23,43
2018-01-24,43
2018-01-25,43
2018-01-26,45
2018-01-27,45
2018-01-28,44
2018-01-29,44
2018-01-30,43
2018-02-01,43
2018-02-02,44
2018-02-03,44
2018-02-04,44
2018-02-05,44
2018-02-06,44
2018-02-07,42
2018-02-08,42
2018-02-09,42
2018-02-10,41
2018-02-11,41
2018-02-12,41
2018-02-13,41
2018-02-14,41
2018-02-15,39
2018-02-16,39
2018-02-17,39
2018-02-18,39
2018-02-19,39
2018-02-20,41
2018-02-21,41
2018-02-22,41
2018-02-23,44
2018-02-24,44
2018-02-25,44
2018-02-26,47
2018-02-27,47
2018-02-28,47
2018-03-01,49
2018-03-02,49
2018-03-03,51
2018-03-04,51
2018-03-05,51
2018-03-06,54
2018-03-07,54
2018-03-08,54
2018-03-09,53
2018-03-10,53
2018-03-11,53
2018-03-12,55
2018-03-13,55
2018-03-14,55
2018-03-15,54
2018-03-16,54
2018-03-17,54
2018-03-18,51
2018-03-19,51
2018-03-20,51
2018-03-21,49
2018-03-23,49
2018-03-24,48
2018-03-26,48
2018-03-27,50
2018-03-28,50
2018-03-29,50
2018-03-30,52
2018-03-31,52
2018-04-01,52
2018-04-02,53
2018-04-03,53
2018-04-04,53
2018-04-05,51
2018-04-06,51
2018-04-08,48
2018-04-09,48
2018-04-10,48
2018-04-11,46
2018-04-12,46
2018-04-13,46
2018-04-14,43
2018-04-16,43
2018-04-17,41
2018-04-18,41
2018-04-19,41
2018-04-20,41
2018-04-21,41
2018-04-22,41
2018-04-23,40
2018-04-24,40
2018-04-25,40
2018-04-26,40
2018-04-27,40
2018-04-28,40
2018-04-29,40
2018-04-30,39
2018-05-02,39
2018-05-03,39
2018-05-04,39
2018-05-05,39
2018-05-06,39
2018-05-07,39
2018-05-08,39
2018-05-09,39
2018-05-10,39
2018-05-11,39
2018-05-12,39
2018-05-13,38
2018-05-14,38
2018-05-15,38
2018-05-16,39
2018-05-17,39
2018-05-18,39
2018-05-19,39
2018-05-20,39
2018-05-21,39
2018-05-22,38
2018-05-23,38
2018-05-24,38
2018-05-25,37
2018-05-26,37
2018-05-27,37
2018-05-28,36
2018-05-29,36
2018-05-30,36
2018-05-31,35
2018-06-01,35
2018-06-02,35
2018-06-03,35
2018-06-04,35
2018-06-05,35
2018-06-06,35
2018-06-07,35
2018-06-08,35
2018-06-09,35
2018-06-10,35
2018-06-11,36
2018-06-12,36
2018-06-13,37
2018-06-14,37
2018-06-15,37
2018-06-16,38
2018-06-17,38
2018-06-18,40
2018-06-19,40
2018-06-20,40
2018-06-21,41
2018-06-22,41
2018-06-23,41
2018-06-24,41
2018-06-25,41
2018-06-26,41
2018-06-27,42
2018-06-28,42
2018-06-29,42
2018-06-30,41
2018-07-01,41
2018-07-02,41
2018-07-03,39
2018-07-04,39
2018-07-05,39
2018-07-06,38
2018-07-07,38
2018-07-08,38
2018-07-09,40
2018-07-10,40
2018-07-11,40
2018-07-12,40
2018-07-13,40
2018-07-14,40
2018-07-15,40
2018-07-16,40
2018-07-17,40
2018-07-18,40
2018-07-19,40
2018-07-20,40
2018-07-21,40
2018-07-22,41
2018-07-23,41
2018-07-24,43
2018-07-25,43
2018-07-26,43
2018-07-27,46
2018-07-28,46
2018-07-29,46
2018-07-30,48
2018-07-31,48
2018-08-01,51
2018-08-02,51
2018-08-03,51
2018-08-04,51
2018-08-05,54
2018-08-06,54
2018-08-07,54
2018-08-08,57
2018-08-09,57
2018-08-10,57
2018-08-11,60
2018-08-12,60
2018-08-14,62
2018-08-16,66
2018-08-17,66
2018-08-18,69
2018-08-19,69
2018-08-20,66
2018-08-21,66
2018-08-22,66
2018-08-23,62
2018-08-24,62
2018-08-25,58
2018-08-26,58
2018-08-27,58
2018-08-28,55
2018-08-29,55
2018-08-30,55
2018-08-31,52
2018-09-01,52
2018-09-02,49
2018-09-03,49
2018-09-04,47
2018-09-05,47
2018-09-06,47
2018-09-07,44
2018-09-08,44
2018-09-09,44
2018-09-10,44
2018-09-11,44
2018-09-12,44
2018-09-13,44
2018-09-14,44
2018-09-15,44
2018-09-16,42
2018-09-17,42
2018-09-18,41
2018-09-19,41
2018-09-20,41
2018-09-21,42
2018-09-22,42
2018-09-23,41
2018-09-24,41
2018-09-25,41
2018-09-26,43
2018-09-27,43
2018-09-28,43
2018-09-29,45
2018-09-30,45
2018-10-02,47
2018-10-03,49
2018-10-04,49
2018-10-05,49
2018-10-06,50
2018-10-07,50
2018-10-08,50
2018-10-09,48
2018-10-10,48
2018-10-11,47
2018-10-12,47
2018-10-13,48
2018-10-14,48
2018-10-15,48
2018-10-16,48
2018-10-17,48
2018-10-18,47
2018-10-19,47
2018-10-20,47
2018-10-21,47
2018-10-22,47
2018-10-23,45
2018-10-24,45
2018-10-25,42
2018-10-26,42
2018-10-27,40
2018-10-28,40
2018-10-29,40
2018-10-30,40
2018-10-31,39
2018-11-01,39
2018-11-03,38
2018-11-04,37
2018-11-05,37
2018-11-06,37
2018-11-07,37
2018-11-08,38
2018-11-09,38
2018-11-10,40
2018-11-11,40
2018-11-12,39
2018-11-13,39
2018-11-14,39
2018-11-15,40
2018-11-16,42
2018-11-17,42
2018-11-18,43
2018-11-19,43
2018-11-20,42
2018-11-21,42
2018-11-22,40
2018-11-23,40
2018-11-24,39
2018-11-25,39
2018-11-26,39
2018-11-27,41
2018-11-28,44
2018-11-29,47
2018-12-01,47
2018-12-02,48
2018-12-03,48
2018-12-04,46
2018-12-05,43
2018-12-07,41
2018-12-09,38
2018-12-10,36
2018-12-11,36
2018-12-12,35
2018-12-13,34
2018-12-14,34
2018-12-15,33
2018-12-16,32
2018-12-17,32
2018-12-18,31
2018-12-19,31
2018-12-20,29
2018-12-21,28
2018-12-22,28
2018-12-23,27
2018-12-24,27
2018-12-25,27
2018-12-26,27
2018-12-27,28
2018-12-28,28
2018-12-29,27
2018-12-30,27
2018-12-31,28
2019-01-01,28
2019-01-02,28
2019-01-03,28
2019-01-04,29
2019-01-05,29
2019-01-06,31
2019-01-08,33
2019-01-10,37
2019-01-11,37
2019-01-12,39
2019-01-13,40
2019-01-14,40
2019-01-15,38
2019-01-16,38
2019-01-17,37
2019-01-18,37
2019-01-19,38
2019-01-20,40
2019-01-21,40
2019-01-22,42
2019-01-23,45
2019-01-24,45
2019-01-25,48
2019-01-26,51
2019-01-27,54
2019-01-28,57
2019-01-29,57
2019-01-30,57
2019-01-31,57
2019-02-01,57
2019-02-02,57
2019-02-03,55
2019-02-04,55
2019-02-05,53
2019-02-06,53
2019-02-07,51
2019-02-08,51
2019-02-09,49
2019-02-10,49
2019-02-11,49
2019-02-12,48
2019-02-13,47
2019-02-14,47
2019-02-15,48
2019-02-16,48
2019-02-17,50
2019-02-18,53
2019-02-19,53
2019-02-20,51
2019-02-21,53
2019-02-22,53
2019-02-23,54
2019-02-24,56
2019-02-25,57
2019-02-26,57
2019-02-27,56
2019-02-28,56
2019-03-01,57
2019-03-02,57
2019-03-03,59
2019-03-04,62
2019-03-05,62
2019-03-06,66
2019-03-07,66
2019-03-08,70
2019-03-09,70
2019-03-10,74
2019-03-11,78
2019-03-12,82
2019-03-13,82
2019-03-14,87
2019-03-15,87
2019-03-16,92
2019-03-17,96
2019-03-18,96
2019-03-19,93
2019-03-20,92
2019-03-21,92
2019-03-22,91
2019-03-23,87
2019-03-24,87
2019-03-25,84
2019-03-26,83
2019-03-27,83
2019-03-28,83
2019-03-29,85
2019-03-30,85
2019-03-31,89
2019-04-01,89
2019-04-02,94
2019-04-03,99
2019-04-04,99
2019-04-05,102
2019-04-06,102
2019-04-07,104
2019-04-08,104
2019-04-09,105
2019-04-10,105
2019-04-11,101
2019-04-12,96
2019-04-13,94
2019-04-14,92
2019-04-15,92
2019-04-16,89
2019-04-17,89
2019-04-18,85
2019-04-19,85
2019-04-20,82
2019-04-21,82
2019-04-22,79
2019-04-23,78
2019-04-24,78
2019-04-25,77
2019-04-26,75
2019-04-27,75
2019-04-28,75
2019-04-29,75
2019-04-30,76
2019-05-01,76
2019-05-02,75
2019-05-03,76
2019-05-04,76
2019-05-05,76
2019-05-06,76
2019-05-07,75
2019-05-08,75
2019-05-09,73
2019-05-10,73
2019-05-11,71
2019-05-12,71
2019-05-13,71
2019-05-14,71
2019-05-15,71
2019-05-16,73
2019-05-17,73
2019-05-18,74
2019-05-19,74
2019-05-20,75
2019-05-21,75
2019-05-22,77
2019-05-23,77
2019-05-24,81
2019-05-25,81
2019-05-26,85
2019-05-27,90
2019-05-28,90
2019-05-29,91
2019-05-30,91
2019-05-31,94
2019-06-01,94
2019-06-02,95
2019-06-03,95
2019-06-04,94
2019-06-05,94
2019-06-06,97
2019-06-07,97
2019-06-08,101
2019-06-09,101
2019-06-10,105
2019-06-11,105
2019-06-12,109
2019-06-13,109
2019-06-14,113
2019-06-15,113
2019-06-16,112
2019-06-17,112
2019-06-18,107
2019-06-19,107
2019-06-20,104
2019-06-21,104
2019-06-22,99
2019-06-23,99
2019-06-24,95
2019-06-25,95
2019-06-26,92
2019-06-27,92
2019-06-28,90
2019-06-29,90
2019-06-30,87
2019-07-01,87
2019-07-02,84
2019-07-03,84
2019-07-04,83
2019-07-05,83
2019-07-06,82
2019-07-07,82
2019-07-08,82
2019-07-09,82
2019-07-10,84
2019-07-11,84
2019-07-12,83
2019-07-13,83
2019-07-14,85
2019-07-15,85
2019-07-16,85
2019-07-17,84
2019-07-18,84
2019-07-19,83
2019-07-20,83
2019-07-21,83
2019-07-22,83
2019-07-23,81
2019-07-24,81
2019-07-25,81
2019-07-26,78
2019-07-27,78
2019-07-28,76
2019-07-29,76
2019-07-30,77
2019-07-31,77
2019-08-01,80
2019-08-02,80
2019-08-03,83
2019-08-04,83
2019-08-05,84
2019-08-06,84
2019-08-07,87
2019-08-08,87
2019-08-09,87
2019-08-10,89
2019-08-11,89
2019-08-12,87
2019-08-13,87
2019-08-14,84
2019-08-15,84
2019-08-16,82
2019-08-17,82
2019-08-18,80
2019-08-19,80
2019-08-20,78
2019-08-21,78
2019-08-22,75
2019-08-23,75
2019-08-24,74
2019-08-24,74
2019-08-25,74
2019-08-25,74
2019-08-26,72
2019-08-26,72
2019-08-27,72
2019-08-27,72
2019-08-28,69
2019-08-29,69
2019-08-30,71
2019-08-31,71
2019-09-01,71
