date_obj,Wolfbone%20arrowtips price
2016-03-01,69
2016-03-02,69
2016-03-03,69
2016-03-04,69
2016-03-05,69
2016-03-06,69
2016-03-07,69
2016-03-08,69
2016-03-09,69
2016-03-10,69
2016-03-11,69
2016-03-12,71
2016-03-13,71
2016-03-14,71
2016-03-15,71
2016-03-16,71
2016-03-17,71
2016-03-18,71
2016-03-19,71
2016-03-20,71
2016-03-21,73
2016-03-22,73
2016-03-23,73
2016-03-24,73
2016-03-25,73
2016-03-26,73
2016-03-27,73
2016-03-28,73
2016-03-29,75
2016-03-30,75
2016-03-31,75
2016-04-01,75
2016-04-02,75
2016-04-03,75
2016-04-04,75
2016-04-05,75
2016-04-06,75
2016-04-07,75
2016-04-08,78
2016-04-09,78
2016-04-10,78
2016-04-11,78
2016-04-12,78
2016-04-13,78
2016-04-14,78
2016-04-15,78
2016-04-16,81
2016-04-17,81
2016-04-18,81
2016-04-19,81
2016-04-20,81
2016-04-21,81
2016-04-22,81
2016-04-23,81
2016-04-24,81
2016-04-25,81
2016-04-26,83
2016-04-27,83
2016-04-28,83
2016-04-29,83
2016-04-30,83
2016-05-01,83
2016-05-02,83
2016-05-03,83
2016-05-04,83
2016-05-05,86
2016-05-06,86
2016-05-07,86
2016-05-08,86
2016-05-09,86
2016-05-10,86
2016-05-11,86
2016-05-12,86
2016-05-13,86
2016-05-14,86
2016-05-15,89
2016-05-16,89
2016-05-17,89
2016-05-18,89
2016-05-19,89
2016-05-22,89
2016-05-23,89
2016-05-24,89
2016-05-25,90
2016-05-26,90
2016-05-27,90
2016-05-28,90
2016-05-29,90
2016-05-30,90
2016-05-31,90
2016-06-01,90
2016-06-02,92
2016-06-03,92
2016-06-04,92
2016-06-05,92
2016-06-06,92
2016-06-07,92
2016-06-08,92
2016-06-09,92
2016-06-10,92
2016-06-11,92
2016-06-12,95
2016-06-13,95
2016-06-14,95
2016-06-15,95
2016-06-16,95
2016-06-17,95
2016-06-18,95
2016-06-19,95
2016-06-20,98
2016-06-21,98
2016-06-22,98
2016-06-23,98
2016-06-24,98
2016-06-25,98
2016-06-26,98
2016-06-27,98
2016-06-28,98
2016-06-29,100
2016-06-30,100
2016-07-01,100
2016-07-02,100
2016-07-03,100
2016-07-04,100
2016-07-05,100
2016-07-06,100
2016-07-07,100
2016-07-08,103
2016-07-09,103
2016-07-10,103
2016-07-11,103
2016-07-12,103
2016-07-13,103
2016-07-14,103
2016-07-15,103
2016-07-16,104
2016-07-17,104
2016-07-18,104
2016-07-24,104
2016-07-25,104
2016-07-26,104
2016-07-27,105
2016-07-28,105
2016-07-29,105
2016-07-30,105
2016-07-31,105
2016-08-01,105
2016-08-02,105
2016-08-03,105
2016-08-04,105
2016-08-05,110
2016-08-06,110
2016-08-07,110
2016-08-08,110
2016-08-09,110
2016-08-10,110
2016-08-11,110
2016-08-12,110
2016-08-13,110
2016-08-14,114
2016-08-15,114
2016-08-16,114
2016-08-17,114
2016-08-18,114
2016-08-19,114
2016-08-20,114
2016-08-21,114
2016-08-22,114
2016-08-23,114
2016-08-24,114
2016-08-25,116
2016-08-26,116
2016-08-28,116
2016-08-31,116
2016-09-01,116
2016-09-02,116
2016-09-03,116
2016-09-04,116
2016-09-05,118
2016-09-06,118
2016-09-07,118
2016-09-08,118
2016-09-09,118
2016-09-10,118
2016-09-11,118
2016-09-12,118
2016-09-13,118
2016-09-14,118
2016-09-15,118
2016-09-16,118
2016-09-17,114
2016-09-18,114
2016-09-19,114
2016-09-20,114
2016-09-21,114
2016-09-22,114
2016-09-23,114
2016-09-24,114
2016-09-25,114
2016-09-26,114
2016-09-27,114
2016-09-28,114
2016-09-29,114
2016-09-30,113
2016-10-01,113
2016-10-02,113
2016-10-03,113
2016-10-04,113
2016-10-05,113
2016-10-06,113
2016-10-07,113
2016-10-08,113
2016-10-09,113
2016-10-10,113
2016-10-11,113
2016-10-12,113
2016-10-13,113
2016-10-14,113
2016-10-15,113
2016-10-16,113
2016-10-17,113
2016-10-18,113
2016-10-19,113
2016-10-20,113
2016-10-21,113
2016-10-22,115
2016-10-23,115
2016-10-24,115
2016-10-25,115
2016-10-26,115
2016-10-27,115
2016-10-28,115
2016-10-29,115
2016-10-30,115
2016-10-31,115
2016-11-01,115
2016-11-02,116
2016-11-03,116
2016-11-04,116
2016-11-05,116
2016-11-06,116
2016-11-07,116
2016-11-08,116
2016-11-09,116
2016-11-10,116
2016-11-11,116
2016-11-12,118
2016-11-13,118
2016-11-14,118
2016-12-08,123
2016-12-09,123
2016-12-10,123
2016-12-11,122
2016-12-12,122
2016-12-13,122
2016-12-14,122
2016-12-15,122
2016-12-16,122
2016-12-17,122
2016-12-18,122
2016-12-19,122
2016-12-20,127
2016-12-21,127
2016-12-22,127
2016-12-23,127
2016-12-24,127
2016-12-25,127
2016-12-26,127
2016-12-27,127
2016-12-28,127
2016-12-29,125
2016-12-30,125
2016-12-31,125
2017-01-01,125
2017-01-02,125
2017-01-03,125
2017-01-04,125
2017-01-05,125
2017-01-06,124
2017-01-07,124
2017-01-08,124
2017-01-09,124
2017-01-10,124
2017-01-11,124
2017-01-12,124
2017-01-13,122
2017-01-14,122
2017-01-15,122
2017-01-16,122
2017-01-17,122
2017-01-18,122
2017-01-19,122
2017-01-20,122
2017-01-21,120
2017-01-22,120
2017-01-27,121
2017-01-28,121
2017-01-29,121
2017-01-30,121
2017-01-31,121
2017-02-01,121
2017-02-02,121
2017-02-03,125
2017-02-04,125
2017-02-05,125
2017-02-06,125
2017-02-07,125
2017-02-08,125
2017-02-09,125
2017-02-10,125
2017-02-11,128
2017-02-12,128
2017-02-13,128
2017-02-14,128
2017-02-15,128
2017-02-16,128
2017-02-18,128
2017-02-19,132
2017-02-20,132
2017-02-21,132
2017-02-22,132
2017-02-23,132
2017-02-24,132
2017-02-25,132
2017-02-26,132
2017-02-27,132
2017-02-28,134
2017-03-01,134
2017-03-02,134
2017-03-03,134
2017-03-04,134
2017-03-05,134
2017-03-06,134
2017-03-07,134
2017-03-08,134
2017-03-09,134
2017-03-10,134
2017-03-11,134
2017-03-12,134
2017-03-13,134
2017-03-14,135
2017-03-15,135
2017-03-16,135
2017-03-17,135
2017-03-18,135
2017-03-19,135
2017-03-20,135
2017-03-21,131
2017-03-22,131
2017-03-23,131
2017-03-24,131
2017-03-25,131
2017-03-26,131
2017-03-27,131
2017-03-28,131
2017-03-29,131
2017-03-30,131
2017-03-31,131
2017-04-01,131
2017-04-02,131
2017-04-03,131
2017-04-04,131
2017-04-12,132
2017-04-13,127
2017-04-14,127
2017-04-15,127
2017-04-16,127
2017-04-17,127
2017-04-18,127
2017-04-19,127
2017-04-20,130
2017-04-21,130
2017-04-22,130
2017-04-23,130
2017-04-24,130
2017-04-25,135
2017-04-26,135
2017-04-27,135
2017-04-28,135
2017-04-29,135
2017-04-30,135
2017-05-01,135
2017-05-02,138
2017-05-03,138
2017-05-04,138
2017-05-05,138
2017-05-06,138
2017-05-07,138
2017-05-08,138
2017-05-09,138
2017-05-10,138
2017-05-11,138
2017-05-12,138
2017-05-13,138
2017-05-14,138
2017-05-15,138
2017-05-16,138
2017-05-17,135
2017-05-18,135
2017-05-19,135
2017-05-20,135
2017-05-21,135
2017-05-22,135
2017-05-23,135
2017-05-24,135
2017-05-25,133
2017-05-26,133
2017-05-27,133
2017-05-28,133
2017-05-29,133
2017-05-30,133
2017-05-31,133
2017-06-01,133
2017-06-02,132
2017-06-03,132
2017-06-06,132
2017-06-07,132
2017-06-08,132
2017-06-09,134
2017-06-10,134
2017-06-11,134
2017-06-12,134
2017-06-13,134
2017-06-14,134
2017-06-15,134
2017-06-16,134
2017-06-17,134
2017-06-18,134
2017-06-19,134
2017-06-20,134
2017-06-21,134
2017-06-22,134
2017-06-23,134
2017-06-24,134
2017-06-25,134
2017-06-26,134
2017-06-27,134
2017-06-28,134
2017-06-29,134
2017-06-30,134
2017-07-01,134
2017-07-02,131
2017-07-03,131
2017-07-04,131
2017-07-05,131
2017-07-06,131
2017-07-07,131
2017-07-08,131
2017-07-13,134
2017-07-14,134
2017-07-15,134
2017-07-16,134
2017-07-17,136
2017-07-18,136
2017-07-19,136
2017-07-20,136
2017-07-21,136
2017-07-22,136
2017-07-23,136
2017-07-24,133
2017-07-25,133
2017-07-26,133
2017-07-27,133
2017-07-28,133
2017-07-29,133
2017-07-30,133
2017-07-31,133
2017-08-01,136
2017-08-02,136
2017-08-03,136
2017-08-04,136
2017-08-05,136
2017-08-06,136
2017-08-09,136
2017-08-10,136
2017-08-11,136
2017-08-12,136
2017-08-13,136
2017-08-14,136
2017-08-15,136
2017-08-16,137
2017-08-17,137
2017-08-18,137
2017-08-19,137
2017-08-20,137
2017-08-21,137
2017-08-22,137
2017-08-23,137
2017-08-24,137
2017-08-25,137
2017-08-26,137
2017-08-27,137
2017-08-28,137
2017-08-29,137
2017-08-30,134
2017-08-31,134
2017-09-01,134
2017-09-02,134
2017-09-03,134
2017-09-04,134
2017-09-05,134
2017-09-06,134
2017-09-07,134
2017-09-08,134
2017-09-09,134
2017-09-10,134
2017-09-11,134
2017-09-12,134
2017-09-13,134
2017-09-14,130
2017-09-15,130
2017-09-16,130
2017-09-17,130
2017-09-18,130
2017-09-19,130
2017-09-20,130
2017-09-21,130
2017-09-22,127
2017-09-23,127
2017-09-24,127
2017-09-25,127
2017-09-26,127
2017-09-27,127
2017-09-28,127
2017-09-29,127
2017-09-30,130
2017-10-01,130
2017-10-02,130
2017-10-03,130
2017-10-04,130
2017-10-05,130
2017-10-06,130
2017-10-07,130
2017-10-08,130
2017-10-09,130
2017-10-10,130
2017-10-11,130
2017-10-12,130
2017-10-13,130
2017-10-14,130
2017-10-15,130
2017-10-16,130
2017-10-17,130
2017-10-18,130
2017-10-19,130
2017-10-20,130
2017-10-21,130
2017-10-22,130
2017-10-23,130
2017-10-24,128
2017-10-25,128
2017-10-26,128
2017-10-27,128
2017-10-28,128
2017-10-29,128
2017-10-30,128
2017-10-31,128
2017-11-01,126
2017-11-02,126
2017-11-03,126
2017-11-04,126
2017-11-05,126
2017-11-06,126
2017-11-07,126
2017-11-08,126
2017-11-09,122
2017-11-10,122
2017-11-11,122
2017-11-12,122
2017-11-13,122
2017-11-14,122
2017-11-15,122
2017-11-16,122
2017-11-17,121
2017-11-18,121
2017-11-19,121
2017-11-20,121
2017-11-21,121
2017-11-22,121
2017-11-23,121
2017-11-24,121
2017-11-25,120
2017-11-26,120
2017-11-27,120
2017-11-28,120
2017-11-29,120
2017-11-30,120
2017-12-01,120
2017-12-02,120
2017-12-03,120
2017-12-04,120
2017-12-05,120
2017-12-06,120
2017-12-07,120
2017-12-08,120
2017-12-09,120
2017-12-10,120
2017-12-11,122
2017-12-12,122
2017-12-13,122
2017-12-14,122
2017-12-15,122
2017-12-16,122
2017-12-17,122
2017-12-18,122
2017-12-19,125
2017-12-20,125
2017-12-21,125
2017-12-22,125
2017-12-23,125
2017-12-24,125
2017-12-25,125
2017-12-26,125
2017-12-27,122
2017-12-28,122
2017-12-29,122
2017-12-30,122
2017-12-31,122
2018-01-01,122
2018-01-02,122
2018-01-03,125
2018-01-04,125
2018-01-05,125
2018-01-06,125
2018-01-07,125
2018-01-08,125
2018-01-09,120
2018-01-10,120
2018-01-11,120
2018-01-12,120
2018-01-13,120
2018-01-14,120
2018-01-15,118
2018-01-16,118
2018-01-17,118
2018-01-18,118
2018-01-19,118
2018-01-20,118
2018-01-21,119
2018-01-22,119
2018-01-23,119
2018-01-24,119
2018-01-25,119
2018-01-26,119
2018-01-27,119
2018-01-28,120
2018-01-29,120
2018-01-30,120
2018-02-01,121
2018-02-02,121
2018-02-03,121
2018-02-04,126
2018-02-05,126
2018-02-06,126
2018-02-07,126
2018-02-08,126
2018-02-09,132
2018-02-10,132
2018-02-11,132
2018-02-12,132
2018-02-13,129
2018-02-14,129
2018-02-15,129
2018-02-16,129
2018-02-17,131
2018-02-18,131
2018-02-19,131
2018-02-20,131
2018-02-21,133
2018-02-22,133
2018-02-23,133
2018-02-24,133
2018-02-25,139
2018-02-26,139
2018-02-27,139
2018-02-28,139
2018-03-01,142
2018-03-02,142
2018-03-03,142
2018-03-04,147
2018-03-05,147
2018-03-06,147
2018-03-07,153
2018-03-08,153
2018-03-09,153
2018-03-10,153
2018-03-11,160
2018-03-12,160
2018-03-13,160
2018-03-14,160
2018-03-15,163
2018-03-16,163
2018-03-17,163
2018-03-18,163
2018-03-20,159
2018-03-21,159
2018-03-23,159
2018-03-24,159
2018-03-26,155
2018-03-27,155
2018-03-28,155
2018-03-29,152
2018-03-30,152
2018-03-31,152
2018-04-01,152
2018-04-02,150
2018-04-03,150
2018-04-04,150
2018-04-05,150
2018-04-06,151
2018-04-08,151
2018-04-09,151
2018-04-10,150
2018-04-11,150
2018-04-12,150
2018-04-13,150
2018-04-14,149
2018-04-16,149
2018-04-17,149
2018-04-18,149
2018-04-19,149
2018-04-20,149
2018-04-21,149
2018-04-22,149
2018-04-23,150
2018-04-24,150
2018-04-25,150
2018-04-26,150
2018-04-27,150
2018-04-28,148
2018-04-29,148
2018-04-30,148
2018-05-02,150
2018-05-03,150
2018-05-04,150
2018-05-05,150
2018-05-06,150
2018-05-07,154
2018-05-08,154
2018-05-09,154
2018-05-10,154
2018-05-11,159
2018-05-12,159
2018-05-13,159
2018-05-14,159
2018-05-15,164
2018-05-16,164
2018-05-17,164
2018-05-18,164
2018-05-19,167
2018-05-20,167
2018-05-21,167
2018-05-22,167
2018-05-23,165
2018-05-24,165
2018-05-25,165
2018-05-26,165
2018-05-27,162
2018-05-28,162
2018-05-29,162
2018-05-30,162
2018-05-31,159
2018-06-01,159
2018-06-02,159
2018-06-03,159
2018-06-04,156
2018-06-05,156
2018-06-06,156
2018-06-07,156
2018-06-08,152
2018-06-09,152
2018-06-10,152
2018-06-11,152
2018-06-12,148
2018-06-13,148
2018-06-14,148
2018-06-15,148
2018-06-16,148
2018-06-17,148
2018-06-18,148
2018-06-19,147
2018-06-20,147
2018-06-21,147
2018-06-22,147
2018-06-23,147
2018-06-24,146
2018-06-25,146
2018-06-26,146
2018-06-27,146
2018-06-28,146
2018-06-29,142
2018-06-30,142
2018-07-01,142
2018-07-02,142
2018-07-03,137
2018-07-04,137
2018-07-05,137
2018-07-06,137
2018-07-07,137
2018-07-08,137
2018-07-09,137
2018-07-10,137
2018-07-11,135
2018-07-12,135
2018-07-13,135
2018-07-14,135
2018-07-15,135
2018-07-16,135
2018-07-17,135
2018-07-18,135
2018-07-19,134
2018-07-20,134
2018-07-21,134
2018-07-22,134
2018-07-23,133
2018-07-24,133
2018-07-25,133
2018-07-26,133
2018-07-27,129
2018-07-28,129
2018-07-29,129
2018-07-30,129
2018-07-31,126
2018-08-01,126
2018-08-02,126
2018-08-03,126
2018-08-04,120
2018-08-05,120
2018-08-06,120
2018-08-07,120
2018-08-08,118
2018-08-09,118
2018-08-10,118
2018-08-11,118
2018-08-12,114
2018-08-14,114
2018-08-16,113
2018-08-17,113
2018-08-18,113
2018-08-19,107
2018-08-20,107
2018-08-21,107
2018-08-22,109
2018-08-23,109
2018-08-24,109
2018-08-25,105
2018-08-26,105
2018-08-27,105
2018-08-28,107
2018-08-29,107
2018-08-30,107
2018-08-31,107
2018-09-01,107
2018-09-02,107
2018-09-03,107
2018-09-04,106
2018-09-05,106
2018-09-06,106
2018-09-07,106
2018-09-08,103
2018-09-09,103
2018-09-10,103
2018-09-11,103
2018-09-12,105
2018-09-13,105
2018-09-14,105
2018-09-15,108
2018-09-16,108
2018-09-17,108
2018-09-18,108
2018-09-19,109
2018-09-20,109
2018-09-21,109
2018-09-22,113
2018-09-23,113
2018-09-24,113
2018-09-25,113
2018-09-26,112
2018-09-27,112
2018-09-28,112
2018-09-29,112
2018-09-30,114
2018-10-02,114
2018-10-03,119
2018-10-04,119
2018-10-05,119
2018-10-06,117
2018-10-07,117
2018-10-08,117
2018-10-09,117
2018-10-10,118
2018-10-11,118
2018-10-12,118
2018-10-13,118
2018-10-14,118
2018-10-15,118
2018-10-16,118
2018-10-17,120
2018-10-18,120
2018-10-19,120
2018-10-20,120
2018-10-21,117
2018-10-22,117
2018-10-23,117
2018-10-24,117
2018-10-25,115
2018-10-26,115
2018-10-27,115
2018-10-28,111
2018-10-29,111
2018-10-30,111
2018-10-31,111
2018-11-01,111
2018-11-03,111
2018-11-04,106
2018-11-05,106
2018-11-06,103
2018-11-07,103
2018-11-08,103
2018-11-09,103
2018-11-10,100
2018-11-11,100
2018-11-12,100
2018-11-13,98
2018-11-14,98
2018-11-15,98
2018-11-16,96
2018-11-17,96
2018-11-18,96
2018-11-19,96
2018-11-20,96
2018-11-21,96
2018-11-22,96
2018-11-23,96
2018-11-24,95
2018-11-25,95
2018-11-26,96
2018-11-27,96
2018-11-28,98
2018-11-29,98
2018-12-01,100
2018-12-02,103
2018-12-03,103
2018-12-04,103
2018-12-05,105
2018-12-07,105
2018-12-09,107
2018-12-10,106
2018-12-11,106
2018-12-12,106
2018-12-13,104
2018-12-14,104
2018-12-15,104
2018-12-16,101
2018-12-17,101
2018-12-18,98
2018-12-19,98
2018-12-20,97
2018-12-21,97
2018-12-22,97
2018-12-23,96
2018-12-24,96
2018-12-25,95
2018-12-26,95
2018-12-27,100
2018-12-28,100
2018-12-29,103
2018-12-30,103
2018-12-31,105
2019-01-01,105
2019-01-02,111
2019-01-03,111
2019-01-04,115
2019-01-05,115
2019-01-06,120
2019-01-08,120
2019-01-10,123
2019-01-11,124
2019-01-12,124
2019-01-13,125
2019-01-14,125
2019-01-15,120
2019-01-16,120
2019-01-17,116
2019-01-18,116
2019-01-19,112
2019-01-20,112
2019-01-21,109
2019-01-22,109
2019-01-23,103
2019-01-24,103
2019-01-25,98
2019-01-26,98
2019-01-28,93
2019-01-29,88
2019-01-30,88
2019-01-31,87
2019-02-01,87
2019-02-02,84
2019-02-03,84
2019-02-04,81
2019-02-05,81
2019-02-06,86
2019-02-07,86
2019-02-08,85
2019-02-09,85
2019-02-10,87
2019-02-11,87
2019-02-12,89
2019-02-13,89
2019-02-14,90
2019-02-15,90
2019-02-16,89
2019-02-17,89
2019-02-18,91
2019-02-19,91
2019-02-20,91
2019-02-21,94
2019-02-22,94
2019-02-23,98
2019-02-24,98
2019-02-25,102
2019-02-26,102
2019-02-27,102
2019-02-28,102
2019-03-01,102
2019-03-02,106
2019-03-03,106
2019-03-04,108
2019-03-05,108
2019-03-06,103
2019-03-07,103
2019-03-08,103
2019-03-09,102
2019-03-10,102
2019-03-11,97
2019-03-12,97
2019-03-13,98
2019-03-14,98
2019-03-15,98
2019-03-16,96
2019-03-17,96
2019-03-18,95
2019-03-19,95
2019-03-20,92
2019-03-21,92
2019-03-22,92
2019-03-23,90
2019-03-24,90
2019-03-25,90
2019-03-26,92
2019-03-27,92
2019-03-28,92
2019-03-29,95
2019-03-30,95
2019-03-31,95
2019-04-01,99
2019-04-02,99
2019-04-03,99
2019-04-04,99
2019-04-05,99
2019-04-06,99
2019-04-07,97
2019-04-08,97
2019-04-09,97
2019-04-10,99
2019-04-11,99
2019-04-12,99
2019-04-13,97
2019-04-14,97
2019-04-15,97
2019-04-16,99
2019-04-17,99
2019-04-18,99
2019-04-19,103
2019-04-20,103
2019-04-21,103
2019-04-22,105
2019-04-23,105
2019-04-24,105
2019-04-25,104
2019-04-26,104
2019-04-27,104
2019-04-28,105
2019-04-29,105
2019-04-30,106
2019-05-01,106
2019-05-02,106
2019-05-03,106
2019-05-04,106
2019-05-05,106
2019-05-06,107
2019-05-07,107
2019-05-08,107
2019-05-09,105
2019-05-10,105
2019-05-11,105
2019-05-12,104
2019-05-13,104
2019-05-14,100
2019-05-15,100
2019-05-16,100
2019-05-17,100
2019-05-18,101
2019-05-19,101
2019-05-20,101
2019-05-21,98
2019-05-22,98
2019-05-23,98
2019-05-24,98
2019-05-25,98
2019-05-26,98
2019-05-27,101
2019-05-28,101
2019-05-29,101
2019-05-30,101
2019-05-31,101
2019-06-01,101
2019-06-02,104
2019-06-03,104
2019-06-04,104
2019-06-05,106
2019-06-06,106
2019-06-07,106
2019-06-08,109
2019-06-09,109
2019-06-10,109
2019-06-11,111
2019-06-12,111
2019-06-13,111
2019-06-14,111
2019-06-15,111
2019-06-16,111
2019-06-17,109
2019-06-18,109
2019-06-19,109
2019-06-20,103
2019-06-21,103
2019-06-22,103
2019-06-23,106
2019-06-24,106
2019-06-25,106
2019-06-26,106
2019-06-27,106
2019-06-28,106
2019-06-29,104
2019-06-30,104
2019-07-01,104
2019-07-02,102
2019-07-03,102
2019-07-04,102
2019-07-05,100
2019-07-06,100
2019-07-07,100
2019-07-08,97
2019-07-09,97
2019-07-10,97
2019-07-11,97
2019-07-12,97
2019-07-13,97
2019-07-14,94
2019-07-15,94
2019-07-16,94
2019-07-17,91
2019-07-18,91
2019-07-19,91
2019-07-20,91
2019-07-21,91
2019-07-22,91
2019-07-23,91
2019-07-24,95
2019-07-25,95
2019-07-26,95
2019-07-27,98
2019-07-28,98
2019-07-29,98
2019-07-30,95
2019-07-31,95
2019-08-01,95
2019-08-02,95
2019-08-03,93
2019-08-04,93
2019-08-05,93
2019-08-06,92
2019-08-07,92
2019-08-08,92
2019-08-09,92
2019-08-10,90
2019-08-11,90
2019-08-12,90
2019-08-13,88
2019-08-14,88
2019-08-15,88
2019-08-16,86
2019-08-17,86
2019-08-18,86
2019-08-19,87
2019-08-20,87
2019-08-21,87
2019-08-22,87
2019-08-23,87
2019-08-24,87
2019-08-24,87
2019-08-25,86
2019-08-25,86
2019-08-26,86
2019-08-26,86
2019-08-27,86
2019-08-27,86
2019-08-28,85
2019-08-29,85
2019-08-30,85
2019-08-31,85
2019-09-01,85
2019-09-02,85
2019-09-03,85
2019-09-04,88
2019-09-05,88
2019-09-06,88
