date_obj,Red%20cape price
2015-12-02,208
2015-12-03,208
2015-12-04,208
2015-12-05,212
2015-12-06,212
2015-12-07,212
2015-12-08,212
2015-12-09,210
2015-12-10,210
2015-12-11,210
2015-12-12,210
2015-12-13,211
2015-12-14,211
2015-12-15,211
2015-12-16,211
2015-12-17,217
2015-12-18,217
2015-12-19,217
2015-12-20,217
2015-12-21,220
2015-12-22,220
2015-12-23,220
2015-12-24,220
2015-12-25,222
2015-12-26,222
2015-12-27,222
2015-12-28,222
2015-12-29,222
2015-12-30,222
2015-12-31,222
2016-01-01,222
2016-01-02,222
2016-01-03,222
2016-01-04,222
2016-01-05,222
2016-01-06,222
2016-01-07,221
2016-01-08,221
2016-01-09,221
2016-01-10,221
2016-01-11,213
2016-01-12,213
2016-01-13,213
2016-01-14,211
2016-01-15,211
2016-01-16,211
2016-01-17,211
2016-01-18,206
2016-01-19,206
2016-01-20,206
2016-01-21,206
2016-01-22,203
2016-01-23,203
2016-01-24,203
2016-01-25,199
2016-01-26,199
2016-01-27,199
2016-01-28,199
2016-01-29,197
2016-01-30,197
2016-01-31,197
2016-02-01,199
2016-02-02,199
2016-02-03,199
2016-02-04,199
2016-02-05,202
2016-02-06,202
2016-02-07,202
2016-02-08,202
2016-02-09,199
2016-02-10,199
2016-02-11,199
2016-02-12,199
2016-02-13,198
2016-02-14,198
2016-02-15,198
2016-02-16,198
2016-02-17,197
2016-02-18,197
2016-02-19,197
2016-02-20,197
2016-02-21,194
2016-02-22,194
2016-02-23,194
2016-02-24,194
2016-02-25,200
2016-02-26,200
2016-02-27,200
2016-02-28,197
2016-02-29,197
2016-03-01,197
2016-03-02,195
2016-03-03,195
2016-03-04,195
2016-03-05,189
2016-03-06,189
2016-03-07,189
2016-03-08,191
2016-03-09,191
2016-03-10,191
2016-03-11,191
2016-03-12,189
2016-03-13,189
2016-03-14,189
2016-03-15,189
2016-03-16,186
2016-03-17,186
2016-03-18,186
2016-03-19,184
2016-03-20,184
2016-03-21,184
2016-03-22,182
2016-03-23,182
2016-03-24,182
2016-03-25,179
2016-03-26,179
2016-03-27,179
2016-03-28,176
2016-03-29,176
2016-03-30,176
2016-03-31,176
2016-04-01,172
2016-04-02,172
2016-04-03,172
2016-04-04,167
2016-04-05,167
2016-04-06,167
2016-04-07,167
2016-04-08,163
2016-04-09,163
2016-04-10,163
2016-04-11,163
2016-04-12,159
2016-04-13,159
2016-04-14,159
2016-04-15,156
2016-04-16,156
2016-04-17,156
2016-04-18,151
2016-04-19,151
2016-04-20,151
2016-04-21,151
2016-04-22,144
2016-04-23,144
2016-04-24,144
2016-04-25,136
2016-04-26,136
2016-04-27,136
2016-04-28,136
2016-04-29,130
2016-04-30,130
2016-05-01,130
2016-05-02,128
2016-05-03,128
2016-05-04,128
2016-05-05,121
2016-05-06,121
2016-05-07,121
2016-05-08,121
2016-05-09,114
2016-05-10,114
2016-05-11,114
2016-05-12,114
2016-05-13,108
2016-05-14,108
2016-05-15,108
2016-05-16,106
2016-05-17,106
2016-05-18,106
2016-05-19,105
2016-05-22,102
2016-05-23,102
2016-05-24,102
2016-05-25,103
2016-05-26,103
2016-05-27,103
2016-05-28,108
2016-05-29,108
2016-05-30,108
2016-05-31,111
2016-06-01,111
2016-06-02,111
2016-06-03,106
2016-06-04,106
2016-06-05,106
2016-06-06,107
2016-06-07,107
2016-06-08,107
2016-06-09,103
2016-06-10,103
2016-06-11,103
2016-06-12,105
2016-06-13,105
2016-06-14,105
2016-06-15,103
2016-06-16,103
2016-06-17,103
2016-06-18,102
2016-06-19,102
2016-06-20,102
2016-06-21,103
2016-06-22,103
2016-06-23,103
2016-06-24,105
2016-06-25,105
2016-06-26,105
2016-06-27,105
2016-06-28,107
2016-06-29,107
2016-06-30,107
2016-07-01,108
2016-07-02,108
2016-07-03,108
2016-07-04,109
2016-07-05,109
2016-07-06,109
2016-07-07,109
2016-07-08,108
2016-07-09,108
2016-07-10,108
2016-07-11,111
2016-07-12,111
2016-07-13,111
2016-07-14,111
2016-07-15,112
2016-07-16,112
2016-07-17,112
2016-07-18,109
2016-07-23,109
2016-07-24,109
2016-07-25,109
2016-07-26,112
2016-07-27,112
2016-07-28,112
2016-07-29,112
2016-07-30,116
2016-07-31,116
2016-08-01,116
2016-08-02,116
2016-08-03,116
2016-08-04,116
2016-08-05,116
2016-08-06,116
2016-08-07,117
2016-08-08,117
2016-08-09,117
2016-08-10,117
2016-08-11,116
2016-08-12,116
2016-08-13,116
2016-08-14,116
2016-08-15,114
2016-08-16,114
2016-08-17,114
2016-08-18,114
2016-08-19,114
2016-08-20,112
2016-08-21,112
2016-08-22,112
2016-08-23,112
2016-08-24,114
2016-08-25,114
2016-08-26,114
2016-08-28,114
2016-08-31,116
2016-09-01,116
2016-09-02,116
2016-09-03,117
2016-09-04,117
2016-09-05,117
2016-09-06,117
2016-09-07,120
2016-09-08,120
2016-09-09,120
2016-09-10,120
2016-09-11,120
2016-09-12,119
2016-09-13,119
2016-09-14,119
2016-09-15,119
2016-09-16,117
2016-09-17,117
2016-09-18,117
2016-09-19,117
2016-09-20,116
2016-09-21,116
2016-09-22,116
2016-09-23,116
2016-09-24,116
2016-09-25,117
2016-09-26,117
2016-09-27,117
2016-09-28,117
2016-09-29,117
2016-09-30,115
2016-10-01,115
2016-10-02,115
2016-10-03,115
2016-10-04,109
2016-10-05,109
2016-10-06,109
2016-10-07,109
2016-10-08,109
2016-10-09,109
2016-10-10,109
2016-10-11,109
2016-10-12,110
2016-10-13,110
2016-10-14,110
2016-10-15,110
2016-10-16,109
2016-10-17,109
2016-10-18,109
2016-10-19,109
2016-10-20,107
2016-10-21,107
2016-10-22,107
2016-10-23,107
2016-10-24,107
2016-10-25,107
2016-10-26,107
2016-10-27,107
2016-10-28,107
2016-10-29,109
2016-10-30,109
2016-10-31,109
2016-11-01,109
2016-11-02,112
2016-11-03,112
2016-11-04,112
2016-11-05,112
2016-11-06,113
2016-11-07,113
2016-11-08,113
2016-11-09,113
2016-11-10,110
2016-11-11,110
2016-11-12,110
2016-11-13,110
2016-11-14,109
2016-12-08,92
2016-12-09,93
2016-12-10,93
2016-12-11,93
2016-12-12,93
2016-12-13,93
2016-12-14,93
2016-12-15,93
2016-12-16,93
2016-12-17,97
2016-12-18,97
2016-12-19,97
2016-12-20,97
2016-12-21,99
2016-12-22,99
2016-12-23,99
2016-12-24,99
2016-12-25,101
2016-12-26,101
2016-12-27,101
2016-12-28,101
2016-12-29,100
2016-12-30,100
2016-12-31,100
2017-01-01,100
2017-01-02,96
2017-01-03,96
2017-01-04,96
2017-01-05,93
2017-01-06,93
2017-01-07,93
2017-01-08,93
2017-01-09,93
2017-01-10,91
2017-01-11,91
2017-01-12,88
2017-01-13,88
2017-01-14,88
2017-01-15,86
2017-01-16,86
2017-01-17,86
2017-01-18,82
2017-01-19,82
2017-01-20,84
2017-01-21,84
2017-01-22,86
2017-01-27,88
2017-01-28,86
2017-01-29,86
2017-01-30,86
2017-01-31,86
2017-02-01,85
2017-02-02,85
2017-02-03,84
2017-02-04,84
2017-02-05,86
2017-02-06,86
2017-02-07,86
2017-02-08,89
2017-02-09,89
2017-02-10,89
2017-02-11,91
2017-02-12,91
2017-02-13,91
2017-02-14,93
2017-02-15,93
2017-02-16,93
2017-02-18,96
2017-02-19,100
2017-02-20,100
2017-02-21,100
2017-02-22,103
2017-02-23,103
2017-02-24,103
2017-02-25,104
2017-02-26,104
2017-02-27,104
2017-02-28,104
2017-03-01,104
2017-03-02,104
2017-03-03,106
2017-03-04,106
2017-03-05,106
2017-03-06,107
2017-03-07,107
2017-03-08,107
2017-03-09,107
2017-03-10,106
2017-03-11,106
2017-03-12,106
2017-03-13,104
2017-03-14,104
2017-03-15,104
2017-03-16,105
2017-03-17,105
2017-03-18,105
2017-03-19,105
2017-03-20,105
2017-03-21,105
2017-03-22,104
2017-03-23,104
2017-03-24,104
2017-03-25,104
2017-03-26,104
2017-03-27,104
2017-03-28,103
2017-03-29,103
2017-03-30,103
2017-03-31,106
2017-04-01,106
2017-04-02,106
2017-04-03,103
2017-04-04,103
2017-04-12,97
2017-04-13,97
2017-04-14,95
2017-04-15,95
2017-04-16,95
2017-04-17,94
2017-04-18,94
2017-04-19,94
2017-04-20,92
2017-04-21,92
2017-04-22,92
2017-04-23,90
2017-04-24,90
2017-04-25,90
2017-04-26,89
2017-04-27,89
2017-04-28,89
2017-04-29,87
2017-04-30,87
2017-05-01,87
2017-05-02,82
2017-05-03,82
2017-05-04,82
2017-05-05,80
2017-05-06,80
2017-05-07,80
2017-05-08,80
2017-05-09,80
2017-05-10,80
2017-05-11,80
2017-05-12,79
2017-05-13,79
2017-05-14,79
2017-05-15,79
2017-05-16,78
2017-05-17,78
2017-05-18,78
2017-05-19,78
2017-05-20,79
2017-05-21,79
2017-05-22,79
2017-05-23,79
2017-05-24,79
2017-05-25,79
2017-05-26,79
2017-05-27,80
2017-05-28,80
2017-05-29,80
2017-05-30,80
2017-05-31,80
2017-06-01,80
2017-06-02,80
2017-06-03,81
2017-06-06,81
2017-06-07,81
2017-06-08,81
2017-06-09,82
2017-06-10,82
2017-06-11,81
2017-06-12,81
2017-06-13,81
2017-06-14,83
2017-06-15,83
2017-06-16,83
2017-06-17,83
2017-06-18,83
2017-06-19,83
2017-06-20,81
2017-06-21,81
2017-06-22,81
2017-06-23,82
2017-06-24,82
2017-06-25,82
2017-06-26,82
2017-06-27,82
2017-06-28,82
2017-06-29,81
2017-06-30,81
2017-07-01,81
2017-07-02,81
2017-07-03,81
2017-07-04,81
2017-07-05,81
2017-07-06,80
2017-07-07,80
2017-07-08,80
2017-07-13,83
2017-07-14,83
2017-07-15,84
2017-07-16,84
2017-07-17,84
2017-07-18,84
2017-07-19,84
2017-07-20,87
2017-07-21,87
2017-07-22,87
2017-07-23,87
2017-07-24,87
2017-07-25,88
2017-07-26,88
2017-07-27,90
2017-07-28,90
2017-07-29,90
2017-07-30,92
2017-07-31,92
2017-08-01,92
2017-08-02,95
2017-08-03,95
2017-08-04,95
2017-08-05,98
2017-08-06,98
2017-08-09,99
2017-08-10,99
2017-08-11,99
2017-08-12,99
2017-08-13,96
2017-08-14,96
2017-08-15,96
2017-08-16,95
2017-08-17,95
2017-08-18,94
2017-08-19,94
2017-08-20,94
2017-08-22,93
2017-08-23,93
2017-08-24,95
2017-08-25,95
2017-08-26,95
2017-08-27,97
2017-08-28,97
2017-08-29,97
2017-08-30,95
2017-08-31,95
2017-09-01,95
2017-09-02,96
2017-09-03,96
2017-09-04,96
2017-09-05,96
2017-09-06,96
2017-09-07,96
2017-09-08,95
2017-09-09,95
2017-09-10,94
2017-09-11,94
2017-09-12,94
2017-09-13,91
2017-09-14,91
2017-09-15,91
2017-09-16,88
2017-09-17,88
2017-09-19,86
2017-09-20,86
2017-09-21,81
2017-09-22,81
2017-09-23,80
2017-09-24,80
2017-09-25,77
2017-09-26,77
2017-09-27,77
2017-09-28,73
2017-09-29,70
2017-09-30,70
2017-10-01,70
2017-10-02,68
2017-10-03,68
2017-10-04,68
2017-10-05,65
2017-10-06,65
2017-10-07,64
2017-10-08,64
2017-10-09,64
2017-10-10,62
2017-10-11,62
2017-10-12,62
2017-10-13,63
2017-10-14,63
2017-10-15,63
2017-10-16,62
2017-10-17,62
2017-10-18,62
2017-10-19,63
2017-10-20,63
2017-10-21,63
2017-10-22,60
2017-10-23,60
2017-10-24,60
2017-10-25,58
2017-10-26,58
2017-10-27,58
2017-10-28,58
2017-10-29,58
2017-10-30,57
2017-10-31,57
2017-11-01,57
2017-11-02,57
2017-11-03,57
2017-11-04,56
2017-11-05,56
2017-11-06,56
2017-11-07,54
2017-11-08,54
2017-11-09,54
2017-11-10,54
2017-11-11,54
2017-11-12,54
2017-11-13,53
2017-11-14,53
2017-11-15,53
2017-11-16,53
2017-11-17,53
2017-11-18,53
2017-11-19,52
2017-11-20,52
2017-11-21,52
2017-11-22,50
2017-11-23,50
2017-11-24,50
2017-11-25,49
2017-11-26,49
2017-11-27,49
2017-11-28,49
2017-11-29,49
2017-11-30,49
2017-12-01,49
2017-12-02,49
2017-12-03,49
2017-12-04,48
2017-12-05,48
2017-12-06,49
2017-12-07,49
2017-12-08,49
2017-12-09,50
2017-12-10,50
2017-12-11,48
2017-12-12,48
2017-12-14,46
2017-12-15,46
2017-12-16,46
2017-12-17,44
2017-12-18,44
2017-12-19,41
2017-12-20,41
2017-12-21,41
2017-12-22,42
2017-12-23,42
2017-12-24,42
2017-12-25,42
2017-12-26,42
2017-12-27,41
2017-12-28,41
2017-12-29,41
2017-12-30,41
2017-12-31,41
2018-01-01,41
2018-01-02,39
2018-01-03,39
2018-01-04,39
2018-01-05,38
2018-01-06,38
2018-01-07,37
2018-01-08,37
2018-01-09,37
2018-01-10,36
2018-01-11,36
2018-01-12,36
2018-01-13,34
2018-01-14,34
2018-01-15,32
2018-01-16,32
2018-01-17,30
2018-01-18,30
2018-01-19,30
2018-01-20,30
2018-01-21,30
2018-01-22,30
2018-01-23,28
2018-01-24,28
2018-01-25,26
2018-01-26,26
2018-01-27,26
2018-01-28,26
2018-01-29,26
2018-01-31,27
2018-02-01,27
2018-02-02,27
2018-02-03,28
2018-02-04,28
2018-02-05,28
2018-02-06,29
2018-02-07,29
2018-02-08,29
2018-02-09,29
2018-02-10,30
2018-02-11,30
2018-02-12,29
2018-02-13,29
2018-02-14,30
2018-02-15,30
2018-02-16,32
2018-02-17,32
2018-02-18,33
2018-02-19,33
2018-02-20,31
2018-02-21,31
2018-02-22,32
2018-02-23,32
2018-02-24,33
2018-02-25,33
2018-02-26,34
2018-02-27,34
2018-02-28,35
2018-03-01,35
2018-03-02,34
2018-03-03,34
2018-03-04,34
2018-03-05,35
2018-03-06,35
2018-03-07,33
2018-03-08,33
2018-03-09,33
2018-03-10,33
2018-03-11,34
2018-03-12,34
2018-03-13,36
2018-03-14,36
2018-03-15,36
2018-03-16,35
2018-03-17,35
2018-03-18,33
2018-03-19,33
2018-03-20,31
2018-03-21,31
2018-03-23,29
2018-03-24,29
2018-03-26,29
2018-03-27,29
2018-03-28,29
2018-03-29,29
2018-03-30,30
2018-03-31,30
2018-04-01,30
2018-04-02,31
2018-04-03,31
2018-04-04,31
2018-04-05,31
2018-04-06,31
2018-04-08,31
2018-04-09,32
2018-04-10,32
2018-04-11,33
2018-04-12,33
2018-04-13,34
2018-04-14,34
2018-04-15,35
2018-04-16,35
2018-04-17,35
2018-04-18,37
2018-04-19,37
2018-04-20,38
2018-04-21,38
2018-04-22,38
2018-04-23,39
2018-04-24,39
2018-04-25,39
2018-04-26,40
2018-04-27,40
2018-04-28,41
2018-04-29,41
2018-04-30,42
2018-05-01,42
2018-05-02,42
2018-05-03,44
2018-05-04,44
2018-05-05,45
2018-05-06,45
2018-05-07,45
2018-05-08,44
2018-05-09,44
2018-05-10,44
2018-05-11,44
2018-05-12,42
2018-05-13,42
2018-05-14,39
2018-05-15,39
2018-05-16,40
2018-05-17,40
2018-05-18,41
2018-05-19,41
2018-05-20,42
2018-05-21,42
2018-05-22,41
2018-05-23,41
2018-05-24,40
2018-05-25,40
2018-05-26,38
2018-05-27,38
2018-05-28,36
2018-05-29,36
2018-05-30,36
2018-05-31,36
2018-06-01,36
2018-06-02,36
2018-06-03,37
2018-06-04,37
2018-06-05,39
2018-06-06,39
2018-06-07,39
2018-06-08,41
2018-06-09,41
2018-06-10,44
2018-06-11,44
2018-06-12,44
2018-06-13,47
2018-06-14,47
2018-06-15,50
2018-06-16,50
2018-06-17,51
2018-06-18,51
2018-06-19,51
2018-06-20,51
2018-06-21,51
2018-06-22,50
2018-06-23,50
2018-06-24,50
2018-06-25,49
2018-06-26,49
2018-06-27,49
2018-06-28,49
2018-06-29,49
2018-06-30,50
2018-07-01,50
2018-07-02,50
2018-07-03,50
2018-07-04,50
2018-07-05,50
2018-07-06,50
2018-07-07,50
2018-07-08,50
2018-07-09,50
2018-07-10,50
2018-07-11,50
2018-07-12,50
2018-07-13,50
2018-07-14,50
2018-07-15,50
2018-07-16,50
2018-07-17,51
2018-07-18,51
2018-07-19,51
2018-07-20,52
2018-07-21,52
2018-07-22,52
2018-07-23,52
2018-07-24,52
2018-07-25,52
2018-07-26,52
2018-07-27,52
2018-07-28,52
2018-07-29,52
2018-07-30,52
2018-07-31,54
2018-08-01,54
2018-08-02,55
2018-08-03,55
2018-08-04,57
2018-08-05,57
2018-08-06,58
2018-08-07,58
2018-08-08,59
2018-08-09,59
2018-08-10,60
2018-08-11,60
2018-08-12,60
2018-08-14,61
2018-08-16,63
2018-08-17,63
2018-08-18,64
2018-08-19,64
2018-08-20,64
2018-08-21,64
2018-08-22,66
2018-08-23,66
2018-08-24,68
2018-08-25,68
2018-08-26,68
2018-08-27,68
2018-08-28,68
2018-08-29,68
2018-08-30,70
2018-08-31,70
2018-09-01,68
2018-09-02,68
2018-09-03,68
2018-09-04,68
2018-09-05,68
2018-09-06,68
2018-09-07,66
2018-09-08,67
2018-09-09,67
2018-09-10,69
2018-09-11,69
2018-09-12,69
2018-09-13,69
2018-09-14,70
2018-09-15,70
2018-09-16,70
2018-09-17,70
2018-09-18,70
2018-09-19,70
2018-09-20,71
2018-09-21,71
2018-09-22,74
2018-09-23,74
2018-09-24,75
2018-09-25,75
2018-09-26,75
2018-09-27,75
2018-09-28,74
2018-09-29,74
2018-09-30,72
2018-10-02,72
2018-10-03,70
2018-10-04,70
2018-10-05,70
2018-10-06,69
2018-10-07,69
2018-10-08,69
2018-10-09,69
2018-10-10,69
2018-10-11,69
2018-10-12,70
2018-10-13,70
2018-10-14,69
2018-10-15,69
2018-10-16,69
2018-10-17,69
2018-10-18,67
2018-10-19,66
2018-10-20,66
2018-10-21,66
2018-10-22,67
2018-10-23,67
2018-10-24,65
2018-10-25,65
2018-10-26,67
2018-10-27,67
2018-10-28,68
2018-10-29,68
2018-10-30,68
2018-10-31,66
2018-11-01,65
2018-11-03,62
2018-11-04,58
2018-11-05,55
2018-11-06,52
2018-11-07,49
2018-11-08,47
2018-11-09,44
2018-11-10,42
2018-11-11,39
2018-11-12,38
2018-11-13,37
2018-11-14,37
2018-11-15,37
2018-11-16,37
2018-11-17,36
2018-11-18,36
2018-11-19,36
2018-11-20,36
2018-11-21,35
2018-11-22,35
2018-11-23,35
2018-11-24,35
2018-11-25,35
2018-11-26,34
2018-11-27,34
2018-11-28,34
2018-11-29,33
2018-12-01,33
2018-12-02,34
2018-12-03,34
2018-12-04,35
2018-12-05,36
2018-12-07,34
2018-12-09,37
2018-12-10,38
2018-12-11,39
2018-12-12,40
2018-12-13,40
2018-12-14,40
2018-12-15,40
2018-12-16,41
2018-12-17,41
2018-12-18,41
2018-12-19,39
2018-12-20,38
2018-12-21,38
2018-12-22,38
2018-12-23,38
2018-12-24,37
2018-12-25,38
2018-12-26,38
2018-12-27,38
2018-12-28,38
2018-12-29,38
2018-12-30,37
2018-12-31,37
2019-01-01,37
2019-01-02,36
2019-01-03,35
2019-01-04,35
2019-01-05,34
2019-01-06,33
2019-01-08,33
2019-01-10,34
2019-01-11,35
2019-01-12,35
2019-01-13,34
2019-01-14,34
2019-01-15,35
2019-01-16,36
2019-01-17,35
2019-01-18,36
2019-01-19,36
2019-01-20,36
2019-01-21,36
2019-01-22,37
2019-01-23,38
2019-01-24,39
2019-01-25,40
2019-01-26,41
2019-01-28,42
2019-01-29,44
2019-01-30,44
2019-01-31,44
2019-02-01,45
2019-02-02,45
2019-02-03,45
2019-02-04,45
2019-02-05,45
2019-02-06,45
2019-02-07,46
2019-02-08,46
2019-02-09,44
2019-02-10,42
2019-02-11,44
2019-02-12,44
2019-02-13,45
2019-02-14,45
2019-02-15,46
2019-02-16,46
2019-02-17,47
2019-02-18,47
2019-02-19,47
2019-02-20,47
2019-02-21,47
2019-02-22,47
2019-02-23,48
2019-02-24,49
2019-02-25,48
2019-02-26,48
2019-02-27,48
2019-02-28,48
2019-03-01,48
2019-03-02,48
2019-03-03,49
2019-03-04,49
2019-03-05,49
2019-03-06,49
2019-03-07,49
2019-03-08,51
2019-03-09,51
2019-03-10,52
2019-03-11,52
2019-03-12,53
2019-03-13,53
2019-03-14,56
2019-03-15,56
2019-03-16,56
2019-03-17,56
2019-03-18,56
2019-03-19,58
2019-03-20,60
2019-03-21,60
2019-03-22,61
2019-03-23,61
2019-03-24,61
2019-03-25,61
2019-03-26,58
2019-03-27,58
2019-03-28,59
2019-03-29,57
2019-03-30,57
2019-03-31,55
2019-04-01,55
2019-04-02,52
2019-04-03,49
2019-04-04,46
2019-04-05,46
2019-04-06,44
2019-04-07,42
2019-04-08,43
2019-04-09,43
2019-04-10,44
2019-04-11,47
2019-04-12,49
2019-04-13,49
2019-04-14,50
2019-04-15,50
2019-04-16,51
2019-04-17,52
2019-04-18,53
2019-04-19,54
2019-04-20,56
2019-04-21,58
2019-04-22,58
2019-04-23,59
2019-04-24,61
2019-04-25,62
2019-04-26,62
2019-04-27,62
2019-04-28,60
2019-04-29,57
2019-04-30,54
2019-05-01,54
2019-05-02,51
2019-05-03,49
2019-05-04,48
2019-05-05,48
2019-05-06,48
2019-05-07,47
2019-05-08,47
2019-05-09,47
2019-05-10,46
2019-05-11,47
2019-05-12,49
2019-05-13,52
2019-05-14,52
2019-05-15,52
2019-05-16,52
2019-05-17,52
2019-05-18,51
2019-05-19,51
2019-05-20,53
2019-05-21,53
2019-05-22,53
2019-05-23,53
2019-05-24,53
2019-05-25,54
2019-05-26,54
2019-05-27,52
2019-05-28,51
2019-05-29,53
2019-05-30,53
2019-05-31,55
2019-06-01,55
2019-06-02,57
2019-06-03,57
2019-06-04,59
2019-06-05,61
2019-06-06,61
2019-06-07,61
2019-06-08,61
2019-06-09,61
2019-06-10,61
2019-06-11,59
2019-06-12,59
2019-06-13,57
2019-06-14,57
2019-06-15,57
2019-06-16,55
2019-06-17,57
2019-06-18,57
2019-06-19,58
2019-06-20,59
2019-06-21,59
2019-06-22,60
2019-06-23,63
2019-06-24,63
2019-06-25,64
2019-06-26,64
2019-06-27,64
2019-06-28,64
2019-06-29,65
2019-06-30,67
2019-07-01,67
2019-07-02,68
2019-07-03,66
2019-07-04,66
2019-07-05,64
2019-07-06,64
2019-07-07,63
2019-07-08,63
2019-07-09,63
2019-07-10,63
2019-07-11,63
2019-07-12,63
2019-07-13,63
2019-07-14,64
2019-07-15,64
2019-07-16,66
2019-07-17,65
2019-07-18,65
2019-07-19,63
2019-07-20,63
2019-07-21,60
2019-07-22,60
2019-07-23,57
2019-07-24,57
2019-07-25,54
2019-07-26,54
2019-07-27,54
2019-07-28,54
2019-07-29,57
2019-07-30,60
2019-07-31,63
2019-08-01,63
2019-08-02,64
2019-08-03,66
2019-08-04,66
2019-08-05,67
2019-08-06,67
2019-08-07,68
2019-08-08,68
2019-08-09,68
2019-08-10,68
2019-08-11,68
2019-08-12,70
2019-08-13,70
2019-08-14,71
2019-08-15,72
2019-08-16,71
2019-08-17,71
2019-08-18,69
2019-08-19,73
2019-08-20,73
2019-08-21,74
2019-08-22,75
2019-08-23,75
2019-08-24,76
2019-08-24,76
2019-08-25,76
2019-08-25,76
2019-08-26,77
2019-08-26,77
2019-08-27,77
2019-08-27,77
