date_obj,Oyster price
2015-10-06,68
2015-10-07,68
2015-10-08,68
2015-10-09,68
2015-10-10,68
2015-10-11,64
2015-10-12,64
2015-10-13,64
2015-10-14,64
2015-10-15,64
2015-10-16,61
2015-10-17,61
2015-10-18,61
2015-10-19,61
2015-10-20,61
2015-10-22,60
2015-10-23,60
2015-10-24,60
2015-10-25,60
2015-10-26,60
2015-10-27,60
2015-10-29,60
2015-10-30,60
2015-10-31,60
2015-11-01,60
2015-11-02,60
2015-11-03,58
2015-11-04,58
2015-11-05,58
2015-11-06,58
2015-11-07,58
2015-11-08,58
2015-11-09,56
2015-11-10,56
2015-11-11,56
2015-11-12,56
2015-11-13,56
2015-11-14,56
2015-11-15,55
2015-11-16,55
2015-11-17,55
2015-11-18,55
2015-11-19,55
2015-11-20,55
2015-11-21,52
2015-11-22,52
2015-11-23,52
2015-11-24,52
2015-11-25,50
2015-11-26,50
2015-11-27,50
2015-11-28,50
2015-11-29,50
2015-11-30,48
2015-12-01,48
2015-12-02,48
2015-12-03,48
2015-12-04,48
2015-12-05,48
2015-12-06,46
2015-12-07,46
2015-12-08,46
2015-12-09,46
2015-12-10,46
2015-12-11,44
2015-12-12,44
2015-12-13,44
2015-12-14,44
2015-12-15,44
2015-12-16,42
2015-12-17,42
2015-12-18,42
2015-12-19,42
2015-12-20,42
2015-12-21,42
2015-12-22,43
2015-12-23,43
2015-12-24,43
2015-12-25,43
2015-12-26,43
2015-12-27,44
2015-12-28,44
2015-12-29,44
2015-12-30,44
2015-12-31,44
2016-01-01,42
2016-01-02,42
2016-01-03,42
2016-01-04,42
2016-01-05,42
2016-01-06,42
2016-01-07,42
2016-01-08,42
2016-01-09,42
2016-01-10,45
2016-01-11,45
2016-01-12,45
2016-01-13,45
2016-01-14,48
2016-01-15,48
2016-01-16,48
2016-01-17,48
2016-01-18,48
2016-01-19,46
2016-01-20,46
2016-01-21,46
2016-01-22,46
2016-01-23,46
2016-01-24,48
2016-01-25,48
2016-01-26,48
2016-01-27,48
2016-01-28,48
2016-01-29,48
2016-01-30,48
2016-01-31,48
2016-02-01,48
2016-02-02,48
2016-02-03,49
2016-02-04,49
2016-02-05,49
2016-02-06,49
2016-02-07,49
2016-02-08,49
2016-02-09,49
2016-02-10,49
2016-02-11,49
2016-02-12,49
2016-02-13,50
2016-02-14,50
2016-02-15,50
2016-02-16,50
2016-02-17,50
2016-02-18,50
2016-02-19,50
2016-02-20,50
2016-02-21,50
2016-02-22,50
2016-02-23,48
2016-02-24,48
2016-02-25,48
2016-02-26,48
2016-02-27,51
2016-02-28,51
2016-02-29,51
2016-03-01,51
2016-03-02,51
2016-03-03,53
2016-03-04,53
2016-03-05,53
2016-03-06,53
2016-03-07,53
2016-03-08,56
2016-03-09,56
2016-03-10,56
2016-03-11,56
2016-03-12,57
2016-03-13,57
2016-03-14,57
2016-03-15,57
2016-03-16,57
2016-03-17,58
2016-03-18,58
2016-03-19,58
2016-03-20,58
2016-03-21,61
2016-03-22,61
2016-03-23,61
2016-03-24,61
2016-03-25,63
2016-03-26,63
2016-03-27,63
2016-03-28,63
2016-03-29,66
2016-03-30,66
2016-03-31,66
2016-04-01,66
2016-04-02,66
2016-04-03,66
2016-04-04,66
2016-04-05,66
2016-04-06,66
2016-04-07,66
2016-04-08,63
2016-04-09,63
2016-04-10,63
2016-04-11,63
2016-04-12,67
2016-04-13,67
2016-04-14,67
2016-04-15,67
2016-04-16,67
2016-04-17,65
2016-04-18,65
2016-04-19,65
2016-04-20,65
2016-04-21,62
2016-04-22,62
2016-04-23,62
2016-04-24,62
2016-04-25,63
2016-04-26,63
2016-04-27,63
2016-04-28,63
2016-04-29,63
2016-04-30,63
2016-05-01,63
2016-05-02,63
2016-05-03,63
2016-05-04,62
2016-05-05,62
2016-05-06,62
2016-05-07,62
2016-05-08,63
2016-05-09,63
2016-05-10,63
2016-05-11,63
2016-05-12,64
2016-05-13,64
2016-05-14,64
2016-05-15,64
2016-05-16,64
2016-05-17,64
2016-05-18,64
2016-05-19,64
2016-05-22,61
2016-05-23,58
2016-05-24,58
2016-05-25,58
2016-05-26,58
2016-05-27,60
2016-05-28,60
2016-05-29,60
2016-05-30,60
2016-05-31,63
2016-06-01,63
2016-06-02,63
2016-06-03,63
2016-06-04,64
2016-06-05,64
2016-06-06,64
2016-06-07,64
2016-06-08,65
2016-06-09,65
2016-06-10,65
2016-06-11,65
2016-06-12,67
2016-06-13,67
2016-06-14,67
2016-06-15,67
2016-06-16,64
2016-06-17,64
2016-06-18,64
2016-06-19,61
2016-06-20,61
2016-06-21,61
2016-06-22,61
2016-06-23,63
2016-06-24,63
2016-06-25,63
2016-06-26,63
2016-06-27,64
2016-06-28,64
2016-06-29,64
2016-06-30,65
2016-07-01,65
2016-07-02,65
2016-07-03,65
2016-07-04,65
2016-07-05,65
2016-07-06,65
2016-07-07,65
2016-07-08,63
2016-07-09,63
2016-07-10,67
2016-07-11,67
2016-07-12,67
2016-07-13,64
2016-07-14,64
2016-07-15,64
2016-07-16,66
2016-07-17,66
2016-07-18,66
2016-07-23,70
2016-07-24,69
2016-07-25,69
2016-07-26,69
2016-07-27,69
2016-07-28,66
2016-07-29,66
2016-07-30,66
2016-07-31,66
2016-08-01,69
2016-08-02,69
2016-08-03,69
2016-08-04,69
2016-08-05,67
2016-08-06,67
2016-08-07,67
2016-08-08,67
2016-08-09,70
2016-08-10,70
2016-08-11,70
2016-08-12,70
2016-08-13,69
2016-08-14,69
2016-08-15,69
2016-08-16,69
2016-08-17,68
2016-08-18,68
2016-08-19,68
2016-08-20,68
2016-08-21,68
2016-08-22,64
2016-08-23,64
2016-08-24,64
2016-08-25,64
2016-08-26,64
2016-08-28,62
2016-08-31,62
2016-09-01,59
2016-09-02,59
2016-09-03,59
2016-09-04,59
2016-09-05,56
2016-09-06,56
2016-09-07,56
2016-09-08,56
2016-09-09,56
2016-09-10,55
2016-09-11,55
2016-09-12,55
2016-09-13,55
2016-09-14,55
2016-09-15,53
2016-09-16,53
2016-09-17,53
2016-09-18,53
2016-09-19,53
2016-09-20,51
2016-09-21,51
2016-09-22,51
2016-09-23,51
2016-09-24,51
2016-09-25,48
2016-09-26,48
2016-09-27,48
2016-09-28,48
2016-09-29,48
2016-09-30,46
2016-10-01,46
2016-10-02,46
2016-10-03,46
2016-10-04,46
2016-10-05,43
2016-10-06,43
2016-10-07,43
2016-10-08,43
2016-10-09,43
2016-10-10,43
2016-10-11,44
2016-10-12,44
2016-10-13,44
2016-10-14,44
2016-10-15,44
2016-10-16,45
2016-10-17,45
2016-10-18,45
2016-10-19,45
2016-10-20,45
2016-10-21,47
2016-10-22,47
2016-10-23,47
2016-10-24,47
2016-10-25,47
2016-10-26,47
2016-10-27,47
2016-10-28,47
2016-10-29,47
2016-10-30,47
2016-10-31,50
2016-11-01,50
2016-11-02,50
2016-11-03,50
2016-11-04,50
2016-11-05,52
2016-11-06,52
2016-11-07,52
2016-11-08,52
2016-11-09,55
2016-11-10,55
2016-11-11,55
2016-11-12,55
2016-11-13,55
2016-11-14,52
2016-12-07,63
2016-12-08,67
2016-12-09,67
2016-12-10,67
2016-12-11,67
2016-12-12,71
2016-12-13,71
2016-12-14,71
2016-12-15,71
2016-12-16,75
2016-12-17,75
2016-12-18,75
2016-12-19,79
2016-12-20,79
2016-12-21,79
2016-12-22,79
2016-12-23,76
2016-12-24,76
2016-12-25,76
2016-12-26,76
2016-12-27,75
2016-12-28,75
2016-12-29,75
2016-12-30,79
2016-12-31,79
2017-01-01,79
2017-01-02,83
2017-01-03,83
2017-01-04,83
2017-01-05,87
2017-01-06,87
2017-01-07,87
2017-01-08,83
2017-01-09,83
2017-01-10,83
2017-01-11,79
2017-01-12,79
2017-01-13,79
2017-01-14,77
2017-01-15,77
2017-01-16,77
2017-01-17,77
2017-01-18,77
2017-01-19,77
2017-01-20,75
2017-01-21,75
2017-01-22,75
2017-01-27,68
2017-01-28,68
2017-01-29,65
2017-01-30,65
2017-01-31,65
2017-02-01,62
2017-02-02,62
2017-02-03,62
2017-02-04,59
2017-02-05,59
2017-02-06,59
2017-02-07,59
2017-02-08,58
2017-02-09,58
2017-02-10,58
2017-02-11,59
2017-02-12,59
2017-02-13,59
2017-02-14,57
2017-02-15,57
2017-02-16,57
2017-02-18,58
2017-02-19,58
2017-02-20,58
2017-02-21,56
2017-02-22,56
2017-02-23,56
2017-02-24,56
2017-02-25,53
2017-02-26,53
2017-02-27,53
2017-02-28,52
2017-03-01,52
2017-03-02,52
2017-03-03,52
2017-03-04,52
2017-03-05,52
2017-03-06,52
2017-03-07,49
2017-03-08,49
2017-03-09,49
2017-03-10,49
2017-03-11,46
2017-03-12,46
2017-03-13,46
2017-03-14,49
2017-03-15,49
2017-03-16,49
2017-03-17,50
2017-03-18,50
2017-03-19,50
2017-03-20,47
2017-03-21,47
2017-03-22,47
2017-03-23,47
2017-03-24,44
2017-03-25,44
2017-03-26,44
2017-03-27,44
2017-03-28,41
2017-03-29,41
2017-03-30,41
2017-03-31,39
2017-04-01,39
2017-04-02,39
2017-04-03,38
2017-04-04,38
2017-04-12,36
2017-04-13,36
2017-04-14,36
2017-04-15,36
2017-04-16,34
2017-04-17,34
2017-04-18,34
2017-04-19,35
2017-04-20,35
2017-04-21,35
2017-04-22,37
2017-04-23,37
2017-04-24,37
2017-04-25,39
2017-04-26,39
2017-04-27,39
2017-04-28,39
2017-04-29,41
2017-04-30,41
2017-05-01,41
2017-05-02,42
2017-05-03,42
2017-05-04,42
2017-05-05,42
2017-05-06,42
2017-05-07,42
2017-05-08,42
2017-05-09,42
2017-05-10,42
2017-05-11,42
2017-05-12,42
2017-05-13,42
2017-05-14,41
2017-05-15,41
2017-05-16,41
2017-05-17,41
2017-05-18,39
2017-05-19,39
2017-05-20,39
2017-05-21,39
2017-05-22,39
2017-05-23,39
2017-05-24,39
2017-05-25,39
2017-05-26,37
2017-05-27,37
2017-05-28,37
2017-05-29,36
2017-05-30,36
2017-05-31,36
2017-06-01,34
2017-06-02,34
2017-06-03,34
2017-06-06,32
2017-06-07,30
2017-06-08,30
2017-06-09,30
2017-06-10,29
2017-06-11,29
2017-06-12,29
2017-06-13,31
2017-06-14,31
2017-06-15,31
2017-06-16,33
2017-06-17,33
2017-06-18,33
2017-06-19,33
2017-06-20,35
2017-06-21,35
2017-06-22,35
2017-06-23,35
2017-06-24,37
2017-06-25,37
2017-06-26,37
2017-06-27,37
2017-06-28,37
2017-06-29,37
2017-06-30,38
2017-07-01,38
2017-07-02,38
2017-07-03,40
2017-07-04,40
2017-07-05,40
2017-07-06,42
2017-07-07,42
2017-07-08,42
2017-07-13,42
2017-07-14,42
2017-07-15,41
2017-07-16,41
2017-07-17,41
2017-07-18,42
2017-07-19,42
2017-07-20,42
2017-07-21,45
2017-07-22,45
2017-07-23,47
2017-07-24,47
2017-07-25,47
2017-07-26,47
2017-07-27,47
2017-07-28,47
2017-07-29,47
2017-07-30,47
2017-07-31,47
2017-08-01,46
2017-08-02,46
2017-08-03,43
2017-08-04,43
2017-08-05,40
2017-08-06,40
2017-08-09,40
2017-08-10,38
2017-08-11,38
2017-08-12,38
2017-08-13,36
2017-08-14,36
2017-08-15,36
2017-08-17,34
2017-08-18,34
2017-08-19,34
2017-08-20,34
2017-08-21,34
2017-08-22,35
2017-08-23,35
2017-08-24,35
2017-08-25,35
2017-08-26,36
2017-08-27,36
2017-08-28,36
2017-08-29,36
2017-08-30,36
2017-08-31,36
2017-09-01,35
2017-09-02,35
2017-09-03,35
2017-09-04,34
2017-09-05,34
2017-09-06,34
2017-09-07,35
2017-09-08,35
2017-09-09,35
2017-09-10,36
2017-09-11,36
2017-09-12,36
2017-09-13,36
2017-09-14,36
2017-09-15,36
2017-09-16,37
2017-09-17,37
2017-09-19,38
2017-09-20,38
2017-09-21,38
2017-09-22,38
2017-09-23,38
2017-09-24,38
2017-09-25,36
2017-09-26,36
2017-09-27,36
2017-09-28,38
2017-09-29,38
2017-09-30,38
2017-10-01,40
2017-10-02,40
2017-10-03,40
2017-10-04,42
2017-10-05,42
2017-10-06,42
2017-10-07,45
2017-10-08,45
2017-10-09,45
2017-10-10,47
2017-10-11,47
2017-10-12,47
2017-10-13,49
2017-10-14,49
2017-10-15,49
2017-10-16,52
2017-10-17,52
2017-10-18,52
2017-10-19,54
2017-10-20,54
2017-10-21,54
2017-10-22,57
2017-10-23,57
2017-10-24,57
2017-10-25,59
2017-10-26,59
2017-10-27,59
2017-10-28,59
2017-10-29,62
2017-10-30,62
2017-10-31,62
2017-11-01,66
2017-11-02,66
2017-11-03,66
2017-11-04,68
2017-11-05,68
2017-11-06,68
2017-11-07,69
2017-11-08,69
2017-11-09,69
2017-11-10,70
2017-11-11,70
2017-11-12,70
2017-11-13,69
2017-11-14,69
2017-11-15,69
2017-11-16,66
2017-11-17,66
2017-11-18,66
2017-11-19,65
2017-11-20,65
2017-11-21,65
2017-11-22,68
2017-11-23,68
2017-11-24,68
2017-11-25,72
2017-11-26,72
2017-11-27,72
2017-11-28,76
2017-11-29,76
2017-11-30,76
2017-12-01,80
2017-12-02,80
2017-12-03,80
2017-12-04,84
2017-12-05,84
2017-12-06,89
2017-12-07,89
2017-12-08,89
2017-12-09,94
2017-12-10,94
2017-12-11,99
2017-12-12,99
2017-12-14,103
2017-12-15,103
2017-12-16,103
2017-12-17,106
2017-12-18,106
2017-12-19,112
2017-12-20,112
2017-12-21,112
2017-12-22,118
2017-12-23,118
2017-12-24,118
2017-12-25,123
2017-12-26,123
2017-12-27,130
2017-12-28,130
2017-12-29,130
2017-12-30,137
2017-12-31,137
2018-01-01,144
2018-01-02,144
2018-01-03,152
2018-01-04,152
2018-01-05,156
2018-01-06,156
2018-01-07,148
2018-01-08,148
2018-01-09,141
2018-01-10,141
2018-01-11,141
2018-01-12,134
2018-01-13,134
2018-01-14,130
2018-01-15,130
2018-01-16,124
2018-01-17,124
2018-01-18,118
2018-01-19,118
2018-01-20,113
2018-01-21,113
2018-01-22,108
2018-01-23,108
2018-01-24,102
2018-01-25,96
2018-01-26,96
2018-01-27,92
2018-01-28,87
2018-01-29,82
2018-01-31,78
2018-02-01,78
2018-02-02,76
2018-02-03,78
2018-02-04,78
2018-02-05,76
2018-02-06,72
2018-02-07,69
2018-02-08,69
2018-02-09,66
2018-02-10,66
2018-02-11,63
2018-02-12,62
2018-02-13,62
2018-02-14,62
2018-02-15,62
2018-02-16,63
2018-02-17,63
2018-02-18,63
2018-02-19,64
2018-02-20,64
2018-02-21,63
2018-02-22,63
2018-02-23,60
2018-02-24,60
2018-02-25,57
2018-02-26,56
2018-02-27,53
2018-03-01,53
2018-03-02,51
2018-03-03,48
2018-03-04,48
2018-03-05,47
2018-03-06,47
2018-03-07,48
2018-03-08,48
2018-03-09,50
2018-03-10,50
2018-03-11,53
2018-03-12,53
2018-03-13,56
2018-03-14,56
2018-03-15,54
2018-03-16,54
2018-03-17,54
2018-03-18,54
2018-03-19,55
2018-03-20,55
2018-03-21,55
2018-03-23,54
2018-03-24,53
2018-03-26,54
2018-03-27,53
2018-03-28,53
2018-03-29,53
2018-03-30,53
2018-03-31,55
2018-04-01,55
2018-04-02,56
2018-04-03,53
2018-04-04,53
2018-04-05,50
2018-04-06,49
2018-04-08,50
2018-04-09,50
2018-04-10,51
2018-04-11,49
2018-04-12,51
2018-04-13,51
2018-04-14,53
2018-04-15,55
2018-04-16,55
2018-04-17,53
2018-04-18,53
2018-04-19,51
2018-04-20,51
2018-04-21,49
2018-04-22,49
2018-04-23,46
2018-04-24,46
2018-04-25,44
2018-04-26,44
2018-04-27,42
2018-04-28,42
2018-04-29,42
2018-04-30,42
2018-05-01,41
2018-05-02,41
2018-05-04,38
2018-05-05,36
2018-05-06,36
2018-05-07,38
2018-05-08,38
2018-05-09,38
2018-05-10,38
2018-05-11,40
2018-05-12,42
2018-05-13,42
2018-05-14,45
2018-05-15,45
2018-05-16,45
2018-05-17,45
2018-05-18,44
2018-05-19,44
2018-05-20,44
2018-05-21,44
2018-05-22,44
2018-05-23,43
2018-05-24,43
2018-05-25,46
2018-05-26,45
2018-05-27,45
2018-05-28,44
2018-05-29,43
2018-05-30,43
2018-05-31,42
2018-06-01,42
2018-06-02,42
2018-06-03,42
2018-06-04,42
2018-06-05,40
2018-06-06,41
2018-06-07,41
2018-06-08,41
2018-06-09,41
2018-06-10,41
2018-06-11,41
2018-06-12,41
2018-06-13,42
2018-06-14,42
2018-06-15,41
2018-06-16,41
2018-06-17,40
2018-06-18,40
2018-06-19,40
2018-06-20,40
2018-06-21,41
2018-06-22,41
2018-06-23,41
2018-06-24,40
2018-06-25,40
2018-06-26,40
2018-06-27,40
2018-06-28,40
2018-06-29,40
2018-06-30,40
2018-07-01,40
2018-07-02,40
2018-07-03,40
2018-07-04,40
2018-07-05,41
2018-07-06,41
2018-07-07,41
2018-07-08,42
2018-07-09,41
2018-07-10,41
2018-07-11,41
2018-07-12,41
2018-07-13,43
2018-07-14,43
2018-07-15,43
2018-07-16,44
2018-07-17,44
2018-07-18,44
2018-07-19,43
2018-07-20,43
2018-07-21,46
2018-07-22,49
2018-07-23,52
2018-07-24,55
2018-07-25,55
2018-07-26,58
2018-07-27,61
2018-07-28,61
2018-07-29,65
2018-07-30,69
2018-07-31,73
2018-08-01,73
2018-08-02,70
2018-08-03,67
2018-08-04,63
2018-08-05,60
2018-08-06,58
2018-08-07,55
2018-08-08,54
2018-08-09,54
2018-08-10,52
2018-08-11,50
2018-08-12,50
2018-08-14,56
2018-08-16,59
2018-08-17,61
2018-08-18,61
2018-08-19,61
2018-08-20,57
2018-08-21,55
2018-08-22,52
2018-08-23,52
2018-08-24,49
2018-08-25,49
2018-08-26,49
2018-08-27,47
2018-08-28,47
2018-08-29,50
2018-08-30,53
2018-08-31,56
2018-09-01,59
2018-09-02,61
2018-09-03,62
2018-09-04,61
2018-09-05,61
2018-09-06,61
2018-09-07,58
2018-09-08,57
2018-09-09,55
2018-09-10,54
2018-09-11,52
2018-09-12,49
2018-09-13,46
2018-09-14,44
2018-09-15,42
2018-09-16,42
2018-09-17,40
2018-09-18,39
2018-09-19,40
2018-09-20,38
2018-09-21,37
2018-09-22,37
2018-09-23,38
2018-09-24,36
2018-09-25,36
2018-09-26,36
2018-09-27,36
2018-09-28,36
2018-09-29,36
2018-09-30,36
2018-10-02,37
2018-10-03,38
2018-10-04,38
2018-10-05,39
2018-10-06,39
2018-10-07,39
2018-10-08,40
2018-10-09,40
2018-10-10,39
2018-10-11,37
2018-10-12,35
2018-10-13,34
2018-10-14,32
2018-10-15,31
2018-10-16,31
2018-10-17,32
2018-10-18,33
2018-10-19,33
2018-10-20,33
2018-10-21,34
2018-10-22,36
2018-10-23,36
2018-10-24,38
2018-10-25,40
2018-10-26,42
2018-10-27,45
2018-10-28,48
2018-10-29,48
2018-10-30,50
2018-10-31,50
2018-11-01,51
2018-11-03,52
2018-11-04,51
2018-11-05,51
2018-11-06,50
2018-11-07,51
2018-11-08,50
2018-11-09,50
2018-11-10,50
2018-11-11,50
2018-11-12,51
2018-11-13,52
2018-11-15,52
2018-11-16,54
2018-11-17,53
2018-11-18,52
2018-11-19,54
2018-11-20,52
2018-11-21,54
2018-11-22,55
2018-11-23,55
2018-11-24,54
2018-11-25,55
2018-11-26,58
2018-11-27,61
2018-11-28,64
2018-11-29,64
2018-12-01,65
2018-12-02,65
2018-12-03,68
2018-12-04,70
2018-12-05,71
2018-12-07,66
2018-12-09,66
2018-12-10,68
2018-12-11,68
2018-12-12,71
2018-12-13,72
2018-12-14,68
2018-12-15,69
2018-12-16,70
2018-12-17,70
2018-12-18,69
2018-12-19,67
2018-12-20,68
2018-12-21,71
2018-12-22,72
2018-12-23,72
2018-12-24,75
2018-12-25,74
2018-12-26,70
2018-12-27,71
2018-12-28,72
2018-12-29,69
2018-12-30,69
2018-12-31,69
2019-01-01,69
2019-01-02,70
2019-01-03,69
2019-01-04,67
2019-01-05,66
2019-01-06,67
2019-01-08,61
2019-01-10,62
2019-01-11,66
2019-01-12,70
2019-01-13,71
2019-01-14,71
2019-01-15,71
2019-01-16,70
2019-01-17,67
2019-01-18,63
2019-01-19,59
2019-01-20,57
2019-01-21,56
2019-01-22,55
2019-01-23,54
2019-01-25,52
2019-01-26,52
2019-01-28,51
2019-01-29,53
2019-01-30,56
2019-01-31,59
2019-02-01,62
2019-02-02,66
2019-02-03,69
2019-02-04,69
2019-02-05,70
2019-02-06,69
2019-02-07,66
2019-02-08,62
2019-02-09,59
2019-02-10,57
2019-02-11,58
2019-02-12,55
2019-02-13,56
2019-02-14,56
2019-02-15,57
2019-02-16,57
2019-02-17,58
2019-02-18,57
2019-02-19,57
2019-02-20,57
2019-02-21,57
2019-02-22,57
2019-02-23,57
2019-02-24,57
2019-02-25,57
2019-02-26,57
2019-02-27,57
2019-02-28,54
2019-03-01,55
2019-03-02,58
2019-03-03,61
2019-03-04,59
2019-03-05,57
2019-03-06,58
2019-03-07,57
2019-03-08,57
2019-03-09,56
2019-03-10,58
2019-03-11,57
2019-03-12,57
2019-03-13,57
2019-03-14,58
2019-03-15,57
2019-03-16,58
2019-03-17,57
2019-03-18,58
2019-03-19,57
2019-03-20,57
2019-03-21,57
2019-03-22,57
2019-03-23,57
2019-03-24,60
2019-03-25,57
2019-03-26,57
2019-03-27,57
2019-03-28,57
2019-03-29,57
2019-03-30,57
2019-03-31,57
2019-04-01,58
2019-04-02,58
2019-04-03,61
2019-04-04,61
2019-04-05,60
2019-04-06,62
2019-04-07,66
2019-04-08,69
2019-04-09,69
2019-04-10,69
2019-04-11,69
2019-04-12,70
2019-04-13,68
2019-04-14,65
2019-04-15,64
2019-04-16,66
2019-04-17,63
2019-04-18,66
2019-04-19,63
2019-04-20,61
2019-04-21,59
2019-04-22,59
2019-04-23,59
2019-04-24,58
2019-04-25,58
2019-04-26,57
2019-04-27,57
2019-04-28,55
2019-04-29,53
2019-04-30,51
2019-05-01,49
2019-05-02,47
2019-05-03,45
2019-05-04,42
2019-05-05,39
2019-05-06,37
2019-05-07,37
2019-05-08,39
2019-05-09,41
2019-05-10,44
2019-05-11,47
2019-05-12,50
2019-05-13,53
2019-05-14,56
2019-05-15,56
2019-05-16,59
2019-05-17,59
2019-05-18,62
2019-05-19,66
2019-05-20,70
2019-05-21,72
2019-05-22,72
2019-05-23,72
2019-05-24,72
2019-05-25,72
2019-05-26,71
2019-05-27,71
2019-05-28,71
2019-05-29,71
2019-05-30,72
2019-05-31,72
2019-06-01,71
2019-06-02,71
2019-06-03,71
2019-06-04,71
2019-06-05,72
2019-06-06,71
2019-06-07,71
2019-06-08,71
2019-06-09,71
2019-06-10,71
2019-06-11,72
2019-06-12,71
2019-06-13,68
2019-06-14,69
2019-06-15,67
2019-06-16,68
2019-06-17,72
2019-06-18,76
2019-06-19,80
2019-06-20,84
2019-06-21,83
2019-06-22,85
2019-06-23,84
2019-06-24,79
2019-06-25,82
2019-06-26,81
2019-06-27,79
2019-06-28,79
2019-06-29,81
2019-06-30,83
2019-07-01,83
2019-07-02,85
2019-07-03,88
2019-07-04,88
2019-07-05,89
2019-07-06,88
2019-07-07,88
2019-07-08,93
2019-07-09,91
2019-07-10,89
2019-07-11,91
2019-07-12,91
2019-07-13,89
2019-07-14,86
2019-07-15,86
2019-07-16,88
2019-07-17,87
2019-07-18,86
2019-07-19,86
2019-07-20,89
2019-07-21,89
2019-07-22,92
2019-07-23,91
2019-07-24,91
2019-07-25,88
2019-07-26,85
2019-07-27,81
2019-07-28,84
2019-07-29,87
2019-07-30,83
2019-07-31,79
2019-08-01,76
2019-08-02,76
2019-08-03,74
2019-08-04,71
2019-08-05,68
2019-08-06,70
2019-08-07,70
2019-08-08,66
2019-08-09,66
2019-08-10,65
2019-08-11,65
2019-08-12,63
2019-08-13,60
2019-08-14,58
2019-08-15,58
2019-08-16,56
2019-08-17,56
2019-08-18,58
2019-08-19,61
2019-08-20,61
2019-08-21,58
2019-08-22,56
2019-08-23,55
2019-08-24,55
2019-08-24,55
2019-08-25,55
2019-08-25,55
2019-08-26,53
2019-08-26,53
2019-08-27,51
2019-08-27,51
2019-08-28,51
2019-08-29,49
2019-08-30,47
2019-08-31,47
2019-09-01,46
2019-09-02,46
2019-09-03,45
2019-09-04,46
2019-09-05,43
2019-09-06,43
2019-09-07,42
2019-09-08,44
