date_obj,Iron%20javelin%20heads price
2017-09-20,54
2017-09-21,52
2017-09-22,52
2017-09-23,52
2017-09-24,52
2017-09-25,52
2017-09-26,52
2017-09-27,52
2017-09-28,52
2017-09-29,52
2017-09-30,52
2017-10-01,52
2017-10-02,52
2017-10-03,52
2017-10-04,52
2017-10-05,52
2017-10-06,52
2017-10-07,52
2017-10-08,52
2017-10-09,52
2017-10-10,52
2017-10-11,52
2017-10-12,52
2017-10-13,52
2017-10-14,52
2017-10-15,52
2017-10-16,52
2017-10-17,52
2017-10-18,52
2017-10-19,52
2017-10-20,52
2017-10-21,52
2017-10-22,52
2017-10-23,52
2017-10-24,52
2017-10-25,52
2017-10-26,52
2017-10-27,51
2017-10-28,51
2017-10-29,51
2017-10-30,51
2017-10-31,51
2017-11-01,51
2017-11-02,51
2017-11-03,51
2017-11-04,51
2017-11-05,51
2017-11-06,51
2017-11-07,51
2017-11-08,51
2017-11-09,51
2017-11-10,51
2017-11-11,51
2017-11-12,51
2017-11-13,51
2017-11-14,51
2017-11-15,51
2017-11-16,51
2017-11-17,51
2017-11-18,51
2017-11-19,51
2017-11-20,51
2017-11-21,51
2017-11-22,51
2017-11-23,51
2017-11-24,51
2017-11-25,51
2017-11-26,51
2017-11-27,51
2017-11-28,51
2017-11-29,51
2017-11-30,51
2017-12-01,51
2017-12-02,51
2017-12-03,51
2017-12-04,49
2017-12-05,49
2017-12-06,49
2017-12-07,49
2017-12-08,49
2017-12-09,49
2017-12-10,49
2017-12-11,49
2017-12-12,49
2017-12-13,49
2017-12-14,49
2017-12-15,49
2017-12-16,49
2017-12-17,49
2017-12-18,49
2017-12-19,49
2017-12-20,49
2017-12-21,49
2017-12-22,49
2017-12-23,49
2017-12-24,49
2017-12-25,49
2017-12-26,49
2017-12-27,49
2017-12-28,49
2017-12-29,49
2017-12-30,49
2017-12-31,49
2018-01-01,49
2018-01-02,49
2018-01-03,47
2018-01-04,47
2018-01-05,47
2018-01-06,47
2018-01-07,47
2018-01-08,47
2018-01-09,47
2018-01-10,47
2018-01-11,47
2018-01-12,47
2018-01-13,47
2018-01-14,47
2018-01-15,47
2018-01-16,47
2018-01-17,47
2018-01-18,47
2018-01-19,47
2018-01-20,47
2018-01-21,47
2018-01-22,47
2018-01-23,47
2018-01-25,45
2018-01-26,45
2018-01-27,45
2018-01-28,45
2018-01-29,45
2018-01-30,45
2018-01-31,45
2018-02-01,45
2018-02-02,45
2018-02-03,45
2018-02-04,45
2018-02-05,45
2018-02-06,45
2018-02-07,45
2018-02-08,45
2018-02-09,45
2018-02-10,45
2018-02-11,44
2018-02-12,44
2018-02-13,44
2018-02-14,44
2018-02-15,44
2018-02-16,44
2018-02-17,44
2018-02-18,44
2018-02-19,44
2018-02-20,44
2018-02-21,44
2018-02-22,44
2018-02-23,44
2018-02-24,44
2018-02-25,44
2018-02-26,44
2018-02-27,44
2018-02-28,44
2018-03-01,43
2018-03-02,43
2018-03-03,43
2018-03-04,43
2018-03-05,43
2018-03-06,43
2018-03-07,43
2018-03-08,43
2018-03-09,43
2018-03-10,43
2018-03-11,43
2018-03-12,43
2018-03-13,43
2018-03-14,43
2018-03-15,43
2018-03-16,43
2018-03-17,43
2018-03-18,43
2018-03-19,43
2018-03-20,43
2018-03-21,43
2018-03-23,43
2018-03-24,43
2018-03-25,43
2018-03-26,43
2018-03-27,43
2018-03-28,43
2018-03-29,43
2018-03-30,43
2018-03-31,43
2018-04-01,43
2018-04-02,43
2018-04-03,43
2018-04-04,43
2018-04-05,43
2018-04-06,43
2018-04-07,43
2018-04-08,43
2018-04-09,43
2018-04-10,43
2018-04-11,43
2018-04-12,43
2018-04-13,43
2018-04-14,43
2018-04-15,43
2018-04-16,43
2018-04-17,43
2018-04-18,43
2018-04-19,43
2018-04-20,43
2018-04-21,43
2018-04-22,43
2018-04-23,43
2018-04-24,43
2018-04-25,43
2018-04-26,43
2018-04-27,43
2018-04-28,43
2018-04-29,43
2018-04-30,43
2018-05-01,43
2018-05-04,43
2018-05-05,43
2018-05-06,43
2018-05-07,43
2018-05-08,43
2018-05-09,43
2018-05-10,43
2018-05-11,43
2018-05-12,43
2018-05-13,43
2018-05-14,43
2018-05-15,43
2018-05-16,43
2018-05-17,43
2018-05-18,43
2018-05-19,43
2018-05-20,43
2018-05-21,43
2018-05-22,43
2018-05-23,42
2018-05-24,42
2018-05-25,42
2018-05-26,42
2018-05-27,42
2018-05-28,42
2018-05-29,42
2018-05-30,42
2018-05-31,42
2018-06-01,42
2018-06-02,42
2018-06-03,42
2018-06-04,42
2018-06-05,42
2018-06-06,42
2018-06-07,42
2018-06-08,42
2018-06-09,42
2018-06-10,42
2018-06-11,42
2018-06-12,42
2018-06-13,42
2018-06-14,42
2018-06-15,42
2018-06-16,42
2018-06-17,42
2018-06-18,42
2018-06-19,42
2018-06-20,42
2018-06-21,42
2018-06-22,42
2018-06-23,42
2018-06-24,42
2018-06-25,42
2018-06-26,42
2018-06-27,42
2018-06-28,42
2018-06-29,42
2018-06-30,42
2018-07-01,42
2018-07-02,42
2018-07-03,42
2018-07-04,42
2018-07-05,42
2018-07-06,43
2018-07-07,43
2018-07-08,43
2018-07-09,43
2018-07-10,43
2018-07-11,43
2018-07-12,43
2018-07-13,43
2018-07-14,43
2018-07-15,43
2018-07-16,43
2018-07-17,43
2018-07-18,43
2018-07-19,43
2018-07-20,43
2018-07-21,43
2018-07-22,43
2018-07-23,43
2018-07-24,43
2018-07-25,43
2018-07-26,43
2018-07-27,43
2018-07-28,43
2018-07-29,43
2018-07-30,43
2018-07-31,43
2018-08-01,43
2018-08-02,43
2018-08-03,43
2018-08-04,43
2018-08-05,42
2018-08-06,42
2018-08-07,42
2018-08-08,42
2018-08-09,42
2018-08-10,42
2018-08-11,42
2018-08-12,42
2018-08-14,42
2018-08-16,41
2018-08-17,41
2018-08-18,41
2018-08-19,41
2018-08-20,41
2018-08-21,41
2018-08-22,41
2018-08-23,41
2018-08-24,41
2018-08-25,41
2018-08-26,41
2018-08-27,41
2018-08-28,41
2018-08-29,41
2018-08-30,41
2018-08-31,41
2018-09-01,41
2018-09-02,41
2018-09-03,41
2018-09-04,41
2018-09-05,41
2018-09-06,41
2018-09-07,41
2018-09-08,41
2018-09-09,41
2018-09-10,41
2018-09-11,41
2018-09-12,41
2018-09-13,42
2018-09-14,42
2018-09-15,42
2018-09-16,42
2018-09-17,42
2018-09-18,42
2018-09-19,42
2018-09-20,42
2018-09-21,42
2018-09-22,42
2018-09-23,41
2018-09-24,41
2018-09-25,41
2018-09-26,41
2018-09-27,41
2018-09-28,41
2018-09-29,41
2018-09-30,41
2018-10-02,41
2018-10-03,41
2018-10-04,41
2018-10-05,41
2018-10-06,41
2018-10-07,41
2018-10-08,41
2018-10-09,41
2018-10-10,41
2018-10-11,41
2018-10-12,41
2018-10-13,41
2018-10-14,41
2018-10-15,41
2018-10-16,41
2018-10-17,41
2018-10-18,41
2018-10-19,41
2018-10-20,41
2018-10-21,41
2018-10-22,41
2018-10-23,41
2018-10-24,41
2018-10-25,41
2018-10-26,41
2018-10-27,41
2018-10-28,41
2018-10-29,41
2018-10-30,41
2018-10-31,41
2018-11-01,41
2018-11-03,41
2018-11-04,41
2018-11-05,39
2018-11-06,39
2018-11-07,39
2018-11-08,39
2018-11-09,39
2018-11-10,39
2018-11-11,39
2018-11-12,39
2018-11-13,39
2018-11-14,39
2018-11-15,39
2018-11-16,39
2018-11-17,40
2018-11-18,40
2018-11-19,40
2018-11-20,40
2018-11-21,40
2018-11-22,40
2018-11-23,40
2018-11-24,39
2018-11-25,39
2018-11-26,39
2018-11-27,39
2018-11-28,40
2018-11-29,40
2018-12-01,40
2018-12-02,40
2018-12-03,40
2018-12-04,40
2018-12-05,40
2018-12-07,40
2018-12-09,39
2018-12-10,39
2018-12-11,39
2018-12-12,39
2018-12-13,39
2018-12-14,40
2018-12-15,40
2018-12-16,40
2018-12-17,40
2018-12-18,40
2018-12-19,41
2018-12-20,41
2018-12-21,41
2018-12-22,41
2018-12-23,41
2018-12-24,41
2018-12-25,39
2018-12-26,39
2018-12-27,39
2018-12-28,39
2018-12-29,39
2018-12-30,39
2018-12-31,39
2019-01-01,39
2019-01-02,39
2019-01-03,39
2019-01-04,39
2019-01-05,38
2019-01-06,38
2019-01-08,38
2019-01-10,38
2019-01-11,38
2019-01-12,38
2019-01-13,38
2019-01-14,38
2019-01-15,38
2019-01-16,38
2019-01-17,39
2019-01-18,39
2019-01-19,39
2019-01-20,39
2019-01-21,39
2019-01-22,39
2019-01-23,38
2019-01-24,38
2019-01-25,38
2019-01-26,38
2019-01-27,38
2019-01-28,38
2019-01-29,37
2019-01-30,37
2019-01-31,37
2019-02-01,37
2019-02-02,37
2019-02-03,37
2019-02-04,37
2019-02-05,37
2019-02-06,37
2019-02-07,37
2019-02-08,37
2019-02-09,37
2019-02-10,37
2019-02-11,37
2019-02-12,37
2019-02-13,37
2019-02-14,36
2019-02-15,36
2019-02-16,36
2019-02-17,36
2019-02-18,36
2019-02-19,36
2019-02-20,36
2019-02-21,36
2019-02-22,37
2019-02-23,37
2019-02-24,37
2019-02-25,37
2019-02-26,37
2019-02-27,37
2019-02-28,37
2019-03-01,37
2019-03-02,37
2019-03-03,37
2019-03-04,37
2019-03-05,37
2019-03-06,36
2019-03-07,36
2019-03-08,36
2019-03-09,36
2019-03-10,36
2019-03-11,36
2019-03-12,36
2019-03-13,36
2019-03-14,36
2019-03-15,35
2019-03-16,35
2019-03-17,35
2019-03-18,35
2019-03-19,35
2019-03-20,35
2019-03-21,35
2019-03-22,35
2019-03-23,35
2019-03-24,35
2019-03-25,35
2019-03-26,35
2019-03-27,35
2019-03-28,35
2019-03-29,35
2019-03-30,35
2019-03-31,35
2019-04-01,35
2019-04-02,35
2019-04-03,35
2019-04-04,35
2019-04-05,35
2019-04-06,35
2019-04-07,35
2019-04-08,35
2019-04-09,35
2019-04-10,35
2019-04-11,35
2019-04-12,36
2019-04-13,36
2019-04-14,36
2019-04-15,36
2019-04-16,36
2019-04-17,36
2019-04-18,36
2019-04-19,36
2019-04-20,36
2019-04-21,36
2019-04-22,35
2019-04-23,35
2019-04-24,35
2019-04-25,35
2019-04-26,35
2019-04-27,35
2019-04-28,35
2019-04-29,35
2019-04-30,35
2019-05-01,35
2019-05-02,35
2019-05-03,34
2019-05-04,34
2019-05-05,34
2019-05-06,34
2019-05-07,34
2019-05-08,34
2019-05-09,34
2019-05-10,34
2019-05-11,34
2019-05-12,34
2019-05-13,34
2019-05-14,33
2019-05-15,33
2019-05-16,33
2019-05-17,33
2019-05-18,33
2019-05-19,33
2019-05-20,33
2019-05-21,33
2019-05-22,33
2019-05-23,33
2019-05-24,33
2019-05-25,31
2019-05-26,31
2019-05-27,31
2019-05-28,31
2019-05-29,31
2019-05-30,31
2019-05-31,31
2019-06-01,31
2019-06-02,31
2019-06-03,31
2019-06-04,31
2019-06-05,31
2019-06-06,31
2019-06-07,31
2019-06-08,31
2019-06-09,31
2019-06-10,31
2019-06-11,31
2019-06-12,31
2019-06-13,31
2019-06-14,31
2019-06-15,31
2019-06-16,31
2019-06-17,31
2019-06-18,31
2019-06-19,31
2019-06-20,31
2019-06-21,31
2019-06-22,31
2019-06-23,31
2019-06-24,31
2019-06-25,31
2019-06-26,31
2019-06-27,31
2019-06-28,31
2019-06-29,31
2019-06-30,31
2019-07-01,31
2019-07-02,31
2019-07-03,31
2019-07-04,31
2019-07-05,31
2019-07-06,31
2019-07-07,31
2019-07-08,31
2019-07-09,31
2019-07-10,31
2019-07-11,31
2019-07-12,30
2019-07-13,30
2019-07-14,30
2019-07-15,30
2019-07-16,30
2019-07-17,30
2019-07-18,30
2019-07-19,30
2019-07-20,30
2019-07-21,30
2019-07-22,30
2019-07-23,30
2019-07-24,30
2019-07-25,30
2019-07-26,30
2019-07-27,30
2019-07-28,30
2019-07-29,30
2019-07-30,30
2019-07-31,30
2019-08-01,30
2019-08-02,30
2019-08-03,30
2019-08-04,30
2019-08-05,30
2019-08-06,30
2019-08-07,30
2019-08-08,30
2019-08-09,30
2019-08-10,30
2019-08-11,29
2019-08-12,29
2019-08-13,29
2019-08-14,29
2019-08-15,29
2019-08-16,29
2019-08-17,29
2019-08-18,29
2019-08-19,29
2019-08-20,29
2019-08-21,29
2019-08-22,29
2019-08-23,28
2019-08-24,28
2019-08-24,28
2019-08-25,28
2019-08-25,28
2019-08-26,28
2019-08-26,28
2019-08-27,28
2019-08-27,28
2019-08-28,28
2019-08-29,28
2019-08-30,28
2019-08-31,28
2019-09-01,28
2019-09-02,28
2019-09-03,28
2019-09-04,28
2019-09-05,28
2019-09-06,28
2019-09-07,28
2019-09-08,28
2019-09-09,28
2019-09-10,28
2019-09-11,28
2019-09-12,28
2019-09-13,28
2019-09-14,28
2019-09-15,28
2019-09-16,28
2019-09-17,28
2019-09-18,28
2019-09-19,28
2019-09-20,28
2019-09-21,28
2019-09-22,28
2019-09-23,28
2019-09-24,28
2019-09-25,28
2019-09-26,28
2019-09-27,28
2019-09-28,28
2019-09-29,28
2019-09-30,28
2019-10-01,28
2019-10-02,28
2019-10-03,28
2019-10-04,29
2019-10-05,29
2019-10-06,29
2019-10-07,29
2019-10-08,29
2019-10-09,29
2019-10-10,29
2019-10-11,29
2019-10-12,29
2019-10-13,29
2019-10-14,29
2019-10-15,29
2019-10-16,29
2019-10-17,29
2019-10-18,29
2019-10-19,29
2019-10-20,29
2019-10-21,29
2019-10-22,29
2019-10-23,29
2019-10-24,29
2019-10-25,29
2019-10-26,29
2019-10-27,29
2019-10-28,28
2019-10-29,28
2019-10-30,28
2019-10-31,28
2019-11-01,28
2019-11-02,28
2019-11-03,28
2019-11-04,28
2019-11-05,28
2019-11-06,28
2019-11-07,28
2019-11-08,28
2019-11-09,28
2019-11-10,27
2019-11-11,27
2019-11-12,27
2019-11-13,27
2019-11-14,27
2019-11-15,27
2019-11-16,27
2019-11-17,27
2019-11-18,27
2019-11-19,27
2019-11-20,27
2019-11-21,27
2019-11-22,27
2019-11-23,27
2019-11-24,27
2019-11-25,27
2019-11-26,26
2019-11-27,26
2019-11-28,26
2019-11-29,26
2019-11-30,26
2019-12-01,26
2019-12-02,26
2019-12-03,26
2019-12-04,26
2019-12-05,26
2019-12-06,26
2019-12-07,26
2019-12-08,26
2019-12-09,26
2019-12-10,26
2019-12-11,26
2019-12-12,26
2019-12-13,26
2019-12-14,26
2019-12-15,26
2019-12-16,26
2019-12-17,26
2019-12-18,26
2019-12-19,26
2019-12-20,26
2019-12-21,26
2019-12-22,26
2019-12-23,26
2019-12-24,26
2019-12-25,25
2019-12-26,25
2019-12-27,25
2019-12-28,25
2019-12-29,25
2019-12-30,25
2019-12-31,25
2020-01-01,25
2020-01-02,25
2020-01-03,25
2020-01-04,25
2020-01-05,25
2020-01-06,25
2020-01-07,25
2020-01-08,25
2020-01-09,24
2020-01-10,24
2020-01-11,24
2020-01-12,24
2020-01-13,24
2020-01-14,24
2020-01-15,24
2020-01-16,24
2020-01-17,24
2020-01-18,24
2020-01-19,24
2020-01-20,24
2020-01-21,23
2020-01-22,23
2020-01-23,23
2020-01-24,23
2020-01-25,23
2020-01-26,23
2020-01-27,23
2020-01-28,23
2020-01-29,23
2020-01-30,23
2020-01-31,23
2020-02-01,23
2020-02-02,23
2020-02-03,23
2020-02-04,22
2020-02-05,22
2020-02-06,22
2020-02-07,22
2020-02-08,22
2020-02-09,22
2020-02-10,22
2020-02-11,22
2020-02-12,22
2020-02-13,22
2020-02-14,22
2020-02-15,22
2020-02-16,22
2020-02-17,22
2020-02-18,22
2020-02-19,22
2020-02-20,22
2020-02-21,22
2020-02-22,22
2020-02-23,22
2020-02-24,22
2020-02-25,22
2020-02-26,22
2020-02-27,22
2020-02-28,22
2020-02-29,21
2020-03-01,21
2020-03-02,21
2020-03-03,21
2020-03-04,21
2020-03-05,21
2020-03-06,21
2020-03-07,21
2020-03-08,21
2020-03-09,21
2020-03-10,21
2020-03-11,21
2020-03-12,21
2020-03-13,21
2020-03-14,21
2020-03-15,21
2020-03-16,21
2020-03-17,21
2020-03-18,21
2020-03-19,21
2020-03-20,21
2020-03-21,21
2020-03-22,21
2020-03-23,21
2020-03-24,21
2020-03-25,21
2020-03-26,21
2020-03-27,21
2020-03-28,21
2020-03-29,21
2020-03-30,21
2020-03-31,21
2020-04-01,21
2020-04-02,21
2020-04-03,21
2020-04-04,21
2020-04-05,21
2020-04-06,21
2020-04-07,21
2020-04-08,21
2020-04-09,21
2020-04-10,21
2020-04-11,21
2020-04-12,21
2020-04-13,21
2020-04-14,21
2020-04-15,21
2020-04-16,21
2020-04-17,21
2020-04-18,21
2020-04-19,22
2020-04-20,22
2020-04-21,22
2020-04-22,22
2020-04-23,22
2020-04-24,22
2020-04-25,22
2020-04-26,22
2020-04-27,22
2020-04-28,22
2020-04-29,22
2020-04-30,22
2020-05-01,22
2020-05-02,22
2020-05-03,22
2020-05-04,22
2020-05-05,21
2020-05-06,21
2020-05-07,21
2020-05-08,21
2020-05-09,21
2020-05-10,21
2020-05-11,21
2020-05-12,21
2020-05-13,22
